"RQC00660152","2017-05-15","17.9555","-66.2222","7.6","AGUIRRE, PR US",,,,,,,"  317",",,7","  222",",,7",,,"    2",",,7",,,,,,,"    0",",,7",,,"  261",",,7",,,,
"RQC00660152","2017-05-16","17.9555","-66.2222","7.6","AGUIRRE, PR US","    0",",,7",,,,,"  322",",,7","  250",",,7",,,,,,,,,,,,,,,"  267",",,7",,,,
"RQC00660152","2017-05-17","17.9555","-66.2222","7.6","AGUIRRE, PR US","    0",",,7",,,,,"  322",",,7","  244",",,7",,,,,,,,,,,,,,,"  267",",,7",,,,
"RQC00660152","2017-05-18","17.9555","-66.2222","7.6","AGUIRRE, PR US","    0",",,7",,,,,"  322",",,7","  250",",,7",,,,,,,,,,,,,,,"  272",",,7",,,,
"RQC00660152","2017-05-19","17.9555","-66.2222","7.6","AGUIRRE, PR US","    0",",,7",,,,,"  328",",,7","  239",",,7",,,,,,,,,,,,,,,"  261",",,7",,,,
"RQC00660152","2017-05-20","17.9555","-66.2222","7.6","AGUIRRE, PR US","    0",",,7",,,,,"  322",",,7","  228",",,7",,,,,,,,,,,,,,,"  256",",,7",,,,
"RQC00660152","2017-05-22","17.9555","-66.2222","7.6","AGUIRRE, PR US",,,,,,,"  333",",,7","  228",",,7",,,"    2",",,7",,,,,,,"    0",",,7",,,"  267",",,7",,,,
"RQC00660152","2017-05-23","17.9555","-66.2222","7.6","AGUIRRE, PR US","    0",",,7",,,,,"  328",",,7","  233",",,7",,,,,,,,,,,,,,,"  272",",,7",,,,
"RQC00660152","2017-05-24","17.9555","-66.2222","7.6","AGUIRRE, PR US","    0",",,7",,,,,"  322",",,7","  250",",,7",,,,,,,,,,,,,,,"  267",",,7",,,,
"RQC00660152","2017-05-25","17.9555","-66.2222","7.6","AGUIRRE, PR US","    0",",,7",,,,,"  322",",,7","  239",",,7",,,,,,,,,,,,,,,"  267",",,7",,,,
"RQC00660152","2017-05-26","17.9555","-66.2222","7.6","AGUIRRE, PR US","    0",",,7",,,,,"  333",",,7","  222",",,7",,,,,,,,,,,,,,,"  283",",,7",,,,
"RQC00660152","2017-05-30","17.9555","-66.2222","7.6","AGUIRRE, PR US",,,,,,,"  333",",,7","  244",",,7",,,"    4",",,7",,,,,,,"    3",",,7",,,"  250",",,7",,,,
"RQC00660152","2017-05-31","17.9555","-66.2222","7.6","AGUIRRE, PR US","    3",",,7",,,,,"  333",",,7","  244",",,7",,,,,,,,,,,,,,,"  250",",,7",,,,
"RQC00660152","2017-06-01","17.9555","-66.2222","7.6","AGUIRRE, PR US","   51",",,7",,,,,"  333",",,7","  228",",,7",,,,,,,,,,,,,,,"  250",",,7",,,,
"RQC00660152","2017-06-02","17.9555","-66.2222","7.6","AGUIRRE, PR US","    3",",,7",,,,,"  328",",,7","  228",",,7",,,,,,,,,,,,,,,"  267",",,7",,,,
"RQC00660152","2017-06-03","17.9555","-66.2222","7.6","AGUIRRE, PR US","   10",",,7",,,,,"  328",",,7","  233",",,7",,,,,,,,,,,,,,,"  272",",,7",,,,
"RQC00660152","2017-06-05","17.9555","-66.2222","7.6","AGUIRRE, PR US",,,,,,,"  333",",,7","  239",",,7",,,"    2",",,7",,,,,,,"    0",",,7",,,"  278",",,7",,,,
"RQC00660152","2017-06-06","17.9555","-66.2222","7.6","AGUIRRE, PR US","    0",",,7",,,,,"  333",",,7","  239",",,7",,,,,,,,,,,,,,,"  272",",,7",,,,
"RQC00660152","2017-06-07","17.9555","-66.2222","7.6","AGUIRRE, PR US","    0",",,7",,,,,"  333",",,7","  244",",,7",,,,,,,,,,,,,,,"  272",",,7",,,,
"RQC00660152","2017-06-08","17.9555","-66.2222","7.6","AGUIRRE, PR US","    0",",,7",,,,,"  333",",,7","  239",",,7",,,,,,,,,,,,,,,"  272",",,7",,,,
"RQC00660152","2017-06-09","17.9555","-66.2222","7.6","AGUIRRE, PR US","    0",",,7",,,,,"  339",",,7","  250",",,7",,,,,,,,,,,,,,,"  272",",,7",,,,
"RQC00660152","2017-06-10","17.9555","-66.2222","7.6","AGUIRRE, PR US","    3",",,7",,,,,"  333",",,7","  233",",,7",,,,,,,,,,,,,,,"  289",",,7",,,,
"RQC00660152","2017-06-12","17.9555","-66.2222","7.6","AGUIRRE, PR US",,,,,,,"  339",",,7","  222",",,7",,,"    2",",,7",,,,,,,"   41",",,7",,,"  256",",,7",,,,
