"USC00501926","2018-05-14","62.82556","-149.90611","412.7","CHULITNA RIVER, AK US","    0",",,7,2200","    0",",,7"," 1118",",,7,2100","   94",",,7","  -67",",,7",,,,,,,,,"   44",",,7,2000",,,,,,,,
"USC00501926","2018-05-15","62.82556","-149.90611","412.7","CHULITNA RIVER, AK US","   15",",,7,2200","    0",",,7"," 1067",",,7,2100","   83",",,7"," -100",",,7",,,,,,,,,"   28",",,7,2000",,,,,,,,
"USC00501926","2018-05-16","62.82556","-149.90611","412.7","CHULITNA RIVER, AK US","    0",",,7,2200","    0",",,7"," 1041",",,7,2100","   78",",,7","  -72",",,7",,,,,,,,,"   39",",,7,2000",,,,,,,,
"USC00501926","2018-05-17","62.82556","-149.90611","412.7","CHULITNA RIVER, AK US","   10",",,7,2200","    0",",,7","  965",",,7,2100","   94",",,7","  -44",",,7",,,,,,,,,"   72",",,7,2000",,,,,,,,
"USC00501926","2018-05-18","62.82556","-149.90611","412.7","CHULITNA RIVER, AK US","   33",",,7,2200","    0",",,7","  965",",,7,2100","  106",",,7","  -50",",,7",,,,,,,,,"   72",",,7,2000",,,,,,,,
"USC00501926","2018-05-19","62.82556","-149.90611","412.7","CHULITNA RIVER, AK US","   38",",,7,2200","    0",",,7","  762",",,7,2100","  133",",,7","  -67",",,7",,,,,,,,,"   61",",,7,2000",,,,,,,,
"USC00501926","2018-05-20","62.82556","-149.90611","412.7","CHULITNA RIVER, AK US","    0",",,7,2200","    0",",,7","  686",",,7,2100","  128",",,7","  -50",",,7",,,,,,,,,"  100",",,7,2000",,,,,,,,
"USC00501926","2018-05-21","62.82556","-149.90611","412.7","CHULITNA RIVER, AK US","    0",",,7,2200","    0",",,7","  508",",,7,2100","  156",",,7","  -39",",,7",,,,,,,,,"   94",",,7,2000",,,,,,,,
"USC00501926","2018-05-22","62.82556","-149.90611","412.7","CHULITNA RIVER, AK US","    0",",,7,2200","    0",",,7","  356",",,7,2100","  144",",,7","  -22",",,7",,,,,,,,,"  106",",,7,2000",,,,,,,,
"USC00501926","2018-05-23","62.82556","-149.90611","412.7","CHULITNA RIVER, AK US","   38",",,7,2200","    0",",,7","  356",",,7,2100","  106",",,7","   11",",,7",,,,,,,,,"   39",",,7,2000",,,,,,,,
