"USC00211630","2018-05-13","46.70539","-92.52391","385.6","CLOQUET, MN US","    0",",,7,1630","    0",",,7,1630","    0",",,7,1630","  178",",,7","  -17",",,7",,," 1521",",,7,1630",,,"  117",",,7,1630","   31",",,7",,,,,,,,,,,,,,,,,,,,
"USC00211630","2018-05-14","46.70539","-92.52391","385.6","CLOQUET, MN US","    0",",,7,1630","    0",",,7,1630","    0",",,7,1630","  239",",,7","   61",",,7",,," 1461",",,7,1630",,,"  200",",,7,1630","   58",",,7",,,,,,,,,,,,,,,,,,,,
"USC00211630","2018-05-15","46.70539","-92.52391","385.6","CLOQUET, MN US","    0",",,7,1630","    0",",,7,1630","    0",",,7,1630","  278",",,7","   28",",,7",,," 1397",",,7,1630",,,"  122",",,7,1630","   53",",,7",,,,,,,,,,,,,,,,,,,,
"USC00211630","2018-05-16","46.70539","-92.52391","385.6","CLOQUET, MN US","    0",",,7,1630","    0",",,7,1630","    0",",,7,1630","  211",",,7","   22",",,7",,," 1397",",,7,1630",,,"  211",",,7,1630","   60",",,7",,,,,,,,,,,,,,,,,,,,
"USC00211630","2018-05-17","46.70539","-92.52391","385.6","CLOQUET, MN US","    0",",,7,1630","    0",",,7,1630","    0",",,7,1630","  306",",,7","   50",",,7",,," 1334",",,7,1630",,,"   78",",,7,1630","  124",",,7",,,,,,,,,,,,,,,,,,,,
"USC00211630","2018-05-18","46.70539","-92.52391","385.6","CLOQUET, MN US","    0",",,7,1630","    0",",,7,1630","    0",",,7,1630","  128",",,7","   22",",,7",,," 1334",",,7,1630",,,"   83",",,7,1630","  114",",,7",,,,,,,,,,,,,,,,,,,,
"USC00211630","2018-05-19","46.70539","-92.52391","385.6","CLOQUET, MN US","   30",",,7,1630","    0",",,7,1630","    0",",,7,1630","  189",",,7","   61",",,7",,," 1334",",,7,1630",,,"   94",",,7,1630","   74",",,7",,,,,,,,,,,,,,,,,,,,
"USC00211630","2018-05-20","46.70539","-92.52391","385.6","CLOQUET, MN US","    0",",,7,1630","    0",",,7,1630","    0",",,7,1630","  133",",,7","  -22",",,7",,," 1334",",,7,1630",,,"   89",",,7,1630","   79",",,7",,,,,,,,,,,,,,,,,,,,
"USC00211630","2018-05-21","46.70539","-92.52391","385.6","CLOQUET, MN US","    0",",,7,1630","    0",",,7,1630","    0",",,7,1630","  211",",,7","    0",",,7",,," 1143",",,7,1630",,,"  150",",,7,1630","   39",",,7",,,,,,,,,,,,,,,,,,,,
"USC00211630","2018-05-22","46.70539","-92.52391","385.6","CLOQUET, MN US","    8",",,7,1630","    0",",,7,1630","    0",",,7,1630","  217",",,7","  106",",,7",,," 1143",",,7,1630",,,"  144",",,7,1630","   23",",,7",,,,,,,,,,,,,,,,,,,,
"USC00211630","2018-05-23","46.70539","-92.52391","385.6","CLOQUET, MN US","    0",",,7,1630","    0",",,7,1630","    0",",,7,1630","  256",",,7","   67",",,7",,," 1077",",,7,1630",,,"  200",",,7,1630","   29",",,7",,,,,,,,,,,,,,,,,,,,
"USC00211630","2018-05-24","46.70539","-92.52391","385.6","CLOQUET, MN US","   99",",,7,1630","    0",",,7,1630","    0",",,7,1630","  283",",,7","  139",",,7",,," 1077",",,7,1630",,,"  167",",,7,1630","   35",",,7",,,,,,,,,,,,,,,,,,,,
"USC00211630","2018-05-25","46.70539","-92.52391","385.6","CLOQUET, MN US","   28",",,7,1630","    0",",,7,1630","    0",",,7,1630","  256",",,7","  133",",,7",,," 1143",",,7,1630",,,"  206",",,7,1630","   35",",,7",,,,,,,,,,,,,,,,,,,,
"USC00211630","2018-05-26","46.70539","-92.52391","385.6","CLOQUET, MN US","    3",",,7,1630","    0",",,7,1630","    0",",,7,1630","  317",",,7","  150",",,7",,," 1521",",,7,1630",,,"  217",",,7,1630","   42",",,7",,,,,,,,,,,,,,,,,,,,
"USC00211630","2018-05-27","46.70539","-92.52391","385.6","CLOQUET, MN US","    0",",,7,1630","    0",",,7,1630","    0",",,7,1630","  333",",,7","   89",",,7",,," 1524",",,7,1630",,,"  211",",,7,1630","   66",",,7",,,,,,,,,,,,,,,,,,,,
"USC00211630","2018-05-28","46.70539","-92.52391","385.6","CLOQUET, MN US","    0",",,7,1630","    0",",,7,1630","    0",",,7,1630","  317",",,7","  156",",,7",,," 1461",",,7,1630",,,"  217",",,7,1630","   29",",,7",,,,,,,,,,,,,,,,,,,,
