"USC00111265","2018-06-28","37.7308","-89.1658","118.9","CARBONDALE SEWAGE PLANT, IL US","  145",",,7,0700",,,,,"  306",",,7","  206",",,7",,,,,,,,,,,,,,,,,,,"  250",",,7,0700",,,,,"    1",",,7",,,,,,,,,,,,,,,,,,,,
"USC00111265","2018-06-29","37.7308","-89.1658","118.9","CARBONDALE SEWAGE PLANT, IL US","  203",",,7,0700",,,,,"  311",",,7","  200",",,7",,,,,,,,,,,,,,,,,,,"  211",",,7,0700",,,,,"    1",",,7",,,,,,,,,,,,,"    1",",,7",,,,,,
"USC00111265","2018-06-30","37.7308","-89.1658","118.9","CARBONDALE SEWAGE PLANT, IL US","    0",",,7,0700",,,,,"  317",",,7","  211",",,7",,,,,,,,,,,,,,,,,,,"  244",",,7,0700",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00111265","2018-07-01","37.7308","-89.1658","118.9","CARBONDALE SEWAGE PLANT, IL US","    0",",,7,0700",,,,,"  328",",,7","  239",",,7",,,,,,,,,,,,,,,,,,,"  250",",,7,0700",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00111265","2018-07-02","37.7308","-89.1658","118.9","CARBONDALE SEWAGE PLANT, IL US","    0","T,,7,0700",,,,,"  322",",,7","  228",",,7",,,,,,,,,,,,,,,,,,,"  239",",,7,0700",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00111265","2018-07-03","37.7308","-89.1658","118.9","CARBONDALE SEWAGE PLANT, IL US","   56",",,7,0700",,,,,"  328",",,7","  239",",,7",,,,,,,,,,,,,,,,,,,"  244",",,7,0700",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00111265","2018-07-04","37.7308","-89.1658","118.9","CARBONDALE SEWAGE PLANT, IL US","    0",",,7,0700",,,,,"  317",",,7","  244",",,7",,,,,,,,,,,,,,,,,,,"  256",",,7,0700",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00111265","2018-07-05","37.7308","-89.1658","118.9","CARBONDALE SEWAGE PLANT, IL US","    0",",,7,0700",,,,,"  333",",,7","  228",",,7",,,,,,,,,,,,,,,,,,,"  244",",,7,0700",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00111265","2018-07-06","37.7308","-89.1658","118.9","CARBONDALE SEWAGE PLANT, IL US","    0","T,,7,0700",,,,,"  356",",,7","  239",",,7",,,,,,,,,,,,,,,,,,,"  244",",,7,0700",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00111265","2018-07-07","37.7308","-89.1658","118.9","CARBONDALE SEWAGE PLANT, IL US","    0",",,7,0700",,,,,"  317",",,7","  183",",,7",,,,,,,,,,,,,,,,,,,"  200",",,7,0700",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00111265","2018-07-08","37.7308","-89.1658","118.9","CARBONDALE SEWAGE PLANT, IL US","    0",",,7,0700",,,,,"  283",",,7","  178",",,7",,,,,,,,,,,,,,,,,,,"  206",",,7,0700",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00111265","2018-07-09","37.7308","-89.1658","118.9","CARBONDALE SEWAGE PLANT, IL US","    0",",,7,0700",,,,,"  311",",,7","  206",",,7",,,,,,,,,,,,,,,,,,,"  228",",,7,0700",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00111265","2018-07-10","37.7308","-89.1658","118.9","CARBONDALE SEWAGE PLANT, IL US","    0",",,7,0700",,,,,"  317",",,7","  228",",,7",,,,,,,,,,,,,,,,,,,"  239",",,7,0700",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00111265","2018-07-11","37.7308","-89.1658","118.9","CARBONDALE SEWAGE PLANT, IL US","  147",",,7,0700",,,,,"  328",",,7","  228",",,7",,,,,,,,,,,,,,,,,,,"  239",",,7,0700",,,,,"    1",",,7",,,,,,,,,,,,,,,,,,,,
"USC00111265","2018-07-12","37.7308","-89.1658","118.9","CARBONDALE SEWAGE PLANT, IL US","    0",",,7,0700",,,,,"  328",",,7","  211",",,7",,,,,,,,,,,,,,,,,,,"  228",",,7,0700",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00111265","2018-07-13","37.7308","-89.1658","118.9","CARBONDALE SEWAGE PLANT, IL US","    0",",,7,0700",,,,,"  317",",,7","  194",",,7",,,,,,,,,,,,,,,,,,,"  211",",,7,0700",,,,,,,,,,,,,,,,,,,,,,,,,,
