"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","DAPR","DAPR_ATTRIBUTES","DASF","DASF_ATTRIBUTES","MDPR","MDPR_ATTRIBUTES","MDSF","MDSF_ATTRIBUTES","TOBS","TOBS_ATTRIBUTES","WT01","WT01_ATTRIBUTES","WT03","WT03_ATTRIBUTES","WT04","WT04_ATTRIBUTES","WT05","WT05_ATTRIBUTES","WT06","WT06_ATTRIBUTES","WT07","WT07_ATTRIBUTES","WT09","WT09_ATTRIBUTES","WT11","WT11_ATTRIBUTES","WT14","WT14_ATTRIBUTES"
"USC00413225","2018-07-04","36.4327","-100.1369","844.3","FOLLETT, TX US","    0",",,7,0700","    0",",,7","    0",",,7","  350",",,7","  211",",,7",,,,,,,,,"  211",",,7,0700",,,,,,,,,,,,,,,,,,
"USC00413225","2018-07-05","36.4327","-100.1369","844.3","FOLLETT, TX US","    0",",,7,0700","    0",",,7","    0",",,7","  356",",,7","  194",",,7",,,,,,,,,"  200",",,7,0700",,,,,,,,,,,,,,,,,,
"USC00413225","2018-07-06","36.4327","-100.1369","844.3","FOLLETT, TX US","    0",",,7,0700","    0",",,7","    0",",,7","  333",",,7","  194",",,7",,,,,,,,,"  206",",,7,0700",,,,,,,,,,,,,,,,,,
"USC00413225","2018-07-07","36.4327","-100.1369","844.3","FOLLETT, TX US","    0",",,7,0700","    0",",,7","    0",",,7","  328",",,7","  200",",,7",,,,,,,,,"  206",",,7,0700",,,,,,,,,,,,,,,,,,
"USC00413225","2018-07-08","36.4327","-100.1369","844.3","FOLLETT, TX US","    0",",,7,0700","    0",",,7","    0",",,7","  328",",,7","  194",",,7",,,,,,,,,"  228",",,7,0700",,,,,,,,,,,,,,,,,,
"USC00413225","2018-07-09","36.4327","-100.1369","844.3","FOLLETT, TX US","    0",",,7,0700","    0",",,7","    0",",,7","  333",",,7","  194",",,7",,,,,,,,,"  200",",,7,0700",,,,,,,,,,,,,,,,,,
"USC00413225","2018-07-10","36.4327","-100.1369","844.3","FOLLETT, TX US","    0",",,7,0700","    0",",,7","    0",",,7","  344",",,7","  200",",,7",,,,,,,,,"  211",",,7,0700",,,,,,,,,,,,,,,,,,
"USC00413225","2018-07-11","36.4327","-100.1369","844.3","FOLLETT, TX US","    0",",,7,0700","    0",",,7","    0",",,7","  350",",,7","  200",",,7",,,,,,,,,"  206",",,7,0700",,,,,,,,,,,,,,,,,,
"USC00413225","2018-07-12","36.4327","-100.1369","844.3","FOLLETT, TX US","    0",",,7,0700","    0",",,7","    0",",,7","  350",",,7","  206",",,7",,,,,,,,,"  217",",,7,0700",,,,,,,,,,,,,,,,,,
"USC00413225","2018-07-13","36.4327","-100.1369","844.3","FOLLETT, TX US","   18",",,7,0700","    0",",,7","    0",",,7","  356",",,7","  217",",,7",,,,,,,,,"  222",",,7,0700",,,,,,,,,,,,,,,,,,
"USC00413225","2018-07-14","36.4327","-100.1369","844.3","FOLLETT, TX US","    8",",,7,0700","    0",",,7","    0",",,7","  344",",,7","  217",",,7",,,,,,,,,"  217",",,7,0700",,,,,,,,,,,,,,,,,,
"USC00413225","2018-07-15","36.4327","-100.1369","844.3","FOLLETT, TX US","   53",",,7,0700","    0",",,7","    0",",,7","  350",",,7","  206",",,7",,,,,,,,,"  239",",,7,0700",,,,,,,,,,,,,,,,,,
"USC00413225","2018-07-16","36.4327","-100.1369","844.3","FOLLETT, TX US","    5",",,7,0700","    0",",,7","    0",",,7","  333",",,7","  217",",,7",,,,,,,,,"  222",",,7,0700",,,,,,,,,,,,,,,,,,
"USC00413225","2018-07-17","36.4327","-100.1369","844.3","FOLLETT, TX US","    0",",,7,0700","    0",",,7","    0",",,7","  372",",,7","  217",",,7",,,,,,,,,"  233",",,7,0700",,,,,,,,,,,,,,,,,,
"USC00413225","2018-07-18","36.4327","-100.1369","844.3","FOLLETT, TX US","  221",",,7,0700","    0",",,7","    0",",,7","  383",",,7","  211",",,7",,,,,,,,,"  211",",,7,0700",,,,,,,,,,,,,,,,,,
"USC00413225","2018-07-19","36.4327","-100.1369","844.3","FOLLETT, TX US","    0",",,7,0700","    0",",,7","    0",",,7","  350",",,7","  211",",,7",,,,,,,,,"  217",",,7,0700",,,,,,,,,,,,,,,,,,
"USC00413225","2018-07-20","36.4327","-100.1369","844.3","FOLLETT, TX US","    0",",,7,0700","    0",",,7","    0",",,7","  411",",,7","  217",",,7",,,,,,,,,"  233",",,7,0700",,,,,,,,,,,,,,,,,,
"USC00413225","2018-07-21","36.4327","-100.1369","844.3","FOLLETT, TX US","    0",",,7,0700","    0",",,7","    0",",,7","  417",",,7","  233",",,7",,,,,,,,,"  233",",,7,0700",,,,,,,,,,,,,,,,,,
"USC00413225","2018-07-22","36.4327","-100.1369","844.3","FOLLETT, TX US","    0",",,7,0700","    0",",,7","    0",",,7","  372",",,7","  217",",,7",,,,,,,,,"  217",",,7,0700",,,,,,,,,,,,,,,,,,
"USC00413225","2018-07-23","36.4327","-100.1369","844.3","FOLLETT, TX US","    0",",,7,0700","    0",",,7","    0",",,7","  417",",,7","  200",",,7",,,,,,,,,"  200",",,7,0700",,,,,,,,,,,,,,,,,,
"USC00413225","2018-07-24","36.4327","-100.1369","844.3","FOLLETT, TX US","    0",",,7,0700","    0",",,7","    0",",,7","  328",",,7","  200",",,7",,,,,,,,,"  233",",,7,0700",,,,,,,,,,,,,,,,,,
"USC00413225","2018-07-25","36.4327","-100.1369","844.3","FOLLETT, TX US","    0",",,7,0700","    0",",,7","    0",",,7","  344",",,7","  200",",,7",,,,,,,,,"  200",",,7,0700",,,,,,,,,,,,,,,,,,
