"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","PRCP","PRCP_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","DAPR","DAPR_ATTRIBUTES","DATN","DATN_ATTRIBUTES","DATX","DATX_ATTRIBUTES","MDPR","MDPR_ATTRIBUTES","MDTN","MDTN_ATTRIBUTES","MDTX","MDTX_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES"
"ASN00091306","2018-11-30","-41.7256","147.0794","148.0","CRESSY RESEARCH STATION, AS","    0",",,a","  191",",,a","  128",",,a",,,,,,,,,,,,,"  128","H,,S"
"ASN00091306","2018-12-01","-41.7256","147.0794","148.0","CRESSY RESEARCH STATION, AS","    0",",,a","  210",",,a","   42",",,a",,,,,,,,,,,,,"  150","H,,S"
"ASN00091306","2018-12-02","-41.7256","147.0794","148.0","CRESSY RESEARCH STATION, AS","   90",",,a","  178",",,a","  114",",,a",,,,,,,,,,,,,"  126","H,,S"
"ASN00091306","2018-12-03","-41.7256","147.0794","148.0","CRESSY RESEARCH STATION, AS","    4",",,a","  201",",,a","   67",",,a",,,,,,,,,,,,,"  123","H,,S"
"ASN00091306","2018-12-04","-41.7256","147.0794","148.0","CRESSY RESEARCH STATION, AS","    2",",,a","  233",",,a","   52",",,a",,,,,,,,,,,,,"  141","H,,S"
"ASN00091306","2018-12-05","-41.7256","147.0794","148.0","CRESSY RESEARCH STATION, AS","    0",",,a","  247",",,a","   27",",,a",,,,,,,,,,,,,"  168","H,,S"
"ASN00091306","2018-12-06","-41.7256","147.0794","148.0","CRESSY RESEARCH STATION, AS","    0",",,a","  262",",,a","  117",",,a",,,,,,,,,,,,,"  190","H,,S"
"ASN00091306","2018-12-07","-41.7256","147.0794","148.0","CRESSY RESEARCH STATION, AS","    0",",,a","  310",",,a","  109",",,a",,,,,,,,,,,,,"  240","H,,S"
"ASN00091306","2018-12-08","-41.7256","147.0794","148.0","CRESSY RESEARCH STATION, AS","    0",",,a","  289",",,a","  168",",,a",,,,,,,,,,,,,"  194","H,,S"
"ASN00091306","2018-12-09","-41.7256","147.0794","148.0","CRESSY RESEARCH STATION, AS","    0",",,a","  255",",,a","  136",",,a",,,,,,,,,,,,,"  177","H,,S"
"ASN00091306","2018-12-10","-41.7256","147.0794","148.0","CRESSY RESEARCH STATION, AS","   22",",,a","  262",",,a","  131",",,a",,,,,,,,,,,,,"  163","H,,S"
"ASN00091306","2018-12-11","-41.7256","147.0794","148.0","CRESSY RESEARCH STATION, AS","    0",",,a","  243",",,a","   55",",,a",,,,,,,,,,,,,"  168","H,,S"
"ASN00091306","2018-12-12","-41.7256","147.0794","148.0","CRESSY RESEARCH STATION, AS","    0",",,a","  260",",,a","  101",",,a",,,,,,,,,,,,,"  179","H,,S"
"ASN00091306","2018-12-13","-41.7256","147.0794","148.0","CRESSY RESEARCH STATION, AS","    0",",,a","  261",",,a","  113",",,a",,,,,,,,,,,,,"  184","H,,S"
"ASN00091306","2018-12-14","-41.7256","147.0794","148.0","CRESSY RESEARCH STATION, AS","    0",",,a","  257",",,a","  143",",,a",,,,,,,,,,,,,"  176","H,,S"
"ASN00091306","2018-12-15","-41.7256","147.0794","148.0","CRESSY RESEARCH STATION, AS","   62",",,a","  241",",,a","  149",",,a",,,,,,,,,,,,,"  192","H,,S"
"ASN00091306","2018-12-16","-41.7256","147.0794","148.0","CRESSY RESEARCH STATION, AS","  108",",,a","  258",",,a","  150",",,a",,,,,,,,,,,,,"  178","H,,S"
"ASN00091306","2018-12-17","-41.7256","147.0794","148.0","CRESSY RESEARCH STATION, AS","    2",",,a","  284",",,a","  127",",,a",,,,,,,,,,,,,"  181","H,,S"
"ASN00091306","2018-12-18","-41.7256","147.0794","148.0","CRESSY RESEARCH STATION, AS","    4",",,a","  221",",,a","  134",",,a",,,,,,,,,,,,,"  158","H,,S"
"ASN00091306","2018-12-19","-41.7256","147.0794","148.0","CRESSY RESEARCH STATION, AS","    0",",,a","  216",",,a","  123",",,a",,,,,,,,,,,,,"  155","H,,S"
"ASN00091306","2018-12-20","-41.7256","147.0794","148.0","CRESSY RESEARCH STATION, AS","   18",",,a","  200",",,a","  128",",,a",,,,,,,,,,,,,"  137","H,,S"
"ASN00091306","2018-12-21","-41.7256","147.0794","148.0","CRESSY RESEARCH STATION, AS","  138",",,a","  218",",,a","   73",",,a",,,,,,,,,,,,,"  129","H,,S"
"ASN00091306","2018-12-22","-41.7256","147.0794","148.0","CRESSY RESEARCH STATION, AS","  162",",,a","  215",",,a","   64",",,a",,,,,,,,,,,,,"  141","H,,S"
"ASN00091306","2018-12-23","-41.7256","147.0794","148.0","CRESSY RESEARCH STATION, AS","    0",",,a","  229",",,a","   87",",,a",,,,,,,,,,,,,"  158","H,,S"
"ASN00091306","2018-12-24","-41.7256","147.0794","148.0","CRESSY RESEARCH STATION, AS","    0",",,a","  262",",,a","   92",",,a",,,,,,,,,,,,,"  188","H,,S"
"ASN00091306","2018-12-25","-41.7256","147.0794","148.0","CRESSY RESEARCH STATION, AS","    0",",,a","  279",",,a","  125",",,a",,,,,,,,,,,,,"  173","H,,S"
"ASN00091306","2018-12-26","-41.7256","147.0794","148.0","CRESSY RESEARCH STATION, AS","    0",",,a","  259",",,a","  114",",,a",,,,,,,,,,,,,"  178","H,,S"
"ASN00091306","2018-12-27","-41.7256","147.0794","148.0","CRESSY RESEARCH STATION, AS","    0",",,a","  284",",,a","   89",",,a",,,,,,,,,,,,,"  209","H,,S"
"ASN00091306","2018-12-28","-41.7256","147.0794","148.0","CRESSY RESEARCH STATION, AS","    2",",,a","  327",",,a","  154",",,a",,,,,,,,,,,,,"  222","H,,S"
"ASN00091306","2018-12-29","-41.7256","147.0794","148.0","CRESSY RESEARCH STATION, AS","   34",",,a","  268",",,a","  157",",,a",,,,,,,,,,,,,"  170","H,,S"
"ASN00091306","2018-12-30","-41.7256","147.0794","148.0","CRESSY RESEARCH STATION, AS","    0",",,a","  276",",,a","   60",",,a",,,,,,,,,,,,,"  174","H,,S"
"ASN00091306","2018-12-31","-41.7256","147.0794","148.0","CRESSY RESEARCH STATION, AS","    0",",,a","  282",",,a","   89",",,a",,,,,,,,,,,,,"  182","H,,S"
"ASN00091306","2019-01-01","-41.7256","147.0794","148.0","CRESSY RESEARCH STATION, AS","    0",",,a","  277",",,a","   76",",,a",,,,,,,,,,,,,"  173","H,,S"
"ASN00091306","2019-01-02","-41.7256","147.0794","148.0","CRESSY RESEARCH STATION, AS","    0",",,a","  282",",,a","   51",",,a",,,,,,,,,,,,,"  181","H,,S"
"ASN00091306","2019-01-03","-41.7256","147.0794","148.0","CRESSY RESEARCH STATION, AS","    0",",,a","  290",",,a","   82",",,a",,,,,,,,,,,,,"  209","H,,S"
"ASN00091306","2019-01-04","-41.7256","147.0794","148.0","CRESSY RESEARCH STATION, AS","    0",",,a","  339",",,a","  161",",,a",,,,,,,,,,,,,"  203","H,,S"
"ASN00091306","2019-01-05","-41.7256","147.0794","148.0","CRESSY RESEARCH STATION, AS","    0",",,a","  247",",,a","   67",",,a",,,,,,,,,,,,,"  151","H,,S"
"ASN00091306","2019-01-06","-41.7256","147.0794","148.0","CRESSY RESEARCH STATION, AS","    0",",,a","  266",",,a","   25",",,a",,,,,,,,,,,,,"  177","H,,S"
"ASN00091306","2019-01-07","-41.7256","147.0794","148.0","CRESSY RESEARCH STATION, AS","    0",",,a","  282",",,a","   76",",,a",,,,,,,,,,,,,"  184","H,,S"
"ASN00091306","2019-01-08","-41.7256","147.0794","148.0","CRESSY RESEARCH STATION, AS","    0",",,a","  264",",,a","  112",",,a",,,,,,,,,,,,,"  167","H,,S"
"ASN00091306","2019-01-09","-41.7256","147.0794","148.0","CRESSY RESEARCH STATION, AS","    0",",,a","  221",",,a","   85",",,a",,,,,,,,,,,,,"  142","H,,S"
"ASN00091306","2019-01-10","-41.7256","147.0794","148.0","CRESSY RESEARCH STATION, AS","    0",",,a","  244",",,a","   80",",,a",,,,,,,,,,,,,"  163","H,,S"
"ASN00091306","2019-01-11","-41.7256","147.0794","148.0","CRESSY RESEARCH STATION, AS","    0",",,a","  259",",,a","   87",",,a",,,,,,,,,,,,,"  194","H,,S"
"ASN00091306","2019-01-12","-41.7256","147.0794","148.0","CRESSY RESEARCH STATION, AS","    0",",,a","  275",",,a","  146",",,a",,,,,,,,,,,,,"  186","H,,S"
"ASN00091306","2019-01-13","-41.7256","147.0794","148.0","CRESSY RESEARCH STATION, AS","    0",",,a","  288",",,a","   53",",,a",,,,,,,,,,,,,"  181","H,,S"
"ASN00091306","2019-01-14","-41.7256","147.0794","148.0","CRESSY RESEARCH STATION, AS","    0",",,a","  286",",,a","   65",",,a",,,,,,,,,,,,,"  218","H,,S"
"ASN00091306","2019-01-15","-41.7256","147.0794","148.0","CRESSY RESEARCH STATION, AS","    0",",,a","  307",",,a","  175",",,a",,,,,,,,,,,,,"  218","H,,S"
"ASN00091306","2019-01-16","-41.7256","147.0794","148.0","CRESSY RESEARCH STATION, AS","    0",",,a","  300",",,a","  175",",,a",,,,,,,,,,,,,"  199","H,,S"
"ASN00091306","2019-01-17","-41.7256","147.0794","148.0","CRESSY RESEARCH STATION, AS","   20",",,a","  290",",,a","  159",",,a",,,,,,,,,,,,,"  212","H,,S"
"ASN00091306","2019-01-18","-41.7256","147.0794","148.0","CRESSY RESEARCH STATION, AS","    0",",,a","  291",",,a","  168",",,a",,,,,,,,,,,,,"  179","H,,S"
"ASN00091306","2019-01-19","-41.7256","147.0794","148.0","CRESSY RESEARCH STATION, AS","    0",",,a","  278",",,a","  115",",,a",,,,,,,,,,,,,"  177","H,,S"
"ASN00091306","2019-01-20","-41.7256","147.0794","148.0","CRESSY RESEARCH STATION, AS","    0",",,a","  322",",,a","   76",",,a",,,,,,,,,,,,,"  228","H,,S"
"ASN00091306","2019-01-21","-41.7256","147.0794","148.0","CRESSY RESEARCH STATION, AS","    0",",,a","  339",",,a","  114",",,a",,,,,,,,,,,,,"  225","H,,S"
"ASN00091306","2019-01-22","-41.7256","147.0794","148.0","CRESSY RESEARCH STATION, AS","    0",",,a","  344",",,a","  142",",,a",,,,,,,,,,,,,"  222","H,,S"
"ASN00091306","2019-01-23","-41.7256","147.0794","148.0","CRESSY RESEARCH STATION, AS","    0",",,a","  249",",,a","  144",",,a",,,,,,,,,,,,,"  173","H,,S"
"ASN00091306","2019-01-24","-41.7256","147.0794","148.0","CRESSY RESEARCH STATION, AS","    0",",,a","  262",",,a","  136",",,a",,,,,,,,,,,,,"  195","H,,S"
"ASN00091306","2019-01-25","-41.7256","147.0794","148.0","CRESSY RESEARCH STATION, AS","    0",",,a","  349",",,a","  162",",,a",,,,,,,,,,,,,"  225","H,,S"
"ASN00091306","2019-01-26","-41.7256","147.0794","148.0","CRESSY RESEARCH STATION, AS","    0",",,a","  291",",,a","  126",",,a",,,,,,,,,,,,,"  189","H,,S"
"ASN00091306","2019-01-27","-41.7256","147.0794","148.0","CRESSY RESEARCH STATION, AS","    0",",,a","  255",",,a","  116",",,a",,,,,,,,,,,,,"  176","H,,S"
"ASN00091306","2019-01-28","-41.7256","147.0794","148.0","CRESSY RESEARCH STATION, AS","    0",",,a","  251",",,a","  120",",,a",,,,,,,,,,,,,"  187","H,,S"
"ASN00091306","2019-01-29","-41.7256","147.0794","148.0","CRESSY RESEARCH STATION, AS","    0",",,a","  297",",,a","  143",",,a",,,,,,,,,,,,,"  200","H,,S"
"ASN00091306","2019-01-30","-41.7256","147.0794","148.0","CRESSY RESEARCH STATION, AS",,,"  316",",,a","   91",",,a",,,,,,,,,,,,,"  221","H,,S"
"ASN00091306","2019-01-31","-41.7256","147.0794","148.0","CRESSY RESEARCH STATION, AS","   62",",,a","  202",",,a","  143",",,a",,,,,,,,,,,,,"  129","H,,S"
"ASN00091306","2019-02-01","-41.7256","147.0794","148.0","CRESSY RESEARCH STATION, AS","    0",",,a","  232",",,a","   14",",,a",,,,,,,,,,,,,"  159","H,,S"
"ASN00091306","2019-02-02","-41.7256","147.0794","148.0","CRESSY RESEARCH STATION, AS","    0",",,a","  254",",,a","   70",",,a",,,,,,,,,,,,,"  204","H,,S"
"ASN00091306","2019-02-03","-41.7256","147.0794","148.0","CRESSY RESEARCH STATION, AS","    0",",,a","  324",",,a","  144",",,a",,,,,,,,,,,,,"  228","H,,S"
"ASN00091306","2019-02-04","-41.7256","147.0794","148.0","CRESSY RESEARCH STATION, AS","    0",",,a","  294",",,a","  161",",,a",,,,,,,,,,,,,"  199","H,,S"
"ASN00091306","2019-02-05","-41.7256","147.0794","148.0","CRESSY RESEARCH STATION, AS","    0",",,a","  224",",,a","  146",",,a",,,,,,,,,,,,,"  168","H,,S"
"ASN00091306","2019-02-06","-41.7256","147.0794","148.0","CRESSY RESEARCH STATION, AS","    0",",,a","  224",",,a","  135",",,a",,,,,,,,,,,,,"  186","H,,S"
"ASN00091306","2019-02-07","-41.7256","147.0794","148.0","CRESSY RESEARCH STATION, AS","  140",",,a","  268",",,a","  169",",,a",,,,,,,,,,,,,"  203","H,,S"
"ASN00091306","2019-02-08","-41.7256","147.0794","148.0","CRESSY RESEARCH STATION, AS","   62",",,a","  244",",,a","  164",",,a",,,,,,,,,,,,,"  162","H,,S"
"ASN00091306","2019-02-09","-41.7256","147.0794","148.0","CRESSY RESEARCH STATION, AS","   62",",,a","  197",",,a","  105",",,a",,,,,,,,,,,,,"  121","H,,S"
"ASN00091306","2019-02-10","-41.7256","147.0794","148.0","CRESSY RESEARCH STATION, AS","    6",",,a","  229",",,a","   83",",,a",,,,,,,,,,,,,"  178","H,,S"
"ASN00091306","2019-02-11","-41.7256","147.0794","148.0","CRESSY RESEARCH STATION, AS","    0",",,a","  224",",,a","  134",",,a",,,,,,,,,,,,,"  162","H,,S"
"ASN00091306","2019-02-12","-41.7256","147.0794","148.0","CRESSY RESEARCH STATION, AS","   54",",,a","  172",",,a","  141",",,a",,,,,,,,,,,,,"   93","H,,S"
"ASN00091306","2019-02-13","-41.7256","147.0794","148.0","CRESSY RESEARCH STATION, AS","   36",",,a","  190",",,a","   38",",,a",,,,,,,,,,,,,"  136","H,,S"
"ASN00091306","2019-02-14","-41.7256","147.0794","148.0","CRESSY RESEARCH STATION, AS","    0",",,a","  224",",,a","   99",",,a",,,,,,,,,,,,,"  158","H,,S"
"ASN00091306","2019-02-15","-41.7256","147.0794","148.0","CRESSY RESEARCH STATION, AS","    0",",,a","  262",",,a","   74",",,a",,,,,,,,,,,,,"  181","H,,S"
"ASN00091306","2019-02-16","-41.7256","147.0794","148.0","CRESSY RESEARCH STATION, AS","    0",",,a","  247",",,a","  140",",,a",,,,,,,,,,,,,"  172","H,,S"
"ASN00091306","2019-02-17","-41.7256","147.0794","148.0","CRESSY RESEARCH STATION, AS","    0",",,a","  238",",,a","  111",",,a",,,,,,,,,,,,,"  183","H,,S"
"ASN00091306","2019-02-18","-41.7256","147.0794","148.0","CRESSY RESEARCH STATION, AS","    0",",,a","  248",",,a","  144",",,a",,,,,,,,,,,,,"  143","H,,S"
"ASN00091306","2019-02-19","-41.7256","147.0794","148.0","CRESSY RESEARCH STATION, AS","    0",",,a","  231",",,a","   63",",,a",,,,,,,,,,,,,"  141","H,,S"
"ASN00091306","2019-02-20","-41.7256","147.0794","148.0","CRESSY RESEARCH STATION, AS","    0",",,a","  239",",,a","   27",",,a",,,,,,,,,,,,,"  138","H,,S"
"ASN00091306","2019-02-21","-41.7256","147.0794","148.0","CRESSY RESEARCH STATION, AS","    0",",,a","  223",",,a","   84",",,a",,,,,,,,,,,,,"  146","H,,S"
"ASN00091306","2019-02-22","-41.7256","147.0794","148.0","CRESSY RESEARCH STATION, AS","    0",",,a","  267",",,a","   45",",,a",,,,,,,,,,,,,"  174","H,,S"
"ASN00091306","2019-02-23","-41.7256","147.0794","148.0","CRESSY RESEARCH STATION, AS","    0",",,a","  245",",,a","   85",",,a",,,,,,,,,,,,,"  153","H,,S"
"ASN00091306","2019-02-24","-41.7256","147.0794","148.0","CRESSY RESEARCH STATION, AS","    0",",,a","  249",",,a","   54",",,a",,,,,,,,,,,,,"  163","H,,S"
"ASN00091306","2019-02-25","-41.7256","147.0794","148.0","CRESSY RESEARCH STATION, AS","    0",",,a","  275",",,a","  115",",,a",,,,,,,,,,,,,"  192","H,,S"
"ASN00091306","2019-02-26","-41.7256","147.0794","148.0","CRESSY RESEARCH STATION, AS","    0",",,a","  265",",,a","  127",",,a",,,,,,,,,,,,,"  164","H,,S"
"ASN00091306","2019-02-27","-41.7256","147.0794","148.0","CRESSY RESEARCH STATION, AS","    0",",,a","  231",",,a","   72",",,a",,,,,,,,,,,,,"  152","H,,S"
"ASN00091306","2019-02-28","-41.7256","147.0794","148.0","CRESSY RESEARCH STATION, AS","    0",",,a","  257",",,a","   82",",,a",,,,,,,,,,,,,"  194","H,,S"
"ASN00091306","2019-03-01","-41.7256","147.0794","148.0","CRESSY RESEARCH STATION, AS","    0",",,a","  342",",,a","  112",",,a",,,,,,,,,,,,,"  233","H,,S"
"ASN00091306","2019-03-02","-41.7256","147.0794","148.0","CRESSY RESEARCH STATION, AS","    0",",,a","  337",",,a","  124",",,a",,,,,,,,,,,,,"  230","H,,S"
"ASN00091306","2019-03-03","-41.7256","147.0794","148.0","CRESSY RESEARCH STATION, AS","    0",",,a","  272",",,a","  141",",,a",,,,,,,,,,,,,"  194","H,,S"
"ASN00091306","2019-03-04","-41.7256","147.0794","148.0","CRESSY RESEARCH STATION, AS","    0",",,a","  283",",,a","   89",",,a",,,,,,,,,,,,,"  191","H,,S"
"ASN00091306","2019-03-05","-41.7256","147.0794","148.0","CRESSY RESEARCH STATION, AS","    0",",,a","  255",",,a","  114",",,a",,,,,,,,,,,,,"  165","H,,S"
"ASN00091306","2019-03-06","-41.7256","147.0794","148.0","CRESSY RESEARCH STATION, AS","    0",",,a","  174",",,a","  107",",,a",,,,,,,,,,,,,"   98","H,,S"
"ASN00091306","2019-03-07","-41.7256","147.0794","148.0","CRESSY RESEARCH STATION, AS","    2",",,a","  188",",,a","   26",",,a",,,,,,,,,,,,,"  143","H,,S"
"ASN00091306","2019-03-08","-41.7256","147.0794","148.0","CRESSY RESEARCH STATION, AS","    0",",,a","  223",",,a","   87",",,a",,,,,,,,,,,,,"  162","H,,S"
"ASN00091306","2019-03-09","-41.7256","147.0794","148.0","CRESSY RESEARCH STATION, AS","    0",",,a","  214",",,a","  135",",,a",,,,,,,,,,,,,"  151","H,,S"
"ASN00091306","2019-03-10","-41.7256","147.0794","148.0","CRESSY RESEARCH STATION, AS","    0",",,a","  224",",,a","   98",",,a",,,,,,,,,,,,,"  151","H,,S"
"ASN00091306","2019-03-11","-41.7256","147.0794","148.0","CRESSY RESEARCH STATION, AS","    0",",,a","  220",",,a","   48",",,a",,,,,,,,,,,,,"  149","H,,S"
"ASN00091306","2019-03-12","-41.7256","147.0794","148.0","CRESSY RESEARCH STATION, AS","    0",",,a","  189",",,a","  107",",,a",,,,,,,,,,,,,"  103","H,,S"
"ASN00091306","2019-03-13","-41.7256","147.0794","148.0","CRESSY RESEARCH STATION, AS","    0",",,a","  195",",,a","  -20",",,a",,,,,,,,,,,,,"  123","H,,S"
"ASN00091306","2019-03-14","-41.7256","147.0794","148.0","CRESSY RESEARCH STATION, AS","    0",",,a","  224",",,a","    6",",,a",,,,,,,,,,,,,"  129","H,,S"
"ASN00091306","2019-03-15","-41.7256","147.0794","148.0","CRESSY RESEARCH STATION, AS","    0",",,a","  255",",,a","   27",",,a",,,,,,,,,,,,,"  164","H,,S"
"ASN00091306","2019-03-16","-41.7256","147.0794","148.0","CRESSY RESEARCH STATION, AS","    0",",,a","  242",",,a","   55",",,a",,,,,,,,,,,,,"  162","H,,S"
"ASN00091306","2019-03-17","-41.7256","147.0794","148.0","CRESSY RESEARCH STATION, AS","    0",",,a","  250",",,a","   62",",,a",,,,,,,,,,,,,"  171","H,,S"
"ASN00091306","2019-03-18","-41.7256","147.0794","148.0","CRESSY RESEARCH STATION, AS","    0",",,a","  246",",,a","   73",",,a",,,,,,,,,,,,,"  166","H,,S"
"ASN00091306","2019-03-19","-41.7256","147.0794","148.0","CRESSY RESEARCH STATION, AS","    0",",,a","  256",",,a","  101",",,a",,,,,,,,,,,,,"  183","H,,S"
"ASN00091306","2019-03-20","-41.7256","147.0794","148.0","CRESSY RESEARCH STATION, AS","    4",",,a","  283",",,a","  155",",,a",,,,,,,,,,,,,"  197","H,,S"
"ASN00091306","2019-03-21","-41.7256","147.0794","148.0","CRESSY RESEARCH STATION, AS","    0",",,a","  258",",,a","  168",",,a",,,,,,,,,,,,,"  183","H,,S"
"ASN00091306","2019-03-22","-41.7256","147.0794","148.0","CRESSY RESEARCH STATION, AS","  142",",,a","  259",",,a","  148",",,a",,,,,,,,,,,,,"  180","H,,S"
"ASN00091306","2019-03-23","-41.7256","147.0794","148.0","CRESSY RESEARCH STATION, AS","    0",",,a","  205",",,a","  126",",,a",,,,,,,,,,,,,"  164","H,,S"
"ASN00091306","2019-03-24","-41.7256","147.0794","148.0","CRESSY RESEARCH STATION, AS","   20",",,a","  220",",,a","  127",",,a",,,,,,,,,,,,,"  164","H,,S"
"ASN00091306","2019-03-25","-41.7256","147.0794","148.0","CRESSY RESEARCH STATION, AS","  102",",,a","  144",",,a","  110",",,a",,,,,,,,,,,,,"   93","H,,S"
"ASN00091306","2019-03-26","-41.7256","147.0794","148.0","CRESSY RESEARCH STATION, AS","    2",",,a","  170",",,a","   71",",,a",,,,,,,,,,,,,"   99","H,,S"
"ASN00091306","2019-03-27","-41.7256","147.0794","148.0","CRESSY RESEARCH STATION, AS","    0",",,a","  212",",,a","   -2",",,a",,,,,,,,,,,,,"  144","H,,S"
"ASN00091306","2019-03-28","-41.7256","147.0794","148.0","CRESSY RESEARCH STATION, AS","    0",",,a","  214",",,a","   50",",,a",,,,,,,,,,,,,"  145","H,,S"
"ASN00091306","2019-03-29","-41.7256","147.0794","148.0","CRESSY RESEARCH STATION, AS","    0",",,a","  226",",,a","   59",",,a",,,,,,,,,,,,,"  149","H,,S"
"ASN00091306","2019-03-30","-41.7256","147.0794","148.0","CRESSY RESEARCH STATION, AS","   54",",,a","  176",",,a","   76",",,a",,,,,,,,,,,,,"   94","H,,S"
"ASN00091306","2019-03-31","-41.7256","147.0794","148.0","CRESSY RESEARCH STATION, AS","    0",",,a","  185",",,a","   28",",,a",,,,,,,,,,,,,"   99","H,,S"
"ASN00091306","2019-04-01","-41.7256","147.0794","148.0","CRESSY RESEARCH STATION, AS","    0",",,a","  189",",,a","    0",",,a",,,,,,,,,,,,,"  120","H,,S"
"ASN00091306","2019-04-02","-41.7256","147.0794","148.0","CRESSY RESEARCH STATION, AS","    0",",,a","  172",",,a","   52",",,a",,,,,,,,,,,,,"  136","H,,S"
"ASN00091306","2019-04-03","-41.7256","147.0794","148.0","CRESSY RESEARCH STATION, AS","    0",",,a","  189",",,a","  112",",,a",,,,,,,,,,,,,"  100","H,,S"
"ASN00091306","2019-04-04","-41.7256","147.0794","148.0","CRESSY RESEARCH STATION, AS","    0",",,a","  192",",,a","  -10",",,a",,,,,,,,,,,,,"  113","H,,S"
"ASN00091306","2019-04-05","-41.7256","147.0794","148.0","CRESSY RESEARCH STATION, AS","    0",",,a","  165",",,a","    5",",,a",,,,,,,,,,,,,"  156","H,,S"
"ASN00091306","2019-04-06","-41.7256","147.0794","148.0","CRESSY RESEARCH STATION, AS","  212",",,a","  198",",,a","   70",",,a",,,,,,,,,,,,,"  123","H,,S"
"ASN00091306","2019-04-07","-41.7256","147.0794","148.0","CRESSY RESEARCH STATION, AS","    0",",,a","  163",",,a","   49",",,a",,,,,,,,,,,,,"  111","H,,S"
"ASN00091306","2019-04-08","-41.7256","147.0794","148.0","CRESSY RESEARCH STATION, AS","   28",",,a","  171",",,a","   65",",,a",,,,,,,,,,,,,"  104","H,,S"
"ASN00091306","2019-04-09","-41.7256","147.0794","148.0","CRESSY RESEARCH STATION, AS","    2",",,a","  154",",,a","   46",",,a",,,,,,,,,,,,,"   78","H,,S"
"ASN00091306","2019-04-10","-41.7256","147.0794","148.0","CRESSY RESEARCH STATION, AS","    0",",,a","  174",",,a","   -5",",,a",,,,,,,,,,,,,"   84","H,,S"
"ASN00091306","2019-04-11","-41.7256","147.0794","148.0","CRESSY RESEARCH STATION, AS","    0",",,a","  175",",,a","  -10",",,a",,,,,,,,,,,,,"   95","H,,S"
"ASN00091306","2019-04-12","-41.7256","147.0794","148.0","CRESSY RESEARCH STATION, AS","    0",",,a","  160",",,a","    2",",,a",,,,,,,,,,,,,"  109","H,,S"
"ASN00091306","2019-04-13","-41.7256","147.0794","148.0","CRESSY RESEARCH STATION, AS","    0",",,a","  192",",,a","   45",",,a",,,,,,,,,,,,,"  124","H,,S"
"ASN00091306","2019-04-14","-41.7256","147.0794","148.0","CRESSY RESEARCH STATION, AS","    2",",,a","  191",",,a","   38",",,a",,,,,,,,,,,,,"  124","H,,S"
"ASN00091306","2019-04-15","-41.7256","147.0794","148.0","CRESSY RESEARCH STATION, AS","    0",",,a","  181",",,a","   57",",,a",,,,,,,,,,,,,"  125","H,,S"
"ASN00091306","2019-04-16","-41.7256","147.0794","148.0","CRESSY RESEARCH STATION, AS","    0",",,a","  237",",,a","   66",",,a",,,,,,,,,,,,,"  167","H,,S"
"ASN00091306","2019-04-17","-41.7256","147.0794","148.0","CRESSY RESEARCH STATION, AS","    0",",,a","  232",",,a","   93",",,a",,,,,,,,,,,,,"  156","H,,S"
"ASN00091306","2019-04-18","-41.7256","147.0794","148.0","CRESSY RESEARCH STATION, AS","   84",",,a","  173",",,a","   81",",,a",,,,,,,,,,,,,"   90","H,,S"
"ASN00091306","2019-04-19","-41.7256","147.0794","148.0","CRESSY RESEARCH STATION, AS","    0",",,a","  174",",,a","    9",",,a",,,,,,,,,,,,,"  110","H,,S"
"ASN00091306","2019-04-20","-41.7256","147.0794","148.0","CRESSY RESEARCH STATION, AS","    0",",,a","  212",",,a","   41",",,a",,,,,,,,,,,,,"  152","H,,S"
"ASN00091306","2019-04-21","-41.7256","147.0794","148.0","CRESSY RESEARCH STATION, AS","    0",",,a","  228",",,a","   98",",,a",,,,,,,,,,,,,"  169","H,,S"
"ASN00091306","2019-04-22","-41.7256","147.0794","148.0","CRESSY RESEARCH STATION, AS","   38",",,a","  187",",,a","   96",",,a",,,,,,,,,,,,,"  104","H,,S"
"ASN00091306","2019-04-23","-41.7256","147.0794","148.0","CRESSY RESEARCH STATION, AS","    2",",,a","  186",",,a","   15",",,a",,,,,,,,,,,,,"  111","H,,S"
"ASN00091306","2019-04-24","-41.7256","147.0794","148.0","CRESSY RESEARCH STATION, AS","    0",",,a","  172",",,a","   55",",,a",,,,,,,,,,,,,"  124","H,,S"
"ASN00091306","2019-04-25","-41.7256","147.0794","148.0","CRESSY RESEARCH STATION, AS","    0",",,a","  177",",,a","   95",",,a",,,,,,,,,,,,,"  126","H,,S"
"ASN00091306","2019-04-26","-41.7256","147.0794","148.0","CRESSY RESEARCH STATION, AS","    0",",,a","  135",",,a","   70",",,a",,,,,,,,,,,,,"   70","H,,S"
"ASN00091306","2019-04-27","-41.7256","147.0794","148.0","CRESSY RESEARCH STATION, AS","    0",",,a","  163",",,a","   52",",,a",,,,,,,,,,,,,"  114","H,,S"
"ASN00091306","2019-04-28","-41.7256","147.0794","148.0","CRESSY RESEARCH STATION, AS","    0",",,a","  181",",,a","   79",",,a",,,,,,,,,,,,,"   91","H,,S"
"ASN00091306","2019-04-29","-41.7256","147.0794","148.0","CRESSY RESEARCH STATION, AS","    0",",,a","  183",",,a","  -14",",,a",,,,,,,,,,,,,"  122","H,,S"
