"RQC00665097","2017-10-26","18.033","-67.0722","27.4","LAJAS SUBSTATION, PR US","    0",",,7",,,,,"  322",",,7","  217",",,7",,,,,,,"   38",",,7",,,,,,,,,,,"  267",",,7","   50",",,7",,
"RQC00665097","2017-10-27","18.033","-67.0722","27.4","LAJAS SUBSTATION, PR US","    0",",,7",,,,,"  322",",,7","  211",",,7",,,,,,,"   30",",,7",,,,,,,,,,,"  256",",,7","   50",",,7",,
"RQC00665097","2017-10-28","18.033","-67.0722","27.4","LAJAS SUBSTATION, PR US","  312",",,7",,,,,"  328",",,7","  228",",,7",,,,,,,"  198",",,7",,,,,,,,,,,"  278",",,7","   35",",,7",,
"RQC00665097","2017-10-29","18.033","-67.0722","27.4","LAJAS SUBSTATION, PR US","  193",",,7",,,,,"  317",",,7","  228",",,7",,,,,,,"   36",",,7",,,,,,,,,,,"  239",",,7","   42",",,7",,
"RQC00665097","2017-10-30","18.033","-67.0722","27.4","LAJAS SUBSTATION, PR US","   33",",,7",,,,,"  289",",,7","  217",",,7",,,,,,,,,,,,,,,,,,,"  256",",,7","   23",",,7",,
"RQC00665097","2017-10-31","18.033","-67.0722","27.4","LAJAS SUBSTATION, PR US","    3",",,7",,,,,"  322",",,7","  244",",,7",,,,,,,"   23",",,7",,,,,,,,,,,"  278",",,7","   27",",,7",,
"RQC00665097","2017-11-01","18.033","-67.0722","27.4","LAJAS SUBSTATION, PR US","   94",",,7",,,,,"  328",",,7","  206",",,7",,,,,,,"    0",",,7",,,,,,,,,,,"  250",",,7","   23",",,7",,
"RQC00665097","2017-11-02","18.033","-67.0722","27.4","LAJAS SUBSTATION, PR US","    0",",,7",,,,,"  344",",,7","  194",",,7",,,,,,,"   25",",,7",,,,,,,,,,,"  244",",,7","   29",",,7",,
"RQC00665097","2017-11-03","18.033","-67.0722","27.4","LAJAS SUBSTATION, PR US",,,,,,,,,,,,,,,,,"    0",",,7",,,,,,,,,,,,,,,,
"RQC00665097","2017-11-04","18.033","-67.0722","27.4","LAJAS SUBSTATION, PR US",,,,,,,"  322",",,7","  161",",,7",,,"    2",",,7",,,"    0",",,7",,,"   61",",,7",,,,,,,"  250",",,7",,,,
"RQC00665097","2017-11-05","18.033","-67.0722","27.4","LAJAS SUBSTATION, PR US","    0",",,7",,,,,"  328",",,7","  244",",,7",,,,,,,"   36",",,7",,,,,,,,,,,"  244",",,7","   61",",,7",,
"RQC00665097","2017-11-06","18.033","-67.0722","27.4","LAJAS SUBSTATION, PR US","    0",",,7",,,,,"  328",",,7","  217",",,7",,,,,,,"    0",",,7",,,,,,,,,,,"  261",",,7","   60",",,7",,
"RQC00665097","2017-11-07","18.033","-67.0722","27.4","LAJAS SUBSTATION, PR US","   94",",,7",,,,,"  328",",,7","  233",",,7",,,,,,,"    0",",,7",,,,,,,,,,,"  239",",,7","   51",",,7",,
"RQC00665097","2017-11-08","18.033","-67.0722","27.4","LAJAS SUBSTATION, PR US","   20",",,7",,,,,"  294",",,7","  228",",,7",,,,,,,"    0",",,7",,,,,,,,,,,"  233",",,7","    6",",,7",,
"RQC00665097","2017-11-09","18.033","-67.0722","27.4","LAJAS SUBSTATION, PR US","   91",",,7",,,,,"  306",",,7","  228",",,7",,,,,,,"  155",",,7",,,,,,,,,,,"  233",",,7","    8",",,7",,
"RQC00665097","2017-11-11","18.033","-67.0722","27.4","LAJAS SUBSTATION, PR US","    0",",,7",,,,,"  322",",,7","  217",",,7",,,,,,,"    0",",,7",,,,,,,,,,,"  267",",,7",,,,
"RQC00665097","2017-11-12","18.033","-67.0722","27.4","LAJAS SUBSTATION, PR US","    0",",,7",,,,,"  322",",,7","  217",",,7",,,,,,,"    0",",,7",,,,,,,,,,,"  267",",,7","   66",",,7",,
"RQC00665097","2017-11-13","18.033","-67.0722","27.4","LAJAS SUBSTATION, PR US","    0",",,7",,,,,"  322",",,7","  211",",,7",,,,,,,"   64",",,7",,,,,,,,,,,"  267",",,7","   66",",,7",,
"RQC00665097","2017-11-14","18.033","-67.0722","27.4","LAJAS SUBSTATION, PR US","    0",",,7",,,,,"  322",",,7","  206",",,7",,,,,,,"   30",",,7",,,,,,,,,,,"  244",",,7","   61",",,7",,
"RQC00665097","2017-11-16","18.033","-67.0722","27.4","LAJAS SUBSTATION, PR US",,,,,,,"  322",",,7","  228",",,7",,,"    2",",,7",,,"    0",",,7",,,"  203",",,7",,,,,,,"  239",",,7",,,,
"RQC00665097","2017-11-17","18.033","-67.0722","27.4","LAJAS SUBSTATION, PR US","  132",",,7",,,,,"  300",",,7","  233",",,7",,,,,,,"   15",",,7",,,,,,,,,,,"  256",",,7","   27",",,7",,
"RQC00665097","2017-11-18","18.033","-67.0722","27.4","LAJAS SUBSTATION, PR US","  231",",,7",,,,,"  306",",,7","  206",",,7",,,,,,,"  234",",,7",,,,,,,,,,,"  228",",,7","   48",",,7",,
"RQC00665097","2017-11-19","18.033","-67.0722","27.4","LAJAS SUBSTATION, PR US","  267",",,7",,,,,"  289",",,7","  228",",,7",,,,,,,"  198",",,7",,,,,,,,,,,"  244",",,7","   23",",,7",,
"RQC00665097","2017-11-20","18.033","-67.0722","27.4","LAJAS SUBSTATION, PR US","   66",",,7",,,,,"  294",",,7","  222",",,7",,,,,,,"   97",",,7",,,,,,,,,,,"  250",",,7","   10",",,7",,
"RQC00665097","2017-11-21","18.033","-67.0722","27.4","LAJAS SUBSTATION, PR US","    0",",,7",,,,,"  306",",,7","  211",",,7",,,,,,,"   28",",,7",,,,,,,,,,,"  278",",,7","   26",",,7",,
"RQC00665097","2017-11-22","18.033","-67.0722","27.4","LAJAS SUBSTATION, PR US","    0",",,7",,,,,"  322",",,7","  194",",,7",,,,,,,"   58",",,7",,,,,,,,,,,"  239",",,7","   56",",,7",,
"RQC00665097","2017-11-23","18.033","-67.0722","27.4","LAJAS SUBSTATION, PR US","    0",",,7",,,,,"  322",",,7","  189",",,7",,,,,,,"   18",",,7",,,,,,,,,,,"  311",",,7","   56",",,7",,
"RQC00665097","2017-11-24","18.033","-67.0722","27.4","LAJAS SUBSTATION, PR US","    0",",,7",,,,,"  322",",,7","  194",",,7",,,,,,,"   33",",,7",,,,,,,,,,,"  317",",,7","   31",",,7",,
"RQC00665097","2017-11-25","18.033","-67.0722","27.4","LAJAS SUBSTATION, PR US","    0",",,7",,,,,"  333",",,7","  222",",,7",,,,,,,"   28",",,7",,,,,,,,,,,"  289",",,7","   60",",,7",,
