"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","DAPR","DAPR_ATTRIBUTES","MDPR","MDPR_ATTRIBUTES","TOBS","TOBS_ATTRIBUTES","WT01","WT01_ATTRIBUTES","WT03","WT03_ATTRIBUTES","WT04","WT04_ATTRIBUTES","WT05","WT05_ATTRIBUTES","WT06","WT06_ATTRIBUTES","WT08","WT08_ATTRIBUTES","WT09","WT09_ATTRIBUTES","WT11","WT11_ATTRIBUTES","WT14","WT14_ATTRIBUTES"
"USC00113290","2018-07-07","41.8978","-90.1545","180.4","FULTON DAM, IL US","    0",",,7,0600",,,,,"  267",",,7","  144",",,7",,,,,"  156",",,7,0600",,,,,,,,,,,,,,,,,,
"USC00113290","2018-07-08","41.8978","-90.1545","180.4","FULTON DAM, IL US","    0",",,7,0600",,,,,"  261",",,7","  156",",,7",,,,,"  194",",,7,0600",,,,,,,,,,,,,,,,,,
"USC00113290","2018-07-09","41.8978","-90.1545","180.4","FULTON DAM, IL US","    0",",,7,0600",,,,,"  283",",,7","  189",",,7",,,,,"  228",",,7,0600",,,,,,,,,,,,,,,,,,
"USC00113290","2018-07-10","41.8978","-90.1545","180.4","FULTON DAM, IL US","    0",",,7,0600",,,,,"  322",",,7","  222",",,7",,,,,"  267",",,7,0600",,,,,,,,,,,,,,,,,,
"USC00113290","2018-07-11","41.8978","-90.1545","180.4","FULTON DAM, IL US","    0",",,7,0600",,,,,"  311",",,7","  189",",,7",,,,,"  228",",,7,0600",,,,,,,,,,,,,,,,,,
"USC00113290","2018-07-12","41.8978","-90.1545","180.4","FULTON DAM, IL US","    0",",,7,0600",,,,,"  300",",,7","  194",",,7",,,,,"  222",",,7,0600",,,,,,,,,,,,,,,,,,
"USC00113290","2018-07-13","41.8978","-90.1545","180.4","FULTON DAM, IL US","    0",",,7,0600",,,,,"  306",",,7","  200",",,7",,,,,"  244",",,7,0600",,,,,,,,,,,,,,,,,,
"USC00113290","2018-07-14","41.8978","-90.1545","180.4","FULTON DAM, IL US","  183",",,7,0600",,,,,"  328",",,7","  217",",,7",,,,,"  217",",,7,0600",,,,,,,,,,,,,,,,,,
"USC00113290","2018-07-15","41.8978","-90.1545","180.4","FULTON DAM, IL US","    0",",,7,0600",,,,,"  278",",,7","  206",",,7",,,,,"  233",",,7,0600",,,,,,,,,,,,,,,,,,
"USC00113290","2018-07-16","41.8978","-90.1545","180.4","FULTON DAM, IL US","    0",",,7,0600",,,,,"  294",",,7","  233",",,7",,,,,"  239",",,7,0600",,,,,,,,,,,,,,,,,,
"USC00113290","2018-07-17","41.8978","-90.1545","180.4","FULTON DAM, IL US","    0",",,7,0600",,,,,"  294",",,7","  217",",,7",,,,,"  228",",,7,0600",,,,,,,,,,,,,,,,,,
"USC00113290","2018-07-18","41.8978","-90.1545","180.4","FULTON DAM, IL US","    0",",,7,0600",,,,,"  294",",,7","  167",",,7",,,,,"  206",",,7,0600",,,,,,,,,,,,,,,,,,
"USC00113290","2018-07-19","41.8978","-90.1545","180.4","FULTON DAM, IL US","    0",",,7,0600",,,,,"  272",",,7","  167",",,7",,,,,"  183",",,7,0600",,,,,,,,,,,,,,,,,,
"USC00113290","2018-07-20","41.8978","-90.1545","180.4","FULTON DAM, IL US","  282",",,7,0600",,,,,"  233",",,7","  167",",,7",,,,,"  206",",,7,0600",,,,,,,,,,,,,,,,,,
"USC00113290","2018-07-21","41.8978","-90.1545","180.4","FULTON DAM, IL US","   53",",,7,0600",,,,,"  244",",,7","  200",",,7",,,,,"  211",",,7,0600",,,,,,,,,,,,,,,,,,
"USC00113290","2018-07-22","41.8978","-90.1545","180.4","FULTON DAM, IL US","   79",",,7,0600",,,,,"  272",",,7","  200",",,7",,,,,"  206",",,7,0600",,,,,,,,,,,,,,,,,,
"USC00113290","2018-07-23","41.8978","-90.1545","180.4","FULTON DAM, IL US","    0",",,7,0600",,,,,"  239",",,7","  183",",,7",,,,,"  206",",,7,0600",,,,,,,,,,,,,,,,,,
"USC00113290","2018-07-24","41.8978","-90.1545","180.4","FULTON DAM, IL US","    0",",,7,0600",,,,,"  278",",,7","  200",",,7",,,,,"  222",",,7,0600",,,,,,,,,,,,,,,,,,
