"USC00043261","2018-06-20","36.9969","-119.7072","125.0","FRIANT GOVERNMENT CAMP, CA US","    0",",,7,0800",,,,,"  350",",,7","  161",",,7",,,,,"   79",",,7,0800",,,,,,,,,,,"  172",",,7,0800","   63",",,7",,,,,,,,
"USC00043261","2018-06-21","36.9969","-119.7072","125.0","FRIANT GOVERNMENT CAMP, CA US","    0",",,7,0800",,,,,"  372",",,7","  144",",,7",,,,,"   89",",,7,0800",,,,,,,,,,,"  156",",,7,0800","   79",",,7",,,,,,,,
"USC00043261","2018-06-22","36.9969","-119.7072","125.0","FRIANT GOVERNMENT CAMP, CA US","    0",",,7,0800",,,,,"  367",",,7","  144",",,7",,,,,"  152",",,7,0800",,,,,,,,,,,"  167",",,7,0800","   74",",,7",,,,,,,,
"USC00043261","2018-06-23","36.9969","-119.7072","125.0","FRIANT GOVERNMENT CAMP, CA US","    0",",,7,0800",,,,,"  378",",,7","  161",",,7",,,,,"   91",",,7,0800",,,,,,,,,,,"  217",",,7,0800","   60",",,7",,,,,,,,
"USC00043261","2018-06-24","36.9969","-119.7072","125.0","FRIANT GOVERNMENT CAMP, CA US","    0",",,7,0800",,,,,"  383",",,7","  111",",,7",,,,,"  102",",,7,0800",,,,,,,,,,,"  211",",,7,0800","   61",",,7",,,,,,,,
"USC00043261","2018-06-25","36.9969","-119.7072","125.0","FRIANT GOVERNMENT CAMP, CA US","    0",",,7,0800",,,,,"  389",",,7","  156",",,7",,,,,"  104",",,7,0800",,,,,,,,,,,"  167",",,7,0800","   80",",,7",,,,,,,,
"USC00043261","2018-06-26","36.9969","-119.7072","125.0","FRIANT GOVERNMENT CAMP, CA US","    0",",,7,0800",,,,,"  356",",,7","  122",",,7",,,,,"  107",",,7,0800",,,,,,,,,,,"  183",",,7,0800","   48",",,7",,,,,,,,
"USC00043261","2018-06-27","36.9969","-119.7072","125.0","FRIANT GOVERNMENT CAMP, CA US","    0",",,7,0800",,,,,"  378",",,7","  150",",,7",,,,,"   97",",,7,0800",,,,,,,,,,,"  178",",,7,0800","   60",",,7",,,,,,,,
"USC00043261","2018-06-28","36.9969","-119.7072","125.0","FRIANT GOVERNMENT CAMP, CA US","    0",",,7,0800",,,,,"  378",",,7","  133",",,7",,,,,"   91",",,7,0800",,,,,,,,,,,"  156",",,7,0800","   63",",,7",,,,,,,,
"USC00043261","2018-06-29","36.9969","-119.7072","125.0","FRIANT GOVERNMENT CAMP, CA US","    0",",,7,0800",,,,,"  339",",,7","  133",",,7",,,,,"   69",",,7,0800",,,,,,,,,,,"  156",",,7,0800","   79",",,7",,,,,,,,
"USC00043261","2018-06-30","36.9969","-119.7072","125.0","FRIANT GOVERNMENT CAMP, CA US","    0",",,7,0800",,,,,"  350",",,7","  156",",,7",,,,,"   81",",,7,0800",,,,,,,,,,,"  206",",,7,0800","   60",",,7",,,,,,,,
"USC00043261","2018-07-01","36.9969","-119.7072","125.0","FRIANT GOVERNMENT CAMP, CA US","    0",",,7,0800",,,,,"  389",",,7","  200",",,7",,,,,"   86",",,7,0800",,,,,,,,,,,"  239",",,7,0800","   43",",,7",,,,,,,,
"USC00043261","2018-07-02","36.9969","-119.7072","125.0","FRIANT GOVERNMENT CAMP, CA US","    0",",,7,0800",,,,,"  394",",,7","  183",",,7",,,,,"   94",",,7,0800",,,,,,,,,,,"  211",",,7,0800","   60",",,7",,,,,,,,
"USC00043261","2018-07-03","36.9969","-119.7072","125.0","FRIANT GOVERNMENT CAMP, CA US","    0",",,7,0800",,,,,"  378",",,7","  161",",,7",,,,,"   94",",,7,0800",,,,,,,,,,,"  189",",,7,0800","   53",",,7",,,,,,,,
"USC00043261","2018-07-04","36.9969","-119.7072","125.0","FRIANT GOVERNMENT CAMP, CA US","    0",",,7,0800",,,,,"  367",",,7","  144",",,7",,,,,"   81",",,7,0800",,,,,,,,,,,"  161",",,7,0800","   60",",,7",,,,,,,,
"USC00043261","2018-07-05","36.9969","-119.7072","125.0","FRIANT GOVERNMENT CAMP, CA US","    0",",,7,0800",,,,,"  350",",,7","  144",",,7",,,,,"   89",",,7,0800",,,,,,,,,,,"  156",",,7,0800","   48",",,7",,,,,,,,
"USC00043261","2018-07-06","36.9969","-119.7072","125.0","FRIANT GOVERNMENT CAMP, CA US","    0",",,7,0800",,,,,"  367",",,7","  156",",,7",,,,,"   97",",,7,0800",,,,,,,,,,,"  211",",,7,0800","   51",",,7",,,,,,,,
"USC00043261","2018-07-07","36.9969","-119.7072","125.0","FRIANT GOVERNMENT CAMP, CA US","    0",",,7,0800",,,,,"  389",",,7","  183",",,7",,,,,"  107",",,7,0800",,,,,,,,,,,"  206",",,7,0800","   76",",,7",,,,,,,,
"USC00043261","2018-07-08","36.9969","-119.7072","125.0","FRIANT GOVERNMENT CAMP, CA US","    0",",,7,0800",,,,,"  389",",,7","  189",",,7",,,,,"  107",",,7,0800",,,,,,,,,,,"  206",",,7,0800","   69",",,7",,,,,,,,
"USC00043261","2018-07-09","36.9969","-119.7072","125.0","FRIANT GOVERNMENT CAMP, CA US","    0",",,7,0800",,,,,"  394",",,7","  161",",,7",,,,,"  114",",,7,0800",,,,,,,,,,,"  172",",,7,0800","   80",",,7",,,,,,,,
"USC00043261","2018-07-10","36.9969","-119.7072","125.0","FRIANT GOVERNMENT CAMP, CA US","    0",",,7,0800",,,,,"  372",",,7","  133",",,7",,,,,"  130",",,7,0800",,,,,,,,,,,"  206",",,7,0800","   74",",,7",,,,,,,,
