"USC00141428","2018-07-04","37.6728","-95.3784","302.4","CHANUTE 4 E, KS US","    0",",,7,0900","    0",",,7,0900","    0",",,7,0900","  344",",,7","  217",",,7",,,,,"  256",",,7,0900",,,,,,,,,,,,
"USC00141428","2018-07-05","37.6728","-95.3784","302.4","CHANUTE 4 E, KS US","    0",",,7,0900","    0",",,7,0900","    0",",,7,0900","  328",",,7","  211",",,7",,,,,"  294",",,7,0900",,,,,,,,,,,,
"USC00141428","2018-07-06","37.6728","-95.3784","302.4","CHANUTE 4 E, KS US","    0",",,7,0900","    0",",,7,0900","    0",",,7,0900","  339",",,7","  217",",,7",,,,,"  272",",,7,0900",,,,,,,,,,,,
"USC00141428","2018-07-07","37.6728","-95.3784","302.4","CHANUTE 4 E, KS US","    0",",,7,0900","    0",",,7,0900","    0",",,7,0900","  322",",,7","  211",",,7",,,,,"  250",",,7,0900",,,,,,,,,,,,
"USC00141428","2018-07-08","37.6728","-95.3784","302.4","CHANUTE 4 E, KS US","    0",",,7,0900","    0",",,7,0900","    0",",,7,0900","  300",",,7","  178",",,7",,,,,"  233",",,7,0900",,,,,,,,,,,,
"USC00141428","2018-07-09","37.6728","-95.3784","302.4","CHANUTE 4 E, KS US","    0",",,7,0900","    0",",,7,0900","    0",",,7,0900","  311",",,7","  211",",,7",,,,,"  256",",,7,0900",,,,,,,,,,,,
"USC00141428","2018-07-10","37.6728","-95.3784","302.4","CHANUTE 4 E, KS US","    0",",,7,0900","    0",",,7,0900","    0",",,7,0900","  317",",,7","  211",",,7",,,,,"  256",",,7,0900",,,,,,,,,,,,
"USC00141428","2018-07-11","37.6728","-95.3784","302.4","CHANUTE 4 E, KS US","    0",",,7,0900","    0",",,7,0900","    0",",,7,0900","  333",",,7","  228",",,7",,,,,"  272",",,7,0900",,,,,,,,,,,,
"USC00141428","2018-07-12","37.6728","-95.3784","302.4","CHANUTE 4 E, KS US","    0",",,7,0900","    0",",,7,0900","    0",",,7,0900","  344",",,7","  228",",,7",,,,,"  278",",,7,0900",,,,,,,,,,,,
"USC00141428","2018-07-13","37.6728","-95.3784","302.4","CHANUTE 4 E, KS US","    0","T,,7,0900","    0",",,7,0900","    0",",,7,0900","  344",",,7","  222",",,7",,,,,"  289",",,7,0900",,,,,,,,,,,,
"USC00141428","2018-07-14","37.6728","-95.3784","302.4","CHANUTE 4 E, KS US","    0",",,7,0900","    0",",,7,0900","    0",",,7,0900","  333",",,7","  228",",,7",,,,,"  272",",,7,0900",,,,,,,,,,,,
"USC00141428","2018-07-15","37.6728","-95.3784","302.4","CHANUTE 4 E, KS US","    0","T,,7,0900","    0",",,7,0900","    0",",,7,0900","  322",",,7","  222",",,7",,,,,"  267",",,7,0900",,,,,,,,,,,,
"USC00141428","2018-07-16","37.6728","-95.3784","302.4","CHANUTE 4 E, KS US","   69",",,7,0900","    0",",,7,0900","    0",",,7,0900","  344",",,7","  217",",,7",,,,,"  261",",,7,0900",,,,,,,,,,,,
