"USC00415435","2018-06-28","30.2502","-94.1786","11.9","LUMBERTON, TX US","    0",",,7,0800","    0",",,7","    0",",,7","  350",",,7","  233",",,7","  250",",,7,0800",,,,,,,,,,
"USC00415435","2018-06-29","30.2502","-94.1786","11.9","LUMBERTON, TX US","    0",",,7,0800","    0",",,7","    0",",,7","  344",",,7","  233",",,7","  250",",,7,0800",,,,,,,,,,
"USC00415435","2018-06-30","30.2502","-94.1786","11.9","LUMBERTON, TX US","   84",",,7,0800","    0",",,7","    0",",,7","  339",",,7","  228",",,7","  239",",,7,0800",,,"    1",",,7",,,,,,
"USC00415435","2018-07-01","30.2502","-94.1786","11.9","LUMBERTON, TX US","    0",",,7,0800","    0",",,7","    0",",,7","  339",",,7","  222",",,7","  244",",,7,0800",,,,,,,,,,
"USC00415435","2018-07-02","30.2502","-94.1786","11.9","LUMBERTON, TX US","    0",",,7,0800","    0",",,7","    0",",,7","  344",",,7","  228",",,7","  239",",,7,0800",,,,,,,,,,
"USC00415435","2018-07-03","30.2502","-94.1786","11.9","LUMBERTON, TX US","    0",",,7,0800","    0",",,7","    0",",,7","  344",",,7","  228",",,7","  244",",,7,0800",,,,,,,,,,
"USC00415435","2018-07-04","30.2502","-94.1786","11.9","LUMBERTON, TX US","  597",",,7,0800","    0",",,7","    0",",,7","  344",",,7","  228",",,7","  233",",,7,0800",,,"    1",",,7",,,,,,
"USC00415435","2018-07-05","30.2502","-94.1786","11.9","LUMBERTON, TX US","   84",",,7,0800","    0",",,7","    0",",,7","  278",",,7","  217",",,7","  239",",,7,0800",,,,,,,,,,
"USC00415435","2018-07-06","30.2502","-94.1786","11.9","LUMBERTON, TX US","   13",",,7,0800","    0",",,7","    0",",,7","  350",",,7","  222",",,7","  228",",,7,0800",,,"    1",",,7",,,,,,
"USC00415435","2018-07-07","30.2502","-94.1786","11.9","LUMBERTON, TX US","    0",",,7,0800","    0",",,7","    0",",,7","  350",",,7","  222",",,7","  250",",,7,0800",,,,,,,,,,
"USC00415435","2018-07-08","30.2502","-94.1786","11.9","LUMBERTON, TX US","   48",",,7,0800","    0",",,7","    0",",,7","  322",",,7","  222",",,7","  233",",,7,0800",,,,,,,,,,
"USC00415435","2018-07-09","30.2502","-94.1786","11.9","LUMBERTON, TX US","  312",",,7,0800","    0",",,7","    0",",,7","  294",",,7","  222",",,7","  228",",,7,0800",,,,,,,,,,
