"USC00238700","2018-04-12","36.923","-90.2836","125.0","WAPPAPELLO DAM, MO US","    0",",,7,0800",,,,,"  200",",,7","   67",",,7",,,,,,,,,"  139",",,7,0800",,,,,,,,,,,,,,,,
"USC00238700","2018-04-13","36.923","-90.2836","125.0","WAPPAPELLO DAM, MO US","    0",",,7,0800",,,,,"  267",",,7","  139",",,7",,,,,,,,,"  172",",,7,0800",,,,,,,,,,,,,,,,
"USC00238700","2018-04-16","36.923","-90.2836","125.0","WAPPAPELLO DAM, MO US","    0",",,7,0800",,,,,"  183",",,7","    6",",,7",,,,,,,,,"   11",",,7,0800",,,,,,,,,,,,,,,,
"USC00238700","2018-04-18","36.923","-90.2836","125.0","WAPPAPELLO DAM, MO US","    0",",,7,0800","    0",",,7","    0",",,7","  206",",,7","   44",",,7",,,,,,,,,"  144",",,7,0800",,,,,,,,,,,,,,,,
"USC00238700","2018-04-19","36.923","-90.2836","125.0","WAPPAPELLO DAM, MO US","    0",",,7,0800",,,,,"  267",",,7","   44",",,7",,,,,,,,,"   50",",,7,0800",,,,,,,,,,,,,,,,
"USC00238700","2018-04-20","36.923","-90.2836","125.0","WAPPAPELLO DAM, MO US","    0",",,7,0800",,,,,"  122",",,7","   22",",,7",,,,,,,,,"   44",",,7,0800",,,,,,,,,,,,,,,,
"USC00238700","2018-04-21","36.923","-90.2836","125.0","WAPPAPELLO DAM, MO US","    0",",,7,0800","    0",",,7","    0",",,7","  178",",,7","   44",",,7",,,,,,,,,"   67",",,7,0800",,,,,,,,,,,,,,,,
"USC00238700","2018-04-23","36.923","-90.2836","125.0","WAPPAPELLO DAM, MO US","  361",",,7,0800","    0",",,7","    0",",,7","  144",",,7","  106",",,7",,,,,,,,,"  106",",,7,0800",,,,,,,,,,,,,,,,
"USC00238700","2018-04-24","36.923","-90.2836","125.0","WAPPAPELLO DAM, MO US","   28",",,7,0800","    0",",,7","    0",",,7","  172",",,7","  106",",,7",,,,,,,,,"  133",",,7,0800",,,,,,,,,,,,,,,,
"USC00238700","2018-04-25","36.923","-90.2836","125.0","WAPPAPELLO DAM, MO US","    0",",,7,0800",,,,,"  183",",,7","   72",",,7",,,,,,,,,"  100",",,7,0800",,,,,,,,,,,,,,,,
"USC00238700","2018-04-26","36.923","-90.2836","125.0","WAPPAPELLO DAM, MO US","    0",",,7,0800","    0",",,7","    0",",,7","  211",",,7","  100",",,7",,,,,,,,,"  122",",,7,0800",,,,,,,,,,,,,,,,
"USC00238700","2018-04-27","36.923","-90.2836","125.0","WAPPAPELLO DAM, MO US","    0",",,7,0800",,,,,"  183",",,7","   83",",,7",,,,,,,,,"  111",",,7,0800",,,,,,,,,,,,,,,,
"USC00238700","2018-04-28","36.923","-90.2836","125.0","WAPPAPELLO DAM, MO US","    0",",,7,0800","    0",",,7","    0",",,7","  228",",,7","   83",",,7",,,,,,,,,"  133",",,7,0800",,,,,,,,,,,,,,,,
"USC00238700","2018-04-29","36.923","-90.2836","125.0","WAPPAPELLO DAM, MO US","    0",",,7,0800",,,,,"  206",",,7","   50",",,7",,,,,,,,,"   72",",,7,0800",,,,,,,,,,,,,,,,
"USC00238700","2018-04-30","36.923","-90.2836","125.0","WAPPAPELLO DAM, MO US","    0",",,7,0800",,,,,"  178",",,7","   50",",,7",,,,,,,,,"   78",",,7,0800",,,,,,,,,,,,,,,,
"USC00238700","2018-05-02","36.923","-90.2836","125.0","WAPPAPELLO DAM, MO US","    0",",,7,0800","    0",",,7","    0",",,7","  278",",,7","  128",",,7",,,,,,,,,"  156",",,7,0800",,,,,,,,,,,,,,,,
"USC00238700","2018-05-04","36.923","-90.2836","125.0","WAPPAPELLO DAM, MO US","  325",",,7,0800","    0",",,7","    0",",,7","  200",",,7","  150",",,7",,,,,,,,,"  172",",,7,0800",,,,,,,,,,,,,,,,
"USC00238700","2018-05-05","36.923","-90.2836","125.0","WAPPAPELLO DAM, MO US","    0",",,7,0800","    0",",,7","    0",",,7","  256",",,7","  156",",,7",,,,,,,,,"  167",",,7,0800",,,,,,,,,,,,,,,,
"USC00238700","2018-05-07","36.923","-90.2836","125.0","WAPPAPELLO DAM, MO US","   76",",,7,0800","    0",",,7","    0",",,7","  278",",,7","  133",",,7",,,,,,,,,"  133",",,7,0800",,,,,,,,,,,,,,,,
"USC00238700","2018-05-08","36.923","-90.2836","125.0","WAPPAPELLO DAM, MO US","    0",",,7,0800","    0",",,7","    0",",,7","  206",",,7","  133",",,7",,,,,,,,,"  200",",,7,0800",,,,,,,,,,,,,,,,
