"USC00286055","2018-07-03","40.47282","-74.42259","33.8","NEW BRUNSWICK 3 SE, NJ US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  361",",,7","  233",",,7",,,,,,,,,,,,,,,"  267",",,7,0800",,,"    0",",,7",,,,,,,,,,,,,"  244",",,7","  256",",,7","  233",",,7","  228",",,7","  261",",I,7",,,,,,,,,,,,,"  339",",,7","  317",",,7","  278",",,7","  233",",,7","  272",",,7",,,,,,,,,,,,
"USC00286055","2018-07-04","40.47282","-74.42259","33.8","NEW BRUNSWICK 3 SE, NJ US","    3",",,7,0800","    0",",,7,0800","    0",",,7,0800","  344",",,7","  217",",,7",,,,,,,,,,,,,,,"  250",",,7,0800",,,"    0",",,7",,,,,,,,,,,,,"  261",",,7","  267",",,7","  261",",,7","  233",",,7","  239",",,7",,,,,,,,,,,,,"  306",",,7","  311",",,7","  278",",,7","  239",",,7","  244",",,7",,,,,,,,,,,,
"USC00286055","2018-07-05","40.47282","-74.42259","33.8","NEW BRUNSWICK 3 SE, NJ US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  317",",,7","  222",",,7",,,,,,,,,,,,,,,"  261",",,7,0800",,,"    0",",,7",,,,,,,,,,,,,"  256",",,7","  261",",,7","  256",",,7","  233",",,7","  239",",,7",,,,,,,,,,,,,"  289",",,7","  294",",,7","  267",",,7","  239",",,7","  250",",,7",,,,,,,,,,,,
"USC00286055","2018-07-06","40.47282","-74.42259","33.8","NEW BRUNSWICK 3 SE, NJ US","   30",",,7,0800","    0",",,7,0800","    0",",,7,0800","  333",",,7","  222",",,7",,,,,,,,,,,,,,,"  228",",,7,0800",,,"    0",",,7",,,,,,,,,,,,,"  250",",,7","  256",",,7","  250",",,7","  239",",,7","  244",",,7",,,,,,,,,,,,,"  311",",,7","  311",",,7","  272",",,7","  244",",,7","  256",",,7",,,"    1",",,7",,,,,,,,
"USC00286055","2018-07-07","40.47282","-74.42259","33.8","NEW BRUNSWICK 3 SE, NJ US","   15",",,7,0800","    0",",,7,0800","    0",",,7,0800","  283",",,7","  161",",,7",,,,,,,,,,,,,,,"  194",",,7,0800",,,"    0",",,7",,,,,,,,,,,,,"  217",",,7","  233",",,7","  239",",,7","  233",",,7","  233",",,7",,,,,,,,,,,,,"  267",",,7","  272",",,7","  256",",,7","  244",",,7","  244",",,7",,,,,,,,,,,,
"USC00286055","2018-07-08","40.47282","-74.42259","33.8","NEW BRUNSWICK 3 SE, NJ US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  250",",,7","  117",",,7",,,,,,,,,,,,,,,"  194",",,7,0800",,,,,,,,,,,,,,,,,"  217",",,7","  217",",,7","  228",",,7","  222",",,7","  222",",,7",,,,,,,,,,,,,"  272",",,7","  272",",,7","  256",",,7","  228",",,7","  233",",,7",,,,,,,,,,,,
"USC00286055","2018-07-09","40.47282","-74.42259","33.8","NEW BRUNSWICK 3 SE, NJ US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  289",",,7","  128",",,7",,,,,,,,,,,,,,,"  211",",,7,0800",,,"    0",",,7",,,,,,,,,,,,,"  211",",,7","  217",",,7","  222",",,7","  217",",,7","  211",",,7",,,,,,,,,,,,,"  278",",,7","  283",",,7","  256",",,7","  222",",,7","  233",",,7",,,,,,,,,,,,
"USC00286055","2018-07-10","40.47282","-74.42259","33.8","NEW BRUNSWICK 3 SE, NJ US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  317",",,7","  156",",,7",,,,,,,,,,,,,,,"  233",",,7,0800",,,"    0",",,7",,,,,,,,,,,,,"  211",",,7","  222",",,7","  228",",,7","  217",",,7","  222",",,7",,,,,,,,,,,,,"  294",",,7","  294",",,7","  267",",,7","  228",",,7","  233",",,7",,,,,,,,,,,,
"USC00286055","2018-07-11","40.47282","-74.42259","33.8","NEW BRUNSWICK 3 SE, NJ US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  333",",,7","  189",",,7",,,,,,,,,,,,,,,"  250",",,7,0800",,,,,,,,,,,,,,,,,"  239",",,7","  228",",,7","  228",",,7","  217",",,7","  217",",,7",,,,,,,,,,,,,"  328",",,7","  333",",,7","  272",",,7","  233",",,7","  239",",,7",,,,,,,,,,,,
"USC00286055","2018-07-12","40.47282","-74.42259","33.8","NEW BRUNSWICK 3 SE, NJ US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  317",",,7","  183",",,7",,,,,,,,,,,,,,,"  233",",,7,0800",,,"    0",",,7",,,,,,,,,,,,,"  239",",,7","  244",",,7","  228",",,7","  228",",,7","  233",",,7",,,,,,,,,,,,,"  294",",,7","  294",",,7","  267",",,7","  228",",,7","  244",",,7",,,,,,,,,,,,
