"USW00026523","2018-07-05","60.5797","-151.2391","27.7","KENAI AIRPORT, AK US","    0",",,W,2400",,,,,"  200",",,W","  122",",,W","   27",",,W",,,,," 0000",",,W",,,,,,,"  180",",,W","  180",",,W",,,"   81",",,W","   94",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00026523","2018-07-06","60.5797","-151.2391","27.7","KENAI AIRPORT, AK US","    0",",,W,2400",,,,,"  267",",,W","   83",",,W","   30",",,W",,,,," 1242",",,W",,,,,,,"  350",",,W","   40",",,W",,,"   67",",,W","   85",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00026523","2018-07-07","60.5797","-151.2391","27.7","KENAI AIRPORT, AK US","    0",",,W,2400",,,,,"  178",",,W","  117",",,W","   51",",,W",,,,," 1537",",,W",,,,,,,"  220",",,W","  230",",,W",,,"   89",",,W","  103",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00026523","2018-07-08","60.5797","-151.2391","27.7","KENAI AIRPORT, AK US","   13",",,W,2400",,,,,"  150",",,W","  111",",,W","   25",",,W",,,,," 0037",",,W",,,,,,,"  130",",,W","  230",",,W",,,"   63",",,W","   89",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00026523","2018-07-09","60.5797","-151.2391","27.7","KENAI AIRPORT, AK US","   51",",,W,2400",,,,,"  139",",,W","  100",",,W","   25",",,W",,,,," 0320",",,W",,,,,,,"  330",",,W","   80",",,W",,,"   45",",,W","   63",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00026523","2018-07-10","60.5797","-151.2391","27.7","KENAI AIRPORT, AK US","   28",",,W,2400",,,,,"  144",",,W","   89",",,W","   31",",,W",,,,," 2246",",,W",,,,,,,"  200",",,W","  210",",,W",,,"   67",",,W","   76",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00026523","2018-07-11","60.5797","-151.2391","27.7","KENAI AIRPORT, AK US","    3",",,W,2400",,,,,"  139",",,W","   89",",,W","   61",",,W",,,,," 1427",",,W",,,,,,,"  210",",,W","  220",",,W",,,"  112",",,W","  139",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00026523","2018-07-12","60.5797","-151.2391","27.7","KENAI AIRPORT, AK US","    0",",,W,2400",,,,,"  172",",,W","   22",",,W","   26",",,W",,,,," 1323",",,W",,,,,,,"  250",",,W","  290",",,W",,,"   58",",,W","   72",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00026523","2018-07-13","60.5797","-151.2391","27.7","KENAI AIRPORT, AK US","    5",",,W,2400",,,,,"  156",",,W","   83",",,W","   35",",,W",,,,," 1946",",,W",,,,,,,"  100",",,W","  100",",,W",,,"   81",",,W","  103",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00026523","2018-07-14","60.5797","-151.2391","27.7","KENAI AIRPORT, AK US","   41",",,W,2400",,,,,"  167",",,W","   94",",,W","   40",",,W",,,,," 1420",",,W",,,,,,,"  350",",,W","  350",",,W",,,"   76",",,W","   94",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
