"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","DAPR","DAPR_ATTRIBUTES","MDPR","MDPR_ATTRIBUTES","TOBS","TOBS_ATTRIBUTES","WT01","WT01_ATTRIBUTES","WT03","WT03_ATTRIBUTES","WT04","WT04_ATTRIBUTES","WT05","WT05_ATTRIBUTES","WT06","WT06_ATTRIBUTES","WT07","WT07_ATTRIBUTES","WT11","WT11_ATTRIBUTES","WT14","WT14_ATTRIBUTES"
"USC00411800","2018-05-03","32.3138","-97.4061","238.7","CLEBURNE, TX US","  559",",,7,0700",,,,,"  261",",,7","  178",",,7",,,,,"  178",",,7,0700",,,,,,,,,,,,,,,,
"USC00411800","2018-05-04","32.3138","-97.4061","238.7","CLEBURNE, TX US","    0",",,7,0700",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00411800","2018-05-05","32.3138","-97.4061","238.7","CLEBURNE, TX US","  152",",,7,0700",,,,,"  222",",,7","  133",",,7",,,,,"  133",",,7,0700","    1",",,7",,,,,,,,,,,,,,
"USC00411800","2018-05-06","32.3138","-97.4061","238.7","CLEBURNE, TX US","    0",",,7,0700",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00411800","2018-05-07","32.3138","-97.4061","238.7","CLEBURNE, TX US","    0",",,7,0700",,,,,"  294",",,7","  117",",,7",,,,,"  161",",,7,0700",,,,,,,,,,,,,,,,
"USC00411800","2018-05-08","32.3138","-97.4061","238.7","CLEBURNE, TX US","    0",",,7,0700",,,,,"  317",",,7","  161",",,7",,,,,"  178",",,7,0700",,,,,,,,,,,,,,,,
"USC00411800","2018-05-09","32.3138","-97.4061","238.7","CLEBURNE, TX US","    0",",,7,0700",,,,,"  306",",,7","  161",",,7",,,,,"  167",",,7,0700",,,,,,,,,,,,,,,,
"USC00411800","2018-05-10","32.3138","-97.4061","238.7","CLEBURNE, TX US","    0",",,7,0700",,,,,"  294",",,7","  161",",,7",,,,,"  172",",,7,0700",,,,,,,,,,,,,,,,
"USC00411800","2018-05-11","32.3138","-97.4061","238.7","CLEBURNE, TX US","    0",",,7,0700",,,,,"  289",",,7","  172",",,7",,,,,"  206",",,7,0700",,,,,,,,,,,,,,,,
"USC00411800","2018-05-12","32.3138","-97.4061","238.7","CLEBURNE, TX US","    0",",,7,0700",,,,,"  294",",,7","  206",",,7",,,,,"  211",",,7,0700",,,,,,,,,,,,,,,,
"USC00411800","2018-05-13","32.3138","-97.4061","238.7","CLEBURNE, TX US","    0",",,7,0700",,,,,"  306",",,7","  206",",,7",,,,,"  206",",,7,0700",,,,,,,,,,,,,,,,
"USC00411800","2018-05-14","32.3138","-97.4061","238.7","CLEBURNE, TX US","    0",",,7,0700",,,,,"  306",",,7","  206",",,7",,,,,"  228",",,7,0700",,,,,,,,,,,,,,,,
"USC00411800","2018-05-15","32.3138","-97.4061","238.7","CLEBURNE, TX US","    0",",,7,0700",,,,,"  311",",,7","  217",",,7",,,,,"  222",",,7,0700",,,,,,,,,,,,,,,,
"USC00411800","2018-05-16","32.3138","-97.4061","238.7","CLEBURNE, TX US","    0",",,7,0700",,,,,"  300",",,7","  200",",,7",,,,,"  211",",,7,0700",,,,,,,,,,,,,,,,
"USC00411800","2018-05-17","32.3138","-97.4061","238.7","CLEBURNE, TX US","    0",",,7,0700",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00411800","2018-05-18","32.3138","-97.4061","238.7","CLEBURNE, TX US","    0",",,7,0700",,,,,"  328",",,7","  183",",,7",,,,,"  217",",,7,0700",,,,,,,,,,,,,,,,
"USC00411800","2018-05-19","32.3138","-97.4061","238.7","CLEBURNE, TX US","    0",",,7,0700",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00411800","2018-05-20","32.3138","-97.4061","238.7","CLEBURNE, TX US","  457",",,7,0700",,,,,"  339",",,7","  178",",,7",,,,,"  178",",,7,0700",,,,,,,,,,,,,,,,
"USC00411800","2018-05-21","32.3138","-97.4061","238.7","CLEBURNE, TX US","    0",",,7,0700",,,,,"  256",",,7","  178",",,7",,,,,"  178",",,7,0700",,,,,,,,,,,,,,,,
"USC00411800","2018-05-22","32.3138","-97.4061","238.7","CLEBURNE, TX US","    0",",,7,0700",,,,,"  289",",,7","  178",",,7",,,,,"  206",",,7,0700",,,,,,,,,,,,,,,,
"USC00411800","2018-05-23","32.3138","-97.4061","238.7","CLEBURNE, TX US","    0",",,7,0700",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00411800","2018-05-24","32.3138","-97.4061","238.7","CLEBURNE, TX US","    0",",,7,0700",,,,,"  306",",,7","  194",",,7",,,,,"  206",",,7,0700",,,,,,,,,,,,,,,,
"USC00411800","2018-05-25","32.3138","-97.4061","238.7","CLEBURNE, TX US","    0",",,7,0700",,,,,"  311",",,7","  206",",,7",,,,,"  244",",,7,0700",,,,,,,,,,,,,,,,
"USC00411800","2018-05-26","32.3138","-97.4061","238.7","CLEBURNE, TX US","    0",",,7,0700",,,,,"  328",",,7","  200",",,7",,,,,"  200",",,7,0700",,,,,,,,,,,,,,,,
"USC00411800","2018-05-27","32.3138","-97.4061","238.7","CLEBURNE, TX US","    0",",,7,0700",,,,,"  344",",,7","  200",",,7",,,,,"  233",",,7,0700",,,,,,,,,,,,,,,,
"USC00411800","2018-05-28","32.3138","-97.4061","238.7","CLEBURNE, TX US","    0",",,7,0700",,,,,"  344",",,7","  217",",,7",,,,,"  233",",,7,0700",,,,,,,,,,,,,,,,
"USC00411800","2018-05-29","32.3138","-97.4061","238.7","CLEBURNE, TX US","    0",",,7,0700",,,,,"  328",",,7","  211",",,7",,,,,"  250",",,7,0700",,,,,,,,,,,,,,,,
"USC00411800","2018-05-30","32.3138","-97.4061","238.7","CLEBURNE, TX US","    0",",,7,0700",,,,,"  339",",,7","  222",",,7",,,,,"  244",",,7,0700",,,,,,,,,,,,,,,,
"USC00411800","2018-05-31","32.3138","-97.4061","238.7","CLEBURNE, TX US","    0",",,7,0700",,,,,"  333",",,7","  228",",,7",,,,,"  244",",,7,0700",,,,,,,,,,,,,,,,
"USC00411800","2018-06-01","32.3138","-97.4061","238.7","CLEBURNE, TX US","    0",",,7,0700",,,,,"  344",",,7","  228",",,7",,,,,"  228",",,7,0700",,,,,,,,,,,,,,,,
