"USC00232591","2018-03-09","39.1559","-90.78309","144.8","ELSBERRY 1 S, MO US","    0",",,7,0800","    0",",,7","    0",",,7","   44",",,7","  -72",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00232591","2018-03-10","39.1559","-90.78309","144.8","ELSBERRY 1 S, MO US",,,"    0",",,7","    0",",,7","   94",",,7","  -22",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00232591","2018-03-11","39.1559","-90.78309","144.8","ELSBERRY 1 S, MO US",,,"    0",",,7","    0",",,7","  117",",,7","   22",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00232591","2018-03-12","39.1559","-90.78309","144.8","ELSBERRY 1 S, MO US",,,,,,,"   39",",,7","  -22",",,7","    3",",,7",,,"   30",",,7",,,,,,,,,,,,,,,,,,,,
"USC00232591","2018-03-13","39.1559","-90.78309","144.8","ELSBERRY 1 S, MO US","    0",",,7,0800","    0",",,7","    0",",,7","  100",",,7","  -33",",,7",,,,,,,,,"    0",",,7,0800",,,,,,,,,,,,,,,,
"USC00232591","2018-03-14","39.1559","-90.78309","144.8","ELSBERRY 1 S, MO US","    0",",,7,0800","    0",",,7","    0",",,7","   83",",,7","  -72",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00232591","2018-03-15","39.1559","-90.78309","144.8","ELSBERRY 1 S, MO US","    0",",,7,0800","    0",",,7","    0",",,7","  133",",,7","  -17",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00232591","2018-03-16","39.1559","-90.78309","144.8","ELSBERRY 1 S, MO US","    0",",,7,0800","    0",",,7","    0",",,7","  200",",,7","   22",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00232591","2018-03-17","39.1559","-90.78309","144.8","ELSBERRY 1 S, MO US",,,"    0",",,7","    0",",,7","   89",",,7","   22",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00232591","2018-03-18","39.1559","-90.78309","144.8","ELSBERRY 1 S, MO US",,,"    0",",,7","    0",",,7","   61",",,7","   28",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00232591","2018-03-19","39.1559","-90.78309","144.8","ELSBERRY 1 S, MO US",,,"    0",",,7","    0",",,7","   72",",,7","   -6",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00232591","2018-03-20","39.1559","-90.78309","144.8","ELSBERRY 1 S, MO US",,,"    0",",,7","    0",",,7","   89",",,7","    0",",,7","    4",",,7",,,"  419",",,7",,,,,,,,,,,,,,,,,,,,
"USC00232591","2018-03-21","39.1559","-90.78309","144.8","ELSBERRY 1 S, MO US","    0","T,,7,0800","    0",",,7","    0",",,7","   61",",,7","    0",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,
