"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","DAPR","DAPR_ATTRIBUTES","DASF","DASF_ATTRIBUTES","MDPR","MDPR_ATTRIBUTES","MDSF","MDSF_ATTRIBUTES","TOBS","TOBS_ATTRIBUTES","WT01","WT01_ATTRIBUTES","WT03","WT03_ATTRIBUTES","WT04","WT04_ATTRIBUTES","WT05","WT05_ATTRIBUTES","WT06","WT06_ATTRIBUTES","WT11","WT11_ATTRIBUTES"
"USC00127959","2018-04-13","39.1613","-87.2436","167.3","SHAKAMAK STATE PARK, IN US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  261",",,7","  144",",,7",,,,,,,,,"  172",",,7,0800",,,,,,,,,,,,
"USC00127959","2018-04-14","39.1613","-87.2436","167.3","SHAKAMAK STATE PARK, IN US","   81",",,7,0800","    0",",,7,0800","    0",",,7,0800","  233",",,7","  150",",,7",,,,,,,,,"  156",",,7,0800",,,,,,,,,,,,
"USC00127959","2018-04-15","39.1613","-87.2436","167.3","SHAKAMAK STATE PARK, IN US","  137",",,7,0800","    0",",,7,0800","    0",",,7,0800","  206",",,7","   83",",,7",,,,,,,,,"   94",",,7,0800",,,,,,,,,,,,
"USC00127959","2018-04-16","39.1613","-87.2436","167.3","SHAKAMAK STATE PARK, IN US","   15",",,7,0800","    3",",,7,0800","    0","T,,7,0800","  106",",,7","  -11",",,7",,,,,,,,,"  -11",",,7,0800",,,,,,,,,,,,
"USC00127959","2018-04-17","39.1613","-87.2436","167.3","SHAKAMAK STATE PARK, IN US","    3",",,7,0800","    3",",,7,0800","    0",",,7,0800","   39",",,7","  -11",",,7",,,,,,,,,"   11",",,7,0800",,,,,,,,,,,,
"USC00127959","2018-04-18","39.1613","-87.2436","167.3","SHAKAMAK STATE PARK, IN US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  111",",,7","   11",",,7",,,,,,,,,"   56",",,7,0800",,,,,,,,,,,,
"USC00127959","2018-04-19","39.1613","-87.2436","167.3","SHAKAMAK STATE PARK, IN US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  233",",,7","   11",",,7",,,,,,,,,"   33",",,7,0800",,,,,,,,,,,,
"USC00127959","2018-04-20","39.1613","-87.2436","167.3","SHAKAMAK STATE PARK, IN US","    0","T,,7,0800","    0",",,7,0800","    0",",,7,0800","  133",",,7","    0",",,7",,,,,,,,,"   56",",,7,0800",,,,,,,,,,,,
"USC00127959","2018-04-21","39.1613","-87.2436","167.3","SHAKAMAK STATE PARK, IN US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  178",",,7","   56",",,7",,,,,,,,,"  100",",,7,0800",,,,,,,,,,,,
"USC00127959","2018-04-22","39.1613","-87.2436","167.3","SHAKAMAK STATE PARK, IN US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  183",",,7","   83",",,7",,,,,,,,,"  106",",,7,0800",,,,,,,,,,,,
"USC00127959","2018-04-23","39.1613","-87.2436","167.3","SHAKAMAK STATE PARK, IN US","  109",",,7,0800","    0",",,7,0800","    0",",,7,0800","  217",",,7","   83",",,7",,,,,,,,,"  100",",,7,0800",,,,,,,,,,,,
"USC00127959","2018-04-24","39.1613","-87.2436","167.3","SHAKAMAK STATE PARK, IN US","   51",",,7,0800","    0",",,7,0800","    0",",,7,0800","  139",",,7","  100",",,7",,,,,,,,,"  111",",,7,0800",,,,,,,,,,,,
"USC00127959","2018-04-25","39.1613","-87.2436","167.3","SHAKAMAK STATE PARK, IN US","   13",",,7,0800","    0",",,7,0800","    0",",,7,0800","  144",",,7","   83",",,7",,,,,,,,,"  106",",,7,0800",,,,,,,,,,,,
"USC00127959","2018-04-26","39.1613","-87.2436","167.3","SHAKAMAK STATE PARK, IN US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  189",",,7","   67",",,7",,,,,,,,,"   89",",,7,0800",,,,,,,,,,,,
"USC00127959","2018-04-27","39.1613","-87.2436","167.3","SHAKAMAK STATE PARK, IN US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  200",",,7","   61",",,7",,,,,,,,,"  111",",,7,0800",,,,,,,,,,,,
"USC00127959","2018-04-28","39.1613","-87.2436","167.3","SHAKAMAK STATE PARK, IN US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  211",",,7","   67",",,7",,,,,,,,,"   89",",,7,0800",,,,,,,,,,,,
"USC00127959","2018-04-29","39.1613","-87.2436","167.3","SHAKAMAK STATE PARK, IN US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  156",",,7","   22",",,7",,,,,,,,,"   67",",,7,0800",,,,,,,,,,,,
