"USC00250525","2018-05-15","41.8857","-98.5631","662.9","BARTLETT 1 W, NE US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","  256",",,7","   94",",,7",,,,,,,,,"  178",",,7,0700",,,,,,,,,,,,
"USC00250525","2018-05-16","41.8857","-98.5631","662.9","BARTLETT 1 W, NE US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","  278",",,7","   94",",,7",,,,,,,,,"  222",",,7,0700",,,,,,,,,,,,
"USC00250525","2018-05-17","41.8857","-98.5631","662.9","BARTLETT 1 W, NE US","   25",",,7,0700","    0",",,7,0700","    0",",,7,0700","  283",",,7","  150",",,7",,,,,,,,,"  250",",,7,0700",,,,,,,,,,,,
"USC00250525","2018-05-18","41.8857","-98.5631","662.9","BARTLETT 1 W, NE US","  292",",,7,0700","    0",",,7,0700","    0",",,7,0700","  250",",,7","  128",",,7",,,,,,,,,"  194",",,7,0700",,,,,,,,,,,,
"USC00250525","2018-05-19","41.8857","-98.5631","662.9","BARTLETT 1 W, NE US","  178",",,7,0700","    0",",,7,0700","    0",",,7,0700","  194",",,7","   61",",,7",,,,,,,,,"   83",",,7,0700",,,,,,,,,,,,
"USC00250525","2018-05-20","41.8857","-98.5631","662.9","BARTLETT 1 W, NE US","   38",",,7,0700","    0",",,7,0700","    0",",,7,0700","  111",",,7","   78",",,7",,,,,,,,,"  106",",,7,0700",,,,,,,,,,,,
"USC00250525","2018-05-21","41.8857","-98.5631","662.9","BARTLETT 1 W, NE US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","  222",",,7","   61",",,7",,,,,,,,,"  211",",,7,0700","    1",",,7",,,,,,,,,,
"USC00250525","2018-05-22","41.8857","-98.5631","662.9","BARTLETT 1 W, NE US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","  283",",,7","  133",",,7",,,,,,,,,"  278",",,7,0700",,,,,,,,,,,,
"USC00250525","2018-05-23","41.8857","-98.5631","662.9","BARTLETT 1 W, NE US","   28",",,7,0700","    0",",,7,0700","    0",",,7,0700","  278",",,7","  167",",,7",,,,,,,,,"  206",",,7,0700",,,,,,,,,,,,
"USC00250525","2018-05-24","41.8857","-98.5631","662.9","BARTLETT 1 W, NE US","   13",",,7,0700","    0",",,7,0700","    0",",,7,0700","  272",",,7","  150",",,7",,,,,,,,,"  256",",,7,0700",,,,,,,,,,,,
"USC00250525","2018-05-25","41.8857","-98.5631","662.9","BARTLETT 1 W, NE US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","  328",",,7","  144",",,7",,,,,,,,,"  306",",,7,0700",,,,,,,,,,,,
"USC00250525","2018-05-26","41.8857","-98.5631","662.9","BARTLETT 1 W, NE US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","  350",",,7","  161",",,7",,,,,,,,,"  272",",,7,0700",,,,,,,,,,,,
"USC00250525","2018-05-27","41.8857","-98.5631","662.9","BARTLETT 1 W, NE US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","  344",",,7","  189",",,7",,,,,,,,,"  333",",,7,0700",,,,,,,,,,,,
"USC00250525","2018-05-28","41.8857","-98.5631","662.9","BARTLETT 1 W, NE US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","  333",",,7","  167",",,7",,,,,,,,,"  211",",,7,0700",,,,,,,,,,,,
"USC00250525","2018-05-29","41.8857","-98.5631","662.9","BARTLETT 1 W, NE US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","  233",",,7","  144",",,7",,,,,,,,,"  178",",,7,0700",,,,,,,,,,,,
"USC00250525","2018-05-30","41.8857","-98.5631","662.9","BARTLETT 1 W, NE US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","  283",",,7","  133",",,7",,,,,,,,,"  267",",,7,0700",,,,,,,,,,,,
"USC00250525","2018-05-31","41.8857","-98.5631","662.9","BARTLETT 1 W, NE US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","  328",",,7","  133",",,7",,,,,,,,,"  322",",,7,0700",,,,,,,,,,,,
"USC00250525","2018-06-02","41.8857","-98.5631","662.9","BARTLETT 1 W, NE US","  191",",,7,0700","    0",",,7,0700","    0",",,7,0700","  289",",,7","  122",",,7",,,,,,,,,"  244",",,7,0700",,,,,,,,,,,,
