"USC00251365","2018-07-07","42.913","-98.8511","550.5","BUTTE, NE US","    0",",,7,0600","    0",",,7,0600","    0",",,7,0600","  294",",,7","  189",",,7",,,,,,,,,"  206",",,7,0600",,,,,,,,,,,,,,,,,,,,,,,,
"USC00251365","2018-07-08","42.913","-98.8511","550.5","BUTTE, NE US","    0",",,7,0600","    0",",,7,0600","    0",",,7,0600","  328",",,7","  206",",,7",,,,,,,,,"  228",",,7,0600",,,,,,,,,,,,,,,,,,,,,,,,
"USC00251365","2018-07-09","42.913","-98.8511","550.5","BUTTE, NE US","    0",",,7,0600","    0",",,7,0600","    0",",,7,0600","  333",",,7","  206",",,7",,,,,,,,,"  206",",,7,0600",,,,,,,,,,,,,,,,,,,,,,,,
"USC00251365","2018-07-10","42.913","-98.8511","550.5","BUTTE, NE US","    0",",,7,0600","    0",",,7,0600","    0",",,7,0600","  322",",,7","  206",",,7",,,,,,,,,"  211",",,7,0600",,,,,,,,,,,,,,,,,,,,,,,,
"USC00251365","2018-07-11","42.913","-98.8511","550.5","BUTTE, NE US","    0",",,7,0600","    0",",,7,0600","    0",",,7,0600","  339",",,7","  211",",,7",,,,,,,,,"  233",",,7,0600",,,,,,,,,,,,,,,,,,,,,,,,
"USC00251365","2018-07-12","42.913","-98.8511","550.5","BUTTE, NE US","    0",",,7,0600","    0",",,7,0600","    0",",,7,0600","  350",",,7","  233",",,7",,,,,,,,,"  233",",,7,0600",,,,,,,,,,,,,,,,,,,,,,,,
"USC00251365","2018-07-13","42.913","-98.8511","550.5","BUTTE, NE US","  605",",,7,0600","    0",",,7,0600","    0",",,7,0600","  344",",,7","  194",",,7",,,,,,,,,"  200",",,7,0600",,,"    1",",,7",,,,,,,,,,,,,,,,,,,,
"USC00251365","2018-07-14","42.913","-98.8511","550.5","BUTTE, NE US","    0",",,7,0600","    0",",,7,0600","    0",",,7,0600","  283",",,7","  167",",,7",,,,,,,,,"  167",",,7,0600",,,,,,,,,,,,,,,,,,,,,,,,
"USC00251365","2018-07-15","42.913","-98.8511","550.5","BUTTE, NE US","    0",",,7,0600","    0",",,7,0600","    0",",,7,0600","  300",",,7","  167",",,7",,,,,,,,,"  189",",,7,0600","    1",",,7",,,,,,,,,,,,,,,,,,,,,,
"USC00251365","2018-07-16","42.913","-98.8511","550.5","BUTTE, NE US","    0",",,7,0600","    0",",,7,0600","    0",",,7,0600","  267",",,7","  139",",,7",,,,,,,,,"  139",",,7,0600",,,,,,,,,,,,,,,,,,,,,,,,
"USC00251365","2018-07-17","42.913","-98.8511","550.5","BUTTE, NE US","  114",",,7,0600","    0",",,7,0600","    0",",,7,0600","  294",",,7","  139",",,7",,,,,,,,,"  183",",,7,0600",,,,,,,,,,,,,,,,,,,,,,,,
"USC00251365","2018-07-18","42.913","-98.8511","550.5","BUTTE, NE US","    0",",,7,0600","    0",",,7,0600","    0",",,7,0600","  289",",,7","  183",",,7",,,,,,,,,"  194",",,7,0600",,,,,,,,,,,,,,,,,,,,,,,,
"USC00251365","2018-07-19","42.913","-98.8511","550.5","BUTTE, NE US","  445",",,7,0600","    0",",,7,0600","    0",",,7,0600","  289",",,7","  178",",,7",,,,,,,,,"  189",",,7,0600",,,"    1",",,7",,,,,,,,,,,,,,,,,,,,
"USC00251365","2018-07-20","42.913","-98.8511","550.5","BUTTE, NE US","    0",",,7,0600","    0",",,7,0600","    0",",,7,0600","  294",",,7","  167",",,7",,,,,,,,,"  167",",,7,0600",,,,,,,,,,,,,,,,,,,,,,,,
"USC00251365","2018-07-21","42.913","-98.8511","550.5","BUTTE, NE US","    0",",,7,0600","    0",",,7,0600","    0",",,7,0600","  289",",,7","  167",",,7",,,,,,,,,"  167",",,7,0600",,,,,,,,,,,,,,,,,,,,,,,,
"USC00251365","2018-07-22","42.913","-98.8511","550.5","BUTTE, NE US","    0",",,7,0600","    0",",,7,0600","    0",",,7,0600","  283",",,7","  167",",,7",,,,,,,,,"  194",",,7,0600",,,,,,,,,,,,,,,,,,,,,,,,
