"USC00240801","2018-07-06","45.7502","-108.5696","970.8","BILLINGS WEATHER FORECAST OFFICE, MT US","    0",",,7,2400","    0",",,7,2400","    0",",,7,2400","  389",",,7","  156",",,7","  222",",,7,2400",,,,,,,,,,,,
"USC00240801","2018-07-07","45.7502","-108.5696","970.8","BILLINGS WEATHER FORECAST OFFICE, MT US","    0",",,7,2400","    0",",,7,2400","    0",",,7,2400","  333",",,7","  144",",,7","  211",",,7,2400",,,,,,,,,,,,
"USC00240801","2018-07-08","45.7502","-108.5696","970.8","BILLINGS WEATHER FORECAST OFFICE, MT US","   18",",,7,2400","    0",",,7,2400","    0",",,7,2400","  322",",,7","  161",",,7","  222",",,7,2400",,,,,,,,,,,,
"USC00240801","2018-07-09","45.7502","-108.5696","970.8","BILLINGS WEATHER FORECAST OFFICE, MT US","    3",",,7,2400","    0",",,7,2400","    0",",,7,2400","  344",",,7","  172",",,7","  256",",,7,2400",,,,,,,,,,,,
"USC00240801","2018-07-10","45.7502","-108.5696","970.8","BILLINGS WEATHER FORECAST OFFICE, MT US","    0","T,,7,2400","    0",",,7,2400","    0",",,7,2400","  383",",,7","  194",",,7","  261",",,7,2400",,,,,,,,,,,,
"USC00240801","2018-07-11","45.7502","-108.5696","970.8","BILLINGS WEATHER FORECAST OFFICE, MT US","    0",",,7,2400","    0",",,7,2400","    0",",,7,2400","  300",",,7","  156",",,7","  233",",,7,2400",,,,,,,,,,,,
"USC00240801","2018-07-12","45.7502","-108.5696","970.8","BILLINGS WEATHER FORECAST OFFICE, MT US","    0",",,7,2400","    0",",,7,2400","    0",",,7,2400","  322",",,7","  178",",,7","  222",",,7,2400",,,,,,,,,,,,
"USC00240801","2018-07-13","45.7502","-108.5696","970.8","BILLINGS WEATHER FORECAST OFFICE, MT US","    0",",,7,2400","    0",",,7,2400","    0",",,7,2400","  367",",,7","  161",",,7","  261",",,7,2400",,,,,,,,,,,,
"USC00240801","2018-07-14","45.7502","-108.5696","970.8","BILLINGS WEATHER FORECAST OFFICE, MT US","    0",",,7,2400","    0",",,7,2400","    0",",,7,2400","  333",",,7","  172",",,7","  206",",,7,2400",,,,,,,,,,,,
"USC00240801","2018-07-15","45.7502","-108.5696","970.8","BILLINGS WEATHER FORECAST OFFICE, MT US","    0",",,7,2400","    0",",,7,2400","    0",",,7,2400","  300",",,7","  150",",,7","  206",",,7,2400",,,,,,,,,,,,
