"USC00015397","2015-02-09","32.03474","-85.47396","125.6","MIDWAY, AL US","    0",",,7,0830",,,,,,,,,,,,,,,,,,,,,,
"USC00015397","2015-02-10","32.03474","-85.47396","125.6","MIDWAY, AL US","    0",",,7,0830",,,,,,,,,,,,,,,,,,,,,,
"USC00015397","2015-02-11","32.03474","-85.47396","125.6","MIDWAY, AL US","    0",",,7,0830",,,,,,,,,,,,,,,,,,,,,,
"USC00015397","2015-02-12","32.03474","-85.47396","125.6","MIDWAY, AL US","    0",",,7,0830",,,,,,,,,,,,,,,,,,,,,,
"USC00015397","2015-02-13","32.03474","-85.47396","125.6","MIDWAY, AL US","    0",",,7,0830",,,,,,,,,,,,,,,,,,,,,,
"USC00015397","2015-02-14","32.03474","-85.47396","125.6","MIDWAY, AL US","    0",",,7,0830",,,,,,,,,,,,,,,,,,,,,,
"USC00015397","2015-02-15","32.03474","-85.47396","125.6","MIDWAY, AL US","    0",",,7,0830",,,,,,,,,,,,,,,,,,,,,,
"USC00015397","2015-02-16","32.03474","-85.47396","125.6","MIDWAY, AL US","    0",",,7,0830",,,,,,,,,,,,,,,,,,,,,,
"USC00015397","2015-02-17","32.03474","-85.47396","125.6","MIDWAY, AL US","   18",",,7,0830",,,,,,,,,,,,,,,,,,,,,,
"USC00015397","2015-02-18","32.03474","-85.47396","125.6","MIDWAY, AL US","    0",",,7,0830",,,,,,,,,,,,,,,,,,,,,,
"USC00015397","2015-02-19","32.03474","-85.47396","125.6","MIDWAY, AL US","    0",",,7,0830",,,,,,,,,,,,,,,,,,,,,,
"USC00015397","2015-02-20","32.03474","-85.47396","125.6","MIDWAY, AL US","    0",",,7,0830",,,,,,,,,,,,,,,,,,,,,,
"USC00015397","2015-02-21","32.03474","-85.47396","125.6","MIDWAY, AL US","    0",",,7,0830",,,,,,,,,,,,,,,,,,,,,,
"USC00015397","2015-02-22","32.03474","-85.47396","125.6","MIDWAY, AL US","    0",",,7,0830",,,,,,,,,,,,,,,,,,,,,,
"USC00015397","2015-02-23","32.03474","-85.47396","125.6","MIDWAY, AL US","    0",",,7,0830",,,,,,,,,,,,,,,,,,,,,,
"USC00015397","2015-02-24","32.03474","-85.47396","125.6","MIDWAY, AL US","    5",",,7,0830",,,,,,,,,,,,,,,,,,,,,,
"USC00015397","2015-02-25","32.03474","-85.47396","125.6","MIDWAY, AL US","    0",",,7,0830",,,,,,,,,,,,,,,,,,,,,,
"USC00015397","2015-02-26","32.03474","-85.47396","125.6","MIDWAY, AL US","  307",",,7,0830",,,,,,,,,,,,,,,,,,,,,,
"USC00015397","2015-02-27","32.03474","-85.47396","125.6","MIDWAY, AL US","    0",",,7,0830",,,,,,,,,,,,,,,,,,,,,,
"USC00015397","2015-02-28","32.03474","-85.47396","125.6","MIDWAY, AL US","    0",",,7,0830",,,,,,,,,,,,,,,,,,,,,,
"USC00015397","2015-04-10","32.03474","-85.47396","125.6","MIDWAY, AL US","    0",",,7,0830",,,,,,,,,,,,,,,,,,,,,,
"USC00015397","2015-04-11","32.03474","-85.47396","125.6","MIDWAY, AL US","  516",",,7,0830",,,,,,,,,,,,,,,,,,,,,,
"USC00015397","2015-04-12","32.03474","-85.47396","125.6","MIDWAY, AL US","    0",",,7,0830",,,,,,,,,,,,,,,,,,,,,,
"USC00015397","2015-04-13","32.03474","-85.47396","125.6","MIDWAY, AL US","  508",",,7,0830",,,,,,,,,,,,,,,,,,,,,,
