"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","DAPR","DAPR_ATTRIBUTES","DASF","DASF_ATTRIBUTES","MDPR","MDPR_ATTRIBUTES","MDSF","MDSF_ATTRIBUTES","TOBS","TOBS_ATTRIBUTES","WT01","WT01_ATTRIBUTES","WT03","WT03_ATTRIBUTES","WT04","WT04_ATTRIBUTES","WT05","WT05_ATTRIBUTES","WT06","WT06_ATTRIBUTES","WT07","WT07_ATTRIBUTES","WT08","WT08_ATTRIBUTES","WT09","WT09_ATTRIBUTES","WT11","WT11_ATTRIBUTES","WT14","WT14_ATTRIBUTES","WT16","WT16_ATTRIBUTES","WT18","WT18_ATTRIBUTES"
"USC00145888","2018-06-30","39.11298","-100.9447","945.5","OAKLEY 4 W, KS US","   15",",,7,0700","    0",",,7,","    0",",,7,","  372",",,7","  200",",,7",,,,,,,,,"  211",",,7,0700",,,,,,,,,,,,,,,,,,,,,,,,
"USC00145888","2018-07-01","39.11298","-100.9447","945.5","OAKLEY 4 W, KS US","    5",",,7,0700","    0",",,7,","    0",",,7,","  333",",,7","  139",",,7",,,,,,,,,"  139",",,7,0700",,,,,,,,,,,,,,,,,,,,,,,,
"USC00145888","2018-07-02","39.11298","-100.9447","945.5","OAKLEY 4 W, KS US","    0",",,7,0700","    0",",,7,","    0",",,7,","  306",",,7","  133",",,7",,,,,,,,,"  161",",,7,0700",,,,,,,,,,,,,,,,,,,,,,,,
"USC00145888","2018-07-03","39.11298","-100.9447","945.5","OAKLEY 4 W, KS US","    0",",,7,0700","    0",",,7,","    0",",,7,","  344",",,7","  161",",,7",,,,,,,,,"  194",",,7,0700",,,,,,,,,,,,,,,,,,,,,,,,
"USC00145888","2018-07-04","39.11298","-100.9447","945.5","OAKLEY 4 W, KS US","    0",",,7,0700","    0",",,7,","    0",",,7,","  350",",,7","  194",",,7",,,,,,,,,"  217",",,7,0700",,,,,,,,,,,,,,,,,,,,,,,,
"USC00145888","2018-07-05","39.11298","-100.9447","945.5","OAKLEY 4 W, KS US","    0",",,7,0700","    0",",,7,","    0",",,7,","  367",",,7","  183",",,7",,,,,,,,,"  183",",,7,0700",,,,,,,,,,,,,,,,,,,,,,,,
"USC00145888","2018-07-06","39.11298","-100.9447","945.5","OAKLEY 4 W, KS US","    0",",,7,0700","    0",",,7,","    0",",,7,","  306",",,7","  167",",,7",,,,,,,,,"  172",",,7,0700",,,,,,,,,,,,,,,,,,,,,,,,
"USC00145888","2018-07-07","39.11298","-100.9447","945.5","OAKLEY 4 W, KS US","    0",",,7,0700","    0",",,7,","    0",",,7,","  311",",,7","  167",",,7",,,,,,,,,"  178",",,7,0700",,,,,,,,,,,,,,,,,,,,,,,,
"USC00145888","2018-07-08","39.11298","-100.9447","945.5","OAKLEY 4 W, KS US","    0",",,7,0700","    0",",,7,","    0",",,7,","  339",",,7","  178",",,7",,,,,,,,,"  189",",,7,0700",,,,,,,,,,,,,,,,,,,,,,,,
"USC00145888","2018-07-09","39.11298","-100.9447","945.5","OAKLEY 4 W, KS US","    0",",,7,0700","    0",",,7,","    0",",,7,","  350",",,7","  161",",,7",,,,,,,,,"  167",",,7,0700",,,,,,,,,,,,,,,,,,,,,,,,
"USC00145888","2018-07-10","39.11298","-100.9447","945.5","OAKLEY 4 W, KS US","    0",",,7,0700","    0",",,7,","    0",",,7,","  350",",,7","  161",",,7",,,,,,,,,"  178",",,7,0700",,,,,,,,,,,,,,,,,,,,,,,,
"USC00145888","2018-07-11","39.11298","-100.9447","945.5","OAKLEY 4 W, KS US","    0",",,7,0700","    0",",,7,","    0",",,7,","  350",",,7","  178",",,7",,,,,,,,,"  189",",,7,0700",,,,,,,,,,,,,,,,,,,,,,,,
"USC00145888","2018-07-12","39.11298","-100.9447","945.5","OAKLEY 4 W, KS US","    0",",,7,0700","    0",",,7,","    0",",,7,","  361",",,7","  189",",,7",,,,,,,,,"  206",",,7,0700",,,,,,,,,,,,,,,,,,,,,,,,
"USC00145888","2018-07-13","39.11298","-100.9447","945.5","OAKLEY 4 W, KS US","    5",",,7,0700","    0",",,7,","    0",",,7,","  361",",,7","  189",",,7",,,,,,,,,"  194",",,7,0700",,,,,,,,,,,,,,,,,,,,,,,,
