"USC00313503","2018-05-17","35.42433","-77.99872","33.2","GOLDSBORO AG 1 N, NC US","  188",",,7,0700",,,,,"  283",",,7","  200",",,7","  206",",,7,0700",,,,,,,,,,
"USC00313503","2018-05-18","35.42433","-77.99872","33.2","GOLDSBORO AG 1 N, NC US","  302",",,7,0700",,,,,"  250",",,7","  206",",,7","  222",",,7,0700",,,,,,,,,,
"USC00313503","2018-05-19","35.42433","-77.99872","33.2","GOLDSBORO AG 1 N, NC US","   86",",,7,0700",,,,,"  261",",,7","  217",",,7","  217",",,7,0700",,,,,,,,,,
"USC00313503","2018-05-20","35.42433","-77.99872","33.2","GOLDSBORO AG 1 N, NC US","  193",",,7,0700",,,,,"  228",",,7","  206",",,7","  211",",,7,0700",,,,,,,,,,
"USC00313503","2018-05-21","35.42433","-77.99872","33.2","GOLDSBORO AG 1 N, NC US","    0",",,7,0700",,,,,"  278",",,7","  211",",,7","  217",",,7,0700",,,,,,,,,,
"USC00313503","2018-05-22","35.42433","-77.99872","33.2","GOLDSBORO AG 1 N, NC US","    0","T,,7,0700",,,,,"  278",",,7","  206",",,7","  217",",,7,0700",,,,,,,,,,
"USC00313503","2018-05-23","35.42433","-77.99872","33.2","GOLDSBORO AG 1 N, NC US","    0",",,7,0700",,,,,"  289",",,7","  211",",,7","  211",",,7,0700",,,,,,,,,,
"USC00313503","2018-05-24","35.42433","-77.99872","33.2","GOLDSBORO AG 1 N, NC US","    0","T,,7,0700",,,,,"  294",",,7","  211",",,7","  217",",,7,0700",,,,,,,,,,
"USC00313503","2018-05-25","35.42433","-77.99872","33.2","GOLDSBORO AG 1 N, NC US","    0",",,7,0700",,,,,"  289",",,7","  172",",,7","  178",",,7,0700",,,,,,,,,,
"USC00313503","2018-05-26","35.42433","-77.99872","33.2","GOLDSBORO AG 1 N, NC US","    0",",,7,0700",,,,,"  294",",,7","  178",",,7","  217",",,7,0700",,,,,,,,,,
"USC00313503","2018-05-27","35.42433","-77.99872","33.2","GOLDSBORO AG 1 N, NC US","   10",",,7,0700",,,,,"  300",",,7","  217",",,7","  217",",,7,0700",,,,,,,,,,
"USC00313503","2018-05-28","35.42433","-77.99872","33.2","GOLDSBORO AG 1 N, NC US","   15",",,7,0700",,,,,"  294",",,7","  211",",,7","  211",",,7,0700",,,,,,,,,,
"USC00313503","2018-05-29","35.42433","-77.99872","33.2","GOLDSBORO AG 1 N, NC US","  119",",,7,0700",,,,,"  233",",,7","  211",",,7","  228",",,7,0700",,,,,,,,,,
"USC00313503","2018-05-30","35.42433","-77.99872","33.2","GOLDSBORO AG 1 N, NC US","  203",",,7,0700",,,,,"  267",",,7","  228",",,7","  228",",,7,0700",,,,,,,,,,
"USC00313503","2018-05-31","35.42433","-77.99872","33.2","GOLDSBORO AG 1 N, NC US","    3",",,7,0700",,,,,"  278",",,7","  228",",,7","  233",",,7,0700",,,,,,,,,,
"USC00313503","2018-06-01","35.42433","-77.99872","33.2","GOLDSBORO AG 1 N, NC US","    8",",,7,0700",,,,,"  283",",,7","  228",",,7","  228",",,7,0700",,,,,,,,,,
"USC00313503","2018-06-02","35.42433","-77.99872","33.2","GOLDSBORO AG 1 N, NC US","    0",",,7,0700",,,,,"  322",",,7","  222",",,7","  222",",,7,0700",,,,,,,,,,
"USC00313503","2018-06-03","35.42433","-77.99872","33.2","GOLDSBORO AG 1 N, NC US","    5",",,7,0700",,,,,"  306",",,7","  211",",,7","  217",",,7,0700",,,,,,,,,,
"USC00313503","2018-06-04","35.42433","-77.99872","33.2","GOLDSBORO AG 1 N, NC US","    0",",,7,0700",,,,,"  294",",,7","  183",",,7","  183",",,7,0700",,,,,,,,,,
"USC00313503","2018-06-05","35.42433","-77.99872","33.2","GOLDSBORO AG 1 N, NC US","    0",",,7,0700",,,,,"  294",",,7","  183",",,7","  194",",,7,0700",,,,,,,,,,
"USC00313503","2018-06-06","35.42433","-77.99872","33.2","GOLDSBORO AG 1 N, NC US","    0",",,7,0700",,,,,"  261",",,7","  161",",,7","  161",",,7,0700",,,,,,,,,,
"USC00313503","2018-06-07","35.42433","-77.99872","33.2","GOLDSBORO AG 1 N, NC US","    0","T,,7,0700",,,,,"  300",",,7","  161",",,7","  178",",,7,0700",,,,,,,,,,
"USC00313503","2018-06-08","35.42433","-77.99872","33.2","GOLDSBORO AG 1 N, NC US","    0",",,7,0700",,,,,"  294",",,7","  178",",,7","  189",",,7,0700",,,,,,,,,,
"USC00313503","2018-06-09","35.42433","-77.99872","33.2","GOLDSBORO AG 1 N, NC US","    0",",,7,0700",,,,,"  317",",,7","  189",",,7","  211",",,7,0700",,,,,,,,,,
"USC00313503","2018-06-10","35.42433","-77.99872","33.2","GOLDSBORO AG 1 N, NC US","    0",",,7,0700",,,,,"  317",",,7","  206",",,7","  211",",,7,0700",,,,,,,,,,
"USC00313503","2018-06-11","35.42433","-77.99872","33.2","GOLDSBORO AG 1 N, NC US","   10",",,7,0700",,,,,"  322",",,7","  211",",,7","  222",",,7,0700",,,,,,,,,,
"USC00313503","2018-06-12","35.42433","-77.99872","33.2","GOLDSBORO AG 1 N, NC US","   25",",,7,0700",,,,,"  300",",,7","  178",",,7","  178",",,7,0700",,,,,,,,,,
"USC00313503","2018-06-13","35.42433","-77.99872","33.2","GOLDSBORO AG 1 N, NC US","    0",",,7,0700",,,,,"  222",",,7","  178",",,7","  211",",,7,0700",,,,,,,,,,
"USC00313503","2018-06-14","35.42433","-77.99872","33.2","GOLDSBORO AG 1 N, NC US","    3",",,7,0700",,,,,"  283",",,7","  211",",,7","  228",",,7,0700",,,,,,,,,,
"USC00313503","2018-06-15","35.42433","-77.99872","33.2","GOLDSBORO AG 1 N, NC US","   38",",,7,0700",,,,,"  322",",,7","  211",",,7","  228",",,7,0700",,,,,,,,,,
"USC00313503","2018-06-16","35.42433","-77.99872","33.2","GOLDSBORO AG 1 N, NC US","    3",",,7,0700",,,,,"  300",",,7","  194",",,7","  194",",,7,0700",,,,,,,,,,
"USC00313503","2018-06-17","35.42433","-77.99872","33.2","GOLDSBORO AG 1 N, NC US","    0",",,7,0700",,,,,"  311",",,7","  194",",,7","  222",",,7,0700",,,,,,,,,,
"USC00313503","2018-06-18","35.42433","-77.99872","33.2","GOLDSBORO AG 1 N, NC US","   28",",,7,0700",,,,,"  328",",,7","  222",",,7","  244",",,7,0700",,,,,,,,,,
"USC00313503","2018-06-19","35.42433","-77.99872","33.2","GOLDSBORO AG 1 N, NC US","    0",",,7,0700",,,,,"  344",",,7","  233",",,7","  239",",,7,0700",,,,,,,,,,
"USC00313503","2018-06-20","35.42433","-77.99872","33.2","GOLDSBORO AG 1 N, NC US","    0",",,7,0700",,,,,"  356",",,7","  233",",,7","  233",",,7,0700",,,,,,,,,,
"USC00313503","2018-06-21","35.42433","-77.99872","33.2","GOLDSBORO AG 1 N, NC US","   13",",,7,0700",,,,,"  356",",,7","  228",",,7","  239",",,7,0700",,,,,,,,,,
"USC00313503","2018-06-22","35.42433","-77.99872","33.2","GOLDSBORO AG 1 N, NC US","   13",",,7,0700",,,,,"  344",",,7","  239",",,7","  244",",,7,0700",,,,,,,,,,
"USC00313503","2018-06-23","35.42433","-77.99872","33.2","GOLDSBORO AG 1 N, NC US","    0","T,,7,0700",,,,,"  339",",,7","  244",",,7","  250",",,7,0700",,,,,,,,,,
"USC00313503","2018-06-24","35.42433","-77.99872","33.2","GOLDSBORO AG 1 N, NC US","    0",",,7,0700",,,,,"  339",",,7","  239",",,7","  244",",,7,0700",,,,,,,,,,
"USC00313503","2018-06-25","35.42433","-77.99872","33.2","GOLDSBORO AG 1 N, NC US","   10",",,7,0700",,,,,"  333",",,7","  217",",,7","  222",",,7,0700",,,,,,,,,,
"USC00313503","2018-06-26","35.42433","-77.99872","33.2","GOLDSBORO AG 1 N, NC US","    0",",,7,0700",,,,,"  322",",,7","  222",",,7","  228",",,7,0700",,,,,,,,,,
"USC00313503","2018-06-27","35.42433","-77.99872","33.2","GOLDSBORO AG 1 N, NC US","    3",",,7,0700",,,,,"  261",",,7","  211",",,7","  211",",,7,0700",,,,,,,,,,
"USC00313503","2018-06-28","35.42433","-77.99872","33.2","GOLDSBORO AG 1 N, NC US","    0","T,,7,0700",,,,,"  306",",,7","  211",",,7","  233",",,7,0700",,,,,,,,,,
"USC00313503","2018-06-29","35.42433","-77.99872","33.2","GOLDSBORO AG 1 N, NC US","    0",",,7,0700",,,,,"  328",",,7","  233",",,7","  239",",,7,0700",,,,,,,,,,
"USC00313503","2018-06-30","35.42433","-77.99872","33.2","GOLDSBORO AG 1 N, NC US","    0",",,7,0700",,,,,"  344",",,7","  228",",,7","  239",",,7,0700",,,,,,,,,,
"USC00313503","2018-07-01","35.42433","-77.99872","33.2","GOLDSBORO AG 1 N, NC US","    0",",,7,0700",,,,,"  344",",,7","  233",",,7","  239",",,7,0700",,,,,,,,,,
"USC00313503","2018-07-02","35.42433","-77.99872","33.2","GOLDSBORO AG 1 N, NC US","    0",",,7,0700",,,,,"  361",",,7","  233",",,7","  250",",,7,0700",,,,,,,,,,
"USC00313503","2018-07-03","35.42433","-77.99872","33.2","GOLDSBORO AG 1 N, NC US","    0",",,7,0700",,,,,"  367",",,7","  244",",,7","  244",",,7,0700",,,,,,,,,,
"USC00313503","2018-07-04","35.42433","-77.99872","33.2","GOLDSBORO AG 1 N, NC US","    0",",,7,0700",,,,,"  356",",,7","  228",",,7","  233",",,7,0700",,,,,,,,,,
"USC00313503","2018-07-05","35.42433","-77.99872","33.2","GOLDSBORO AG 1 N, NC US","    8",",,7,0700",,,,,"  328",",,7","  228",",,7","  233",",,7,0700",,,,,,,,,,
"USC00313503","2018-07-06","35.42433","-77.99872","33.2","GOLDSBORO AG 1 N, NC US","    0",",,7,0700",,,,,"  350",",,7","  228",",,7","  233",",,7,0700",,,,,,,,,,
"USC00313503","2018-07-07","35.42433","-77.99872","33.2","GOLDSBORO AG 1 N, NC US","  483",",,7,0700",,,,,"  344",",,7","  222",",,7","  228",",,7,0700",,,"    1",",,7",,,,,,
"USC00313503","2018-07-08","35.42433","-77.99872","33.2","GOLDSBORO AG 1 N, NC US","   23",",,7,0700",,,,,"  250",",,7","  189",",,7","  189",",,7,0700",,,,,,,,,,
"USC00313503","2018-07-09","35.42433","-77.99872","33.2","GOLDSBORO AG 1 N, NC US","    0","T,,7,0700",,,,,"  283",",,7","  161",",,7","  161",",,7,0700",,,,,,,,,,
