"USC00131635","2018-07-06","41.7947","-90.2639","178.3","CLINTON NUMBER 1, IA US","    0",",,7,1800","    0",",,7","    0",",,7,1800","  294",",,7","  189",",,7",,,,,"  250",",,7,1800",,,,,,,,,,,,,,,,,,,,,,,,
"USC00131635","2018-07-07","41.7947","-90.2639","178.3","CLINTON NUMBER 1, IA US","    0",",,7,1800","    0",",,7","    0",",,7,1800","  256",",,7","  133",",,7",,,,,"  250",",,7,1800",,,,,,,,,,,,,,,,,,,,,,,,
"USC00131635","2018-07-08","41.7947","-90.2639","178.3","CLINTON NUMBER 1, IA US","    0",",,7,1800","    0",",,7","    0",",,7,1800","  283",",,7","  139",",,7",,,,,"  272",",,7,1800",,,,,,,,,,,,,,,,,,,,,,,,
"USC00131635","2018-07-09","41.7947","-90.2639","178.3","CLINTON NUMBER 1, IA US","    0",",,7,1800","    0",",,7","    0",",,7,1800","  322",",,7","  161",",,7",,,,,"  311",",,7,1800",,,,,,,,,,,,,,,,,,,,,,,,
"USC00131635","2018-07-10","41.7947","-90.2639","178.3","CLINTON NUMBER 1, IA US","    0",",,7,1800","    0",",,7","    0",",,7,1800","  311",",,7","  217",",,7",,,,,"  289",",,7,1800",,,,,,,,,,,,,,,,,,,,,,,,
"USC00131635","2018-07-11","41.7947","-90.2639","178.3","CLINTON NUMBER 1, IA US","    0",",,7,1800","    0",",,7","    0",",,7,1800","  294",",,7","  189",",,7",,,,,"  289",",,7,1800",,,,,,,,,,,,,,,,,,,,,,,,
"USC00131635","2018-07-12","41.7947","-90.2639","178.3","CLINTON NUMBER 1, IA US","    0",",,7,1800","    0",",,7","    0",",,7,1800","  300",",,7","  189",",,7",,,,,"  294",",,7,1800",,,,,,,,,,,,,,,,,,,,,,,,
"USC00131635","2018-07-13","41.7947","-90.2639","178.3","CLINTON NUMBER 1, IA US","    0",",,7,1800","    0",",,7","    0",",,7,1800","  328",",,7","  206",",,7",,,,,"  317",",,7,1800",,,"    1",",,7",,,,,,,,,,,,,,,,,,,,
"USC00131635","2018-07-14","41.7947","-90.2639","178.3","CLINTON NUMBER 1, IA US","  170",",,7,1800","    0",",,7","    0",",,7,1800","  317",",,7","  206",",,7",,,,,"  267",",,7,1800",,,"    1",",,7",,,,,,,,,,,,,,,,,,,,
"USC00131635","2018-07-15","41.7947","-90.2639","178.3","CLINTON NUMBER 1, IA US","    0",",,7,1800","    0",",,7","    0",",,7,1800","  294",",,7","  200",",,7",,,,,"  278",",,7,1800",,,,,,,,,,,,,,,,,,,,,,,,
"USC00131635","2018-07-16","41.7947","-90.2639","178.3","CLINTON NUMBER 1, IA US","    0",",,7,1800","    0",",,7","    0",",,7,1800","  289",",,7","  206",",,7",,,,,"  278",",,7,1800",,,,,,,,,,,,,,,,,,,,,,,,
"USC00131635","2018-07-17","41.7947","-90.2639","178.3","CLINTON NUMBER 1, IA US","    0",",,7,1800","    0",",,7","    0",",,7,1800","  289",",,7","  156",",,7",,,,,"  278",",,7,1800",,,,,,,,,,,,,,,,,,,,,,,,
"USC00131635","2018-07-18","41.7947","-90.2639","178.3","CLINTON NUMBER 1, IA US","    0",",,7,1800","    0",",,7","    0",",,7,1800","  278",",,7","  172",",,7",,,,,"  256",",,7,1800",,,,,,,,,,,,,,,,,,,,,,,,
"USC00131635","2018-07-19","41.7947","-90.2639","178.3","CLINTON NUMBER 1, IA US","  122",",,7,1800","    0",",,7","    0",",,7,1800","  256",",,7","  167",",,7",,,,,"  233",",,7,1800",,,"    1",",,7",,,,,,,,,,,,,,,,,,,,
"USC00131635","2018-07-20","41.7947","-90.2639","178.3","CLINTON NUMBER 1, IA US","   10",",,7,1800","    0",",,7","    0",",,7,1800","  239",",,7","  194",",,7",,,,,"  233",",,7,1800",,,,,,,,,,,,,,,,,,,,,,,,
"USC00131635","2018-07-21","41.7947","-90.2639","178.3","CLINTON NUMBER 1, IA US","   89",",,7,1800","    0",",,7","    0",",,7,1800","  267",",,7","  183",",,7",,,,,"  261",",,7,1800",,,,,,,,,,,,,,,,,,,,,,,,
"USC00131635","2018-07-22","41.7947","-90.2639","178.3","CLINTON NUMBER 1, IA US","   28",",,7,1800","    0",",,7","    0",",,7,1800","  261",",,7","  172",",,7",,,,,"  217",",,7,1800",,,,,,,,,,,,,,,,,,,,,,,,
"USC00131635","2018-07-23","41.7947","-90.2639","178.3","CLINTON NUMBER 1, IA US","    0",",,7,1800","    0",",,7","    0",",,7,1800","  278",",,7","  161",",,7",,,,,"  272",",,7,1800",,,,,,,,,,,,,,,,,,,,,,,,
"USC00131635","2018-07-24","41.7947","-90.2639","178.3","CLINTON NUMBER 1, IA US","    0",",,7,1800","    0",",,7","    0",",,7,1800","  283",",,7","  167",",,7",,,,,"  272",",,7,1800",,,,,,,,,,,,,,,,,,,,,,,,
"USC00131635","2018-07-25","41.7947","-90.2639","178.3","CLINTON NUMBER 1, IA US","    0",",,7,1800","    0",",,7","    0",",,7,1800","  289",",,7","  150",",,7",,,,,"  278",",,7,1800",,,,,,,,,,,,,,,,,,,,,,,,
"USC00131635","2018-07-26","41.7947","-90.2639","178.3","CLINTON NUMBER 1, IA US","    0",",,7,1800","    0",",,7","    0",",,7,1800","  278",",,7","  178",",,7",,,,,"  228",",,7,1800",,,,,,,,,,,,,,,,,,,,,,,,
