"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES"
"CA007028292","2017-05-26","45.0667","-72.6833","244.0","SUTTON, QC CA","   38",",,C","    0",",,C","    0",",,C","  135",",,C","  105",",,C","  120",",,C"
"CA007028292","2017-05-27","45.0667","-72.6833","244.0","SUTTON, QC CA","    0",",,C","    0",",,C","    0",",,C","  200",",,C","   70",",,C","  135",",,C"
"CA007028292","2017-05-28","45.0667","-72.6833","244.0","SUTTON, QC CA","    0",",,C","    0",",,C","    0",",,C","  240",",,C","   85",",,C","  163",",,C"
"CA007028292","2017-05-29","45.0667","-72.6833","244.0","SUTTON, QC CA",,,"    0",",,C","    0",",,C","  185",",,C","  110",",,C","  148",",,C"
"CA007028292","2017-05-30","45.0667","-72.6833","244.0","SUTTON, QC CA","   44",",,C","    0",",,C","    0",",,C","  175",",,C","   90",",,C","  133",",,C"
"CA007028292","2017-05-31","45.0667","-72.6833","244.0","SUTTON, QC CA","  156",",,C","    0",",,C","    0",",,C","  230",",,C","  105",",,C","  168",",,C"
"CA007028292","2017-06-01","45.0667","-72.6833","244.0","SUTTON, QC CA",,,"    0",",,C","    0",",,C","  183",",,C","  111",",,C","  147",",,C"
"CA007028292","2017-06-02","45.0667","-72.6833","244.0","SUTTON, QC CA","  128",",,C","    0",",,C","    0",",,C","  120",",,C","   50",",,C","   85",",,C"
"CA007028292","2017-06-03","45.0667","-72.6833","244.0","SUTTON, QC CA","   26",",,C","    0",",,C","    0",",,C","  145",",,C","   70",",,C","  108",",,C"
"CA007028292","2017-06-04","45.0667","-72.6833","244.0","SUTTON, QC CA","   14",",,C","    0",",,C","    0",",,C","  210",",,C","   75",",,C","  143",",,C"
"CA007028292","2017-06-05","45.0667","-72.6833","244.0","SUTTON, QC CA","  241",",,C","    0",",,C","    0",",,C","  145",",,C","  110",",,C","  128",",,C"
"CA007028292","2017-06-06","45.0667","-72.6833","244.0","SUTTON, QC CA","   24",",,C","    0",",,C","    0",",,C","  125",",,C","   95",",,C","  110",",,C"
"CA007028292","2017-06-07","45.0667","-72.6833","244.0","SUTTON, QC CA","    0",",,C","    0",",,C","    0",",,C","  225",",,C","   45",",,C","  135",",,C"
"CA007028292","2017-06-08","45.0667","-72.6833","244.0","SUTTON, QC CA","    0",",,C","    0",",,C","    0",",,C","  265",",,C","  105",",,C","  185",",,C"
"CA007028292","2017-06-09","45.0667","-72.6833","244.0","SUTTON, QC CA","    2",",,C","    0",",,C","    0",",,C","  225",",,C","  125",",,C","  175",",,C"
"CA007028292","2017-06-10","45.0667","-72.6833","244.0","SUTTON, QC CA","    0",",,C","    0",",,C","    0",",,C","  250",",,C","   70",",,C","  160",",,C"
"CA007028292","2017-06-11","45.0667","-72.6833","244.0","SUTTON, QC CA","    0","T,,C","    0",",,C","    0",",,C","  310",",,C","  160",",,C","  235",",,C"
"CA007028292","2017-06-12","45.0667","-72.6833","244.0","SUTTON, QC CA","    0",",,C","    0",",,C","    0",",,C","  310",",,C","  180",",,C","  245",",,C"
"CA007028292","2017-06-13","45.0667","-72.6833","244.0","SUTTON, QC CA","    0",",,C","    0",",,C","    0",",,C","  250",",,C","  205",",,C","  228",",,C"
"CA007028292","2017-06-14","45.0667","-72.6833","244.0","SUTTON, QC CA","    0",",,C","    0",",,C","    0",",,C","  180",",,C","   90",",,C","  135",",,C"
"CA007028292","2017-06-15","45.0667","-72.6833","244.0","SUTTON, QC CA","  102",",,C","    0",",,C","    0",",,C","  230",",,C","   40",",,C","  135",",,C"
"CA007028292","2017-06-16","45.0667","-72.6833","244.0","SUTTON, QC CA","   32",",,C","    0",",,C","    0",",,C","  190",",,C","  120",",,C","  155",",,C"
"CA007028292","2017-06-17","45.0667","-72.6833","244.0","SUTTON, QC CA","    0",",,C","    0",",,C","    0",",,C","  285",",,C","  140",",,C","  213",",,C"
"CA007028292","2017-06-18","45.0667","-72.6833","244.0","SUTTON, QC CA","   46",",,C","    0",",,C","    0",",,C","  300",",,C","  190",",,C","  245",",,C"
"CA007028292","2017-06-19","45.0667","-72.6833","244.0","SUTTON, QC CA","  174",",,C","    0",",,C","    0",",,C","  245",",,C","  200",",,C","  223",",,C"
"CA007028292","2017-06-20","45.0667","-72.6833","244.0","SUTTON, QC CA","  150",",,C","    0",",,C","    0",",,C","  220",",,C","  160",",,C","  190",",,C"
"CA007028292","2017-06-21","45.0667","-72.6833","244.0","SUTTON, QC CA","  102",",,C","    0",",,C","    0",",,C","  205",",,C","  155",",,C","  180",",,C"
"CA007028292","2017-06-22","45.0667","-72.6833","244.0","SUTTON, QC CA","  120",",,C","    0",",,C","    0",",,C","  235",",,C","  100",",,C","  168",",,C"
"CA007028292","2017-06-23","45.0667","-72.6833","244.0","SUTTON, QC CA",,,"    0",",,C","    0",",,C","  250",",,C","  145",",,C","  198",",,C"
"CA007028292","2017-06-24","45.0667","-72.6833","244.0","SUTTON, QC CA","  106",",,C","    0",",,C","    0",",,C","  240",",,C","  177",",,C","  209",",,C"
"CA007028292","2017-06-25","45.0667","-72.6833","244.0","SUTTON, QC CA","   74",",,C","    0",",,C","    0",",,C","  220",",,C","  115",",,C","  168",",,C"
"CA007028292","2017-06-26","45.0667","-72.6833","244.0","SUTTON, QC CA","    8",",,C","    0",",,C","    0",",,C","  200",",,C","  100",",,C","  150",",,C"
"CA007028292","2017-06-27","45.0667","-72.6833","244.0","SUTTON, QC CA","  143",",,C","    0",",,C","    0",",,C","  205",",,C","  105",",,C","  155",",,C"
"CA007028292","2017-06-28","45.0667","-72.6833","244.0","SUTTON, QC CA","   55",",,C","    0",",,C","    0",",,C","  205",",,C","  110",",,C","  158",",,C"
"CA007028292","2017-06-29","45.0667","-72.6833","244.0","SUTTON, QC CA","   54",",,C","    0",",,C","    0",",,C","  200",",,C","  105",",,C","  153",",,C"
"CA007028292","2017-06-30","45.0667","-72.6833","244.0","SUTTON, QC CA","    4",",,C","    0",",,C","    0",",,C","  245",",,C","  140",",,C","  193",",,C"
"CA007028292","2017-07-01","45.0667","-72.6833","244.0","SUTTON, QC CA","  130",",,C","    0",",,C","    0",",,C","  235",",,C","  175",",,C","  205",",,C"
"CA007028292","2017-07-02","45.0667","-72.6833","244.0","SUTTON, QC CA","    0",",,C","    0",",,C","    0",",,C","  230",",,C","  180",",,C","  205",",,C"
"CA007028292","2017-07-03","45.0667","-72.6833","244.0","SUTTON, QC CA","    0",",,C","    0",",,C","    0",",,C","  220",",,C","  150",",,C","  185",",,C"
"CA007028292","2017-07-04","45.0667","-72.6833","244.0","SUTTON, QC CA","    0",",,C","    0",",,C","    0",",,C","  245",",,C","  105",",,C","  175",",,C"
"CA007028292","2017-07-05","45.0667","-72.6833","244.0","SUTTON, QC CA","    0",",,C","    0",",,C","    0",",,C","  260",",,C","  100",",,C","  180",",,C"
"CA007028292","2017-07-06","45.0667","-72.6833","244.0","SUTTON, QC CA","    0",",,C","    0",",,C","    0",",,C","  265",",,C","  155",",,C","  210",",,C"
"CA007028292","2017-07-07","45.0667","-72.6833","244.0","SUTTON, QC CA","  112",",,C","    0",",,C","    0",",,C","  275",",,C","  185",",,C","  230",",,C"
"CA007028292","2017-07-08","45.0667","-72.6833","244.0","SUTTON, QC CA","    6",",,C","    0",",,C","    0",",,C","  220",",,C","  155",",,C","  188",",,C"
"CA007028292","2017-07-09","45.0667","-72.6833","244.0","SUTTON, QC CA","   88",",,C","    0",",,C","    0",",,C","  235",",,C","  125",",,C","  180",",,C"
"CA007028292","2017-07-10","45.0667","-72.6833","244.0","SUTTON, QC CA","   44",",,C","    0",",,C","    0",",,C","  250",",,C","  155",",,C","  203",",,C"
"CA007028292","2017-07-11","45.0667","-72.6833","244.0","SUTTON, QC CA","   10",",,C","    0",",,C","    0",",,C","  265",",,C","  155",",,C","  210",",,C"
