"ASN00070015","2018-07-01","-35.3","149.1","581.0","CANBERRA FORESTRY, AS","    0",",,S",,,"  122",",,S","  -34",",,S",,,,,,,"   37","H,,S"
"ASN00070015","2018-07-02","-35.3","149.1","581.0","CANBERRA FORESTRY, AS","    3",",,S",,,"  135",",,S","  -32",",,S",,,,,,,"   38","H,,S"
"ASN00070015","2018-07-03","-35.3","149.1","581.0","CANBERRA FORESTRY, AS","    0",",,S",,,"  134",",,S",,,,,,,,,"   38","H,,S"
"ASN00070015","2018-07-04","-35.3","149.1","581.0","CANBERRA FORESTRY, AS","    0",",,S",,,"  158",",,S","  -36",",,S",,,,,,,"   57","H,,S"
"ASN00070015","2018-07-05","-35.3","149.1","581.0","CANBERRA FORESTRY, AS","    3",",,S",,,"  182",",,S","  -24",",,S",,,,,,,"  137","H,,S"
"ASN00070015","2018-07-06","-35.3","149.1","581.0","CANBERRA FORESTRY, AS","   15",",,S",,,"  152",",,S",,,,,,,,,"   79","H,,S"
"ASN00070015","2018-07-07","-35.3","149.1","581.0","CANBERRA FORESTRY, AS","    0",",,S",,,"  103",",,S","   39",",,S",,,,,,,"   68","H,,S"
"ASN00070015","2018-07-08","-35.3","149.1","581.0","CANBERRA FORESTRY, AS","    0",",,S",,,"  126",",,S",,,,,,,,,"   68","H,,S"
"ASN00070015","2018-07-09","-35.3","149.1","581.0","CANBERRA FORESTRY, AS","    0",",,S",,,"  130",",,S",,,,,,,,,"   43","H,,S"
"ASN00070015","2018-07-10","-35.3","149.1","581.0","CANBERRA FORESTRY, AS","    0",",,S",,,"  123",",,S",,,,,,,,,"   23","H,,S"
"ASN00070015","2018-07-11","-35.3","149.1","581.0","CANBERRA FORESTRY, AS","    0",",,S",,,,,"  -63",",,S",,,,,,,"   30","H,,S"
"ASN00070015","2018-07-12","-35.3","149.1","581.0","CANBERRA FORESTRY, AS","    0",",,S",,,"  116",",,S","  -48",",,S",,,,,,,"   29","H,,S"
"ASN00070015","2018-07-13","-35.3","149.1","581.0","CANBERRA FORESTRY, AS","    0",",,S",,,"  127",",,S",,,,,,,,,"   23","H,,S"
"ASN00070015","2018-07-14","-35.3","149.1","581.0","CANBERRA FORESTRY, AS","    0",",,S",,,"  114",",,S","  -65",",,S",,,,,,,"   24","H,,S"
"ASN00070015","2018-07-15","-35.3","149.1","581.0","CANBERRA FORESTRY, AS","    0",",,S",,,"  101",",,S",,,,,,,,,"    3","H,,S"
"ASN00070015","2018-07-16","-35.3","149.1","581.0","CANBERRA FORESTRY, AS","    3",",,S",,,"  106",",,S","  -73",",,S",,,,,,,"   24","H,,S"
