"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","DAPR","DAPR_ATTRIBUTES","DASF","DASF_ATTRIBUTES","MDPR","MDPR_ATTRIBUTES","MDSF","MDSF_ATTRIBUTES","TOBS","TOBS_ATTRIBUTES","WESD","WESD_ATTRIBUTES","WT01","WT01_ATTRIBUTES","WT03","WT03_ATTRIBUTES","WT04","WT04_ATTRIBUTES","WT05","WT05_ATTRIBUTES","WT06","WT06_ATTRIBUTES","WT11","WT11_ATTRIBUTES"
"USC00115493","2018-07-04","42.3091","-88.2533","224.3","MC HENRY WG STRATTON LOCK AND DAM, IL US","    0",",,7,0800","    0",",,7","    0",",,7","  322",",,7","  206",",,7",,,,,,,,,"  283",",,7,0800",,,,,,,,,,,,,,
"USC00115493","2018-07-05","42.3091","-88.2533","224.3","MC HENRY WG STRATTON LOCK AND DAM, IL US","    0",",,7,0800","    0",",,7","    0",",,7","  350",",,7","  206",",,7",,,,,,,,,"  256",",,7,0800",,,,,,,,,,,,,,
"USC00115493","2018-07-06","42.3091","-88.2533","224.3","MC HENRY WG STRATTON LOCK AND DAM, IL US","    3",",,7,0800","    0",",,7","    0",",,7","  333",",,7","  189",",,7",,,,,,,,,"  217",",,7,0800",,,,,,,,,,,,,,
"USC00115493","2018-07-07","42.3091","-88.2533","224.3","MC HENRY WG STRATTON LOCK AND DAM, IL US","    0",",,7,0800","    0",",,7","    0",",,7","  261",",,7","  111",",,7",,,,,,,,,"  150",",,7,0800",,,,,,,,,,,,,,
"USC00115493","2018-07-08","42.3091","-88.2533","224.3","MC HENRY WG STRATTON LOCK AND DAM, IL US","    0",",,7,0800","    0",",,7","    0",",,7","  278",",,7","  122",",,7",,,,,,,,,"  161",",,7,0800",,,,,,,,,,,,,,
"USC00115493","2018-07-09","42.3091","-88.2533","224.3","MC HENRY WG STRATTON LOCK AND DAM, IL US","    0",",,7,0800","    0",",,7","    0",",,7","  311",",,7","  144",",,7",,,,,,,,,"  233",",,7,0800",,,,,,,,,,,,,,
"USC00115493","2018-07-10","42.3091","-88.2533","224.3","MC HENRY WG STRATTON LOCK AND DAM, IL US","    0",",,7,0800","    0",",,7","    0",",,7","  328",",,7","  144",",,7",,,,,,,,,"  250",",,7,0800",,,,,,,,,,,,,,
"USC00115493","2018-07-11","42.3091","-88.2533","224.3","MC HENRY WG STRATTON LOCK AND DAM, IL US","    0",",,7,0800","    0",",,7","    0",",,7","  311",",,7","  150",",,7",,,,,,,,,"  228",",,7,0800",,,,,,,,,,,,,,
"USC00115493","2018-07-12","42.3091","-88.2533","224.3","MC HENRY WG STRATTON LOCK AND DAM, IL US","    0",",,7,0800","    0",",,7","    0",",,7","  306",",,7","  178",",,7",,,,,,,,,"  178",",,7,0800",,,,,,,,,,,,,,
"USC00115493","2018-07-13","42.3091","-88.2533","224.3","MC HENRY WG STRATTON LOCK AND DAM, IL US","    0",",,7,0800","    0",",,7","    0",",,7","  311",",,7","  178",",,7",,,,,,,,,"  250",",,7,0800",,,,,,,,,,,,,,
"USC00115493","2018-07-14","42.3091","-88.2533","224.3","MC HENRY WG STRATTON LOCK AND DAM, IL US","   51",",,7,0800","    0",",,7","    0",",,7","  350",",,7","  211",",,7",,,,,,,,,"  222",",,7,0800",,,,,,,,,,,,,,
"USC00115493","2018-07-15","42.3091","-88.2533","224.3","MC HENRY WG STRATTON LOCK AND DAM, IL US","    0",",,7,0800","    0",",,7","    0",",,7","  289",",,7","  194",",,7",,,,,,,,,"  256",",,7,0800",,,,,,,,,,,,,,
"USC00115493","2018-07-16","42.3091","-88.2533","224.3","MC HENRY WG STRATTON LOCK AND DAM, IL US","    0",",,7,0800","    0",",,7","    0",",,7","  328",",,7","  211",",,7",,,,,,,,,"  267",",,7,0800","    0",",,7",,,,,,,,,,,,
