"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","AWND","AWND_ATTRIBUTES","FMTM","FMTM_ATTRIBUTES","PGTM","PGTM_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TSUN","TSUN_ATTRIBUTES","WDF2","WDF2_ATTRIBUTES","WDF5","WDF5_ATTRIBUTES","WSF2","WSF2_ATTRIBUTES","WSF5","WSF5_ATTRIBUTES","WT01","WT01_ATTRIBUTES","WT02","WT02_ATTRIBUTES","WT03","WT03_ATTRIBUTES","WT08","WT08_ATTRIBUTES"
"USW00003162","2018-07-27","36.92611","-111.44778","1313.7","PAGE MUNICIPAL AIRPORT, AZ US","    0",",,W",,,,,"  383",",,W","  239",",,W","   22",",,W",,,,,,,,,"  360",",,W","  360",",,W","  157",",,W","  219",",,W",,,,,,,,
"USW00003162","2018-07-28","36.92611","-111.44778","1313.7","PAGE MUNICIPAL AIRPORT, AZ US","    5",",,W",,,,,"  383",",,W","  244",",,W","   25",",,W",,,,,,,,,"  290",",,W","  280",",,W","   98",",,W","  161",",,W",,,,,,,,
"USW00003162","2018-07-29","36.92611","-111.44778","1313.7","PAGE MUNICIPAL AIRPORT, AZ US","    0",",,W",,,,,"  411",",,W","  222",",,W","   25",",,W",,,,,,,,,"  350",",,W","  350",",,W","  112",",,W","  143",",,W",,,,,,,,
"USW00003162","2018-07-30","36.92611","-111.44778","1313.7","PAGE MUNICIPAL AIRPORT, AZ US","    0",",,W",,,,,"  383",",,W","  233",",,W","   19",",,W",,,,,,,,,"  360",",,W","   10",",,W","   89",",,W","  103",",,W",,,,,,,,
"USW00003162","2018-07-31","36.92611","-111.44778","1313.7","PAGE MUNICIPAL AIRPORT, AZ US","    0",",,W",,,,,"  411",",,W","  239",",,W","   17",",,W",,,,,,,,,"  150",",,W","   20",",,W","   54",",,W","   63",",,W",,,,,,,"    1",",,W"
"USW00003162","2018-08-01","36.92611","-111.44778","1313.7","PAGE MUNICIPAL AIRPORT, AZ US","   28",",,W",,,,,"  383",",,W","  261",",,W","   25",",,W",,,,,,,,,"  180",",,W","  180",",,W","  107",",,W","  161",",,W",,,,,,,,
"USW00003162","2018-08-02","36.92611","-111.44778","1313.7","PAGE MUNICIPAL AIRPORT, AZ US","    0","T,,W",,,,,"  367",",,W","  228",",,W","   29",",,W",,,,,,,,,"  220",",,W","  210",",,W","   94",",,W","  152",",,W",,,,,,,,
"USW00003162","2018-08-03","36.92611","-111.44778","1313.7","PAGE MUNICIPAL AIRPORT, AZ US","    0",",,W",,,,,"  372",",,W","  228",",,W","   22",",,W",,,,,,,,,"  330",",,W","  350",",,W","   89",",,W","  121",",,W",,,,,,,"    1",",,W"
"USW00003162","2018-08-04","36.92611","-111.44778","1313.7","PAGE MUNICIPAL AIRPORT, AZ US","    0",",,W",,,,,"  383",",,W","  239",",,W","   17",",,W",,,,,,,,,"  360",",,W","  280",",,W","   63",",,W","   89",",,W",,,,,,,,
"USW00003162","2018-08-05","36.92611","-111.44778","1313.7","PAGE MUNICIPAL AIRPORT, AZ US","    0",",,W",,,,,"  394",",,W","  261",",,W","   20",",,W",,,,,,,,,"  280",",,W","  290",",,W","   63",",,W","  103",",,W",,,,,,,,
"USW00003162","2018-08-06","36.92611","-111.44778","1313.7","PAGE MUNICIPAL AIRPORT, AZ US","    0",",,W",,,,,"  394",",,W","  228",",,W","   21",",,W",,,,,,,,,"  350",",,W","  270",",,W","   54",",,W","   81",",,W",,,,,,,,
"USW00003162","2018-08-07","36.92611","-111.44778","1313.7","PAGE MUNICIPAL AIRPORT, AZ US","    0",",,W",,,,,"  394",",,W","  222",",,W","   18",",,W",,,,,,,,,"   40",",,W","  270",",,W","   54",",,W","   67",",,W",,,,,,,,
"USW00003162","2018-08-08","36.92611","-111.44778","1313.7","PAGE MUNICIPAL AIRPORT, AZ US","    0",",,W",,,,,"  400",",,W","  233",",,W","   19",",,W",,,,,,,,,"   20",",,W","   20",",,W","   58",",,W","   76",",,W",,,,,,,,
"USW00003162","2018-08-09","36.92611","-111.44778","1313.7","PAGE MUNICIPAL AIRPORT, AZ US","    0",",,W",,,,,"  394",",,W","  233",",,W","   30",",,W",,,,,,,,,"   50",",,W","   70",",,W","   76",",,W","   98",",,W",,,,,,,,
"USW00003162","2018-08-10","36.92611","-111.44778","1313.7","PAGE MUNICIPAL AIRPORT, AZ US","    0",",,W","    0",",,W","    0",",,W","  378",",,W","  233",",,W","   26",",,W",,,,,,,,,"  160",",,W","  160",",,W","  112",",,W","  148",",,W",,,,,,,,
"USW00003162","2018-08-11","36.92611","-111.44778","1313.7","PAGE MUNICIPAL AIRPORT, AZ US","    0",",,W","    0",",,W","    0",",,W","  367",",,W","  239",",,W","   35",",,W",,,,,,,,,"  300",",,W","  320",",,W","  103",",,W","  143",",,W",,,,,,,,
"USW00003162","2018-08-12","36.92611","-111.44778","1313.7","PAGE MUNICIPAL AIRPORT, AZ US","    0",",,W","    0",",,W","    0",",,W","  389",",,W","  217",",,W","   23",",,W",,,,,,,,,"   10",",,W","  300",",,W","   63",",,W","  103",",,W",,,,,,,,
"USW00003162","2018-08-13","36.92611","-111.44778","1313.7","PAGE MUNICIPAL AIRPORT, AZ US","    0",",,W","    0",",,W","    0",",,W","  383",",,W","  239",",,W","   29",",,W",,,,,,,,,"  330",",,W","  350",",,W","   81",",,W","  107",",,W",,,,,,,,
"USW00003162","2018-08-14","36.92611","-111.44778","1313.7","PAGE MUNICIPAL AIRPORT, AZ US","    0",",,W",,,,,"  344",",,W","  272",",,W","   28",",,W",,,,,,,,,"  240",",,W","  270",",,W","   72",",,W","  121",",,W",,,,,,,,
"USW00003162","2018-08-15","36.92611","-111.44778","1313.7","PAGE MUNICIPAL AIRPORT, AZ US","    0",",,W",,,,,"  344",",,W","  233",",,W","   22",",,W",,,,,,,,,"  310",",,W","  280",",,W","   89",",,W","  130",",,W",,,,,,,,
"USW00003162","2018-08-16","36.92611","-111.44778","1313.7","PAGE MUNICIPAL AIRPORT, AZ US","    0",",,W",,,,,"  361",",,W","  239",",,W","   21",",,W",,,,,,,,,"  270",",,W","  280",",,W","   54",",,W","   85",",,W",,,,,,,,
"USW00003162","2018-08-17","36.92611","-111.44778","1313.7","PAGE MUNICIPAL AIRPORT, AZ US","    0","T,,W",,,,,"  356",",,W","  256",",,W","   19",",,W",,,,,,,,,"  350",",,W","  360",",,W","   76",",,W","  107",",,W",,,,,,,,
"USW00003162","2018-08-18","36.92611","-111.44778","1313.7","PAGE MUNICIPAL AIRPORT, AZ US","    0",",,W",,,,,"  367",",,W","  250",",,W","   25",",,W",,,,,,,,,"  250",",,W","  280",",,W","   76",",,W","  116",",,W",,,,,,,,
"USW00003162","2018-08-19","36.92611","-111.44778","1313.7","PAGE MUNICIPAL AIRPORT, AZ US","    0",",,W",,,,,"  372",",,W","  217",",,W","   16",",,W",,,,,,,,,"   30",",,W","   30",",,W","   58",",,W","   76",",,W",,,,,,,"    1",",,W"
"USW00003162","2018-08-20","36.92611","-111.44778","1313.7","PAGE MUNICIPAL AIRPORT, AZ US","    0","T,,W",,,,,"  378",",,W","  217",",,W","   24",",,W",,,,,,,,,"   10",",,W","  330",",,W","   76",",,W","  112",",,W",,,,,,,,
"USW00003162","2018-08-21","36.92611","-111.44778","1313.7","PAGE MUNICIPAL AIRPORT, AZ US","  140",",,W",,,,,"  344",",,W","  183",",,W","   45",",,W",,,,,,,,,"  180",",,W","  180",",,W","  161",",,W","  228",",,W","    1",",,W",,,,,"    1",",,W"
"USW00003162","2018-08-22","36.92611","-111.44778","1313.7","PAGE MUNICIPAL AIRPORT, AZ US","   28",",,W","    0",",,W","    0",",,W","  233",",,W","  183",",,W","   19",",,W",,,,,,,,,"  180",",,W","  180",",,W","   76",",,W","  112",",,W","    1",",,W",,,,,,
"USW00003162","2018-08-23","36.92611","-111.44778","1313.7","PAGE MUNICIPAL AIRPORT, AZ US","    0","T,,W","    0",",,W","    0",",,W","  289",",,W","  178",",,W","   17",",,W",,,,,,,,,"  290",",,W","  300",",,W","   58",",,W","   89",",,W",,,,,,,,
"USW00003162","2018-08-24","36.92611","-111.44778","1313.7","PAGE MUNICIPAL AIRPORT, AZ US","    0","T,,W",,,,,"  317",",,W","  183",",,W","   16",",,W",,,,,,,,,"  250",",,W","  260",",,W","   45",",,W","   63",",,W",,,,,,,,
"USW00003162","2018-08-25","36.92611","-111.44778","1313.7","PAGE MUNICIPAL AIRPORT, AZ US","    0",",,W",,,,,"  339",",,W","  206",",,W","   30",",,W",,,,,,,,,"  180",",,W","  180",",,W","   98",",,W","  130",",,W",,,,,,,,
"USW00003162","2018-08-26","36.92611","-111.44778","1313.7","PAGE MUNICIPAL AIRPORT, AZ US","    0",",,W",,,,,"  333",",,W","  211",",,W","   35",",,W",,,,,,,,,"  220",",,W","  200",",,W","   76",",,W","  112",",,W",,,,,,,,
"USW00003162","2018-08-27","36.92611","-111.44778","1313.7","PAGE MUNICIPAL AIRPORT, AZ US","    0",",,W",,,,,"  344",",,W","  228",",,W","   34",",,W",,,,,,,,,"  190",",,W","  200",",,W","   72",",,W","  112",",,W",,,,,,,,
"USW00003162","2018-08-28","36.92611","-111.44778","1313.7","PAGE MUNICIPAL AIRPORT, AZ US","    0",",,W",,,,,"  344",",,W","  189",",,W","   24",",,W",,,,,,,,,"   20",",,W","   10",",,W","   63",",,W","   81",",,W",,,,,,,,
"USW00003162","2018-08-29","36.92611","-111.44778","1313.7","PAGE MUNICIPAL AIRPORT, AZ US","    0",",,W",,,,,"  339",",,W","  200",",,W","   18",",,W",,,,,,,,,"   10",",,W","  360",",,W","   58",",,W","   76",",,W",,,,,,,,
"USW00003162","2018-08-30","36.92611","-111.44778","1313.7","PAGE MUNICIPAL AIRPORT, AZ US","    0",",,W",,,,,"  350",",,W","  200",",,W","   23",",,W",,,,,,,,,"  360",",,W","   10",",,W","   58",",,W","   67",",,W",,,,,,,,
"USW00003162","2018-08-31","36.92611","-111.44778","1313.7","PAGE MUNICIPAL AIRPORT, AZ US","    0","T,,W","    0",",,W","    0",",,W","  344",",,W","  206",",,W","   19",",,W",,,,,,,,,"  160",",,W","  270",",,W","   63",",,W","   76",",,W",,,,,,,,
"USW00003162","2018-09-01","36.92611","-111.44778","1313.7","PAGE MUNICIPAL AIRPORT, AZ US","    0","T,,W","    0",",,W","    0",",,W","  322",",,W","  194",",,W","   31",",,W",,,,,,,,,"  180",",,W","  190",",,W","  139",",,W","  179",",,W",,,,,,,"    1",",,W"
"USW00003162","2018-09-02","36.92611","-111.44778","1313.7","PAGE MUNICIPAL AIRPORT, AZ US","    0",",,W",,,,,"  317",",,W","  178",",,W","   29",",,W",,,,,,,,,"  160",",,W","  160",",,W","   89",",,W","  116",",,W",,,,,,,,
"USW00003162","2018-09-03","36.92611","-111.44778","1313.7","PAGE MUNICIPAL AIRPORT, AZ US","    0","T,,W","    0",",,W","    0",",,W","  317",",,W","  211",",,W","   23",",,W",,,,,,,,,"  280",",,W","  280",",,W","   76",",,W","  116",",,W",,,,,,,,
"USW00003162","2018-09-04","36.92611","-111.44778","1313.7","PAGE MUNICIPAL AIRPORT, AZ US","    3",",,W",,,,,"  311",",,W","  183",",,W","   22",",,W",,,,,,,,,"  210",",,W","  210",",,W","   58",",,W","   76",",,W",,,,,,,,
"USW00003162","2018-09-05","36.92611","-111.44778","1313.7","PAGE MUNICIPAL AIRPORT, AZ US","    0",",,W",,,,,"  306",",,W","  200",",,W","   23",",,W",,,,,,,,,"  290",",,W","  290",",,W","   67",",,W","  112",",,W",,,,,,,,
"USW00003162","2018-09-06","36.92611","-111.44778","1313.7","PAGE MUNICIPAL AIRPORT, AZ US","    0",",,W",,,,,"  322",",,W","  172",",,W","   16",",,W",,,,,,,,,"  110",",,W","  180",",,W","   45",",,W","   63",",,W",,,,,,,,
"USW00003162","2018-09-07","36.92611","-111.44778","1313.7","PAGE MUNICIPAL AIRPORT, AZ US","    0",",,W","    0",",,W","    0",",,W","  339",",,W","  211",",,W","   13",",,W",,,,,,,,,"  340",",,W","  350",",,W","   76",",,W","   98",",,W",,,,,,,,
"USW00003162","2018-09-08","36.92611","-111.44778","1313.7","PAGE MUNICIPAL AIRPORT, AZ US","    0",",,W","    0",",,W","    0",",,W","  361",",,W","  194",",,W","   16",",,W",,,,,,,,,"  240",",,W","  250",",,W","   45",",,W","   67",",,W",,,,,,,,
"USW00003162","2018-09-09","36.92611","-111.44778","1313.7","PAGE MUNICIPAL AIRPORT, AZ US","    0",",,W","    0",",,W","    0",",,W","  361",",,W","  206",",,W","   17",",,W",,,,,,,,,"  210",",,W","  230",",,W","   45",",,W","   72",",,W",,,,,,,,
"USW00003162","2018-09-10","36.92611","-111.44778","1313.7","PAGE MUNICIPAL AIRPORT, AZ US","    0",",,W","    0",",,W","    0",",,W","  356",",,W","  211",",,W","   21",",,W",,,,,,,,,"  190",",,W","  170",",,W","   63",",,W","   89",",,W",,,,,,,,
"USW00003162","2018-09-11","36.92611","-111.44778","1313.7","PAGE MUNICIPAL AIRPORT, AZ US","    0",",,W",,,,,"  344",",,W","  200",",,W","   22",",,W",,,,,,,,,"  220",",,W","  200",",,W","   63",",,W","   89",",,W",,,,,,,,
"USW00003162","2018-09-12","36.92611","-111.44778","1313.7","PAGE MUNICIPAL AIRPORT, AZ US","    0",",,W",,,,,"  350",",,W","  200",",,W","   34",",,W",,,,,,,,,"  190",",,W","  200",",,W","   89",",,W","  130",",,W",,,,,,,,
"USW00003162","2018-09-13","36.92611","-111.44778","1313.7","PAGE MUNICIPAL AIRPORT, AZ US","    0",",,W",,,,,"  344",",,W","  211",",,W","   32",",,W",,,,,,,,,"  180",",,W","  190",",,W","   67",",,W","   98",",,W",,,,,,,,
"USW00003162","2018-09-14","36.92611","-111.44778","1313.7","PAGE MUNICIPAL AIRPORT, AZ US","    0",",,W",,,,,"  339",",,W","  167",",,W","   18",",,W",,,,,,,,,"   70",",,W","   80",",,W","   54",",,W","   76",",,W",,,,,,,,
"USW00003162","2018-09-15","36.92611","-111.44778","1313.7","PAGE MUNICIPAL AIRPORT, AZ US","    0",",,W",,,,,"  356",",,W","  172",",,W","   23",",,W",,,,,,,,,"  190",",,W","  190",",,W","   94",",,W","  125",",,W",,,,,,,,
"USW00003162","2018-09-16","36.92611","-111.44778","1313.7","PAGE MUNICIPAL AIRPORT, AZ US","    0",",,W",,,,,"  350",",,W","  206",",,W","   17",",,W",,,,,,,,,"  350",",,W","  360",",,W","   54",",,W","   63",",,W",,,,,,,,
"USW00003162","2018-09-17","36.92611","-111.44778","1313.7","PAGE MUNICIPAL AIRPORT, AZ US","    0",",,W",,,,,"  344",",,W","  206",",,W","   13",",,W",,,,,,,,,"  240",",,W","   20",",,W","   54",",,W","   76",",,W",,,,,,,,
"USW00003162","2018-09-18","36.92611","-111.44778","1313.7","PAGE MUNICIPAL AIRPORT, AZ US","    0",",,W",,,,,"  356",",,W","  200",",,W","   21",",,W",,,,,,,,,"  360",",,W","  360",",,W","   67",",,W","  103",",,W",,,,,,,,
"USW00003162","2018-09-19","36.92611","-111.44778","1313.7","PAGE MUNICIPAL AIRPORT, AZ US","    0","T,,W",,,,,"  322",",,W","  194",",,W","   45",",,W",,,,,,,,,"  160",",,W","  170",",,W","  116",",,W","  157",",,W",,,,,,,,
"USW00003162","2018-09-20","36.92611","-111.44778","1313.7","PAGE MUNICIPAL AIRPORT, AZ US","    0",",,W",,,,,"  317",",,W","  161",",,W","   18",",,W",,,,,,,,,"  200",",,W","  210",",,W","   58",",,W","   85",",,W",,,,,,,,
"USW00003162","2018-09-21","36.92611","-111.44778","1313.7","PAGE MUNICIPAL AIRPORT, AZ US","    0",",,W",,,,,"  322",",,W","  144",",,W","   17",",,W",,,,,,,,,"   10",",,W","  350",",,W","   54",",,W","   76",",,W",,,,,,,,
"USW00003162","2018-09-22","36.92611","-111.44778","1313.7","PAGE MUNICIPAL AIRPORT, AZ US","    0",",,W",,,,,"  339",",,W","  161",",,W","   23",",,W",,,,,,,,,"   10",",,W","  360",",,W","   54",",,W","   67",",,W",,,,,,,,
"USW00003162","2018-09-23","36.92611","-111.44778","1313.7","PAGE MUNICIPAL AIRPORT, AZ US","    0",",,W",,,,,"  322",",,W","  189",",,W","   19",",,W",,,,,,,,,"  220",",,W","  210",",,W","   63",",,W","   94",",,W",,,,,,,,
"USW00003162","2018-09-24","36.92611","-111.44778","1313.7","PAGE MUNICIPAL AIRPORT, AZ US","    0","T,,W",,,,,"  317",",,W","  200",",,W","   22",",,W",,,,,,,,,"  210",",,W","  240",",,W","   72",",,W","  130",",,W",,,,,,,,
"USW00003162","2018-09-25","36.92611","-111.44778","1313.7","PAGE MUNICIPAL AIRPORT, AZ US","    0",",,W",,,,,"  306",",,W","  189",",,W","   17",",,W",,,,,,,,,"   20",",,W","   40",",,W","   54",",,W","   76",",,W",,,,,,,,
"USW00003162","2018-09-26","36.92611","-111.44778","1313.7","PAGE MUNICIPAL AIRPORT, AZ US","    0",",,W",,,,,"  300",",,W","  156",",,W","   20",",,W",,,,,,,,,"   20",",,W","   20",",,W","   54",",,W","   67",",,W",,,,,,,,
"USW00003162","2018-09-27","36.92611","-111.44778","1313.7","PAGE MUNICIPAL AIRPORT, AZ US","    0",",,W",,,,,"  322",",,W","  144",",,W","   13",",,W",,,,,,,,,"   40",",,W","  360",",,W","   36",",,W","   54",",,W",,,,,,,,
"USW00003162","2018-09-28","36.92611","-111.44778","1313.7","PAGE MUNICIPAL AIRPORT, AZ US","    0",",,W",,,,,"  333",",,W","  150",",,W","   16",",,W",,,,,,,,,"   20",",,W","   10",",,W","   45",",,W","   72",",,W",,,,,,,,
"USW00003162","2018-09-29","36.92611","-111.44778","1313.7","PAGE MUNICIPAL AIRPORT, AZ US","    0",",,W",,,,,"  328",",,W","  183",",,W","   28",",,W",,,,,,,,,"  190",",,W","  200",",,W","   89",",,W","  125",",,W",,,,,,,,
"USW00003162","2018-09-30","36.92611","-111.44778","1313.7","PAGE MUNICIPAL AIRPORT, AZ US","    0","T,,W","    0",",,W","    0",",,W","  317",",,W","  178",",,W","   22",",,W",,,,,,,,,"  230",",,W","  220",",,W","  112",",,W","  179",",,W",,,,,,,,
"USW00003162","2018-10-01","36.92611","-111.44778","1313.7","PAGE MUNICIPAL AIRPORT, AZ US","    0","T,,W",,,,,"  278",",,W","  200",",,W","   21",",,W",,,,,,,,,"  160",",,W","  170",",,W","   67",",,W","   85",",,W",,,,,,,,
"USW00003162","2018-10-02","36.92611","-111.44778","1313.7","PAGE MUNICIPAL AIRPORT, AZ US","  127",",,W",,,,,"  222",",,W","  167",",,W","   21",",,W",,,,,,,,,"  180",",,W","  190",",,W","   58",",,W","   72",",,W","    1",",,W",,,,,,
"USW00003162","2018-10-03","36.92611","-111.44778","1313.7","PAGE MUNICIPAL AIRPORT, AZ US","    0",",,W",,,,,"  272",",,W","  150",",,W","   23",",,W",,,,,,,,,"  160",",,W","  150",",,W","   94",",,W","  121",",,W",,,,,,,,
"USW00003162","2018-10-04","36.92611","-111.44778","1313.7","PAGE MUNICIPAL AIRPORT, AZ US","    8",",,W",,,,,"  222",",,W","  122",",,W","   21",",,W",,,,,,,,,"  310",",,W","  320",",,W","   94",",,W","  139",",,W",,,,,,,,
"USW00003162","2018-10-05","36.92611","-111.44778","1313.7","PAGE MUNICIPAL AIRPORT, AZ US","    0",",,W",,,,,"  233",",,W","  128",",,W","   17",",,W",,,,,,,,,"  310",",,W","  310",",,W","   76",",,W","  121",",,W",,,,,,,,
"USW00003162","2018-10-06","36.92611","-111.44778","1313.7","PAGE MUNICIPAL AIRPORT, AZ US","  119",",,W",,,,,"  189",",,W","  100",",,W","   25",",,W",,,,,,,,,"  290",",,W","  310",",,W","   81",",,W","  116",",,W","    1",",,W",,,,,,
"USW00003162","2018-10-07","36.92611","-111.44778","1313.7","PAGE MUNICIPAL AIRPORT, AZ US","   33",",,W",,,,,"  117",",,W","   89",",,W","   15",",,W",,,,,,,,,"  190",",,W","  200",",,W","   45",",,W","   72",",,W","    1",",,W",,,,,,
"USW00003162","2018-10-08","36.92611","-111.44778","1313.7","PAGE MUNICIPAL AIRPORT, AZ US","   13",",,W",,,,,"  144",",,W","   94",",,W","   16",",,W",,,,,,,,,"   50",",,W","   20",",,W","   45",",,W","   58",",,W",,,,,,,,
"USW00003162","2018-10-09","36.92611","-111.44778","1313.7","PAGE MUNICIPAL AIRPORT, AZ US","    0",",,W",,,,,"  183",",,W","   78",",,W","   19",",,W",,,,,,,,,"  180",",,W","  180",",,W","   58",",,W","   81",",,W",,,,,,,,
"USW00003162","2018-10-10","36.92611","-111.44778","1313.7","PAGE MUNICIPAL AIRPORT, AZ US","    0","T,,W",,,,,"  206",",,W","  122",",,W","   25",",,W",,,,,,,,,"  230",",,W","  220",",,W","   67",",,W","  107",",,W",,,,,,,,
"USW00003162","2018-10-11","36.92611","-111.44778","1313.7","PAGE MUNICIPAL AIRPORT, AZ US","   64",",,W",,,,,"  161",",,W","   89",",,W","   16",",,W",,,,,,,,,"  350",",,W","  310",",,W","   45",",,W","   63",",,W","    1",",,W",,,,,,
