"USC00188405","2017-02-04","38.3198","-76.4526","3.7","SOLOMONS, MD US",,,"    0",",,7,","    0",",,7,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00188405","2017-02-05","38.3198","-76.4526","3.7","SOLOMONS, MD US",,,"    0",",,7,","    0",",,7,","  111",",,7","    0",",,7","    2",",,7",,,"    0",",,7",,,"   28",",,7,0800",,,,,,,,,,,,,,,,,,,,,,,,
"USC00188405","2017-02-06","38.3198","-76.4526","3.7","SOLOMONS, MD US","    0",",,7,0800","    0",",,7,","    0",",,7,","  144",",,7","   28",",,7",,,,,,,,,"  144",",,7,0800",,,,,,,,,,,,,,,,,,,,,,,,
"USC00188405","2017-02-07","38.3198","-76.4526","3.7","SOLOMONS, MD US","    0","T,,7,0800","    0",",,7,","    0",",,7,","  217",",,7","  128",",,7",,,,,,,,,"  150",",,7,0800",,,,,,,,,,,,,,,,,,,,,,,,
"USC00188405","2017-02-08","38.3198","-76.4526","3.7","SOLOMONS, MD US","   36",",,7,0800","    0",",,7,","    0",",,7,","  206",",,7","   22",",,7",,,,,,,,,"   28",",,7,0800",,,,,,,,,,,,,,,,,,,,,,,,
"USC00188405","2017-02-09","38.3198","-76.4526","3.7","SOLOMONS, MD US","    0","T,,7,0800","    0","T,,7,","    0",",,7,","   33",",,7","  -50",",,7",,,,,,,,,"  -17",",,7,0800",,,,,,,,,,,,,,,,,,,,,,,,
"USC00188405","2017-02-10","38.3198","-76.4526","3.7","SOLOMONS, MD US",,,"    0",",,7,","    0",",,7,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00188405","2017-02-11","38.3198","-76.4526","3.7","SOLOMONS, MD US",,,"    0",",,7,","    0",",,7,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00188405","2017-02-12","38.3198","-76.4526","3.7","SOLOMONS, MD US",,,"    0",",,7,","    0",",,7,","  139",",,7","  -17",",,7","    3",",,7",,,"   15",",,7",,,"   44",",,7,0800",,,,,,,,,,,,,,,,,,,,,,,,
"USC00188405","2017-02-13","38.3198","-76.4526","3.7","SOLOMONS, MD US",,,"    0",",,7,","    0",",,7,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00188405","2017-02-14","38.3198","-76.4526","3.7","SOLOMONS, MD US",,,"    0",",,7,","    0",",,7,","  139",",,7","  -17",",,7","    2",",,7",,,"   56",",,7",,,"   67",",,7,0800",,,,,,,,,,,,,,,,,,,,,,,,
"USC00188405","2017-02-15","38.3198","-76.4526","3.7","SOLOMONS, MD US","    0",",,7,0800","    0",",,7,","    0",",,7,","   83",",,7","    0",",,7",,,,,,,,,"   11",",,7,0800",,,,,,,,,,,,,,,,,,,,,,,,
"USC00188405","2017-02-16","38.3198","-76.4526","3.7","SOLOMONS, MD US","    0",",,7,0800","    0",",,7,","    0",",,7,","   44",",,7","  -22",",,7",,,,,,,,,"   22",",,7,0800",,,,,,,,,,,,,,,,,,,,,,,,
"USC00188405","2017-02-17","38.3198","-76.4526","3.7","SOLOMONS, MD US",,,"    0",",,7,","    0",",,7,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00188405","2017-02-18","38.3198","-76.4526","3.7","SOLOMONS, MD US",,,"    0",",,7,","    0",",,7,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00188405","2017-02-19","38.3198","-76.4526","3.7","SOLOMONS, MD US",,,"    0",",,7,","    0",",,7,","  194",",,7","    6",",,7","    3",",,7",,,"    0",",,7",,,"  133",",,7,0800",,,,,,,,,,,,,,,,,,,,,,,,
"USC00188405","2017-02-20","38.3198","-76.4526","3.7","SOLOMONS, MD US","    0",",,7,0800","    0",",,7,","    0",",,7,","  156",",,7","   33",",,7",,,,,,,,,"   78",",,7,0800",,,,,,,,,,,,,,,,,,,,,,,,
"USC00188405","2017-02-21","38.3198","-76.4526","3.7","SOLOMONS, MD US",,,"    0",",,7,","    0",",,7,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00188405","2017-02-22","38.3198","-76.4526","3.7","SOLOMONS, MD US",,,"    0",",,7,","    0",",,7,","  144",",,7","   56",",,7","    2",",,7",,,"    0","T,,7",,,"  144",",,7,0800",,,,,,,,,,,,,,,,,,,,,,,,
"USC00188405","2017-02-23","38.3198","-76.4526","3.7","SOLOMONS, MD US","    0",",,7,0800","    0",",,7,","    0",",,7,","  239",",,7","   83",",,7",,,,,,,,,"  128",",,7,0800",,,,,,,,,,,,,,,,,,,,,,,,
"USC00188405","2017-02-24","38.3198","-76.4526","3.7","SOLOMONS, MD US",,,"    0",",,7,","    0",",,7,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00188405","2017-02-25","38.3198","-76.4526","3.7","SOLOMONS, MD US",,,"    0",",,7,","    0",",,7,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00188405","2017-02-26","38.3198","-76.4526","3.7","SOLOMONS, MD US",,,"    0",",,7,","    0",",,7,","  206",",,7","   17",",,7","    3",",,7",,,"  140",",,7",,,"   94",",,7,0800",,,,,,,,,,,,,,,,,,,,,,,,
