"USC00443204","2018-06-17","38.2875","-77.4507","18.3","FREDERICKSBURG SEWAGE, VA US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","  306",",,7","  161",",,7",,,,,"  256",",,7,0700",,,,,,,,,,
"USC00443204","2018-06-18","38.2875","-77.4507","18.3","FREDERICKSBURG SEWAGE, VA US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","  317",",,7","  206",",,7",,,,,"  211",",,7,0700",,,,,,,,,,
"USC00443204","2018-06-19","38.2875","-77.4507","18.3","FREDERICKSBURG SEWAGE, VA US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","  339",",,7","  211",",,7",,,,,"  222",",,7,0700",,,,,,,,,,
"USC00443204","2018-06-20","38.2875","-77.4507","18.3","FREDERICKSBURG SEWAGE, VA US","   76",",,7,0700","    0",",,7,0700","    0",",,7,0700","  350",",,7","  222",",,7",,,,,"  222",",,7,0700",,,,,,,,,,
"USC00443204","2018-06-21","38.2875","-77.4507","18.3","FREDERICKSBURG SEWAGE, VA US","   56",",,7,0700","    0",",,7,0700","    0",",,7,0700","  306",",,7","  200",",,7",,,,,"  206",",,7,0700",,,,,,,,,,
"USC00443204","2018-06-22","38.2875","-77.4507","18.3","FREDERICKSBURG SEWAGE, VA US","  178",",,7,0700","    0",",,7,0700","    0",",,7,0700","  294",",,7","  200",",,7",,,,,"  200",",,7,0700",,,,,,,,,,
"USC00443204","2018-06-23","38.2875","-77.4507","18.3","FREDERICKSBURG SEWAGE, VA US","  381",",,7,0700","    0",",,7,0700","    0",",,7,0700","  200",",,7","  178",",,7",,,,,"  194",",,7,0700",,,,,,,,,,
"USC00443204","2018-06-24","38.2875","-77.4507","18.3","FREDERICKSBURG SEWAGE, VA US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","  294",",,7","  189",",,7",,,,,"  211",",,7,0700",,,,,,,,,,
"USC00443204","2018-06-25","38.2875","-77.4507","18.3","FREDERICKSBURG SEWAGE, VA US","  229",",,7,0700","    0",",,7,0700","    0",",,7,0700","  328",",,7","  200",",,7",,,,,"  217",",,7,0700",,,,,,,,,,
"USC00443204","2018-06-26","38.2875","-77.4507","18.3","FREDERICKSBURG SEWAGE, VA US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","  272",",,7","  172",",,7",,,,,"  183",",,7,0700",,,,,,,,,,
"USC00443204","2018-06-27","38.2875","-77.4507","18.3","FREDERICKSBURG SEWAGE, VA US","   13",",,7,0700","    0",",,7,0700","    0",",,7,0700","  256",",,7","  178",",,7",,,,,"  189",",,7,0700",,,,,,,,,,
"USC00443204","2018-06-28","38.2875","-77.4507","18.3","FREDERICKSBURG SEWAGE, VA US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","  289",",,7","  189",",,7",,,,,"  217",",,7,0700",,,,,,,,,,
"USC00443204","2018-06-29","38.2875","-77.4507","18.3","FREDERICKSBURG SEWAGE, VA US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","  311",",,7","  194",",,7",,,,,"  200",",,7,0700",,,,,,,,,,
"USC00443204","2018-06-30","38.2875","-77.4507","18.3","FREDERICKSBURG SEWAGE, VA US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","  317",",,7","  194",",,7",,,,,"  211",",,7,0700",,,,,,,,,,
"USC00443204","2018-07-01","38.2875","-77.4507","18.3","FREDERICKSBURG SEWAGE, VA US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","  328",",,7","  206",",,7",,,,,"  211",",,7,0700",,,,,,,,,,
"USC00443204","2018-07-02","38.2875","-77.4507","18.3","FREDERICKSBURG SEWAGE, VA US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","  333",",,7","  211",",,7",,,,,"  233",",,7,0700",,,,,,,,,,
"USC00443204","2018-07-03","38.2875","-77.4507","18.3","FREDERICKSBURG SEWAGE, VA US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","  356",",,7","  233",",,7",,,,,"  244",",,7,0700",,,,,,,,,,
"USC00443204","2018-07-04","38.2875","-77.4507","18.3","FREDERICKSBURG SEWAGE, VA US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","  350",",,7","  233",",,7",,,,,"  239",",,7,0700",,,,,,,,,,
"USC00443204","2018-07-05","38.2875","-77.4507","18.3","FREDERICKSBURG SEWAGE, VA US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","  322",",,7","  233",",,7",,,,,"  239",",,7,0700",,,,,,,,,,
"USC00443204","2018-07-06","38.2875","-77.4507","18.3","FREDERICKSBURG SEWAGE, VA US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","  333",",,7","  239",",,7",,,,,"  244",",,7,0700",,,,,,,,,,
"USC00443204","2018-07-07","38.2875","-77.4507","18.3","FREDERICKSBURG SEWAGE, VA US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","  311",",,7","  194",",,7",,,,,"  200",",,7,0700",,,,,,,,,,
"USC00443204","2018-07-08","38.2875","-77.4507","18.3","FREDERICKSBURG SEWAGE, VA US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","  250",",,7","  139",",,7",,,,,"  150",",,7,0700",,,,,,,,,,
"USC00443204","2018-07-09","38.2875","-77.4507","18.3","FREDERICKSBURG SEWAGE, VA US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","  272",",,7","  133",",,7",,,,,"  144",",,7,0700",,,,,,,,,,
"USC00443204","2018-07-10","38.2875","-77.4507","18.3","FREDERICKSBURG SEWAGE, VA US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","  306",",,7","  144",",,7",,,,,"  183",",,7,0700",,,,,,,,,,
"USC00443204","2018-07-11","38.2875","-77.4507","18.3","FREDERICKSBURG SEWAGE, VA US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","  339",",,7","  144",",,7",,,,,"  256",",,7,0700",,,,,,,,,,
