"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","DAPR","DAPR_ATTRIBUTES","DASF","DASF_ATTRIBUTES","MDPR","MDPR_ATTRIBUTES","MDSF","MDSF_ATTRIBUTES","TOBS","TOBS_ATTRIBUTES","WT01","WT01_ATTRIBUTES","WT03","WT03_ATTRIBUTES","WT04","WT04_ATTRIBUTES","WT05","WT05_ATTRIBUTES","WT06","WT06_ATTRIBUTES","WT07","WT07_ATTRIBUTES","WT08","WT08_ATTRIBUTES","WT09","WT09_ATTRIBUTES","WT11","WT11_ATTRIBUTES","WT14","WT14_ATTRIBUTES","WT16","WT16_ATTRIBUTES"
"USC00058204","2018-05-03","37.9493","-107.8736","2635.3","TELLURIDE 4 WNW, CO US","   20",",,7,0830","    0","T,,7,","    0","T,,7,0830","   67",",,7","  -33",",,7",,,,,,,,,"  -22",",,7,0830",,,,,,,,,,,,,,,,,,,,,,
"USC00058204","2018-05-04","37.9493","-107.8736","2635.3","TELLURIDE 4 WNW, CO US","    0","T,,7,0830","    0",",,7,","    0",",,7,0830","   94",",,7","  -50",",,7",,,,,,,,,"   -6",",,7,0830",,,,,,,,,,,,,,,,,,,,,,
"USC00058204","2018-05-05","37.9493","-107.8736","2635.3","TELLURIDE 4 WNW, CO US","    0",",,7,0830","    0",",,7,","    0",",,7,0830","  150",",,7","  -50",",,7",,,,,,,,,"   83",",,7,0830",,,,,,,,,,,,,,,,,,,,,,
"USC00058204","2018-05-06","37.9493","-107.8736","2635.3","TELLURIDE 4 WNW, CO US","    0",",,7,0830","    0",",,7,","    0",",,7,0830","  189",",,7","  -22",",,7",,,,,,,,,"  128",",,7,0830",,,,,,,,,,,,,,,,,,,,,,
"USC00058204","2018-05-07","37.9493","-107.8736","2635.3","TELLURIDE 4 WNW, CO US","    0",",,7,0830","    0",",,7,","    0",",,7,0830","  200",",,7","  -17",",,7",,,,,,,,,"   28",",,7,0830",,,,,,,,,,,,,,,,,,,,,,
"USC00058204","2018-05-08","37.9493","-107.8736","2635.3","TELLURIDE 4 WNW, CO US","    0",",,7,0830","    0",",,7,","    0",",,7,0830","  211",",,7","  -33",",,7",,,,,,,,,"   39",",,7,0830",,,,,,,,,,,,,,,,,,,,,,
"USC00058204","2018-05-09","37.9493","-107.8736","2635.3","TELLURIDE 4 WNW, CO US","    0",",,7,0830","    0",",,7,","    0",",,7,0830","  217",",,7","  -33",",,7",,,,,,,,,"   44",",,7,0830",,,,,,,,,,,,,,,,,,,,,,
"USC00058204","2018-05-10","37.9493","-107.8736","2635.3","TELLURIDE 4 WNW, CO US","    0",",,7,0830","    0",",,7,","    0",",,7,0830","  222",",,7","  -17",",,7",,,,,,,,,"  -17",",,7,0830",,,,,,,,,,,,,,,,,,,,,,
"USC00058204","2018-05-11","37.9493","-107.8736","2635.3","TELLURIDE 4 WNW, CO US","    0",",,7,0830","    0",",,7,","    0",",,7,0830","  233",",,7","  -17",",,7",,,,,,,,,"  122",",,7,0830",,,,,,,,,,,,,,,,,,,,,,
"USC00058204","2018-05-12","37.9493","-107.8736","2635.3","TELLURIDE 4 WNW, CO US","    0",",,7,0830","    0",",,7,","    0",",,7,0830","  183",",,7","   89",",,7",,,,,,,,,"  111",",,7,0830",,,,,,,,,,,,,,,,,,,,,,
"USC00058204","2018-05-13","37.9493","-107.8736","2635.3","TELLURIDE 4 WNW, CO US","    0",",,7,0830","    0",",,7,","    0",",,7,0830","  189",",,7","   83",",,7",,,,,,,,,"   89",",,7,0830",,,,,,,,,,,,,,,,,,,,,,
"USC00058204","2018-05-14","37.9493","-107.8736","2635.3","TELLURIDE 4 WNW, CO US","    0",",,7,0830","    0",",,7,","    0",",,7,0830","  161",",,7","  -33",",,7",,,,,,,,,"   28",",,7,0830",,,,,,,,,,,,,,,,,,,,,,
"USC00058204","2018-05-15","37.9493","-107.8736","2635.3","TELLURIDE 4 WNW, CO US","    0",",,7,0830","    0",",,7,","    0",",,7,0830","  183",",,7","  -28",",,7",,,,,,,,,"   39",",,7,0830",,,,,,,,,,,,,,,,,,,,,,
"USC00058204","2018-05-16","37.9493","-107.8736","2635.3","TELLURIDE 4 WNW, CO US","    0",",,7,0830","    0",",,7,","    0",",,7,0830","  189",",,7","  -44",",,7",,,,,,,,,"   -6",",,7,0830",,,,,,,,,,,,,,,,,,,,,,
"USC00058204","2018-05-17","37.9493","-107.8736","2635.3","TELLURIDE 4 WNW, CO US","    0",",,7,0830","    0",",,7,","    0",",,7,0830","  222",",,7","  -28",",,7",,,,,,,,,"   39",",,7,0830",,,,,,,,,,,,,,,,,,,,,,
"USC00058204","2018-05-18","37.9493","-107.8736","2635.3","TELLURIDE 4 WNW, CO US","    0",",,7,0830","    0",",,7,","    0",",,7,0830","  206",",,7","  -28",",,7",,,,,,,,,"   28",",,7,0830",,,,,,,,,,,,,,,,,,,,,,
"USC00058204","2018-05-19","37.9493","-107.8736","2635.3","TELLURIDE 4 WNW, CO US","    0",",,7,0830","    0",",,7,","    0",",,7,0830","  183",",,7","  -33",",,7",,,,,,,,,"   94",",,7,0830",,,,,,,,,,,,,,,,,,,,,,
"USC00058204","2018-05-20","37.9493","-107.8736","2635.3","TELLURIDE 4 WNW, CO US","    0","T,,7,0830","    0",",,7,","    0",",,7,0830","  178",",,7","  -22",",,7",,,,,,,,,"   78",",,7,0830",,,,,,,,,,,,,,,,,,,,,,
"USC00058204","2018-05-21","37.9493","-107.8736","2635.3","TELLURIDE 4 WNW, CO US","    0","T,,7,0830","    0",",,7,","    0",",,7,0830","  172",",,7","  -17",",,7",,,,,,,,,"   61",",,7,0830",,,,,,,,,,,,,,,,,,,,,,
"USC00058204","2018-05-22","37.9493","-107.8736","2635.3","TELLURIDE 4 WNW, CO US","    0",",,7,0830","    0",",,7,","    0",",,7,0830","  189",",,7","  -11",",,7",,,,,,,,,"   56",",,7,0830",,,,,,,,,,,,,,,,,,,,,,
"USC00058204","2018-05-23","37.9493","-107.8736","2635.3","TELLURIDE 4 WNW, CO US","   18",",,7,0830","    0",",,7,","    0",",,7,0830","  161",",,7","  -17",",,7",,,,,,,,,"   17",",,7,0830",,,,,,,,,,,,,,,,,,,,,,
"USC00058204","2018-05-24","37.9493","-107.8736","2635.3","TELLURIDE 4 WNW, CO US","    0",",,7,0830","    0",",,7,","    0",",,7,0830","  189",",,7","  -33",",,7",,,,,,,,,"   17",",,7,0830",,,,,,,,,,,,,,,,,,,,,,
"USC00058204","2018-05-25","37.9493","-107.8736","2635.3","TELLURIDE 4 WNW, CO US","    0",",,7,0830","    0",",,7,","    0",",,7,0830","  228",",,7","  -22",",,7",,,,,,,,,"   72",",,7,0830",,,,,,,,,,,,,,,,,,,,,,
"USC00058204","2018-05-26","37.9493","-107.8736","2635.3","TELLURIDE 4 WNW, CO US","    0",",,7,0830","    0",",,7,","    0",",,7,0830","  239",",,7","    0",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00058204","2018-05-27","37.9493","-107.8736","2635.3","TELLURIDE 4 WNW, CO US","    0",",,7,0830","    0",",,7,","    0",",,7,0830","  211",",,7","  -17",",,7",,,,,,,,,"  128",",,7,0830",,,,,,,,,,,,,,,,,,,,,,
"USC00058204","2018-05-28","37.9493","-107.8736","2635.3","TELLURIDE 4 WNW, CO US","    0",",,7,0830","    0",",,7,","    0",",,7,0830","  239",",,7","  -33",",,7",,,,,,,,,"  144",",,7,0830",,,,,,,,,,,,,,,,,,,,,,
"USC00058204","2018-05-29","37.9493","-107.8736","2635.3","TELLURIDE 4 WNW, CO US","    0","T,,7,0830","    0",",,7,","    0",",,7,0830","  211",",,7","    6",",,7",,,,,,,,,"   50",",,7,0830",,,,,,,,,,,,,,,,,,,,,,
"USC00058204","2018-05-30","37.9493","-107.8736","2635.3","TELLURIDE 4 WNW, CO US","    0",",,7,0830","    0",",,7,","    0",",,7,0830","  206",",,7","  -22",",,7",,,,,,,,,"   72",",,7,0830",,,,,,,,,,,,,,,,,,,,,,
