"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","PRCP","PRCP_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"NOE00111102","2018-04-01","64.7419","12.8458","140.0","NAMSSKOGAN, NO","    0",",,E",,,"   36",",,E"," -160",",,E"
"NOE00111102","2018-04-02","64.7419","12.8458","140.0","NAMSSKOGAN, NO","    0",",,E",,,"   43",",,E","  -80",",,E"
"NOE00111102","2018-04-03","64.7419","12.8458","140.0","NAMSSKOGAN, NO","    0",",,E",,,"   25",",,E","  -56",",,E"
"NOE00111102","2018-04-04","64.7419","12.8458","140.0","NAMSSKOGAN, NO","    0",",,E",,,"   34",",,E","  -21",",,E"
"NOE00111102","2018-04-05","64.7419","12.8458","140.0","NAMSSKOGAN, NO","    2",",,E",,,"   26",",,E","  -32",",,E"
"NOE00111102","2018-04-06","64.7419","12.8458","140.0","NAMSSKOGAN, NO","   41",",,E",,,"   57",",,E","  -27",",,E"
"NOE00111102","2018-04-07","64.7419","12.8458","140.0","NAMSSKOGAN, NO","   40",",,E",,,"   61",",,E","  -43",",,E"
"NOE00111102","2018-04-08","64.7419","12.8458","140.0","NAMSSKOGAN, NO","   10",",,E",,,"   52",",,E","  -73",",,E"
"NOE00111102","2018-04-09","64.7419","12.8458","140.0","NAMSSKOGAN, NO","    0",",,E",,,"   49",",,E","  -50",",,E"
"NOE00111102","2018-04-10","64.7419","12.8458","140.0","NAMSSKOGAN, NO","    0",",,E",,,"   61",",,E"," -126",",,E"
"NOE00111102","2018-04-11","64.7419","12.8458","140.0","NAMSSKOGAN, NO","    0",",,E",,,"  111",",,E"," -126",",,E"
"NOE00111102","2018-04-12","64.7419","12.8458","140.0","NAMSSKOGAN, NO","    0",",,E",,,"  113",",,E","  -76",",,E"
"NOE00111102","2018-04-13","64.7419","12.8458","140.0","NAMSSKOGAN, NO","    0",",,E",,,"  134",",,E","  -32",",,E"
"NOE00111102","2018-04-14","64.7419","12.8458","140.0","NAMSSKOGAN, NO","    0",",,E",,,"  146",",,E","  -54",",,E"
"NOE00111102","2018-04-15","64.7419","12.8458","140.0","NAMSSKOGAN, NO","    0",",,E",,,"  121",",,E","  -30",",,E"
"NOE00111102","2018-04-16","64.7419","12.8458","140.0","NAMSSKOGAN, NO","    0",",,E",,,"  137",",,E","  -33",",,E"
"NOE00111102","2018-04-17","64.7419","12.8458","140.0","NAMSSKOGAN, NO","    1",",,E",,,"  155",",,E","  -57",",,E"
"NOE00111102","2018-04-18","64.7419","12.8458","140.0","NAMSSKOGAN, NO","    0",",,E",,,"   78",",,E","  -11",",,E"
"NOE00111102","2018-04-19","64.7419","12.8458","140.0","NAMSSKOGAN, NO","   59",",,E",,,"   81",",,E","   15",",,E"
