"USW00014752","2018-07-06","41.73611","-72.65056","5.8","HARTFORD BRAINARD FIELD, CT US","    5",",,W,",,,,,"  306",",,W","  178",",,W","   44",",,W",,,,,,,,," 2324",",,W",,,,,,,"   20",",,W","   30",",,W",,,"   89",",,W","  125",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014752","2018-07-07","41.73611","-72.65056","5.8","HARTFORD BRAINARD FIELD, CT US","    0",",,W,",,,,,"  261",",,W","  144",",,W","   30",",,W",,,,,,,,," 1022",",,W",,,,,,,"  180",",,W","   10",",,W",,,"   63",",,W","   85",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014752","2018-07-08","41.73611","-72.65056","5.8","HARTFORD BRAINARD FIELD, CT US","    0",",,W,",,,,,"  289",",,W","  139",",,W","   22",",,W",,,,,,,,," 1815",",,W",,,,,,,"  180",",,W","  180",",,W",,,"   63",",,W","   81",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014752","2018-07-09","41.73611","-72.65056","5.8","HARTFORD BRAINARD FIELD, CT US","    0",",,W,",,,,,"  317",",,W","  167",",,W","   30",",,W",,,,,,,,," 1818",",,W",,,,,,,"  180",",,W","  190",",,W",,,"   63",",,W","   81",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014752","2018-07-10","41.73611","-72.65056","5.8","HARTFORD BRAINARD FIELD, CT US","   15",",,W,",,,,,"  339",",,W","  183",",,W","   19",",,W",,,,,,,,," 1454",",,W",,,,,,,"  270",",,W","  240",",,W",,,"   54",",,W","   89",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014752","2018-07-11","41.73611","-72.65056","5.8","HARTFORD BRAINARD FIELD, CT US","    0","T,,W,",,,,,"  294",",,W","  206",",,W","   33",",,W",,,,,,,,," 1110",",,W",,,,,,,"   20",",,W","   10",",,W",,,"   76",",,W","   98",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014752","2018-07-12","41.73611","-72.65056","5.8","HARTFORD BRAINARD FIELD, CT US","    0",",,W,",,,,,"  283",",,W","  167",",,W","   29",",,W",,,,,,,,," 1153",",,W",,,,,,,"   10",",,W","  350",",,W",,,"   67",",,W","   89",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014752","2018-07-13","41.73611","-72.65056","5.8","HARTFORD BRAINARD FIELD, CT US","    0",",,W,",,,,,"  294",",,W","  172",",,W","   28",",,W",,,,,,,,," 1812",",,W",,,,,,,"  170",",,W","  150",",,W",,,"   72",",,W","   94",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014752","2018-07-14","41.73611","-72.65056","5.8","HARTFORD BRAINARD FIELD, CT US","    3",",,W,",,,,,"  294",",,W","  189",",,W","   22",",,W",,,,,,,,," 1544",",,W",,,,,,,"  160",",,W","  170",",,W",,,"   63",",,W","   89",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014752","2018-07-15","41.73611","-72.65056","5.8","HARTFORD BRAINARD FIELD, CT US","    5",",,W,",,,,,"  294",",,W","  217",",,W","   25",",,W",,,,,,,,," 1143",",,W",,,,,,,"  300",",,W","  290",",,W",,,"   67",",,W","   98",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
