"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","ACMH","ACMH_ATTRIBUTES","ACSH","ACSH_ATTRIBUTES","AWND","AWND_ATTRIBUTES","DAPR","DAPR_ATTRIBUTES","FMTM","FMTM_ATTRIBUTES","GAHT","GAHT_ATTRIBUTES","MDPR","MDPR_ATTRIBUTES","PGTM","PGTM_ATTRIBUTES","PSUN","PSUN_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TSUN","TSUN_ATTRIBUTES","WDF1","WDF1_ATTRIBUTES","WDF2","WDF2_ATTRIBUTES","WDF5","WDF5_ATTRIBUTES","WDFG","WDFG_ATTRIBUTES","WDFM","WDFM_ATTRIBUTES","WESD","WESD_ATTRIBUTES","WSF1","WSF1_ATTRIBUTES","WSF2","WSF2_ATTRIBUTES","WSF5","WSF5_ATTRIBUTES","WSFG","WSFG_ATTRIBUTES","WSFM","WSFM_ATTRIBUTES","WT01","WT01_ATTRIBUTES","WT02","WT02_ATTRIBUTES","WT03","WT03_ATTRIBUTES","WT04","WT04_ATTRIBUTES","WT05","WT05_ATTRIBUTES","WT06","WT06_ATTRIBUTES","WT07","WT07_ATTRIBUTES","WT08","WT08_ATTRIBUTES","WT09","WT09_ATTRIBUTES","WT10","WT10_ATTRIBUTES","WT11","WT11_ATTRIBUTES","WT13","WT13_ATTRIBUTES","WT14","WT14_ATTRIBUTES","WT15","WT15_ATTRIBUTES","WT16","WT16_ATTRIBUTES","WT17","WT17_ATTRIBUTES","WT18","WT18_ATTRIBUTES","WT19","WT19_ATTRIBUTES","WT21","WT21_ATTRIBUTES","WT22","WT22_ATTRIBUTES","WV01","WV01_ATTRIBUTES","WV03","WV03_ATTRIBUTES","WV07","WV07_ATTRIBUTES"
"USW00023050","2018-12-02","35.0419","-106.6155","1618.5","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","   18",",,W,2400","    8",",,W","    0",",,W","   72",",,W","  -21",",,W",,,,,"   36",",,W",,,,,,,,,,,,,"   29","H,,S",,,,,"  290",",,W","  290",",,W",,,,,,,,,"  116",",,W","  148",",,W",,,,,"    1",",,W",,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023050","2018-12-03","35.0419","-106.6155","1618.5","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","    0",",,W,2400","    0",",,W","    0",",,W","   44",",,W","  -66",",,W",,,,,"   13",",,W",,,,,,,,,,,,,"   -2","H,,S",,,,,"  360",",,W","  290",",,W",,,,,,,,,"   36",",,W","   45",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023050","2018-12-04","35.0419","-106.6155","1618.5","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","    0",",,W,2400","    0",",,W","    0",",,W","   56",",,W","  -55",",,W",,,,,"   37",",,W",,,,,,,,,,,,,"   -4","H,,S",,,,,"  330",",,W","  320",",,W",,,,,,,,,"   72",",,W","   89",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023050","2018-12-05","35.0419","-106.6155","1618.5","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","    0",",,W,2400","    0",",,W","    0",",,W","   50",",,W","  -66",",,W",,,,,"   13",",,W",,,,,,,,,,,,,"   -7","H,,S",,,,,"  340",",,W","   10",",,W",,,,,,,,,"   45",",,W","   58",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023050","2018-12-06","35.0419","-106.6155","1618.5","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","    0","T,,W,2400","    0",",,W","    0",",,W","  122",",,W","  -16",",,W",,,,,"   24",",,W",,,,,,,,,,,,,"   22","H,,S",,,,,"  350",",,W","  350",",,W",,,,,,,,,"   63",",,W","   76",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023050","2018-12-07","35.0419","-106.6155","1618.5","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","    3",",,W,2400","    0",",,W","    0",",,W","   89",",,W","    0",",,W",,,,,"   34",",,W",,,,,,,,,,,,,"   51","H,,S",,,,,"  300",",,W","  300",",,W",,,,,,,,,"   94",",,W","  107",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023050","2018-12-08","35.0419","-106.6155","1618.5","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","    0",",,W,2400","    0",",,W","    0",",,W","   94",",,W","   17",",,W",,,,,"   38",",,W",,,,,,,,,,,,,"   59","H,,S",,,,,"  350",",,W","  350",",,W",,,,,,,,,"   76",",,W","  103",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023050","2018-12-09","35.0419","-106.6155","1618.5","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","    0",",,W,2400","    0",",,W","    0",",,W","   89",",,W","  -27",",,W",,,,,"   34",",,W",,,,,,,,,,,,,"   38","H,,S",,,,,"  310",",,W","  300",",,W",,,,,,,,,"   89",",,W","  125",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023050","2018-12-10","35.0419","-106.6155","1618.5","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","    0",",,W,2400","    0",",,W","    0",",,W","   83",",,W","  -49",",,W",,,,,"   12",",,W",,,,,,,,,,,,,"   17","H,,S",,,,,"  350",",,W","  350",",,W",,,,,,,,,"   40",",,W","   54",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023050","2018-12-11","35.0419","-106.6155","1618.5","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","    0",",,W,2400","    0",",,W","    0",",,W","   83",",,W","  -10",",,W",,,,,"   20",",,W",,,,,,,,,,,,,"   27","H,,S",,,,,"   20",",,W","  360",",,W",,,,,,,,,"   58",",,W","   67",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023050","2018-12-12","35.0419","-106.6155","1618.5","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","    0",",,W,2400","    0",",,W","    0",",,W","  133",",,W","  -49",",,W",,,,,"   40",",,W",,,,,,,,,,,,,"   26","H,,S",,,,,"  310",",,W","  310",",,W",,,,,,,,,"  174",",,W","  215",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023050","2018-12-13","35.0419","-106.6155","1618.5","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","    0",",,W,2400","    0",",,W","    0",",,W","   72",",,W","  -16",",,W",,,,,"   52",",,W",,,,,,,,,,,,,"   31","H,,S",,,,,"  330",",,W","  330",",,W",,,,,,,,,"  143",",,W","  179",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023050","2018-12-14","35.0419","-106.6155","1618.5","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","    0",",,W,2400","    0",",,W","    0",",,W","   89",",,W","  -60",",,W",,,,,"   18",",,W",,,,,,,,,,,,,"   15","H,,S",,,,,"   40",",,W","  330",",,W",,,,,,,,,"   40",",,W","   49",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023050","2018-12-15","35.0419","-106.6155","1618.5","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","    0",",,W,2400","    0",",,W","    0",",,W","   78",",,W","  -32",",,W",,,,,"   11",",,W",,,,,,,,,,,,,"   15","H,,S",,,,,"   20",",,W","   20",",,W",,,,,,,,,"   36",",,W","   45",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023050","2018-12-16","35.0419","-106.6155","1618.5","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","    0",",,W,2400","    0",",,W","    0",",,W","  128",",,W","  -10",",,W",,,,,"   24",",,W",,,,,,,,,,,,,"   33","H,,S",,,,,"  350",",,W","  360",",,W",,,,,,,,,"   72",",,W","   94",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023050","2018-12-17","35.0419","-106.6155","1618.5","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","    0",",,W,2400","    0",",,W","    0",",,W","  100",",,W","    6",",,W",,,,,"   17",",,W",,,,,,,,,,,,,"   51","H,,S",,,,,"  360",",,W","  360",",,W",,,,,,,,,"   58",",,W","   63",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023050","2018-12-18","35.0419","-106.6155","1618.5","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","    0","T,,W,2400","    0",",,W","    0",",,W","  133",",,W","   33",",,W",,,,,"   47",",,W",,,,,,,,,,,,,"   70","H,,S",,,,,"  340",",,W","  340",",,W",,,,,,,,,"  112",",,W","  148",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023050","2018-12-19","35.0419","-106.6155","1618.5","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","    0",",,W,2400","    0",",,W","    0",",,W","  133",",,W","   28",",,W",,,,,"   74",",,W",,,,,,,,,,,,,"   72","H,,S",,,,,"  330",",,W","  320",",,W",,,,,,,,,"  157",",,W","  197",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023050","2018-12-20","35.0419","-106.6155","1618.5","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","    0",",,W,2400","    0",",,W","    0",",,W","  128",",,W","   -5",",,W",,,,,"   19",",,W",,,,,,,,,,,,,"   66","H,,S",,,,,"  340",",,W","  320",",,W",,,,,,,,,"   67",",,W","   85",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023050","2018-12-21","35.0419","-106.6155","1618.5","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","    0",",,W,2400","    0",",,W","    0",",,W","  133",",,W","  -32",",,W",,,,,"   22",",,W",,,,,,,,,,,,,"   45","H,,S",,,,,"  140",",,W","  160",",,W",,,,,,,,,"   54",",,W","   58",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023050","2018-12-22","35.0419","-106.6155","1618.5","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","    0",",,W,2400","    0",",,W","    0",",,W","  156",",,W","    6",",,W",,,,,"   46",",,W",,,,,,,,,,,,,"   71","H,,S",,,,,"  280",",,W","  330",",,W",,,,,,,,,"  116",",,W","  152",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023050","2018-12-23","35.0419","-106.6155","1618.5","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","    0",",,W,2400","    0",",,W","    0",",,W","  100",",,W","  -38",",,W",,,,,"   13",",,W",,,,,,,,,,,,,"   36","H,,S",,,,,"  350",",,W","  350",",,W",,,,,,,,,"   58",",,W","   72",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023050","2018-12-24","35.0419","-106.6155","1618.5","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","    0",",,W,2400","    0",",,W","    0",",,W","  139",",,W","  -21",",,W",,,,,"   13",",,W",,,,,,,,,,,,,"   39","H,,S",,,,,"  360",",,W","  240",",,W",,,,,,,,,"   45",",,W","   63",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023050","2018-12-25","35.0419","-106.6155","1618.5","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","    0",",,W,2400","    0",",,W","    0",",,W","  117",",,W","    6",",,W",,,,,"   30",",,W",,,,,,,,,,,,,"   57","H,,S",,,,,"   80",",,W","   80",",,W",,,,,,,,,"  116",",,W","  143",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023050","2018-12-26","35.0419","-106.6155","1618.5","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","   66",",,W,2400","   13",",,W","    0",",,W","   67",",,W","    0",",,W",,,,,"   35",",,W",,,,,,,,,,,,,"   39","H,,S",,,,,"   80",",,W","   80",",,W",,,,,,,,,"  116",",,W","  143",",,W",,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023050","2018-12-27","35.0419","-106.6155","1618.5","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","   36",",,W,2400","   51",",,W","    0",",,W","   56",",,W","  -32",",,W",,,,,"   36",",,W",,,,,,,,,,,,,"   23","H,,S",,,,,"  240",",,W","  330",",,W",,,,,,,,,"   81",",,W","  121",",,W",,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023050","2018-12-28","35.0419","-106.6155","1618.5","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","    3",",,W,2400","   13",",,W","   30",",,W","   -5",",,W","  -82",",,W",,,,,"   89",",,W",,,,,,,,,,,,,"  -29","H,,S",,,,,"  100",",,W","  100",",,W",,,,,,,,,"  165",",,W","  201",",,W",,,,,"    1",",,W","    1",",,W",,,,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023050","2018-12-29","35.0419","-106.6155","1618.5","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","    0",",,W,2400","    0",",,W","    0",",,W","  -16",",,W"," -116",",,W",,,,,"   20",",,W",,,,,,,,,,,,,"  -76","H,,S",,,,,"  360",",,W","  360",",,W",,,,,,,,,"   54",",,W","   58",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023050","2018-12-30","35.0419","-106.6155","1618.5","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","    0",",,W,2400","    0",",,W","    0",",,W","  -16",",,W"," -132",",,W",,,,,"   19",",,W",,,,,,,,,,,,,"  -74","H,,S",,,,,"  170",",,W","  180",",,W",,,,,,,,,"   45",",,W","   58",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023050","2018-12-31","35.0419","-106.6155","1618.5","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","    0",",,W,2400","    0",",,W","    0",",,W","   11",",,W"," -105",",,W",,,,,"   28",",,W",,,,,,,,,,,,,"  -59","H,,S",,,,,"  120",",,W","  120",",,W",,,,,,,,,"  148",",,W","  179",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023050","2019-01-01","35.0419","-106.6155","1618.5","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","   15",",,W,2400","   51",",,W","   50",",,W","   11",",,W","  -93",",,W",,,,,"   82",",,W",,,,,,,,,,,,,"  -43","H,,S",,,,,"  110",",,W","  110",",,W",,,,,,,,,"  170",",,W","  206",",,W",,,,,"    1",",,W","    1",",,W",,,,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023050","2019-01-02","35.0419","-106.6155","1618.5","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","    0",",,W,2400","    0",",,W","   50",",,W","  -16",",,W"," -116",",,W",,,,,"   46",",,W",,,,,,,,,,,,,"  -74","H,,S",,,,,"  360",",,W","  360",",,W",,,,,,,,,"   89",",,W","  103",",,W",,,,,"    1",",,W",,,,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023050","2019-01-03","35.0419","-106.6155","1618.5","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","    0",",,W,2400","    0",",,W","    0",",,W","    6",",,W"," -138",",,W",,,,,"   17",",,W",,,,,,,,,,,,,"  -66","H,,S",,,,,"  340",",,W","  330",",,W",,,,,,,,,"   54",",,W","   67",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023050","2019-01-04","35.0419","-106.6155","1618.5","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","    0",",,W,2400","    0",",,W","    0",",,W","   56",",,W"," -105",",,W",,,,,"   19",",,W",,,,,,,,,,,,,"  -41","H,,S",,,,,"   90",",,W","  320",",,W",,,,,,,,,"   58",",,W","   63",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023050","2019-01-05","35.0419","-106.6155","1618.5","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","    0",",,W,2400","    0",",,W","    0",",,W","   50",",,W","  -71",",,W",,,,,"   13",",,W",,,,,,,,,,,,,"  -18","H,,S",,,,,"  360",",,W","  360",",,W",,,,,,,,,"   45",",,W","   58",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023050","2019-01-06","35.0419","-106.6155","1618.5","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","    3",",,W,2400","    0","T,,W","    0",",,W","   44",",,W","  -10",",,W",,,,,"   17",",,W",,,,,,,,,,,,,"   16","H,,S",,,,,"  210",",,W","  210",",,W",,,,,,,,,"   63",",,W","   76",",,W",,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023050","2019-01-07","35.0419","-106.6155","1618.5","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","    0",",,W,2400","    0",",,W","    0",",,W","   89",",,W","  -38",",,W",,,,,"   26",",,W",,,,,,,,,,,,,"   18","H,,S",,,,,"  360",",,W","  360",",,W",,,,,,,,,"   63",",,W","   85",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023050","2019-01-08","35.0419","-106.6155","1618.5","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","    0",",,W,2400","    0",",,W","    0",",,W","   94",",,W","  -38",",,W",,,,,"   30",",,W",,,,,,,,,,,,,"   22","H,,S",,,,,"   80",",,W","   80",",,W",,,,,,,,,"   81",",,W","   98",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023050","2019-01-09","35.0419","-106.6155","1618.5","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","    0","T,,W,2400","    0",",,W","    0",",,W","   89",",,W","  -27",",,W",,,,,"   16",",,W",,,,,,,,,,,,,"   26","H,,S",,,,,"  340",",,W","   70",",,W",,,,,,,,,"   40",",,W","   45",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023050","2019-01-10","35.0419","-106.6155","1618.5","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","   36",",,W,2400","    0",",,W","    0",",,W","   78",",,W","  -10",",,W",,,,,"   18",",,W",,,,,,,,,,,,,"   35","H,,S",,,,,"  220",",,W","  220",",,W",,,,,,,,,"   58",",,W","   63",",,W",,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023050","2019-01-11","35.0419","-106.6155","1618.5","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","   46",",,W,2400","    0",",,W","    0",",,W","   72",",,W","   28",",,W",,,,,"   33",",,W",,,,,,,,,,,,,"   39","H,,S",,,,,"  310",",,W","  310",",,W",,,,,,,,,"   94",",,W","  107",",,W",,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023050","2019-01-12","35.0419","-106.6155","1618.5","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","    0",",,W,2400","    0",",,W","    0",",,W","   78",",,W","  -21",",,W",,,,,"   20",",,W",,,,,,,,,,,,,"   31","H,,S",,,,,"   80",",,W","   80",",,W",,,,,,,,,"   67",",,W","   76",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023050","2019-01-13","35.0419","-106.6155","1618.5","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","   20",",,W,2400","    0","T,,W","    0",",,W","   33",",,W","    6",",,W",,,,,"   36",",,W",,,,,,,,,,,,,"   29","H,,S",,,,,"   90",",,W","   90",",,W",,,,,,,,,"   76",",,W","   94",",,W",,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023050","2019-01-14","35.0419","-106.6155","1618.5","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","    0","T,,W,2400","    0",",,W","    0",",,W","   83",",,W","    6",",,W",,,,,"   24",",,W",,,,,,,,,,,,,"   24","H,,S",,,,,"  360",",,W","  360",",,W",,,,,,,,,"   58",",,W","   67",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023050","2019-01-15","35.0419","-106.6155","1618.5","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","    0",",,W,2400","    0",",,W","    0",",,W","   44",",,W","  -27",",,W",,,,,"   16",",,W",,,,,,,,,,,,,"   14","H,,S",,,,,"   10",",,W","   20",",,W",,,,,,,,,"   45",",,W","   54",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023050","2019-01-16","35.0419","-106.6155","1618.5","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","    0",",,W,2400","    0",",,W","    0",",,W","  128",",,W","  -10",",,W",,,,,"   33",",,W",,,,,,,,,,,,,"   36","H,,S",,,,,"  310",",,W","  310",",,W",,,,,,,,,"   89",",,W","  107",",,W",,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023050","2019-01-17","35.0419","-106.6155","1618.5","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","    0",",,W,2400","    0",",,W","    0",",,W","  122",",,W","  -16",",,W",,,,,"   21",",,W",,,,,,,,,,,,,"   53","H,,S",,,,,"  120",",,W","  180",",,W",,,,,,,,,"   58",",,W","   72",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023050","2019-01-18","35.0419","-106.6155","1618.5","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","   13",",,W,2400","    0","T,,W","    0",",,W","   89",",,W","   22",",,W",,,,,"   75",",,W",,,,,,,,,,,,,"   68","H,,S",,,,,"  290",",,W","  310",",,W",,,,,,,,,"  183",",,W","  233",",,W",,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023050","2019-01-19","35.0419","-106.6155","1618.5","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","    0",",,W,2400","    0",",,W","    0",",,W","   89",",,W","  -27",",,W",,,,,"   29",",,W",,,,,,,,,,,,,"   30","H,,S",,,,,"  350",",,W","  350",",,W",,,,,,,,,"   63",",,W","   85",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023050","2019-01-20","35.0419","-106.6155","1618.5","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","    0",",,W,2400","    0",",,W","    0",",,W","  122",",,W","  -10",",,W",,,,,"    9",",,W",,,,,,,,,,,,,"   49","H,,S",,,,,"  350",",,W","  350",",,W",,,,,,,,,"   40",",,W","   54",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023050","2019-01-21","35.0419","-106.6155","1618.5","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","    0",",,W,2400","    0",",,W","    0",",,W","  172",",,W","   17",",,W",,,,,"   56",",,W",,,,,,,,,,,,,"   68","H,,S",,,,,"  250",",,W","  230",",,W",,,,,,,,,"  143",",,W","  188",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023050","2019-01-22","35.0419","-106.6155","1618.5","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","    0","T,,W,2400","    0","T,,W","    0",",,W","   39",",,W","  -10",",,W",,,,,"   31",",,W",,,,,,,,,,,,,"   33","H,,S",,,,,"  310",",,W","  300",",,W",,,,,,,,,"   63",",,W","   81",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023050","2019-01-23","35.0419","-106.6155","1618.5","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","    0",",,W,2400","    0",",,W","    0",",,W","   61",",,W","  -38",",,W",,,,,"   38",",,W",,,,,,,,,,,,,"    6","H,,S",,,,,"  350",",,W","  350",",,W",,,,,,,,,"   81",",,W","  107",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023050","2019-01-24","35.0419","-106.6155","1618.5","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","    0",",,W,2400","    0",",,W","    0",",,W","   94",",,W","  -21",",,W",,,,,"   50",",,W",,,,,,,,,,,,,"   29","H,,S",,,,,"  330",",,W","  340",",,W",,,,,,,,,"  107",",,W","  130",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023050","2019-01-25","35.0419","-106.6155","1618.5","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","    0",",,W,2400","    0",",,W","    0",",,W","   83",",,W","  -43",",,W",,,,,"   32",",,W",,,,,,,,,,,,,"   23","H,,S",,,,,"  340",",,W","  350",",,W",,,,,,,,,"   81",",,W","  103",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023050","2019-01-26","35.0419","-106.6155","1618.5","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","    0",",,W,2400","    0",",,W","    0",",,W","   94",",,W","  -43",",,W",,,,,"   35",",,W",,,,,,,,,,,,,"   23","H,,S",,,,,"  330",",,W","  330",",,W",,,,,,,,,"  107",",,W","  143",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023050","2019-01-27","35.0419","-106.6155","1618.5","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","    0",",,W,2400","    0",",,W","    0",",,W","  100",",,W","  -60",",,W",,,,,"   24",",,W",,,,,,,,,,,,,"   25","H,,S",,,,,"  340",",,W","  340",",,W",,,,,,,,,"   67",",,W","   89",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
