"USC00160103","2018-06-22","31.2488","-92.4488","25.9","ALEXANDRIA 5 SSE, LA US","    0",",,7,2400",,,,,"  350",",,7","  244",",,7",,,,,"  244",",,7,2400",,,,,,,,,,,,
"USC00160103","2018-06-23","31.2488","-92.4488","25.9","ALEXANDRIA 5 SSE, LA US","    0",",,7,2400",,,,,"  356",",,7","  244",",,7",,,,,"  267",",,7,2400",,,,,,,,,,,,
"USC00160103","2018-06-24","31.2488","-92.4488","25.9","ALEXANDRIA 5 SSE, LA US","    0",",,7,2400",,,,,"  350",",,7","  233",",,7",,,,,"  256",",,7,2400",,,,,,,,,,,,
"USC00160103","2018-06-25","31.2488","-92.4488","25.9","ALEXANDRIA 5 SSE, LA US","    0",",,7,2400",,,,,"  361",",,7","  244",",,7",,,,,"  267",",,7,2400",,,,,,,,,,,,
"USC00160103","2018-06-26","31.2488","-92.4488","25.9","ALEXANDRIA 5 SSE, LA US","    0",",,7,2400",,,,,"  356",",,7","  233",",,7",,,,,"  261",",,7,2400",,,,,,,,,,,,
"USC00160103","2018-06-27","31.2488","-92.4488","25.9","ALEXANDRIA 5 SSE, LA US","    0",",,7,2400",,,,,"  367",",,7","  239",",,7",,,,,"  278",",,7,2400",,,,,,,,,,,,
"USC00160103","2018-06-28","31.2488","-92.4488","25.9","ALEXANDRIA 5 SSE, LA US","    0",",,7,2400",,,,,"  367",",,7","  244",",,7",,,,,"  278",",,7,2400",,,,,,,,,,,,
"USC00160103","2018-06-29","31.2488","-92.4488","25.9","ALEXANDRIA 5 SSE, LA US","    0",",,7,2400",,,,,"  372",",,7","  244",",,7",,,,,"  283",",,7,2400",,,,,,,,,,,,
"USC00160103","2018-06-30","31.2488","-92.4488","25.9","ALEXANDRIA 5 SSE, LA US","    0",",,7,2400",,,,,"  372",",,7","  239",",,7",,,,,"  267",",,7,2400",,,,,,,,,,,,
"USC00160103","2018-07-01","31.2488","-92.4488","25.9","ALEXANDRIA 5 SSE, LA US","    0",",,7,2400",,,,,"  361",",,7","  233",",,7",,,,,"  278",",,7,2400",,,,,,,,,,,,
"USC00160103","2018-07-02","31.2488","-92.4488","25.9","ALEXANDRIA 5 SSE, LA US","    0",",,7,2400",,,,,"  372",",,7","  233",",,7",,,,,"  267",",,7,2400",,,,,,,,,,,,
"USC00160103","2018-07-04","31.2488","-92.4488","25.9","ALEXANDRIA 5 SSE, LA US","   71",",,7,2400",,,,,"  328",",,7","  233",",,7",,,,,"  250",",,7,2400",,,,,,,,,,,,
"USC00160103","2018-07-05","31.2488","-92.4488","25.9","ALEXANDRIA 5 SSE, LA US","  170",",,7,2400",,,,,"  350",",,7","  228",",,7",,,,,"  233",",,7,2400",,,,,,,,,,,,
"USC00160103","2018-07-06","31.2488","-92.4488","25.9","ALEXANDRIA 5 SSE, LA US","    0",",,7,2400",,,,,"  333",",,7","  222",",,7",,,,,"  256",",,7,2400",,,,,,,,,,,,
"USC00160103","2018-07-07","31.2488","-92.4488","25.9","ALEXANDRIA 5 SSE, LA US","   79",",,7,2400",,,,,"  328",",,7","  228",",,7",,,,,"  239",",,7,2400",,,,,,,,,,,,
"USC00160103","2018-07-08","31.2488","-92.4488","25.9","ALEXANDRIA 5 SSE, LA US","    0",",,7,2400",,,,,"  317",",,7","  233",",,7",,,,,"  239",",,7,2400",,,,,,,,,,,,
"USC00160103","2018-07-09","31.2488","-92.4488","25.9","ALEXANDRIA 5 SSE, LA US","  104",",,7,2400",,,,,"  311",",,7","  228",",,7",,,,,"  239",",,7,2400",,,,,,,,,,,,
