"USC00324013","2017-12-29","47.8083","-99.8758","491.0","HARVEY 4 NE, ND US","    0",",,7,0800","    0",",,7,",,," -189",",,7"," -350",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00324013","2017-12-30","47.8083","-99.8758","491.0","HARVEY 4 NE, ND US","    0",",,7,0800","    0",",,7,",,," -283",",,7"," -339",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00324013","2017-12-31","47.8083","-99.8758","491.0","HARVEY 4 NE, ND US","    0",",,7,0800","    0",",,7,",,," -228",",,7"," -311",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00324013","2018-01-01","47.8083","-99.8758","491.0","HARVEY 4 NE, ND US","    0",",,7,0800","    0",",,7,",,," -139",",,7"," -283",",,7",,,,,,,,," -139",",,7,0800",,,,,,,,,,,,,,,,
"USC00324013","2018-01-02","47.8083","-99.8758","491.0","HARVEY 4 NE, ND US","    0",",,7,0800","    0",",,7,",,,"  -78",",,7"," -256",",,7",,,,,,,,," -244",",,7,0800",,,,,,,,,,,,,,,,
"USC00324013","2018-01-03","47.8083","-99.8758","491.0","HARVEY 4 NE, ND US","    0",",,7,0800","    0",",,7,",,," -139",",,7"," -244",",,7",,,,,,,,," -161",",,7,0800",,,,,,,,,,,,,,,,
"USC00324013","2018-01-04","47.8083","-99.8758","491.0","HARVEY 4 NE, ND US","    0",",,7,0800","    0",",,7,",,," -150",",,7"," -194",",,7",,,,,,,,," -178",",,7,0800",,,,,,,,,,,,,,,,
"USC00324013","2018-01-05","47.8083","-99.8758","491.0","HARVEY 4 NE, ND US","    0",",,7,0800","    0",",,7,",,," -117",",,7"," -178",",,7",,,,,,,,," -122",",,7,0800",,,,,,,,,,,,,,,,
"USC00324013","2018-01-06","47.8083","-99.8758","491.0","HARVEY 4 NE, ND US","    0",",,7,0800","    0",",,7,",,,"  -11",",,7"," -122",",,7",,,,,,,,,"  -22",",,7,0800",,,,,,,,,,,,,,,,
"USC00324013","2018-01-07","47.8083","-99.8758","491.0","HARVEY 4 NE, ND US","    0",",,7,0800","    0",",,7,",,,"   11",",,7"," -128",",,7",,,,,,,,," -117",",,7,0800",,,,,,,,,,,,,,,,
"USC00324013","2018-01-08","47.8083","-99.8758","491.0","HARVEY 4 NE, ND US","    0",",,7,0800","    0",",,7,",,,"   -6",",,7"," -117",",,7",,,,,,,,,"  -56",",,7,0800",,,,,,,,,,,,,,,,
"USC00324013","2018-01-09","47.8083","-99.8758","491.0","HARVEY 4 NE, ND US","    0",",,7,0800","    0",",,7,",,,"   44",",,7","  -56",",,7",,,,,,,,,"  -28",",,7,0800",,,,,,,,,,,,,,,,
"USC00324013","2018-01-10","47.8083","-99.8758","491.0","HARVEY 4 NE, ND US",,,"  152",",,7,",,,"  -28",",,7"," -239",",,7",,,,,,,,," -239",",,7,0800",,,,,,,,,,,,,,,,
"USC00324013","2018-01-11","47.8083","-99.8758","491.0","HARVEY 4 NE, ND US","    0",",,7,0800","    0",",,7,",,," -206",",,7"," -328",",,7",,,,,,,,," -328",",,7,0800",,,,,,,,,,,,,,,,
"USC00324013","2018-01-12","47.8083","-99.8758","491.0","HARVEY 4 NE, ND US","    0",",,7,0800","    0",",,7,",,," -228",",,7"," -333",",,7",,,,,,,,," -300",",,7,0800",,,,,,,,,,,,,,,,
"USC00324013","2018-01-13","47.8083","-99.8758","491.0","HARVEY 4 NE, ND US","    0",",,7,0800","    0",",,7,",,,"  -89",",,7"," -300",",,7",,,,,,,,,"  -89",",,7,0800",,,,,,,,,,,,,,,,
"USC00324013","2018-01-14","47.8083","-99.8758","491.0","HARVEY 4 NE, ND US","    0",",,7,0800","    0",",,7,",,,"  -89",",,7"," -272",",,7",,,,,,,,," -272",",,7,0800",,,,,,,,,,,,,,,,
"USC00324013","2018-01-15","47.8083","-99.8758","491.0","HARVEY 4 NE, ND US","    0",",,7,0800","    0",",,7,",,," -217",",,7"," -306",",,7",,,,,,,,," -267",",,7,0800",,,,,,,,,,,,,,,,
"USC00324013","2018-01-16","47.8083","-99.8758","491.0","HARVEY 4 NE, ND US","    0",",,7,0800","    0",",,7,",,,"  -89",",,7"," -267",",,7",,,,,,,,,"  -89",",,7,0800",,,,,,,,,,,,,,,,
"USC00324013","2018-01-17","47.8083","-99.8758","491.0","HARVEY 4 NE, ND US","    0",",,7,0800","    0",",,7,",,,"   17",",,7"," -111",",,7",,,,,,,,,"  -67",",,7,0800",,,,,,,,,,,,,,,,
"USC00324013","2018-01-18","47.8083","-99.8758","491.0","HARVEY 4 NE, ND US","    0",",,7,0800","    0",",,7,",,,"   11",",,7","  -67",",,7",,,,,,,,,"    6",",,7,0800",,,,,,,,,,,,,,,,
"USC00324013","2018-01-19","47.8083","-99.8758","491.0","HARVEY 4 NE, ND US","    0",",,7,0800","    0",",,7,",,,"   50",",,7","  -72",",,7",,,,,,,,,"  -22",",,7,0800",,,,,,,,,,,,,,,,
