"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"FIE00145606","2017-06-13","65.385","24.1","0.0","KEMI I MAJAKKA, FI","  157",",,E","   90",",,E"
"FIE00145606","2017-06-14","65.385","24.1","0.0","KEMI I MAJAKKA, FI","  148",",,E","   96",",,E"
"FIE00145606","2017-06-15","65.385","24.1","0.0","KEMI I MAJAKKA, FI","  144",",,E","   93",",,E"
"FIE00145606","2017-06-16","65.385","24.1","0.0","KEMI I MAJAKKA, FI","  147",",,E","  100",",,E"
"FIE00145606","2017-06-17","65.385","24.1","0.0","KEMI I MAJAKKA, FI","  136",",,E","  102",",,E"
"FIE00145606","2017-06-18","65.385","24.1","0.0","KEMI I MAJAKKA, FI","  154",",,E","   98",",,E"
"FIE00145606","2017-06-19","65.385","24.1","0.0","KEMI I MAJAKKA, FI","  163",",,E","  106",",,E"
"FIE00145606","2017-06-20","65.385","24.1","0.0","KEMI I MAJAKKA, FI","  147",",,E","  114",",,E"
"FIE00145606","2017-06-21","65.385","24.1","0.0","KEMI I MAJAKKA, FI","  132",",,E","   63",",,E"
"FIE00145606","2017-06-22","65.385","24.1","0.0","KEMI I MAJAKKA, FI","   92",",,E","   57",",,E"
"FIE00145606","2017-06-23","65.385","24.1","0.0","KEMI I MAJAKKA, FI","   93",",,E","   72",",,E"
"FIE00145606","2017-06-24","65.385","24.1","0.0","KEMI I MAJAKKA, FI","  117",",,E","   85",",,E"
"FIE00145606","2017-06-25","65.385","24.1","0.0","KEMI I MAJAKKA, FI","  127",",,E","  104",",,E"
"FIE00145606","2017-06-26","65.385","24.1","0.0","KEMI I MAJAKKA, FI","  118",",,E","  100",",,E"
"FIE00145606","2017-06-27","65.385","24.1","0.0","KEMI I MAJAKKA, FI","  133",",,E","   94",",,E"
"FIE00145606","2017-06-28","65.385","24.1","0.0","KEMI I MAJAKKA, FI","  129",",,E","  100",",,E"
"FIE00145606","2017-06-29","65.385","24.1","0.0","KEMI I MAJAKKA, FI","  159",",,E","  111",",,E"
"FIE00145606","2017-06-30","65.385","24.1","0.0","KEMI I MAJAKKA, FI","  180",",,E","  126",",,E"
"FIE00145606","2017-07-01","65.385","24.1","0.0","KEMI I MAJAKKA, FI","  190",",,E","  133",",,E"
"FIE00145606","2017-07-02","65.385","24.1","0.0","KEMI I MAJAKKA, FI","  199",",,E","  145",",,E"
"FIE00145606","2017-07-03","65.385","24.1","0.0","KEMI I MAJAKKA, FI","  182",",,E","  154",",,E"
"FIE00145606","2017-07-04","65.385","24.1","0.0","KEMI I MAJAKKA, FI","  160",",,E","  140",",,E"
"FIE00145606","2017-07-05","65.385","24.1","0.0","KEMI I MAJAKKA, FI","  148",",,E","   73",",,E"
"FIE00145606","2017-07-06","65.385","24.1","0.0","KEMI I MAJAKKA, FI","  110",",,E","   54",",,E"
"FIE00145606","2017-07-07","65.385","24.1","0.0","KEMI I MAJAKKA, FI","  124",",,E","   82",",,E"
"FIE00145606","2017-07-08","65.385","24.1","0.0","KEMI I MAJAKKA, FI","  165",",,E","  101",",,E"
"FIE00145606","2017-07-09","65.385","24.1","0.0","KEMI I MAJAKKA, FI","  171",",,E","  118",",,E"
"FIE00145606","2017-07-10","65.385","24.1","0.0","KEMI I MAJAKKA, FI","  175",",,E","  133",",,E"
"FIE00145606","2017-07-11","65.385","24.1","0.0","KEMI I MAJAKKA, FI","  160",",,E","  124",",,E"
"FIE00145606","2017-07-12","65.385","24.1","0.0","KEMI I MAJAKKA, FI","  173",",,E","  131",",,E"
"FIE00145606","2017-07-13","65.385","24.1","0.0","KEMI I MAJAKKA, FI","  151",",,E","  115",",,E"
"FIE00145606","2017-07-14","65.385","24.1","0.0","KEMI I MAJAKKA, FI","  127",",,E","  103",",,E"
"FIE00145606","2017-07-15","65.385","24.1","0.0","KEMI I MAJAKKA, FI","  127",",,E","  111",",,E"
"FIE00145606","2017-07-16","65.385","24.1","0.0","KEMI I MAJAKKA, FI","  177",",,E","  121",",,E"
"FIE00145606","2017-07-17","65.385","24.1","0.0","KEMI I MAJAKKA, FI","  172",",,E","  131",",,E"
"FIE00145606","2017-07-18","65.385","24.1","0.0","KEMI I MAJAKKA, FI","  144",",,E","  106",",,E"
"FIE00145606","2017-07-19","65.385","24.1","0.0","KEMI I MAJAKKA, FI","  122",",,E","  107",",,E"
"FIE00145606","2017-07-20","65.385","24.1","0.0","KEMI I MAJAKKA, FI","  132",",,E","  111",",,E"
"FIE00145606","2017-07-21","65.385","24.1","0.0","KEMI I MAJAKKA, FI","  137",",,E","  115",",,E"
"FIE00145606","2017-07-22","65.385","24.1","0.0","KEMI I MAJAKKA, FI","  149",",,E","  117",",,E"
