"USC00424342","2018-07-02","40.361","-109.3463","1443.5","JENSEN, UT US","    0",",,7,0600","    0",",,7,0600","    0",",,7,0600","  317",",,7","  100",",,7",,,,,,,,,"  278",",,7,0600",,,,,,,,,,,,,,,,,,,,
"USC00424342","2018-07-03","40.361","-109.3463","1443.5","JENSEN, UT US","    0",",,7,0600","    0",",,7,0600","    0",",,7,0600","  344",",,7","  100",",,7",,,,,,,,,"  194",",,7,0600",,,,,,,,,,,,,,,,,,,,
"USC00424342","2018-07-04","40.361","-109.3463","1443.5","JENSEN, UT US","    0",",,7,0600","    0",",,7,0600","    0",",,7,0600","  344",",,7","  111",",,7",,,,,,,,,"  233",",,7,0600",,,,,,,,,,,,,,,,,,,,
"USC00424342","2018-07-05","40.361","-109.3463","1443.5","JENSEN, UT US","    0",",,7,0600","    0",",,7,0600","    0",",,7,0600","  356",",,7","  128",",,7",,,,,,,,,"  228",",,7,0600",,,,,,,,,,,,,,,,,,,,
"USC00424342","2018-07-06","40.361","-109.3463","1443.5","JENSEN, UT US","    0",",,7,0600","    0",",,7,0600","    0",",,7,0600","  361",",,7","  133",",,7",,,,,,,,,"  239",",,7,0600",,,,,,,,,,,,,,,,,,,,
"USC00424342","2018-07-07","40.361","-109.3463","1443.5","JENSEN, UT US","    0",",,7,0600","    0",",,7,0600","    0",",,7,0600","  383",",,7","  144",",,7",,,,,,,,,"  283",",,7,0600",,,,,,,,,,,,,,,,,,,,
"USC00424342","2018-07-08","40.361","-109.3463","1443.5","JENSEN, UT US","   13",",,7,0600","    0",",,7,0600","    0",",,7,0600","  378",",,7","  167",",,7",,,,,,,,,"  239",",,7,0600",,,,,,,,,,,,,,,,,,,,
"USC00424342","2018-07-09","40.361","-109.3463","1443.5","JENSEN, UT US","    5",",,7,0600","    0",",,7,0600","    0",",,7,0600","  383",",,7","  161",",,7",,,,,,,,,"  278",",,7,0600",,,,,,,,,,,,,,,,,,,,
"USC00424342","2018-07-10","40.361","-109.3463","1443.5","JENSEN, UT US","    0",",,7,0600","    0",",,7,0600","    0",",,7,0600","  372",",,7","  183",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00424342","2018-07-11","40.361","-109.3463","1443.5","JENSEN, UT US","    0","T,,7,0600","    0",",,7,0600","    0",",,7,0600","  383",",,7","  194",",,7",,,,,,,,,"  206",",,7,0600",,,,,,,,,,,,,,,,,,,,
"USC00424342","2018-07-12","40.361","-109.3463","1443.5","JENSEN, UT US","   20",",,7,0600","    0",",,7,0600","    0",",,7,0600","  367",",,7","  161",",,7",,,,,,,,,"  222",",,7,0600",,,"    1",",,7",,,,,,,,,,,,,,,,
"USC00424342","2018-07-13","40.361","-109.3463","1443.5","JENSEN, UT US","    0",",,7,0600","    0",",,7,0600","    0",",,7,0600","  339",",,7","  150",",,7",,,,,,,,,"  239",",,7,0600",,,,,,,,,,,,,,,,,,,,
"USC00424342","2018-07-14","40.361","-109.3463","1443.5","JENSEN, UT US","    0",",,7,0600","    0",",,7,0600","    0",",,7,0600","  367",",,7","  161",",,7",,,,,,,,,"  228",",,7,0600",,,,,,,,,,,,,,,,,,,,
"USC00424342","2018-07-15","40.361","-109.3463","1443.5","JENSEN, UT US","    0",",,7,0600","    0",",,7,0600","    0",",,7,0600","  361",",,7","  183",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00424342","2018-07-16","40.361","-109.3463","1443.5","JENSEN, UT US","    0",",,7,0600","    0",",,7,0600","    0",",,7,0600","  356",",,7","  167",",,7",,,,,,,,,"  250",",,7,0600",,,,,,,,,,,,,,,,,,,,
"USC00424342","2018-07-17","40.361","-109.3463","1443.5","JENSEN, UT US","    0",",,7,0600","    0",",,7,0600","    0",",,7,0600","  356",",,7","  144",",,7",,,,,,,,,"  233",",,7,0600",,,,,,,,,,,,,,,,,,,,
"USC00424342","2018-07-18","40.361","-109.3463","1443.5","JENSEN, UT US","    0",",,7,0600","    0",",,7,0600","    0",",,7,0600","  344",",,7","  122",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00424342","2018-07-19","40.361","-109.3463","1443.5","JENSEN, UT US","    0",",,7,0600","    0",",,7,0600","    0",",,7,0600","  367",",,7","  111",",,7",,,,,,,,,"  317",",,7,0600",,,,,,,,,,,,,,,,,,,,
