"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","MDPR","MDPR_ATTRIBUTES","TOBS","TOBS_ATTRIBUTES","WESD","WESD_ATTRIBUTES","WT01","WT01_ATTRIBUTES","WT03","WT03_ATTRIBUTES","WT04","WT04_ATTRIBUTES","WT05","WT05_ATTRIBUTES","WT06","WT06_ATTRIBUTES","WT11","WT11_ATTRIBUTES"
"USC00154958","2018-07-26","38.1151","-85.6445","192.6","LOUISVILLE WEATHER FORECAST OFFICE, KY US","    0",",,7,2400","    0",",,7,2400","    0",",,7,2400","  311",",,7","  189",",,7",,,"  250",",,7,2400",,,,,,,,,,,,,,
"USC00154958","2018-07-27","38.1151","-85.6445","192.6","LOUISVILLE WEATHER FORECAST OFFICE, KY US","    0","T,,7,2400","    0",",,7,2400","    0",",,7,2400","  283",",,7","  194",",,7",,,"  206",",,7,2400",,,,,,,,,,,,,,
"USC00154958","2018-07-28","38.1151","-85.6445","192.6","LOUISVILLE WEATHER FORECAST OFFICE, KY US","    0",",,7,2400","    0",",,7,2400","    0",",,7,2400","  272",",,7","  161",",,7",,,"  194",",,7,2400",,,,,,,,,,,,,,
"USC00154958","2018-07-29","38.1151","-85.6445","192.6","LOUISVILLE WEATHER FORECAST OFFICE, KY US","    0",",,7,2400","    0",",,7,2400","    0",",,7,2400","  283",",,7","  167",",,7",,,"  222",",,7,2400",,,,,,,,,,,,,,
"USC00154958","2018-07-30","38.1151","-85.6445","192.6","LOUISVILLE WEATHER FORECAST OFFICE, KY US","   97",",,7,2400","    0",",,7,2400","    0",",,7,2400","  278",",,7","  194",",,7",,,"  206",",,7,2400",,,,,"    1",",,7",,,,,,,,
"USC00154958","2018-07-31","38.1151","-85.6445","192.6","LOUISVILLE WEATHER FORECAST OFFICE, KY US","  262",",,7,2400","    0",",,7,2400","    0",",,7,2400","  267",",,7","  194",",,7",,,"  217",",,7,2400",,,,,"    1",",,7",,,,,,,,
"USC00154958","2018-08-01","38.1151","-85.6445","192.6","LOUISVILLE WEATHER FORECAST OFFICE, KY US","   91",",,7,2400","    0",",,7,2400","    0",",,7,2400","  256",",,7","  194",",,7",,,"  211",",,7,2400",,,,,,,,,,,,,,
"USC00154958","2018-08-02","38.1151","-85.6445","192.6","LOUISVILLE WEATHER FORECAST OFFICE, KY US","    0",",,7,2400","    0",",,7,2400","    0",",,7,2400","  283",",,7","  189",",,7",,,"  222",",,7,2400",,,,,,,,,,,,,,
"USC00154958","2018-08-03","38.1151","-85.6445","192.6","LOUISVILLE WEATHER FORECAST OFFICE, KY US","    0",",,7,2400","    0",",,7,2400","    0",",,7,2400","  317",",,7","  189",",,7",,,"  239",",,7,2400",,,,,,,,,,,,,,
"USC00154958","2018-08-04","38.1151","-85.6445","192.6","LOUISVILLE WEATHER FORECAST OFFICE, KY US","    0",",,7,2400","    0",",,7,2400","    0",",,7,2400","  322",",,7","  206",",,7",,,"  250",",,7,2400",,,,,,,,,,,,,,
"USC00154958","2018-08-05","38.1151","-85.6445","192.6","LOUISVILLE WEATHER FORECAST OFFICE, KY US","    0",",,7,2400","    0",",,7,2400","    0",",,7,2400","  333",",,7","  211",",,7",,,"  239",",,7,2400",,,,,,,,,,,,,,
"USC00154958","2018-08-06","38.1151","-85.6445","192.6","LOUISVILLE WEATHER FORECAST OFFICE, KY US","    0",",,7,2400","    0",",,7,2400","    0",",,7,2400","  328",",,7","  211",",,7",,,"  261",",,7,2400",,,,,,,,,,,,,,
"USC00154958","2018-08-07","38.1151","-85.6445","192.6","LOUISVILLE WEATHER FORECAST OFFICE, KY US","    0",",,7,2400","    0",",,7,2400","    0",",,7,2400","  306",",,7","  222",",,7",,,"  228",",,7,2400",,,,,,,,,,,,,,
"USC00154958","2018-08-08","38.1151","-85.6445","192.6","LOUISVILLE WEATHER FORECAST OFFICE, KY US","  112",",,7,2400","    0",",,7,2400","    0",",,7,2400","  289",",,7","  217",",,7",,,"  239",",,7,2400",,,,,,,,,,,,,,
"USC00154958","2018-08-09","38.1151","-85.6445","192.6","LOUISVILLE WEATHER FORECAST OFFICE, KY US","    0",",,7,2400","    0",",,7,2400","    0",",,7,2400","  294",",,7","  211",",,7",,,"  228",",,7,2400",,,,,,,,,,,,,,
"USC00154958","2018-08-10","38.1151","-85.6445","192.6","LOUISVILLE WEATHER FORECAST OFFICE, KY US","    0",",,7,2400","    0",",,7,2400","    0",",,7,2400","  289",",,7","  200",",,7",,,"  222",",,7,2400",,,,,,,,,,,,,,
"USC00154958","2018-08-11","38.1151","-85.6445","192.6","LOUISVILLE WEATHER FORECAST OFFICE, KY US","    0",",,7,2400","    0",",,7,2400","    0",",,7,2400","  306",",,7","  200",",,7",,,"  217",",,7,2400",,,,,,,,,,,,,,
"USC00154958","2018-08-12","38.1151","-85.6445","192.6","LOUISVILLE WEATHER FORECAST OFFICE, KY US","    0",",,7,2400","    0",",,7,2400","    0",",,7,2400","  300",",,7","  200",",,7",,,"  217",",,7,2400","    0",",,7",,,,,,,,,,,,
"USC00154958","2018-08-13","38.1151","-85.6445","192.6","LOUISVILLE WEATHER FORECAST OFFICE, KY US","    0",",,7,2400","    0",",,7,2400","    0",",,7,2400","  311",",,7","  183",",,7",,,"  217",",,7,2400",,,,,,,,,,,,,,
"USC00154958","2018-08-14","38.1151","-85.6445","192.6","LOUISVILLE WEATHER FORECAST OFFICE, KY US","    0",",,7,2400","    0",",,7,2400","    0",",,7,2400","  317",",,7","  183",",,7",,,"  228",",,7,2400",,,,,,,,,,,,,,
"USC00154958","2018-08-15","38.1151","-85.6445","192.6","LOUISVILLE WEATHER FORECAST OFFICE, KY US","  163",",,7,2400","    0",",,7,2400","    0",",,7,2400","  256",",,7","  194",",,7",,,"  194",",,7,2400",,,,,"    1",",,7",,,,,,,,
"USC00154958","2018-08-16","38.1151","-85.6445","192.6","LOUISVILLE WEATHER FORECAST OFFICE, KY US","  986",",,7,2400","    0",",,7,2400","    0",",,7,2400","  289",",,7","  194",",,7",,,"  250",",,7,2400",,,,,"    1",",,7",,,,,,,,
"USC00154958","2018-08-17","38.1151","-85.6445","192.6","LOUISVILLE WEATHER FORECAST OFFICE, KY US","    0","T,,7,2400","    0",",,7,2400","    0",",,7,2400","  300",",,7","  228",",,7",,,"  239",",,7,2400",,,,,,,,,,,,,,
"USC00154958","2018-08-18","38.1151","-85.6445","192.6","LOUISVILLE WEATHER FORECAST OFFICE, KY US","    0","T,,7,2400","    0",",,7,2400","    0",",,7,2400","  278",",,7","  222",",,7",,,"  222",",,7,2400","    0",",,7",,,,,,,,,,,,
"USC00154958","2018-08-19","38.1151","-85.6445","192.6","LOUISVILLE WEATHER FORECAST OFFICE, KY US","    0",",,7,2400","    0",",,7,2400","    0",",,7,2400","  306",",,7","  206",",,7",,,"  250",",,7,2400","    0",",,7",,,,,,,,,,,,
"USC00154958","2018-08-20","38.1151","-85.6445","192.6","LOUISVILLE WEATHER FORECAST OFFICE, KY US","   64",",,7,2400","    0",",,7,2400","    0",",,7,2400","  294",",,7","  222",",,7",,,"  239",",,7,2400","    0",",,7",,,,,,,,,,,,
"USC00154958","2018-08-21","38.1151","-85.6445","192.6","LOUISVILLE WEATHER FORECAST OFFICE, KY US","   30",",,7,2400","    0",",,7,2400","    0",",,7,2400","  267",",,7","  206",",,7",,,"  217",",,7,2400","    0",",,7",,,,,,,,,,,,
"USC00154958","2018-08-22","38.1151","-85.6445","192.6","LOUISVILLE WEATHER FORECAST OFFICE, KY US","   13",",,7,2400","    0",",,7,2400","    0",",,7,2400","  256",",,7","  178",",,7",,,"  178",",,7,2400","    0",",,7",,,,,,,,,,,,
"USC00154958","2018-08-23","38.1151","-85.6445","192.6","LOUISVILLE WEATHER FORECAST OFFICE, KY US","    0",",,7,2400","    0",",,7,2400","    0",",,7,2400","  261",",,7","  144",",,7",,,"  172",",,7,2400",,,,,,,,,,,,,,
"USC00154958","2018-08-24","38.1151","-85.6445","192.6","LOUISVILLE WEATHER FORECAST OFFICE, KY US","    0","T,,7,2400","    0",",,7,2400","    0",",,7,2400","  244",",,7","  144",",,7",,,"  211",",,7,2400",,,,,,,,,,,,,,
"USC00154958","2018-08-25","38.1151","-85.6445","192.6","LOUISVILLE WEATHER FORECAST OFFICE, KY US","    0",",,7,2400","    0",",,7,2400","    0",",,7,2400","  300",",,7","  206",",,7",,,"  244",",,7,2400",,,,,,,,,,,,,,
"USC00154958","2018-08-26","38.1151","-85.6445","192.6","LOUISVILLE WEATHER FORECAST OFFICE, KY US","    0",",,7,2400","    0",",,7,2400","    0",",,7,2400","  317",",,7","  228",",,7",,,"  261",",,7,2400",,,,,,,,,,,,,,
"USC00154958","2018-08-27","38.1151","-85.6445","192.6","LOUISVILLE WEATHER FORECAST OFFICE, KY US","    0",",,7,2400","    0",",,7,2400","    0",",,7,2400","  322",",,7","  228",",,7",,,"  244",",,7,2400",,,,,,,,,,,,,,
"USC00154958","2018-08-28","38.1151","-85.6445","192.6","LOUISVILLE WEATHER FORECAST OFFICE, KY US","    0",",,7,2400","    0",",,7,2400","    0",",,7,2400","  333",",,7","  228",",,7",,,"  256",",,7,2400",,,,,,,,,,,,,,
"USC00154958","2018-08-29","38.1151","-85.6445","192.6","LOUISVILLE WEATHER FORECAST OFFICE, KY US","    0",",,7,2400","    0",",,7,2400","    0",",,7,2400","  328",",,7","  233",",,7",,,"  239",",,7,2400",,,,,,,,,,,,,,
"USC00154958","2018-08-30","38.1151","-85.6445","192.6","LOUISVILLE WEATHER FORECAST OFFICE, KY US","    0",",,7,2400","    0",",,7,2400","    0",",,7,2400","  306",",,7","  222",",,7",,,"  228",",,7,2400",,,,,,,,,,,,,,
"USC00154958","2018-08-31","38.1151","-85.6445","192.6","LOUISVILLE WEATHER FORECAST OFFICE, KY US","   53",",,7,2400","    0",",,7,2400","    0",",,7,2400","  317",",,7","  206",",,7",,,"  211",",,7,2400",,,,,,,,,,,,,,
"USC00154958","2018-09-01","38.1151","-85.6445","192.6","LOUISVILLE WEATHER FORECAST OFFICE, KY US","   30",",,7,2400","    0",",,7,2400","    0",",,7,2400","  306",",,7","  206",",,7",,,"  233",",,7,2400",,,,,,,,,,,,,,
"USC00154958","2018-09-02","38.1151","-85.6445","192.6","LOUISVILLE WEATHER FORECAST OFFICE, KY US","    0",",,7,2400","    0",",,7,2400","    0",",,7,2400","  333",",,7","  206",",,7",,,"  250",",,7,2400",,,,,,,,,,,,,,
"USC00154958","2018-09-03","38.1151","-85.6445","192.6","LOUISVILLE WEATHER FORECAST OFFICE, KY US","    0",",,7,2400","    0",",,7,2400","    0",",,7,2400","  339",",,7","  222",",,7",,,"  250",",,7,2400",,,,,,,,,,,,,,
"USC00154958","2018-09-04","38.1151","-85.6445","192.6","LOUISVILLE WEATHER FORECAST OFFICE, KY US","    0",",,7,2400","    0",",,7,2400","    0",",,7,2400","  344",",,7","  228",",,7",,,"  244",",,7,2400",,,,,,,,,,,,,,
"USC00154958","2018-09-05","38.1151","-85.6445","192.6","LOUISVILLE WEATHER FORECAST OFFICE, KY US","    0",",,7,2400","    0",",,7,2400","    0",",,7,2400","  322",",,7","  222",",,7",,,"  244",",,7,2400",,,,,,,,,,,,,,
"USC00154958","2018-09-06","38.1151","-85.6445","192.6","LOUISVILLE WEATHER FORECAST OFFICE, KY US","   94",",,7,2400","    0",",,7,2400","    0",",,7,2400","  289",",,7","  189",",,7",,,"  233",",,7,2400",,,,,,,,,,,,,,
"USC00154958","2018-09-07","38.1151","-85.6445","192.6","LOUISVILLE WEATHER FORECAST OFFICE, KY US","    0","T,,7,2400","    0",",,7,2400","    0",",,7,2400","  306",",,7","  211",",,7",,,"  239",",,7,2400",,,,,,,,,,,,,,
"USC00154958","2018-09-08","38.1151","-85.6445","192.6","LOUISVILLE WEATHER FORECAST OFFICE, KY US","  663",",,7,2400","    0",",,7,2400","    0",",,7,2400","  239",",,7","  189",",,7",,,"  189",",,7,2400",,,,,,,,,,,,,,
"USC00154958","2018-09-09","38.1151","-85.6445","192.6","LOUISVILLE WEATHER FORECAST OFFICE, KY US","   86",",,7,2400","    0",",,7,2400","    0",",,7,2400","  189",",,7","  156",",,7",,,"  156",",,7,2400",,,,,,,,,,,,,,
"USC00154958","2018-09-10","38.1151","-85.6445","192.6","LOUISVILLE WEATHER FORECAST OFFICE, KY US","   13",",,7,2400","    0",",,7,2400","    0",",,7,2400","  189",",,7","  144",",,7",,,"  167",",,7,2400",,,,,,,,,,,,,,
"USC00154958","2018-09-11","38.1151","-85.6445","192.6","LOUISVILLE WEATHER FORECAST OFFICE, KY US","    0",",,7,2400","    0",",,7,2400","    0",",,7,2400","  200",",,7","  139",",,7",,,"  172",",,7,2400","    0",",,7",,,,,,,,,,,,
"USC00154958","2018-09-12","38.1151","-85.6445","192.6","LOUISVILLE WEATHER FORECAST OFFICE, KY US","    0",",,7,2400","    0",",,7,2400","    0",",,7,2400","  261",",,7","  161",",,7",,,"  206",",,7,2400","    0",",,7",,,,,,,,,,,,
"USC00154958","2018-09-13","38.1151","-85.6445","192.6","LOUISVILLE WEATHER FORECAST OFFICE, KY US","    0",",,7,2400","    0",",,7,2400","    0",",,7,2400","  306",",,7","  167",",,7",,,"  222",",,7,2400","    0",",,7",,,,,,,,,,,,
"USC00154958","2018-09-14","38.1151","-85.6445","192.6","LOUISVILLE WEATHER FORECAST OFFICE, KY US","    0",",,7,2400","    0",",,7,2400","    0",",,7,2400","  311",",,7","  200",",,7",,,"  233",",,7,2400","    0",",,7",,,,,,,,,,,,
"USC00154958","2018-09-15","38.1151","-85.6445","192.6","LOUISVILLE WEATHER FORECAST OFFICE, KY US","    0",",,7,2400","    0",",,7,2400","    0",",,7,2400","  311",",,7","  200",",,7",,,"  239",",,7,2400",,,,,,,,,,,,,,
"USC00154958","2018-09-16","38.1151","-85.6445","192.6","LOUISVILLE WEATHER FORECAST OFFICE, KY US","    0","T,,7,2400","    0",",,7,2400","    0",",,7,2400","  278",",,7","  217",",,7",,,"  233",",,7,2400",,,,,,,,,,,,,,
"USC00154958","2018-09-17","38.1151","-85.6445","192.6","LOUISVILLE WEATHER FORECAST OFFICE, KY US","   56",",,7,2400","    0",",,7,2400","    0",",,7,2400","  278",",,7","  211",",,7",,,"  233",",,7,2400",,,,,,,,,,,,,,
"USC00154958","2018-09-18","38.1151","-85.6445","192.6","LOUISVILLE WEATHER FORECAST OFFICE, KY US","    0",",,7,2400","    0",",,7,2400","    0",",,7,2400","  333",",,7","  206",",,7",,,"  233",",,7,2400",,,,,,,,,,,,,,
"USC00154958","2018-09-19","38.1151","-85.6445","192.6","LOUISVILLE WEATHER FORECAST OFFICE, KY US","    0",",,7,2400","    0",",,7,2400","    0",",,7,2400","  333",",,7","  206",",,7",,,"  244",",,7,2400",,,,,,,,,,,,,,
"USC00154958","2018-09-20","38.1151","-85.6445","192.6","LOUISVILLE WEATHER FORECAST OFFICE, KY US","    0",",,7,2400","    0",",,7,2400","    0",",,7,2400","  344",",,7","  222",",,7",,,"  250",",,7,2400",,,,,,,,,,,,,,
"USC00154958","2018-09-21","38.1151","-85.6445","192.6","LOUISVILLE WEATHER FORECAST OFFICE, KY US","  241",",,7,2400","    0",",,7,2400","    0",",,7,2400","  322",",,7","  217",",,7",,,"  217",",,7,2400",,,,,"    1",",,7",,,,,,,,
"USC00154958","2018-09-22","38.1151","-85.6445","192.6","LOUISVILLE WEATHER FORECAST OFFICE, KY US","   84",",,7,2400","    0",",,7,2400","    0",",,7,2400","  217",",,7","  156",",,7",,,"  161",",,7,2400","    0",",,7",,,,,,,,,,,,
"USC00154958","2018-09-23","38.1151","-85.6445","192.6","LOUISVILLE WEATHER FORECAST OFFICE, KY US","  348",",,7,2400","    0",",,7,2400","    0",",,7,2400","  183",",,7","  150",",,7",,,"  178",",,7,2400",,,,,,,,,,,,,,
"USC00154958","2018-09-24","38.1151","-85.6445","192.6","LOUISVILLE WEATHER FORECAST OFFICE, KY US","  594",",,7,2400","    0",",,7,2400","    0",",,7,2400","  217",",,7","  178",",,7",,,"  206",",,7,2400",,,,,,,,,,,,,,
"USC00154958","2018-09-25","38.1151","-85.6445","192.6","LOUISVILLE WEATHER FORECAST OFFICE, KY US","  107",",,7,2400","    0",",,7,2400","    0",",,7,2400","  272",",,7","  206",",,7",,,"  222",",,7,2400",,,,,"    1",",,7",,,,,,,,
"USC00154958","2018-09-26","38.1151","-85.6445","192.6","LOUISVILLE WEATHER FORECAST OFFICE, KY US","  318",",,7,2400","    0",",,7,2400","    0",",,7,2400","  228",",,7","  150",",,7",,,"  150",",,7,2400",,,,,"    1",",,7",,,,,,,,
"USC00154958","2018-09-27","38.1151","-85.6445","192.6","LOUISVILLE WEATHER FORECAST OFFICE, KY US","   18",",,7,2400","    0",",,7,2400","    0",",,7,2400","  161",",,7","  128",",,7",,,"  128",",,7,2400",,,,,,,,,,,,,,
"USC00154958","2018-09-28","38.1151","-85.6445","192.6","LOUISVILLE WEATHER FORECAST OFFICE, KY US","    0",",,7,2400","    0",",,7,2400","    0",",,7,2400","  217",",,7","  111",",,7",,,"  144",",,7,2400",,,"    1",",,7",,,,,,,,,,
"USC00154958","2018-09-29","38.1151","-85.6445","192.6","LOUISVILLE WEATHER FORECAST OFFICE, KY US","    0",",,7,2400","    0",",,7,2400","    0",",,7,2400","  233",",,7","  122",",,7",,,"  167",",,7,2400","    0",",,7",,,,,,,,,,,,
"USC00154958","2018-09-30","38.1151","-85.6445","192.6","LOUISVILLE WEATHER FORECAST OFFICE, KY US","    0",",,7,2400","    0",",,7,2400","    0",",,7,2400","  283",",,7","  133",",,7",,,"  183",",,7,2400",,,,,,,,,,,,,,
"USC00154958","2018-10-01","38.1151","-85.6445","192.6","LOUISVILLE WEATHER FORECAST OFFICE, KY US","    0","T,,7,2400","    0",",,7,2400","    0",",,7,2400","  300",",,7","  161",",,7",,,"  222",",,7,2400",,,,,,,,,,,,,,
"USC00154958","2018-10-02","38.1151","-85.6445","192.6","LOUISVILLE WEATHER FORECAST OFFICE, KY US","    0",",,7,2400","    0",",,7,2400","    0",",,7,2400","  294",",,7","  211",",,7",,,"  217",",,7,2400",,,,,,,,,,,,,,
"USC00154958","2018-10-03","38.1151","-85.6445","192.6","LOUISVILLE WEATHER FORECAST OFFICE, KY US","    0",",,7,2400","    0",",,7,2400","    0",",,7,2400","  311",",,7","  200",",,7",,,"  228",",,7,2400",,,,,,,,,,,,,,
"USC00154958","2018-10-04","38.1151","-85.6445","192.6","LOUISVILLE WEATHER FORECAST OFFICE, KY US","   86",",,7,2400","    0",",,7,2400","    0",",,7,2400","  300",",,7","  211",",,7",,,"  211",",,7,2400","    0",",,7",,,,,,,,,,,,
"USC00154958","2018-10-05","38.1151","-85.6445","192.6","LOUISVILLE WEATHER FORECAST OFFICE, KY US","    0",",,7,2400","    0",",,7,2400","    0",",,7,2400","  317",",,7","  200",",,7",,,"  222",",,7,2400","    0",",,7",,,,,,,,,,,,
"USC00154958","2018-10-06","38.1151","-85.6445","192.6","LOUISVILLE WEATHER FORECAST OFFICE, KY US","    0",",,7,2400","    0",",,7,2400","    0",",,7,2400","  311",",,7","  211",",,7",,,"  228",",,7,2400","    0",",,7",,,,,,,,,,,,
"USC00154958","2018-10-07","38.1151","-85.6445","192.6","LOUISVILLE WEATHER FORECAST OFFICE, KY US","    0",",,7,2400","    0",",,7,2400","    0",",,7,2400","  311",",,7","  194",",,7",,,"  239",",,7,2400","    0",",,7",,,,,,,,,,,,
"USC00154958","2018-10-08","38.1151","-85.6445","192.6","LOUISVILLE WEATHER FORECAST OFFICE, KY US","    0","T,,7,2400","    0",",,7,2400","    0",",,7,2400","  311",",,7","  206",",,7",,,"  228",",,7,2400","    0",",,7",,,,,,,,,,,,
"USC00154958","2018-10-09","38.1151","-85.6445","192.6","LOUISVILLE WEATHER FORECAST OFFICE, KY US","    0",",,7,2400","    0",",,7,2400","    0",",,7,2400","  300",",,7","  200",",,7",,,"  222",",,7,2400",,,,,,,,,,,,,,
"USC00154958","2018-10-10","38.1151","-85.6445","192.6","LOUISVILLE WEATHER FORECAST OFFICE, KY US","   33",",,7,2400","    0",",,7,2400","    0",",,7,2400","  278",",,7","  206",",,7",,,"  217",",,7,2400",,,,,,,,,,,,,,
"USC00154958","2018-10-11","38.1151","-85.6445","192.6","LOUISVILLE WEATHER FORECAST OFFICE, KY US","    0",",,7,2400","    0",",,7,2400","    0",",,7,2400","  217",",,7","   94",",,7",,,"   94",",,7,2400",,,,,,,,,,,,,,
"USC00154958","2018-10-12","38.1151","-85.6445","192.6","LOUISVILLE WEATHER FORECAST OFFICE, KY US","   46",",,7,2400","    0",",,7,2400","    0",",,7,2400","  144",",,7","   44",",,7",,,"   72",",,7,2400",,,,,,,,,,,,,,
"USC00154958","2018-10-13","38.1151","-85.6445","192.6","LOUISVILLE WEATHER FORECAST OFFICE, KY US","    3",",,7,2400","    0",",,7,2400","    0",",,7,2400","   89",",,7","   39",",,7",,,"   78",",,7,2400",,,,,,,,,,,,,,
"USC00154958","2018-10-14","38.1151","-85.6445","192.6","LOUISVILLE WEATHER FORECAST OFFICE, KY US","   89",",,7,2400","    0",",,7,2400","    0",",,7,2400","  156",",,7","   78",",,7",,,"  156",",,7,2400",,,,,,,,,,,,,,
"USC00154958","2018-10-15","38.1151","-85.6445","192.6","LOUISVILLE WEATHER FORECAST OFFICE, KY US","   97",",,7,2400","    0",",,7,2400","    0",",,7,2400","  167",",,7","   67",",,7",,,"   67",",,7,2400",,,,,,,,,,,,,,
"USC00154958","2018-10-16","38.1151","-85.6445","192.6","LOUISVILLE WEATHER FORECAST OFFICE, KY US","    0",",,7,2400","    0",",,7,2400","    0",",,7,2400","  106",",,7","   50",",,7",,,"   67",",,7,2400",,,,,,,,,,,,,,
"USC00154958","2018-10-17","38.1151","-85.6445","192.6","LOUISVILLE WEATHER FORECAST OFFICE, KY US","    0",",,7,2400","    0",",,7,2400","    0",",,7,2400","  178",",,7","   44",",,7",,,"   83",",,7,2400","    0",",,7",,,,,,,,,,,,
