"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","AWND","AWND_ATTRIBUTES","FMTM","FMTM_ATTRIBUTES","PGTM","PGTM_ATTRIBUTES","PSUN","PSUN_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TSUN","TSUN_ATTRIBUTES","WDF2","WDF2_ATTRIBUTES","WDF5","WDF5_ATTRIBUTES","WSF2","WSF2_ATTRIBUTES","WSF5","WSF5_ATTRIBUTES","WT01","WT01_ATTRIBUTES","WT02","WT02_ATTRIBUTES","WT03","WT03_ATTRIBUTES","WT05","WT05_ATTRIBUTES","WT06","WT06_ATTRIBUTES","WT08","WT08_ATTRIBUTES"
"USW00053863","2018-07-16","33.875","-84.30222","305.3","ATLANTA DEKALB PEACHTREE AIRPORT, GA US","  328",",,W","    0",",,W","    0",",,W","  306",",,W","  222",",,W","   13",",,W",,,,,,,,,,,"  330",",,W","  350",",,W","  112",",,W","  139",",,W","    1",",,W",,,"    1",",,W",,,,,,
"USW00053863","2018-07-17","33.875","-84.30222","305.3","ATLANTA DEKALB PEACHTREE AIRPORT, GA US","    0",",,W","    0",",,W","    0",",,W","  328",",,W","  222",",,W","   21",",,W",,,,,,,,,,,"  330",",,W","  330",",,W","   58",",,W","   76",",,W","    1",",,W",,,,,,,,,,
"USW00053863","2018-07-18","33.875","-84.30222","305.3","ATLANTA DEKALB PEACHTREE AIRPORT, GA US","    0",",,W","    0",",,W","    0",",,W","  333",",,W","  228",",,W","   19",",,W",,,,,,,,,,,"  340",",,W","   10",",,W","   45",",,W","   63",",,W",,,,,"    1",",,W",,,,,,
"USW00053863","2018-07-19","33.875","-84.30222","305.3","ATLANTA DEKALB PEACHTREE AIRPORT, GA US","    3",",,W","    0",",,W","    0",",,W","  317",",,W","  233",",,W","   18",",,W",,,,,,,,,,,"  110",",,W","   70",",,W","   54",",,W","   72",",,W",,,,,,,,,,,,
"USW00053863","2018-07-20","33.875","-84.30222","305.3","ATLANTA DEKALB PEACHTREE AIRPORT, GA US","    0",",,W","    0",",,W","    0",",,W","  306",",,W","  222",",,W","   18",",,W",,,,,,,,,,,"  120",",,W","   80",",,W","   40",",,W","   67",",,W",,,,,,,,,,,,
"USW00053863","2018-07-21","33.875","-84.30222","305.3","ATLANTA DEKALB PEACHTREE AIRPORT, GA US","  244",",,W","    0",",,W","    0",",,W","  311",",,W","  183",",,W","   31",",,W",,,,,,,,,,,"  360",",,W","  360",",,W","  139",",,W","  179",",,W","    1",",,W",,,"    1",",,W",,,,,"    1",",,W"
"USW00053863","2018-07-22","33.875","-84.30222","305.3","ATLANTA DEKALB PEACHTREE AIRPORT, GA US","   25",",,W","    0",",,W","    0",",,W","  306",",,W","  200",",,W","   31",",,W",,,,,,,,,,,"  350",",,W","  350",",,W","   72",",,W","   94",",,W","    1",",,W",,,"    1",",,W",,,,,,
"USW00053863","2018-07-23","33.875","-84.30222","305.3","ATLANTA DEKALB PEACHTREE AIRPORT, GA US","  203",",,W","    0",",,W","    0",",,W","  300",",,W","  194",",,W","   17",",,W",,,,,,,,,,,"  150",",,W","  140",",,W","   76",",,W","   89",",,W","    1",",,W",,,"    1",",,W",,,,,,
"USW00053863","2018-07-24","33.875","-84.30222","305.3","ATLANTA DEKALB PEACHTREE AIRPORT, GA US","    3",",,W","    0",",,W","    0",",,W","  289",",,W","  211",",,W","    7",",,W",,,,,,,,,,,"  360",",,W","  340",",,W","   36",",,W","   49",",,W","    1",",,W",,,,,,,,,,
"USW00053863","2018-07-25","33.875","-84.30222","305.3","ATLANTA DEKALB PEACHTREE AIRPORT, GA US","    0",",,W","    0",",,W","    0",",,W","  317",",,W","  206",",,W","   17",",,W",,,,,,,,,,,"  340",",,W","  320",",,W","   72",",,W","   85",",,W","    1",",,W",,,,,,,,,,
"USW00053863","2018-07-26","33.875","-84.30222","305.3","ATLANTA DEKALB PEACHTREE AIRPORT, GA US","    0",",,W","    0",",,W","    0",",,W","  322",",,W","  200",",,W","   19",",,W",,,,,,,,,,,"  320",",,W","  300",",,W","   58",",,W","   76",",,W",,,,,,,,,,,,
"USW00053863","2018-07-27","33.875","-84.30222","305.3","ATLANTA DEKALB PEACHTREE AIRPORT, GA US","    0",",,W","    0",",,W","    0",",,W","  322",",,W","  183",",,W","   20",",,W",,,,,,,,,,,"  320",",,W","  330",",,W","   63",",,W","   85",",,W","    1",",,W",,,,,,,,,,
"USW00053863","2018-07-28","33.875","-84.30222","305.3","ATLANTA DEKALB PEACHTREE AIRPORT, GA US","    0",",,W","    0",",,W","    0",",,W","  317",",,W","  200",",,W","   29",",,W",,,,,,,,,,,"  310",",,W","  300",",,W","   67",",,W","   89",",,W",,,,,,,,,,,,
"USW00053863","2018-07-29","33.875","-84.30222","305.3","ATLANTA DEKALB PEACHTREE AIRPORT, GA US","    0",",,W","    0",",,W","    0",",,W","  322",",,W","  178",",,W","   12",",,W",,,,,,,,,,,"  280",",,W","  290",",,W","   40",",,W","   58",",,W",,,,,,,,,,,,
"USW00053863","2018-07-30","33.875","-84.30222","305.3","ATLANTA DEKALB PEACHTREE AIRPORT, GA US","    0",",,W","    0",",,W","    0",",,W","  300",",,W","  211",",,W","   14",",,W",,,,,,,,,,,"  150",",,W","  170",",,W","   54",",,W","   72",",,W",,,,,,,,,,,,
"USW00053863","2018-07-31","33.875","-84.30222","305.3","ATLANTA DEKALB PEACHTREE AIRPORT, GA US","  290",",,W","    0",",,W",,,"  294",",,W","  206",",,W","    4",",,W",,,,,,,,,,,"   99",",,W",,,"   27",",,W",,,"    1",",,W",,,"    1",",,W",,,,,,
"USW00053863","2018-08-01","33.875","-84.30222","305.3","ATLANTA DEKALB PEACHTREE AIRPORT, GA US","  297",",,W","    0",",,W",,,"  244",",,W","  206",",,W","   15",",,W",,,,,,,,,,,"  190",",,W","  360",",,W","   58",",,W","   76",",,W",,,,,,,,,,,,
"USW00053863","2018-08-02","33.875","-84.30222","305.3","ATLANTA DEKALB PEACHTREE AIRPORT, GA US","  282",",,W","    0",",,W",,,"  244",",,W","  211",",,W","    9",",,W",,,,,,,,,,,"  150",",,W","   80",",,W","   45",",,W","   63",",,W","    1",",,W",,,,,,,,,,
"USW00053863","2018-08-03","33.875","-84.30222","305.3","ATLANTA DEKALB PEACHTREE AIRPORT, GA US","    0",",,W","    0",",,W","    0",",,W","  306",",,W","  211",",,W","   18",",,W",,,,,,,,,,,"  220",",,W","  210",",,W","   54",",,W","   72",",,W",,,,,,,,,,,,
"USW00053863","2018-08-04","33.875","-84.30222","305.3","ATLANTA DEKALB PEACHTREE AIRPORT, GA US","    0","T,,W","    0",",,W","    0",",,W","  306",",,W","  206",",,W","    9",",,W",,,,,,,,,,,"  310",",,W","  310",",,W","   76",",,W","   98",",,W","    1",",,W",,,"    1",",,W",,,,,,
"USW00053863","2018-08-05","33.875","-84.30222","305.3","ATLANTA DEKALB PEACHTREE AIRPORT, GA US","    0",",,W","    0",",,W","    0",",,W","  333",",,W","  211",",,W","    9",",,W",,,,,,,,,,,"  330",",,W","  330",",,W","   58",",,W","   72",",,W","    1",",,W",,,"    1",",,W",,,,,,
"USW00053863","2018-08-06","33.875","-84.30222","305.3","ATLANTA DEKALB PEACHTREE AIRPORT, GA US","    0",",,W","    0",",,W","    0",",,W","  339",",,W","  222",",,W","   14",",,W",,,,,,,,,,,"  300",",,W","  340",",,W","   58",",,W","   67",",,W","    1",",,W",,,,,,,,,,
"USW00053863","2018-08-07","33.875","-84.30222","305.3","ATLANTA DEKALB PEACHTREE AIRPORT, GA US","    0","T,,W","    0",",,W","    0",",,W","  339",",,W","  228",",,W","   19",",,W",,,,,,,,,,,"  210",",,W","  200",",,W","   94",",,W","  116",",,W",,,,,"    1",",,W",,,,,,
"USW00053863","2018-08-08","33.875","-84.30222","305.3","ATLANTA DEKALB PEACHTREE AIRPORT, GA US","   20",",,W","    0",",,W","    0",",,W","  328",",,W","  217",",,W","   30",",,W",,,,,,,,,,,"  350",",,W","  360",",,W","  103",",,W","  130",",,W","    1",",,W",,,"    1",",,W",,,,,,
"USW00053863","2018-08-09","33.875","-84.30222","305.3","ATLANTA DEKALB PEACHTREE AIRPORT, GA US","  290",",,W","    0",",,W","    0",",,W","  317",",,W","  211",",,W","   22",",,W",,,,,,,,,,,"  280",",,W","  280",",,W","  139",",,W","  188",",,W","    1",",,W","    1",",,W","    1",",,W",,,,,"    1",",,W"
"USW00053863","2018-08-10","33.875","-84.30222","305.3","ATLANTA DEKALB PEACHTREE AIRPORT, GA US","    0",",,W","    0",",,W","    0",",,W","  311",",,W","  211",",,W","   26",",,W",,,,,,,,,,,"  230",",,W","  250",",,W","   54",",,W","   72",",,W","    1",",,W",,,,,,,,,,
"USW00053863","2018-08-11","33.875","-84.30222","305.3","ATLANTA DEKALB PEACHTREE AIRPORT, GA US","    0",",,W","    0",",,W","    0",",,W","  306",",,W","  228",",,W","   32",",,W",,,,,,,,,,,"  330",",,W","  320",",,W","   63",",,W","   89",",,W","    1",",,W",,,,,,,,,,
"USW00053863","2018-08-12","33.875","-84.30222","305.3","ATLANTA DEKALB PEACHTREE AIRPORT, GA US","    0",",,W","    0",",,W","    0",",,W","  322",",,W","  206",",,W","   19",",,W",,,,,,,,,,,"  270",",,W","  280",",,W","   63",",,W","   76",",,W","    1",",,W",,,,,,,,,,
"USW00053863","2018-08-13","33.875","-84.30222","305.3","ATLANTA DEKALB PEACHTREE AIRPORT, GA US","    0",",,W","    0",",,W","    0",",,W","  317",",,W","  200",",,W","   15",",,W",,,,,,,,,,,"  280",",,W","  290",",,W","   54",",,W","   63",",,W","    1",",,W",,,,,,,,,,
"USW00053863","2018-08-14","33.875","-84.30222","305.3","ATLANTA DEKALB PEACHTREE AIRPORT, GA US","    0",",,W","    0",",,W","    0",",,W","  317",",,W","  183",",,W","   13",",,W",,,,,,,,,,,"  270",",,W","  280",",,W","   58",",,W","   76",",,W","    1",",,W",,,,,,,,,,
"USW00053863","2018-08-15","33.875","-84.30222","305.3","ATLANTA DEKALB PEACHTREE AIRPORT, GA US","    0",",,W","    0",",,W","    0",",,W","  333",",,W","  183",",,W","    7",",,W",,,,,,,,,,,"  320",",,W","  310",",,W","   45",",,W","   63",",,W","    1",",,W",,,,,,,,,,
"USW00053863","2018-08-16","33.875","-84.30222","305.3","ATLANTA DEKALB PEACHTREE AIRPORT, GA US","    0","T,,W","    0",",,W","    0",",,W","  328",",,W","  200",",,W","   19",",,W",,,,,,,,,,,"  140",",,W","  140",",,W","   58",",,W","   81",",,W","    1",",,W",,,,,,,,,,
"USW00053863","2018-08-17","33.875","-84.30222","305.3","ATLANTA DEKALB PEACHTREE AIRPORT, GA US","    8",",,W","    0",",,W","    0",",,W","  306",",,W","  222",",,W","   31",",,W",,,,,,,,,,,"  190",",,W","  160",",,W","   63",",,W","   81",",,W","    1",",,W",,,"    1",",,W",,,,,,
"USW00053863","2018-08-18","33.875","-84.30222","305.3","ATLANTA DEKALB PEACHTREE AIRPORT, GA US","  226",",,W","    0",",,W","    0",",,W","  306",",,W","  222",",,W","   37",",,W",,,,,,,,,,,"  260",",,W","  220",",,W","   72",",,W","   89",",,W","    1",",,W",,,"    1",",,W",,,,,,
"USW00053863","2018-08-19","33.875","-84.30222","305.3","ATLANTA DEKALB PEACHTREE AIRPORT, GA US","    3",",,W","    0",",,W","    0",",,W","  289",",,W","  222",",,W","   31",",,W",,,,,,,,,,,"  230",",,W","  230",",,W","   58",",,W","   76",",,W","    1",",,W",,,,,,,,,,
"USW00053863","2018-08-20","33.875","-84.30222","305.3","ATLANTA DEKALB PEACHTREE AIRPORT, GA US","   86",",,W","    0",",,W","    0",",,W","  300",",,W","  217",",,W","   27",",,W",,,,,,,,,,,"  170",",,W","  240",",,W","   54",",,W","   76",",,W","    1",",,W",,,"    1",",,W",,,,,,
"USW00053863","2018-08-21","33.875","-84.30222","305.3","ATLANTA DEKALB PEACHTREE AIRPORT, GA US","  104",",,W","    0",",,W","    0",",,W","  294",",,W","  222",",,W","   39",",,W",,,,,,,,,,,"  290",",,W","  270",",,W","   72",",,W","  103",",,W","    1",",,W",,,"    1",",,W",,,,,,
"USW00053863","2018-08-22","33.875","-84.30222","305.3","ATLANTA DEKALB PEACHTREE AIRPORT, GA US","    0",",,W","    0",",,W","    0",",,W","  283",",,W","  200",",,W","   34",",,W",,,,,,,,,,,"  320",",,W","  330",",,W","   76",",,W","   89",",,W",,,,,,,,,,,,
"USW00053863","2018-08-23","33.875","-84.30222","305.3","ATLANTA DEKALB PEACHTREE AIRPORT, GA US","    0",",,W","    0",",,W","    0",",,W","  300",",,W","  178",",,W","   14",",,W",,,,,,,,,,,"  340",",,W","  120",",,W","   54",",,W","   72",",,W","    1",",,W",,,,,,,,,"    1",",,W"
"USW00053863","2018-08-24","33.875","-84.30222","305.3","ATLANTA DEKALB PEACHTREE AIRPORT, GA US","    0",",,W","    0",",,W","    0",",,W","  278",",,W","  172",",,W","   22",",,W",,,,,,,,,,,"   40",",,W","   40",",,W","   58",",,W","   76",",,W",,,,,,,,,,,,
"USW00053863","2018-08-25","33.875","-84.30222","305.3","ATLANTA DEKALB PEACHTREE AIRPORT, GA US","    0",",,W","    0",",,W","    0",",,W","  306",",,W","  178",",,W","   14",",,W",,,,,,,,,,,"   40",",,W","  250",",,W","   36",",,W","   63",",,W",,,,,,,,,,,,
"USW00053863","2018-08-26","33.875","-84.30222","305.3","ATLANTA DEKALB PEACHTREE AIRPORT, GA US","    0",",,W","    0",",,W","    0",",,W","  317",",,W","  189",",,W","    5",",,W",,,,,,,,,,,"   20",",,W","   50",",,W","   36",",,W","   63",",,W",,,,,,,,,,,,
"USW00053863","2018-08-27","33.875","-84.30222","305.3","ATLANTA DEKALB PEACHTREE AIRPORT, GA US","    0",",,W","    0",",,W","    0",",,W","  322",",,W","  200",",,W","   10",",,W",,,,,,,,,,,"  190",",,W","  150",",,W","   40",",,W","   63",",,W",,,,,,,,,,,,
"USW00053863","2018-08-28","33.875","-84.30222","305.3","ATLANTA DEKALB PEACHTREE AIRPORT, GA US","    0",",,W","    0",",,W","    0",",,W","  328",",,W","  206",",,W","    9",",,W",,,,,,,,,,,"  200",",,W","  180",",,W","   45",",,W","   58",",,W","    1",",,W",,,,,,,,,,
"USW00053863","2018-08-29","33.875","-84.30222","305.3","ATLANTA DEKALB PEACHTREE AIRPORT, GA US","    0",",,W","    0",",,W","    0",",,W","  322",",,W","  217",",,W","   16",",,W",,,,,,,,,,,"  190",",,W","  200",",,W","   81",",,W","  112",",,W",,,,,"    1",",,W",,,,,,
"USW00053863","2018-08-30","33.875","-84.30222","305.3","ATLANTA DEKALB PEACHTREE AIRPORT, GA US","    0","T,,W","    0",",,W","    0",",,W","  317",",,W","  194",",,W","   20",",,W",,,,,,,,,,,"  190",",,W","  190",",,W","   54",",,W","   67",",,W",,,,,,,,,,,,
"USW00053863","2018-08-31","33.875","-84.30222","305.3","ATLANTA DEKALB PEACHTREE AIRPORT, GA US","    0",",,W","    0",",,W","    0",",,W","  317",",,W","  211",",,W","   12",",,W",,,,,,,,,,,"  200",",,W","  200",",,W","   54",",,W","   58",",,W",,,,,,,,,,,,
"USW00053863","2018-09-01","33.875","-84.30222","305.3","ATLANTA DEKALB PEACHTREE AIRPORT, GA US","    0",",,W","    0",",,W","    0",",,W","  328",",,W","  211",",,W","   10",",,W",,,,,,,,,,,"  140",",,W","  160",",,W","   45",",,W","   63",",,W",,,,,,,,,,,,
"USW00053863","2018-09-02","33.875","-84.30222","305.3","ATLANTA DEKALB PEACHTREE AIRPORT, GA US","    0",",,W","    0",",,W","    0",",,W","  328",",,W","  211",",,W","   13",",,W",,,,,,,,,,,"  150",",,W","  120",",,W","   45",",,W","   67",",,W",,,,,,,,,,,,
"USW00053863","2018-09-03","33.875","-84.30222","305.3","ATLANTA DEKALB PEACHTREE AIRPORT, GA US","    0",",,W","    0",",,W","    0",",,W","  317",",,W","  217",",,W","   17",",,W",,,,,,,,,,,"  160",",,W","  120",",,W","   54",",,W","   76",",,W",,,,,,,,,,,,
"USW00053863","2018-09-04","33.875","-84.30222","305.3","ATLANTA DEKALB PEACHTREE AIRPORT, GA US","    0",",,W","    0",",,W","    0",",,W","  306",",,W","  217",",,W","   15",",,W",,,,,,,,,,,"   90",",,W","   90",",,W","   40",",,W","   63",",,W",,,,,,,,,,,,
"USW00053863","2018-09-05","33.875","-84.30222","305.3","ATLANTA DEKALB PEACHTREE AIRPORT, GA US","    0",",,W","    0",",,W","    0",",,W","  311",",,W","  222",",,W","   13",",,W",,,,,,,,,,,"  160",",,W","  110",",,W","   54",",,W","   85",",,W",,,,,,,,,,,,
"USW00053863","2018-09-06","33.875","-84.30222","305.3","ATLANTA DEKALB PEACHTREE AIRPORT, GA US","    0","T,,W","    0",",,W","    0",",,W","  306",",,W","  222",",,W","    7",",,W",,,,,,,,,,,"  140",",,W","  140",",,W","   40",",,W","   58",",,W",,,,,,,,,,,,
"USW00053863","2018-09-07","33.875","-84.30222","305.3","ATLANTA DEKALB PEACHTREE AIRPORT, GA US","    0","T,,W","    0",",,W","    0",",,W","  333",",,W","  206",",,W","    7",",,W",,,,,,,,,,,"  180",",,W","  170",",,W","   54",",,W","   67",",,W",,,,,"    1",",,W",,,,,,
"USW00053863","2018-09-08","33.875","-84.30222","305.3","ATLANTA DEKALB PEACHTREE AIRPORT, GA US","    3",",,W","    0",",,W","    0",",,W","  322",",,W","  206",",,W","   13",",,W",,,,,,,,,,,"  170",",,W","  140",",,W","   45",",,W","   63",",,W","    1",",,W",,,"    1",",,W",,,,,,
"USW00053863","2018-09-09","33.875","-84.30222","305.3","ATLANTA DEKALB PEACHTREE AIRPORT, GA US","    0",",,W","    0",",,W","    0",",,W","  311",",,W","  211",",,W","   16",",,W",,,,,,,,,,,"  190",",,W","  180",",,W","   89",",,W","  116",",,W",,,,,"    1",",,W",,,,,,
"USW00053863","2018-09-10","33.875","-84.30222","305.3","ATLANTA DEKALB PEACHTREE AIRPORT, GA US","   33",",,W","    0",",,W",,,"  306",",,W","  211",",,W","   19",",,W",,,,,,,,,,,"  270",",,W","  280",",,W","   67",",,W","   85",",,W",,,,,,,,,,,,
"USW00053863","2018-09-11","33.875","-84.30222","305.3","ATLANTA DEKALB PEACHTREE AIRPORT, GA US","    0","T,,W","    0",",,W",,,"  306",",,W","  217",",,W","    8",",,W",,,,,,,,,,,"  140",",,W","  120",",,W","   40",",,W","   58",",,W","    1",",,W",,,"    1",",,W",,,,,,
"USW00053863","2018-09-12","33.875","-84.30222","305.3","ATLANTA DEKALB PEACHTREE AIRPORT, GA US","    0",",,W","    0",",,W","    0",",,W","  322",",,W","  228",",,W","   11",",,W",,,,,,,,,,,"  130",",,W","  130",",,W","   45",",,W","   72",",,W",,,,,,,,,,,,
"USW00053863","2018-09-13","33.875","-84.30222","305.3","ATLANTA DEKALB PEACHTREE AIRPORT, GA US","    0",",,W","    0",",,W","    0",",,W","  328",",,W","  233",",,W","   15",",,W",,,,,,,,,,,"  340",",,W","   40",",,W","   54",",,W","   67",",,W",,,,,,,,,,,,
"USW00053863","2018-09-14","33.875","-84.30222","305.3","ATLANTA DEKALB PEACHTREE AIRPORT, GA US","    0",",,W","    0",",,W","    0",",,W","  350",",,W","  222",",,W","   26",",,W",,,,,,,,,,,"  320",",,W","  330",",,W","   67",",,W","   94",",,W",,,,,,,,,,,,
"USW00053863","2018-09-15","33.875","-84.30222","305.3","ATLANTA DEKALB PEACHTREE AIRPORT, GA US","    0","T,,W","    0",",,W","    0",",,W","  339",",,W","  211",",,W","   22",",,W",,,,,,,,,,,"   10",",,W","   50",",,W","   67",",,W","   98",",,W",,,,,,,,,,,,
"USW00053863","2018-09-16","33.875","-84.30222","305.3","ATLANTA DEKALB PEACHTREE AIRPORT, GA US","   10",",,W","    0",",,W","    0",",,W","  267",",,W","  217",",,W","   35",",,W",,,,,,,,,,,"  340",",,W","  350",",,W","   89",",,W","  112",",,W","    1",",,W",,,,,,,,,"    1",",,W"
"USW00053863","2018-09-17","33.875","-84.30222","305.3","ATLANTA DEKALB PEACHTREE AIRPORT, GA US","    0",",,W","    0",",,W","    0",",,W","  328",",,W","  189",",,W","   22",",,W",,,,,,,,,,,"  240",",,W","  240",",,W","   58",",,W","   67",",,W","    1",",,W",,,,,,,,,,
"USW00053863","2018-09-18","33.875","-84.30222","305.3","ATLANTA DEKALB PEACHTREE AIRPORT, GA US","    0",",,W","    0",",,W","    0",",,W","  333",",,W","  194",",,W","   22",",,W",,,,,,,,,,,"  320",",,W","  320",",,W","   58",",,W","   72",",,W",,,,,,,,,,,,
"USW00053863","2018-09-19","33.875","-84.30222","305.3","ATLANTA DEKALB PEACHTREE AIRPORT, GA US","    0",",,W","    0",",,W","    0",",,W","  344",",,W","  200",",,W","   12",",,W",,,,,,,,,,,"  340",",,W","  340",",,W","   54",",,W","   58",",,W",,,,,,,,,,,,
"USW00053863","2018-09-20","33.875","-84.30222","305.3","ATLANTA DEKALB PEACHTREE AIRPORT, GA US","    0",",,W","    0",",,W","    0",",,W","  344",",,W","  200",",,W","   12",",,W",,,,,,,,,,,"  140",",,W","  110",",,W","   45",",,W","   67",",,W",,,,,,,,,,,,
"USW00053863","2018-09-21","33.875","-84.30222","305.3","ATLANTA DEKALB PEACHTREE AIRPORT, GA US","    0",",,W","    0",",,W","    0",",,W","  322",",,W","  200",",,W","   13",",,W",,,,,,,,,,,"  170",",,W","  140",",,W","   40",",,W","   58",",,W",,,,,,,,,,,,
"USW00053863","2018-09-22","33.875","-84.30222","305.3","ATLANTA DEKALB PEACHTREE AIRPORT, GA US","    0",",,W","    0",",,W","    0",",,W","  317",",,W","  206",",,W","    9",",,W",,,,,,,,,,,"  180",",,W","  170",",,W","   54",",,W","   63",",,W",,,,,,,,,,,,
"USW00053863","2018-09-23","33.875","-84.30222","305.3","ATLANTA DEKALB PEACHTREE AIRPORT, GA US","    0",",,W","    0",",,W","    0",",,W","  317",",,W","  183",",,W","   10",",,W",,,,,,,,,,,"  130",",,W","  170",",,W","   45",",,W","   67",",,W",,,,,,,,,,,,
"USW00053863","2018-09-24","33.875","-84.30222","305.3","ATLANTA DEKALB PEACHTREE AIRPORT, GA US","    0","T,,W","    0",",,W","    0",",,W","  289",",,W","  217",",,W","   20",",,W",,,,,,,,,,,"  140",",,W","  100",",,W","   54",",,W","   81",",,W","    1",",,W",,,,,,,,,,
"USW00053863","2018-09-25","33.875","-84.30222","305.3","ATLANTA DEKALB PEACHTREE AIRPORT, GA US","   74",",,W","    0",",,W","    0",",,W","  300",",,W","  222",",,W","   17",",,W",,,,,,,,,,,"  180",",,W","  180",",,W","   58",",,W","   72",",,W","    1",",,W",,,,,,,,,,
"USW00053863","2018-09-26","33.875","-84.30222","305.3","ATLANTA DEKALB PEACHTREE AIRPORT, GA US","  122",",,W","    0",",,W","    0",",,W","  317",",,W","  211",",,W","   16",",,W",,,,,,,,,,,"  270",",,W","  260",",,W","  103",",,W","  130",",,W","    1",",,W",,,"    1",",,W",,,,,,
"USW00053863","2018-09-27","33.875","-84.30222","305.3","ATLANTA DEKALB PEACHTREE AIRPORT, GA US","   61",",,W","    0",",,W","    0",",,W","  289",",,W","  211",",,W","   26",",,W",,,,,,,,,,,"  250",",,W","  250",",,W","  103",",,W","  139",",,W","    1",",,W",,,"    1",",,W",,,,,,
