"POW00013201","2018-06-29","38.76667","-27.1","55.2","LAJES AB, Y3","    0",",,S",,,,,,,"  200",",,S",,,"  211","H,,S",,,,,,,,,,,,,,,,
"POW00013201","2018-06-30","38.76667","-27.1","55.2","LAJES AB, Y3","   20",",,S",,,,,,,,,,,"  203","H,,S",,,,,,,,,,,,,,,,
"POW00013201","2018-07-01","38.76667","-27.1","55.2","LAJES AB, Y3","    0",",,S",,,,,,,,,,,"  196","H,,S",,,,,,,,,,,,,,,,
"POW00013201","2018-07-02","38.76667","-27.1","55.2","LAJES AB, Y3",,,,,,,"  225",",,S",,,,,"  192","H,,S",,,,,,,,,,,,,,,,
"POW00013201","2018-07-03","38.76667","-27.1","55.2","LAJES AB, Y3",,,,,,,,,,,,,"  197","H,,S",,,,,,,,,,,,,,,,
"POW00013201","2018-07-04","38.76667","-27.1","55.2","LAJES AB, Y3","    0",",,S",,,,,,,"  165",",,S",,,"  203","H,,S",,,,,,,,,,,,,,,,
"POW00013201","2018-07-05","38.76667","-27.1","55.2","LAJES AB, Y3","    0",",,S",,,,,"  295",",,S","  170",",,S",,,"  227","H,,S",,,,,,,,,,,,,,,,
"POW00013201","2018-07-06","38.76667","-27.1","55.2","LAJES AB, Y3","    0",",,S",,,,,,,"  220",",,S",,,"  238","H,,S",,,,,,,,,,,,,,,,
"POW00013201","2018-07-07","38.76667","-27.1","55.2","LAJES AB, Y3",,,,,,,,,"  205",",,S",,,"  234","H,,S",,,,,,,,,,,,,,,,
"POW00013201","2018-07-08","38.76667","-27.1","55.2","LAJES AB, Y3",,,,,,,,,,,,,"  214","H,,S",,,,,,,,,,,,,,,,
"POW00013201","2018-07-09","38.76667","-27.1","55.2","LAJES AB, Y3","  109",",,S",,,,,,,,,,,"  211","H,,S",,,,,,,,,,,,,,,,
"POW00013201","2018-07-10","38.76667","-27.1","55.2","LAJES AB, Y3","    8",",,S",,,,,,,"  190",",,S",,,"  216","H,,S",,,,,,,,,,,,,,,,
"POW00013201","2018-07-11","38.76667","-27.1","55.2","LAJES AB, Y3","    0",",,S",,,,,,,"  190",",,S",,,"  215","H,,S",,,,,,,,,,,,,,,,
"POW00013201","2018-07-12","38.76667","-27.1","55.2","LAJES AB, Y3","    8",",,S",,,,,,,"  200",",,S",,,"  216","H,,S",,,,,,,,,,,,,,,,
"POW00013201","2018-07-13","38.76667","-27.1","55.2","LAJES AB, Y3","    0",",,S",,,,,,,"  206",",,S",,,"  213","H,,S",,,,,,,,,,,,,,,,
"POW00013201","2018-07-14","38.76667","-27.1","55.2","LAJES AB, Y3","   61",",,S",,,,,,,"  196",",,S",,,"  215","H,,S",,,,,,,,,,,,,,,,
"POW00013201","2018-07-15","38.76667","-27.1","55.2","LAJES AB, Y3","    0",",,S",,,,,,,,,,,"  212","H,,S",,,,,,,,,,,,,,,,
"POW00013201","2018-07-16","38.76667","-27.1","55.2","LAJES AB, Y3","   51",",,S",,,,,,,"  190",",,S",,,"  213","H,,S",,,,,,,,,,,,,,,,
"POW00013201","2018-07-17","38.76667","-27.1","55.2","LAJES AB, Y3","    0",",,S",,,,,,,,,,,"  210","H,,S",,,,,,,,,,,,,,,,
"POW00013201","2018-07-18","38.76667","-27.1","55.2","LAJES AB, Y3","   30",",,S",,,,,,,,,,,"  219","H,,S",,,,,,,,,,,,,,,,
"POW00013201","2018-07-19","38.76667","-27.1","55.2","LAJES AB, Y3","   20",",,S",,,,,,,,,,,"  212","H,,S",,,,,,,,,,,,,,,,
"POW00013201","2018-07-20","38.76667","-27.1","55.2","LAJES AB, Y3","    0",",,S",,,,,,,"  192",",,S",,,"  216","H,,S",,,,,,,,,,,,,,,,
"POW00013201","2018-07-21","38.76667","-27.1","55.2","LAJES AB, Y3","    0",",,S",,,,,,,,,,,"  220","H,,S",,,,,,,,,,,,,,,,
"POW00013201","2018-07-22","38.76667","-27.1","55.2","LAJES AB, Y3","   61",",,S",,,,,,,"  205",",,S",,,"  220","H,,S",,,,,,,,,,,,,,,,
"POW00013201","2018-07-23","38.76667","-27.1","55.2","LAJES AB, Y3","   51",",,S",,,,,,,"  205",",,S",,,"  226","H,,S",,,,,,,,,,,,,,,,
"POW00013201","2018-07-24","38.76667","-27.1","55.2","LAJES AB, Y3","   30",",,S",,,,,,,,,,,"  221","H,,S",,,,,,,,,,,,,,,,
"POW00013201","2018-07-25","38.76667","-27.1","55.2","LAJES AB, Y3","    0",",,S",,,,,,,,,,,"  218","H,,S",,,,,,,,,,,,,,,,
"POW00013201","2018-07-26","38.76667","-27.1","55.2","LAJES AB, Y3","    3",",,S",,,,,,,"  196",",,S",,,"  217","H,,S",,,,,,,,,,,,,,,,
"POW00013201","2018-07-27","38.76667","-27.1","55.2","LAJES AB, Y3","   71",",,S",,,,,,,,,,,"  217","H,,S",,,,,,,,,,,,,,,,
"POW00013201","2018-07-28","38.76667","-27.1","55.2","LAJES AB, Y3","    0",",,S",,,,,,,,,,,"  221","H,,S",,,,,,,,,,,,,,,,
"POW00013201","2018-07-29","38.76667","-27.1","55.2","LAJES AB, Y3",,,,,,,,,"  204",",,S",,,"  243","H,,S",,,,,,,,,,,,,,,,
"POW00013201","2018-07-30","38.76667","-27.1","55.2","LAJES AB, Y3",,,,,,,,,"  195",",,S",,,"  212","H,,S",,,,,,,,,,,,,,,,
"POW00013201","2018-07-31","38.76667","-27.1","55.2","LAJES AB, Y3",,,,,,,,,,,,,"  213","H,,S",,,,,,,,,,,,,,,,
"POW00013201","2018-08-01","38.76667","-27.1","55.2","LAJES AB, Y3",,,,,,,,,,,,,"  229","H,,S",,,,,,,,,,,,,,,,
"POW00013201","2018-08-02","38.76667","-27.1","55.2","LAJES AB, Y3",,,,,,,"  266",",,S","  202",",,S",,,"  234","H,,S",,,,,,,,,,,,,,,,
"POW00013201","2018-08-03","38.76667","-27.1","55.2","LAJES AB, Y3",,,,,,,,,"  210",",,S",,,"  228","H,,S",,,,,,,,,,,,,,,,
"POW00013201","2018-08-04","38.76667","-27.1","55.2","LAJES AB, Y3","   61",",,S",,,,,,,,,,,"  219","H,,S",,,,,,,,,,,,,,,,
"POW00013201","2018-08-05","38.76667","-27.1","55.2","LAJES AB, Y3","    5",",,S",,,,,,,,,,,"  217","H,,S",,,,,,,,,,,,,,,,
"POW00013201","2018-08-06","38.76667","-27.1","55.2","LAJES AB, Y3","    5",",,S",,,,,,,"  210",",,S",,,"  218","H,,S",,,,,,,,,,,,,,,,
"POW00013201","2018-08-07","38.76667","-27.1","55.2","LAJES AB, Y3","    0",",,S",,,,,,,,,,,"  231","H,,S",,,,,,,,,,,,,,,,
"POW00013201","2018-08-08","38.76667","-27.1","55.2","LAJES AB, Y3",,,,,,,,,"  210",",,S",,,"  228","H,,S",,,,,,,,,,,,,,,,
"POW00013201","2018-08-09","38.76667","-27.1","55.2","LAJES AB, Y3",,,,,,,,,,,,,"  222","H,,S",,,,,,,,,,,,,,,,
"POW00013201","2018-08-10","38.76667","-27.1","55.2","LAJES AB, Y3",,,,,,,,,,,,,"  238","H,,S",,,,,,,,,,,,,,,,
"POW00013201","2018-08-11","38.76667","-27.1","55.2","LAJES AB, Y3",,,,,,,,,"  200",",,S",,,"  237","H,,S",,,,,,,,,,,,,,,,
"POW00013201","2018-08-12","38.76667","-27.1","55.2","LAJES AB, Y3",,,,,,,,,"  204",",,S",,,"  239","H,,S",,,,,,,,,,,,,,,,
"POW00013201","2018-08-13","38.76667","-27.1","55.2","LAJES AB, Y3",,,,,,,,,,,,,"  227","H,,S",,,,,,,,,,,,,,,,
"POW00013201","2018-08-14","38.76667","-27.1","55.2","LAJES AB, Y3",,,,,,,,,,,,,"  233","H,,S",,,,,,,,,,,,,,,,
"POW00013201","2018-08-15","38.76667","-27.1","55.2","LAJES AB, Y3",,,,,,,,,"  210",",,S",,,"  236","H,,S",,,,,,,,,,,,,,,,
"POW00013201","2018-08-16","38.76667","-27.1","55.2","LAJES AB, Y3",,,,,,,,,,,,,"  238","H,,S",,,,,,,,,,,,,,,,
"POW00013201","2018-08-17","38.76667","-27.1","55.2","LAJES AB, Y3",,,,,,,,,"  220",",,S",,,"  237","H,,S",,,,,,,,,,,,,,,,
"POW00013201","2018-08-18","38.76667","-27.1","55.2","LAJES AB, Y3",,,,,,,,,"  208",",,S",,,"  233","H,,S",,,,,,,,,,,,,,,,
"POW00013201","2018-08-19","38.76667","-27.1","55.2","LAJES AB, Y3",,,,,,,,,"  200",",,S",,,"  231","H,,S",,,,,,,,,,,,,,,,
"POW00013201","2018-08-20","38.76667","-27.1","55.2","LAJES AB, Y3",,,,,,,,,"  206",",,S",,,"  234","H,,S",,,,,,,,,,,,,,,,
"POW00013201","2018-08-21","38.76667","-27.1","55.2","LAJES AB, Y3",,,,,,,,,"  200",",,S",,,"  236","H,,S",,,,,,,,,,,,,,,,
"POW00013201","2018-08-22","38.76667","-27.1","55.2","LAJES AB, Y3",,,,,,,,,,,,,"  230","H,,S",,,,,,,,,,,,,,,,
"POW00013201","2018-08-23","38.76667","-27.1","55.2","LAJES AB, Y3","   51",",,S",,,,,,,,,,,"  231","H,,S",,,,,,,,,,,,,,,,
"POW00013201","2018-08-24","38.76667","-27.1","55.2","LAJES AB, Y3","    0",",,S",,,,,,,"  205",",,S",,,"  230","H,,S",,,,,,,,,,,,,,,,
"POW00013201","2018-08-25","38.76667","-27.1","55.2","LAJES AB, Y3","    3",",,S",,,,,,,"  220",",,S",,,"  232","H,,S",,,,,,,,,,,,,,,,
"POW00013201","2018-08-26","38.76667","-27.1","55.2","LAJES AB, Y3","    3",",,S",,,,,,,"  210",",,S",,,"  230","H,,S",,,,,,,,,,,,,,,,
"POW00013201","2018-08-27","38.76667","-27.1","55.2","LAJES AB, Y3","   10",",,S",,,,,,,,,,,"  233","H,,S",,,,,,,,,,,,,,,,
"POW00013201","2018-08-28","38.76667","-27.1","55.2","LAJES AB, Y3","    0",",,S",,,,,,,,,,,"  233","H,,S",,,,,,,,,,,,,,,,
"POW00013201","2018-08-29","38.76667","-27.1","55.2","LAJES AB, Y3",,,,,,,,,,,,,"  248","H,,S",,,,,,,,,,,,,,,,
"POW00013201","2018-08-30","38.76667","-27.1","55.2","LAJES AB, Y3",,,,,,,,,,,,,"  256","H,,S",,,,,,,,,,,,,,,,
"POW00013201","2018-08-31","38.76667","-27.1","55.2","LAJES AB, Y3",,,,,,,,,"  230",",,S",,,"  242","H,,S",,,,,,,,,,,,,,,,
"POW00013201","2018-09-01","38.76667","-27.1","55.2","LAJES AB, Y3",,,,,,,,,,,,,"  230","H,,S",,,,,,,,,,,,,,,,
"POW00013201","2018-09-02","38.76667","-27.1","55.2","LAJES AB, Y3",,,,,,,,,,,,,"  232","H,,S",,,,,,,,,,,,,,,,
"POW00013201","2018-09-03","38.76667","-27.1","55.2","LAJES AB, Y3","   51",",,S",,,,,,,,,,,"  224","H,,S",,,,,,,,,,,,,,,,
"POW00013201","2018-09-04","38.76667","-27.1","55.2","LAJES AB, Y3","    8",",,S",,,,,,,,,,,"  216","H,,S",,,,,,,,,,,,,,,,
"POW00013201","2018-09-05","38.76667","-27.1","55.2","LAJES AB, Y3","    0",",,S",,,,,,,,,,,"  223","H,,S",,,,,,,,,,,,,,,,
"POW00013201","2018-09-06","38.76667","-27.1","55.2","LAJES AB, Y3","  130",",,S",,,,,,,,,,,"  215","H,,S",,,,,,,,,,,,,,,,
"POW00013201","2018-09-07","38.76667","-27.1","55.2","LAJES AB, Y3","   61",",,S",,,,,,,,,,,"  232","H,,S",,,,,,,,,,,,,,,,
"POW00013201","2018-09-08","38.76667","-27.1","55.2","LAJES AB, Y3","    0",",,S",,,,,,,"  210",",,S",,,"  227","H,,S",,,,,,,,,,,,,,,,
"POW00013201","2018-09-09","38.76667","-27.1","55.2","LAJES AB, Y3","    0",",,S",,,,,,,,,,,"  233","H,,S",,,,,,,,,,,,,,,,
"POW00013201","2018-09-10","38.76667","-27.1","55.2","LAJES AB, Y3","    0",",,S",,,,,,,"  210",",,S",,,"  241","H,,S",,,,,,,,,,,,,,,,
"POW00013201","2018-09-11","38.76667","-27.1","55.2","LAJES AB, Y3",,,,,,,,,,,,,"  240","H,,S",,,,,,,,,,,,,,,,
"POW00013201","2018-09-12","38.76667","-27.1","55.2","LAJES AB, Y3",,,,,,,,,,,,,"  234","H,,S",,,,,,,,,,,,,,,,
"POW00013201","2018-09-13","38.76667","-27.1","55.2","LAJES AB, Y3","   20",",,S",,,,,,,,,,,"  232","H,,S",,,,,,,,,,,,,,,,
"POW00013201","2018-09-14","38.76667","-27.1","55.2","LAJES AB, Y3","    3",",,S",,,,,,,,,,,"  231","H,,S",,,,,,,,,,,,,,,,
"POW00013201","2018-09-15","38.76667","-27.1","55.2","LAJES AB, Y3","    3",",,S",,,,,"  266",",,S","  220",",,S",,,"  236","H,,S",,,,,,,,,,,,,,,,
"POW00013201","2018-09-16","38.76667","-27.1","55.2","LAJES AB, Y3","    0",",,S",,,,,"  284",",,S",,,,,"  249","H,,S",,,,,,,,,,,,,,,,
"POW00013201","2018-09-18","38.76667","-27.1","55.2","LAJES AB, Y3",,,,,,,,,"  196",",,S",,,"  232","H,,S",,,,,,,,,,,,,,,,
"POW00013201","2018-09-19","38.76667","-27.1","55.2","LAJES AB, Y3",,,,,,,,,,,,,"  228","H,,S",,,,,,,,,,,,,,,,
"POW00013201","2018-09-20","38.76667","-27.1","55.2","LAJES AB, Y3",,,,,,,,,"  202",",,S",,,"  249","H,,S",,,,,,,,,,,,,,,,
"POW00013201","2018-09-21","38.76667","-27.1","55.2","LAJES AB, Y3",,,,,,,"  288",",,S","  226",",,S",,,"  248","H,,S",,,,,,,,,,,,,,,,
"POW00013201","2018-09-22","38.76667","-27.1","55.2","LAJES AB, Y3",,,,,,,,,,,,,"  250","H,,S",,,,,,,,,,,,,,,,
"POW00013201","2018-09-23","38.76667","-27.1","55.2","LAJES AB, Y3",,,,,,,,,,,,,"  239","H,,S",,,,,,,,,,,,,,,,
"POW00013201","2018-09-24","38.76667","-27.1","55.2","LAJES AB, Y3",,,,,,,,,,,,,"  235","H,,S",,,,,,,,,,,,,,,,
"POW00013201","2018-09-25","38.76667","-27.1","55.2","LAJES AB, Y3","   41",",,S",,,,,,,"  210",",,S",,,"  227","H,,S",,,,,,,,,,,,,,,,
"POW00013201","2018-09-26","38.76667","-27.1","55.2","LAJES AB, Y3","    3",",,S",,,,,"  255",",,S",,,,,"  229","H,,S",,,,,,,,,,,,,,,,
"POW00013201","2018-09-27","38.76667","-27.1","55.2","LAJES AB, Y3","   10",",,S",,,,,,,,,,,"  240","H,,S",,,,,,,,,,,,,,,,
"POW00013201","2018-09-28","38.76667","-27.1","55.2","LAJES AB, Y3","    0",",,S",,,,,,,"  220",",,S",,,"  233","H,,S",,,,,,,,,,,,,,,,
"POW00013201","2018-09-29","38.76667","-27.1","55.2","LAJES AB, Y3",,,,,,,,,,,,,"  220","H,,S",,,,,,,,,,,,,,,,
"POW00013201","2018-09-30","38.76667","-27.1","55.2","LAJES AB, Y3","   10",",,S",,,,,,,"  195",",,S",,,"  206","H,,S",,,,,,,,,,,,,,,,
"POW00013201","2018-10-01","38.76667","-27.1","55.2","LAJES AB, Y3","   71",",,S",,,,,"  240",",,S","  192",",,S",,,"  220","H,,S",,,,,,,,,,,,,,,,
"POW00013201","2018-10-02","38.76667","-27.1","55.2","LAJES AB, Y3","   20",",,S",,,,,"  240",",,S",,,,,"  218","H,,S",,,,,,,,,,,,,,,,
"POW00013201","2018-10-03","38.76667","-27.1","55.2","LAJES AB, Y3","   79",",,S",,,,,,,,,,,"  215","H,,S",,,,,,,,,,,,,,,,
"POW00013201","2018-10-04","38.76667","-27.1","55.2","LAJES AB, Y3","    3",",,S",,,,,,,,,,,"  216","H,,S",,,,,,,,,,,,,,,,
"POW00013201","2018-10-05","38.76667","-27.1","55.2","LAJES AB, Y3","    3",",,S",,,,,"  210",",,S",,,,,"  198","H,,S",,,,,,,,,,,,,,,,
"POW00013201","2018-10-06","38.76667","-27.1","55.2","LAJES AB, Y3","    0",",,S",,,,,,,"  188",",,S",,,"  196","H,,S",,,,,,,,,,,,,,,,
"POW00013201","2018-10-07","38.76667","-27.1","55.2","LAJES AB, Y3","   20",",,S",,,,,,,"  193",",,S",,,"  213","H,,S",,,,,,,,,,,,,,,,
"POW00013201","2018-10-08","38.76667","-27.1","55.2","LAJES AB, Y3","    0",",,S",,,,,,,,,,,"  216","H,,S",,,,,,,,,,,,,,,,
"POW00013201","2018-10-09","38.76667","-27.1","55.2","LAJES AB, Y3","   10",",,S",,,,,,,,,,,"  209","H,,S",,,,,,,,,,,,,,,,
"POW00013201","2018-10-10","38.76667","-27.1","55.2","LAJES AB, Y3","   99",",,S",,,,,,,"  156",",,S",,,"  177","H,,S",,,,,,,,,,,,,,,,
"POW00013201","2018-10-11","38.76667","-27.1","55.2","LAJES AB, Y3","    5",",,S",,,,,,,"  165",",,S",,,"  206","H,,S",,,,,,,,,,,,,,,,
"POW00013201","2018-10-12","38.76667","-27.1","55.2","LAJES AB, Y3","    0",",,S",,,,,,,,,,,"  191","H,,S",,,,,,,,,,,,,,,,
"POW00013201","2018-10-13","38.76667","-27.1","55.2","LAJES AB, Y3","   10",",,S",,,,,,,,,,,"  181","H,,S",,,,,,,,,,,,,,,,
"POW00013201","2018-10-14","38.76667","-27.1","55.2","LAJES AB, Y3","    0",",,S",,,,,,,"  160",",,S",,,"  209","H,,S",,,,,,,,,,,,,,,,
"POW00013201","2018-10-15","38.76667","-27.1","55.2","LAJES AB, Y3","    0",",,S",,,,,,,,,,,"  231","H,,S",,,,,,,,,,,,,,,,
"POW00013201","2018-10-16","38.76667","-27.1","55.2","LAJES AB, Y3","    3",",,S",,,,,"  234",",,S",,,,,"  206","H,,S",,,,,,,,,,,,,,,,
