"USC00481165","2018-07-07","44.35447","-106.69937","1414.0","BUFFALO, WY US","    0",",,7,0600","    0",",,7,0600","    0",",,7,0600","  339",",,7","  144",",,7",,,,,,,,,"  178",",,7,0600",,,,,,,,,,,,,,,,,,
"USC00481165","2018-07-08","44.35447","-106.69937","1414.0","BUFFALO, WY US","    0",",,7,0600","    0",",,7,0600","    0",",,7,0600","  311",",,7","  156",",,7",,,,,,,,,"  156",",,7,0600",,,,,,,,,,,,,,,,,,
"USC00481165","2018-07-09","44.35447","-106.69937","1414.0","BUFFALO, WY US","    0",",,7,0600","    0",",,7,0600","    0",",,7,0600","  317",",,7","  156",",,7",,,,,,,,,"  233",",,7,0600",,,,,,,,,,,,,,,,,,
"USC00481165","2018-07-10","44.35447","-106.69937","1414.0","BUFFALO, WY US","    0","T,,7,0600","    0",",,7,0600","    0",",,7,0600","  306",",,7","  144",",,7",,,,,,,,,"  150",",,7,0600",,,,,,,,,,,,,,,,,,
"USC00481165","2018-07-11","44.35447","-106.69937","1414.0","BUFFALO, WY US","    0",",,7,0600","    0",",,7,0600","    0",",,7,0600","  350",",,7","  144",",,7",,,,,,,,,"  194",",,7,0600",,,,,,,,,,,,,,,,,,
"USC00481165","2018-07-12","44.35447","-106.69937","1414.0","BUFFALO, WY US","    0",",,7,0600","    0",",,7,0600","    0",",,7,0600","  267",",,7","  133",",,7",,,,,,,,,"  133",",,7,0600",,,,,,,,,,,,,,,,,,
"USC00481165","2018-07-13","44.35447","-106.69937","1414.0","BUFFALO, WY US","   15",",,7,0600","    0",",,7,0600","    0",",,7,0600","  289",",,7","  128",",,7",,,,,,,,,"  139",",,7,0600",,,,,,,,,,,,,,,,,,
"USC00481165","2018-07-14","44.35447","-106.69937","1414.0","BUFFALO, WY US","    0",",,7,0600","    0",",,7,0600","    0",",,7,0600","  317",",,7","  117",",,7",,,,,,,,,"  122",",,7,0600",,,,,,,,,,,,,,,,,,
"USC00481165","2018-07-15","44.35447","-106.69937","1414.0","BUFFALO, WY US","    0",",,7,0600","    0",",,7,0600","    0",",,7,0600","  317",",,7","  117",",,7",,,,,,,,,"  156",",,7,0600",,,,,,,,,,,,,,,,,,
"USC00481165","2018-07-16","44.35447","-106.69937","1414.0","BUFFALO, WY US","   56",",,7,0600","    0",",,7,0600","    0",",,7,0600","  278",",,7","  139",",,7",,,,,,,,,"  139",",,7,0600",,,,,,,,,,,,,,,,,,
