"ASN00075032","2018-06-14","-33.4915","145.5249","122.0","HILLSTON AIRPORT, AS","    5",",,a","  167",",,a","   66",",,a",,,,,,,,,,,,,,
"ASN00075032","2018-06-15","-33.4915","145.5249","122.0","HILLSTON AIRPORT, AS","    1",",,a","  167",",,a","   79",",,a",,,,,,,,,,,,,,
"ASN00075032","2018-06-16","-33.4915","145.5249","122.0","HILLSTON AIRPORT, AS","    1",",,a","  125",",,a","   45",",,a",,,,,,,,,,,,,,
"ASN00075032","2018-06-17","-33.4915","145.5249","122.0","HILLSTON AIRPORT, AS","   57",",,a","  127",",,a","   43",",,a",,,,,,,,,,,,,,
"ASN00075032","2018-06-18","-33.4915","145.5249","122.0","HILLSTON AIRPORT, AS","    2",",,a","  147",",,a","   41",",,a",,,,,,,,,,,,,,
"ASN00075032","2018-06-19","-33.4915","145.5249","122.0","HILLSTON AIRPORT, AS","    0",",,a","  153",",,a","   15",",,a",,,,,,,,,,,,,,
"ASN00075032","2018-06-20","-33.4915","145.5249","122.0","HILLSTON AIRPORT, AS","    0",",,a","  174",",,a","   15",",,a",,,,,,,,,,,,,,
"ASN00075032","2018-06-21","-33.4915","145.5249","122.0","HILLSTON AIRPORT, AS","    0",",,a","  194",",,a","   62",",,a",,,,,,,,,,,,,,
"ASN00075032","2018-06-22","-33.4915","145.5249","122.0","HILLSTON AIRPORT, AS","    0",",,a","  190",",,a","   10",",,a",,,,,,,,,,,,,,
"ASN00075032","2018-06-23","-33.4915","145.5249","122.0","HILLSTON AIRPORT, AS","    0",",,a","  161",",,a","    0",",,a",,,,,,,,,,,,,,
"ASN00075032","2018-06-24","-33.4915","145.5249","122.0","HILLSTON AIRPORT, AS","    0",",,a","  151",",,a","    5",",,a",,,,,,,,,,,,,,
"ASN00075032","2018-06-25","-33.4915","145.5249","122.0","HILLSTON AIRPORT, AS","    0",",,a","  146",",,a","  -30",",,a",,,,,,,,,,,,,,
"ASN00075032","2018-06-26","-33.4915","145.5249","122.0","HILLSTON AIRPORT, AS","    0",",,a","  184",",,a","  -30",",,a",,,,,,,,,,,,,,
"ASN00075032","2018-06-27","-33.4915","145.5249","122.0","HILLSTON AIRPORT, AS","   32",",,a","  116",",,a","   36",",,a",,,,,,,,,,,,,,
"ASN00075032","2018-06-28","-33.4915","145.5249","122.0","HILLSTON AIRPORT, AS","  180",",,a",,,"   85",",,a",,,,,,,,,,,,,,
"ASN00075032","2018-06-29","-33.4915","145.5249","122.0","HILLSTON AIRPORT, AS","    0",",,a",,,,,,,,,"    2",",,a",,,,,,,"  134",",,a"
"ASN00075032","2018-06-30","-33.4915","145.5249","122.0","HILLSTON AIRPORT, AS","    0",",,a","  143",",,a",,,,,"    2",",,a",,,,,,,"   34",",,a",,
"ASN00075032","2018-07-01","-33.4915","145.5249","122.0","HILLSTON AIRPORT, AS","    0",",,a","  149",",,a","    2",",,a",,,,,,,,,,,,,,
