"USC00202015","2018-05-14","42.3195","-83.2377","184.4","DEARBORN, MI US","   25",",,7,0900","    0",",,7,","    0",",,7,","  178",",,7","   83",",,7",,,,,,,,,,,,,,,,,,,,,,,"  139",",,7,0900",,,,,,,,,,,,,,,,
"USC00202015","2018-05-15","42.3195","-83.2377","184.4","DEARBORN, MI US","   89",",,7,0900","    0",",,7,","    0",",,7,","  250",",,7","  139",",,7",,,,,,,,,,,,,,,,,,,,,,,"  183",",,7,0900",,,,,,,,,,,,,,,,
"USC00202015","2018-05-16","42.3195","-83.2377","184.4","DEARBORN, MI US","    5",",,7,0900","    0",",,7,","    0",",,7,","  228",",,7","   78",",,7",,,,,,,,,,,,,,,,,,,,,,,"  144",",,7,0900",,,,,,,,,,,,,,,,
"USC00202015","2018-05-17","42.3195","-83.2377","184.4","DEARBORN, MI US","    0",",,7,0900","    0",",,7,","    0",",,7,","  256",",,7","  106",",,7",,,,,,,,,,,,,,,,,,,,,,,"  206",",,7,0900",,,,,,,,,,,,,,,,
"USC00202015","2018-05-18","42.3195","-83.2377","184.4","DEARBORN, MI US","    0",",,7,0900","    0",",,7,","    0",",,7,","  250",",,7","  111",",,7",,,,,,,,,,,,,,,,,,,,,,,"  144",",,7,0900",,,,,,,,,,,,,,,,
"USC00202015","2018-05-19","42.3195","-83.2377","184.4","DEARBORN, MI US","    0",",,7,0900","    0",",,7,","    0",",,7,","  228",",,7","  144",",,7",,,,,,,,,,,,,,,,,,,,,,,"  156",",,7,0900",,,,,,,,,,,,,,,,
"USC00202015","2018-05-20","42.3195","-83.2377","184.4","DEARBORN, MI US","   56",",,7,0900","    0",",,7,","    0",",,7,","  250",",,7","  150",",,7",,,,,,,,,,,,,,,,,,,,,,,"  156",",,7,0900",,,,,,,,,,,,,,,,
"USC00202015","2018-05-21","42.3195","-83.2377","184.4","DEARBORN, MI US","    0",",,7,0900","    0",",,7,","    0",",,7,","  172",",,7","   89",",,7",,,,,,,,,,,,,,,,,,,,,,,"  139",",,7,0900",,,,,,,,,,,,,,,,
"USC00202015","2018-05-22","42.3195","-83.2377","184.4","DEARBORN, MI US","  107",",,7,0900","    0",",,7,","    0",",,7,","  194",",,7","  111",",,7",,,,,,,,,,,,,,,,,,,,,,,"  161",",,7,0900",,,,,,,,,,,,,,,,
"USC00202015","2018-05-23","42.3195","-83.2377","184.4","DEARBORN, MI US","    5",",,7,0900","    0",",,7,","    0",",,7,","  244",",,7","   94",",,7",,,,,,,,,,,,,,,,,,,,,,,"  172",",,7,0900",,,,,,,,,,,,,,,,
"USC00202015","2018-05-24","42.3195","-83.2377","184.4","DEARBORN, MI US","    0",",,7,0900","    0",",,7,","    0",",,7,","  261",",,7","  128",",,7",,,,,,,,,,,,,,,,,,,,,,,"  217",",,7,0900",,,,,,,,,,,,,,,,
"USC00202015","2018-05-25","42.3195","-83.2377","184.4","DEARBORN, MI US","    0",",,7,0900","    0",",,7,","    0",",,7,","  289",",,7","  117",",,7",,,,,,,,,,,,,,,,,,,,,,,"  217",",,7,0900",,,,,,,,,,,,,,,,
"USC00202015","2018-05-26","42.3195","-83.2377","184.4","DEARBORN, MI US","    0",",,7,0900","    0",",,7,","    0",",,7,","  306",",,7","  178",",,7",,,,,,,,,,,,,,,,,,,,,,,"  183",",,7,0900",,,,,,,,,,,,,,,,
"USC00202015","2018-05-27","42.3195","-83.2377","184.4","DEARBORN, MI US",,,"    0",",,7,","    0",",,7,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00202015","2018-05-28","42.3195","-83.2377","184.4","DEARBORN, MI US","    0",",,7,0900","    0",",,7,","    0",",,7,","  322",",,7","  189",",,7",,,,,,,,,,,,,,,,,,,,,,,"  272",",,7,0900",,,,,,,,,,,,,,,,
"USC00202015","2018-05-29","42.3195","-83.2377","184.4","DEARBORN, MI US","    0",",,7,0900","    0",",,7,","    0",",,7,","  339",",,7","  200",",,7",,,,,,,,,,,,,,,,,,,,,,,"  256",",,7,0900",,,,,,,,,,,,,,,,
"USC00202015","2018-05-30","42.3195","-83.2377","184.4","DEARBORN, MI US","    0",",,7,0900","    0",",,7,","    0",",,7,","  328",",,7","  217",",,7",,,,,,,,,,,,,,,,,,,,,,,"  239",",,7,0900",,,,,,,,,,,,,,,,
"USC00202015","2018-05-31","42.3195","-83.2377","184.4","DEARBORN, MI US","   46",",,7,0900","    0",",,7,","    0",",,7,","  294",",,7","  222",",,7",,,,,,,,,,,,,,,,,,,,,,,"  256",",,7,0900",,,,,,,,,,,,,,,,
"USC00202015","2018-06-01","42.3195","-83.2377","184.4","DEARBORN, MI US","    0",",,7,0900","    0",",,7,","    0",",,7,","  311",",,7","  200",",,7",,,,,,,,,,,,,,,,,,,,,,,"  228",",,7,0900",,,,,,,,,,,,,,,,
"USC00202015","2018-06-02","42.3195","-83.2377","184.4","DEARBORN, MI US","   30",",,7,0900","    0",",,7,","    0",",,7,","  278",",,7","  133",",,7",,,,,,,,,,,,,,,,,,,,,,,"  139",",,7,0900",,,,,,,,,,,,,,,,
"USC00202015","2018-06-03","42.3195","-83.2377","184.4","DEARBORN, MI US","    0",",,7,0900","    0",",,7,","    0",",,7,","  228",",,7","  133",",,7",,,,,,,,,,,,,,,,,,,,,,,"  167",",,7,0900",,,,,,,,,,,,,,,,
"USC00202015","2018-06-04","42.3195","-83.2377","184.4","DEARBORN, MI US","  132",",,7,0900","    0",",,7,","    0",",,7,","  233",",,7","  144",",,7",,,,,,,,,,,,,,,,,,,,,,,"  150",",,7,0900",,,,,,,,,,,,,,,,
"USC00202015","2018-06-05","42.3195","-83.2377","184.4","DEARBORN, MI US","   56",",,7,0900","    0",",,7,","    0",",,7,","  228",",,7","  139",",,7",,,,,,,,,,,,,,,,,,,,,,,"  144",",,7,0900",,,,,,,,,,,,,,,,
"USC00202015","2018-06-06","42.3195","-83.2377","184.4","DEARBORN, MI US","    0",",,7,0900","    0",",,7,","    0",",,7,","  183",",,7","   72",",,7",,,,,,,,,,,,,,,,,,,,,,,"  133",",,7,0900",,,,,,,,,,,,,,,,
"USC00202015","2018-06-07","42.3195","-83.2377","184.4","DEARBORN, MI US","    0",",,7,0900","    0",",,7,","    0",",,7,","  222",",,7","  133",",,7",,,,,,,,,,,,,,,,,,,,,,,"  183",",,7,0900",,,,,,,,,,,,,,,,
"USC00202015","2018-06-08","42.3195","-83.2377","184.4","DEARBORN, MI US","    0",",,7,0900","    0",",,7,","    0",",,7,","  283",",,7","  156",",,7",,,,,,,,,,,,,,,,,,,,,,,"  206",",,7,0900",,,,,,,,,,,,,,,,
"USC00202015","2018-06-09","42.3195","-83.2377","184.4","DEARBORN, MI US","    0",",,7,0900","    0",",,7,","    0",",,7,","  283",",,7","  172",",,7",,,,,,,,,,,,,,,,,,,,,,,"  189",",,7,0900",,,,,,,,,,,,,,,,
"USC00202015","2018-06-10","42.3195","-83.2377","184.4","DEARBORN, MI US","   38",",,7,0900","    0",",,7,","    0",",,7,","  211",",,7","  167",",,7",,,,,,,,,,,,,,,,,,,,,,,"  178",",,7,0900",,,,,,,,,,,,,,,,
"USC00202015","2018-06-11","42.3195","-83.2377","184.4","DEARBORN, MI US","    3",",,7,0900","    0",",,7,","    0",",,7,",,,"  172",",,7",,,,,,,,,,,,,,,,,,,,,,,"  194",",,7,0900",,,,,,,,,,,,,,,,
"USC00202015","2018-06-12","42.3195","-83.2377","184.4","DEARBORN, MI US","    0",",,7,0900","    0",",,7,","    0",",,7,","  256",",,7","  161",",,7",,,,,,,,,,,,,,,,,,,,,,,"  194",",,7,0900",,,,,,,,,,,,,,,,
