"ITW00033126","2018-06-28","37.4","14.91667","25.0","SIGONELLA, IT","    0","B,,S",,,,,"  338",",,S","  180",",,S",,,,,,,,,,,"  259","H,,S",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"ITW00033126","2018-06-29","37.4","14.91667","25.0","SIGONELLA, IT","    0","B,,S",,,,,"  354",",,S","  188",",,S",,,,,,,,,,,"  266","H,,S",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"ITW00033126","2018-06-30","37.4","14.91667","25.0","SIGONELLA, IT","    0","B,,S",,,,,"  336",",,S","  170",",,S",,,,,,,,,,,"  254","H,,S",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"ITW00033126","2018-07-01","37.4","14.91667","25.0","SIGONELLA, IT",,,,,,,"  330",",,S","  180",",,S",,,,,,,,,,,"  263","H,,S",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"ITW00033126","2018-07-02","37.4","14.91667","25.0","SIGONELLA, IT","    0","B,,S",,,,,"  400",",,S","  194",",,S",,,,,,,,,,,"  290","H,,S",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"ITW00033126","2018-07-03","37.4","14.91667","25.0","SIGONELLA, IT","    0","B,,S",,,,,"  354",",,S","  190",",,S",,,,,,,,,,,"  276","H,,S",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"ITW00033126","2018-07-04","37.4","14.91667","25.0","SIGONELLA, IT","    0","B,,S",,,,,"  360",",,S","  198",",,S",,,,,,,,,,,"  274","H,,S",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"ITW00033126","2018-07-05","37.4","14.91667","25.0","SIGONELLA, IT","    0","B,,S",,,,,"  392",",,S","  204",",,S",,,,,,,,,,,"  297","H,,S",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"ITW00033126","2018-07-06","37.4","14.91667","25.0","SIGONELLA, IT","    0","B,,S",,,,,"  370",",,S","  234",",,S",,,,,,,,,,,"  308","H,,S",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"ITW00033126","2018-07-07","37.4","14.91667","25.0","SIGONELLA, IT","    0","B,,S",,,,,"  350",",,S","  220",",,S",,,,,,,,,,,"  291","H,,S",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"ITW00033126","2018-07-08","37.4","14.91667","25.0","SIGONELLA, IT",,,,,,,,,"  220",",,S",,,,,,,,,,,"  289","H,,S",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"ITW00033126","2018-07-09","37.4","14.91667","25.0","SIGONELLA, IT","    0","B,,S",,,,,"  346",",,S","  200",",,S",,,,,,,,,,,"  283","H,,S",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"ITW00033126","2018-07-10","37.4","14.91667","25.0","SIGONELLA, IT","    0","B,,S",,,,,"  328",",,S","  202",",,S",,,,,,,,,,,"  271","H,,S",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"ITW00033126","2018-07-11","37.4","14.91667","25.0","SIGONELLA, IT","    0","B,,S",,,,,"  362",",,S","  208",",,S",,,,,,,,,,,"  283","H,,S",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"ITW00033126","2018-07-12","37.4","14.91667","25.0","SIGONELLA, IT","    0","B,,S",,,,,"  370",",,S",,,,,,,,,,,,,"  295","H,,S",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
