"USC00116616","2018-07-07","41.4947","-87.6802","216.4","PARK FOREST, IL US","    0",",,7,0800","    0",",,7","    0",",,7","  239",",,7","  128",",,7",,,,,,,"  128",",,7,0800",,,,,,,,,,,,,,
"USC00116616","2018-07-08","41.4947","-87.6802","216.4","PARK FOREST, IL US","    0",",,7,0800","    0",",,7","    0",",,7","  278",",,7","  128",",,7",,,,,,,"  150",",,7,0800",,,,,,,,,,,,,,
"USC00116616","2018-07-09","41.4947","-87.6802","216.4","PARK FOREST, IL US","    0",",,7,0800","    0",",,7","    0",",,7","  294",",,7","  150",",,7",,,,,,,"  178",",,7,0800",,,,,,,,,,,,,,
"USC00116616","2018-07-10","41.4947","-87.6802","216.4","PARK FOREST, IL US","    0",",,7,0800","    0",",,7","    0",",,7","  317",",,7","  178",",,7",,,,,,,"  233",",,7,0800",,,,,,,,,,,,,,
"USC00116616","2018-07-11","41.4947","-87.6802","216.4","PARK FOREST, IL US","    0",",,7,0800","    0",",,7","    0",",,7","  306",",,7","  189",",,7",,,,,,,"  189",",,7,0800",,,,,,,,,,,,,,
"USC00116616","2018-07-12","41.4947","-87.6802","216.4","PARK FOREST, IL US","    0",",,7,0800","    0",",,7","    0",",,7","  306",",,7","  172",",,7",,,,,,,"  189",",,7,0800",,,,,,,,,,,,,,
"USC00116616","2018-07-13","41.4947","-87.6802","216.4","PARK FOREST, IL US","    0",",,7,0800","    0",",,7","    0",",,7","  289",",,7","  189",",,7",,,,,,,"  200",",,7,0800",,,,,,,,,,,,,,
"USC00116616","2018-07-14","41.4947","-87.6802","216.4","PARK FOREST, IL US","    0",",,7,0800","    0",",,7","    0",",,7","  322",",,7","  200",",,7",,,,,,,"  228",",,7,0800",,,,,,,,,,,,,,
"USC00116616","2018-07-15","41.4947","-87.6802","216.4","PARK FOREST, IL US","   53",",,7,0800","    0",",,7","    0",",,7","  311",",,7","  200",",,7",,,,,,,"  217",",,7,0800",,,,,,,,,,,,,,
"USC00116616","2018-07-16","41.4947","-87.6802","216.4","PARK FOREST, IL US","    0",",,7,0800",,,,,"  311",",,7","  211",",,7",,,,,,,"  233",",,7,0800",,,,,,,,,,,,,,
"USC00116616","2018-07-17","41.4947","-87.6802","216.4","PARK FOREST, IL US","  208",",,7,0800","    0",",,7","    0",",,7","  317",",,7","  183",",,7",,,,,,,"  189",",,7,0800",,,,,,,,,,,,,,
"USC00116616","2018-07-18","41.4947","-87.6802","216.4","PARK FOREST, IL US","    0",",,7,0800","    0",",,7","    0",",,7","  283",",,7","  144",",,7",,,,,,,"  144",",,7,0800",,,,,,,,,,,,,,
"USC00116616","2018-07-19","41.4947","-87.6802","216.4","PARK FOREST, IL US","    0",",,7,0800","    0",",,7","    0",",,7","  256",",,7","  144",",,7",,,,,,,"  150",",,7,0800",,,,,,,,,,,,,,
"USC00116616","2018-07-20","41.4947","-87.6802","216.4","PARK FOREST, IL US","    0",",,7,0800","    0",",,7","    0",",,7","  294",",,7","  150",",,7",,,,,,,"  211",",,7,0800",,,,,,,,,,,,,,
"USC00116616","2018-07-21","41.4947","-87.6802","216.4","PARK FOREST, IL US","  305",",,7,0800","    0",",,7","    0",",,7","  244",",,7","  194",",,7",,,,,,,"  194",",,7,0800",,,,,,,,,,,,,,
"USC00116616","2018-07-22","41.4947","-87.6802","216.4","PARK FOREST, IL US","  145",",,7,0800","    0",",,7","    0",",,7","  244",",,7","  194",",,7",,,,,,,"  200",",,7,0800",,,,,,,,,,,,,,
"USC00116616","2018-07-23","41.4947","-87.6802","216.4","PARK FOREST, IL US","  140",",,7,0800","    0",",,7","    0",",,7","  244",",,7","  189",",,7",,,,,,,"  189",",,7,0800",,,,,,,,,,,,,,
"USC00116616","2018-07-24","41.4947","-87.6802","216.4","PARK FOREST, IL US","    3",",,7,0800","    0",",,7","    0",",,7","  267",",,7","  172",",,7",,,,,,,"  178",",,7,0800",,,,,,,,,,,,,,
"USC00116616","2018-07-25","41.4947","-87.6802","216.4","PARK FOREST, IL US","    0",",,7,0800","    0",",,7","    0",",,7","  294",",,7","  172",",,7",,,,,,,"  183",",,7,0800",,,,,,,,,,,,,,
"USC00116616","2018-07-26","41.4947","-87.6802","216.4","PARK FOREST, IL US","    0",",,7,0800","    0",",,7","    0",",,7","  289",",,7","  178",",,7",,,,,,,"  200",",,7,0800",,,,,,,,,,,,,,
"USC00116616","2018-07-27","41.4947","-87.6802","216.4","PARK FOREST, IL US","    0",",,7,0800","    0",",,7","    0",",,7","  272",",,7","  178",",,7",,,,,,,"  178",",,7,0800",,,,,,,,,,,,,,
"USC00116616","2018-07-28","41.4947","-87.6802","216.4","PARK FOREST, IL US","    0",",,7,0800","    0",",,7","    0",",,7","  244",",,7","  139",",,7",,,,,,,"  161",",,7,0800",,,,,,,,,,,,,,
"USC00116616","2018-07-29","41.4947","-87.6802","216.4","PARK FOREST, IL US","    0",",,7,0800","    0",",,7","    0",",,7","  250",",,7","  150",",,7",,,,,,,"  167",",,7,0800",,,,,,,,,,,,,,
"USC00116616","2018-07-30","41.4947","-87.6802","216.4","PARK FOREST, IL US","    0",",,7,0800","    0",",,7","    0",",,7","  261",",,7","  144",",,7",,,,,,,"  144",",,7,0800",,,,,,,,,,,,,,
"USC00116616","2018-07-31","41.4947","-87.6802","216.4","PARK FOREST, IL US","    0",",,7,0800","    0",",,7","    0",",,7","  261",",,7","  144",",,7",,,,,,,"  172",",,7,0800",,,,,,,,,,,,,,
"USC00116616","2018-08-01","41.4947","-87.6802","216.4","PARK FOREST, IL US","    8",",,7,0800","    0",",,7","    0",",,7","  256",",,7","  161",",,7",,,,,,,"  161",",,7,0800",,,,,,,,,,,,,,
"USC00116616","2018-08-02","41.4947","-87.6802","216.4","PARK FOREST, IL US","    0",",,7,0800","    0",",,7","    0",",,7","  289",",,7","  156",",,7",,,,,,,"  178",",,7,0800",,,,,,,,,,,,,,
"USC00116616","2018-08-03","41.4947","-87.6802","216.4","PARK FOREST, IL US","    0",",,7,0800","    0",",,7","    0",",,7","  294",",,7","  150",",,7",,,,,,,"  156",",,7,0800",,,,,,,,,,,,,,
"USC00116616","2018-08-04","41.4947","-87.6802","216.4","PARK FOREST, IL US","    0",",,7,0800","    0",",,7","    0",",,7","  306",",,7","  156",",,7",,,,,,,"  211",",,7,0800",,,,,,,,,,,,,,
