"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","WDFG","WDFG_ATTRIBUTES","WSFG","WSFG_ATTRIBUTES"
"CA006119M51","2018-06-06","45.0333","-80.3667","191.0","WESTERN ISLAND AUT, ON CA","  125",",,C","   69",",,C","   97",",,C","    0",",,C","    0",",,C"
"CA006119M51","2018-06-07","45.0333","-80.3667","191.0","WESTERN ISLAND AUT, ON CA","  168",",,C","   95",",,C","  132",",,C","    0",",,C","    0",",,C"
"CA006119M51","2018-06-08","45.0333","-80.3667","191.0","WESTERN ISLAND AUT, ON CA","  176",",,C","   87",",,C","  132",",,C","   32",",,C","  350",",,C"
"CA006119M51","2018-06-09","45.0333","-80.3667","191.0","WESTERN ISLAND AUT, ON CA","  186",",,C","  107",",,C","  147",",,C","    0",",,C","    0",",,C"
"CA006119M51","2018-06-10","45.0333","-80.3667","191.0","WESTERN ISLAND AUT, ON CA","  231",",,C","  129",",,C","  180",",,C","    6",",,C","  350",",,C"
"CA006119M51","2018-06-11","45.0333","-80.3667","191.0","WESTERN ISLAND AUT, ON CA","  186",",,C","  127",",,C","  157",",,C","    8",",,C","  320",",,C"
"CA006119M51","2018-06-12","45.0333","-80.3667","191.0","WESTERN ISLAND AUT, ON CA","  221",",,C","  134",",,C","  178",",,C","    0",",,C","    0",",,C"
"CA006119M51","2018-06-13","45.0333","-80.3667","191.0","WESTERN ISLAND AUT, ON CA","  199",",,C","  100",",,C","  150",",,C","   29",",,C","  630",",,C"
"CA006119M51","2018-06-14","45.0333","-80.3667","191.0","WESTERN ISLAND AUT, ON CA","  153",",,C","   94",",,C","  124",",,C","   30",",,C","  610",",,C"
"CA006119M51","2018-06-15","45.0333","-80.3667","191.0","WESTERN ISLAND AUT, ON CA","  204",",,C","   94",",,C","  149",",,C","    0",",,C","    0",",,C"
"CA006119M51","2018-06-16","45.0333","-80.3667","191.0","WESTERN ISLAND AUT, ON CA","  222",",,C","  124",",,C","  173",",,C","    0",",,C","    0",",,C"
"CA006119M51","2018-06-17","45.0333","-80.3667","191.0","WESTERN ISLAND AUT, ON CA","  275",",,C","  149",",,C","  212",",,C","   32",",,C","  370",",,C"
"CA006119M51","2018-06-18","45.0333","-80.3667","191.0","WESTERN ISLAND AUT, ON CA","  212",",,C","  130",",,C","  171",",,C","   26",",,C","  460",",,C"
"CA006119M51","2018-06-19","45.0333","-80.3667","191.0","WESTERN ISLAND AUT, ON CA","  158",",,C","  120",",,C","  139",",,C","    4",",,C","  520",",,C"
"CA006119M51","2018-06-20","45.0333","-80.3667","191.0","WESTERN ISLAND AUT, ON CA","  184",",,C","  125",",,C","  155",",,C","    5",",,C","  370",",,C"
"CA006119M51","2018-06-21","45.0333","-80.3667","191.0","WESTERN ISLAND AUT, ON CA","  179",",,C","  121",",,C","  150",",,C","    4",",,C","  430",",,C"
"CA006119M51","2018-06-22","45.0333","-80.3667","191.0","WESTERN ISLAND AUT, ON CA","  225",",,C","  138",",,C","  182",",,C","   12",",,C","  330",",,C"
"CA006119M51","2018-06-23","45.0333","-80.3667","191.0","WESTERN ISLAND AUT, ON CA","  189",",,C","  155",",,C","  172",",,C","   15",",,C","  330",",,C"
"CA006119M51","2018-06-24","45.0333","-80.3667","191.0","WESTERN ISLAND AUT, ON CA","  170",",,C","  138",",,C","  154",",,C","    1",",,C","  370",",,C"
"CA006119M51","2018-06-25","45.0333","-80.3667","191.0","WESTERN ISLAND AUT, ON CA","  157",",,C","  130",",,C","  144",",,C","    3",",,C","  410",",,C"
"CA006119M51","2018-06-26","45.0333","-80.3667","191.0","WESTERN ISLAND AUT, ON CA","  222",",,C","  136",",,C","  179",",,C","   12",",,C","  330",",,C"
"CA006119M51","2018-06-27","45.0333","-80.3667","191.0","WESTERN ISLAND AUT, ON CA","  181",",,C","  160",",,C","  171",",,C","    0",",,C","    0",",,C"
"CA006119M51","2018-06-28","45.0333","-80.3667","191.0","WESTERN ISLAND AUT, ON CA","  197",",,C","  145",",,C","  171",",,C","   27",",,C","  410",",,C"
"CA006119M51","2018-06-29","45.0333","-80.3667","191.0","WESTERN ISLAND AUT, ON CA","  268",",,C","  163",",,C","  216",",,C","   18",",,C","  430",",,C"
"CA006119M51","2018-06-30","45.0333","-80.3667","191.0","WESTERN ISLAND AUT, ON CA","  265",",,C","  192",",,C","  228",",,C","    3",",,C","  480",",,C"
"CA006119M51","2018-07-01","45.0333","-80.3667","191.0","WESTERN ISLAND AUT, ON CA","  301",",,C","  203",",,C","  252",",,C","   18",",,C","  460",",,C"
"CA006119M51","2018-07-02","45.0333","-80.3667","191.0","WESTERN ISLAND AUT, ON CA","  250",",,C","  179",",,C","  215",",,C","   21",",,C","  440",",,C"
"CA006119M51","2018-07-03","45.0333","-80.3667","191.0","WESTERN ISLAND AUT, ON CA","  284",",,C","  183",",,C","  234",",,C","    0",",,C","    0",",,C"
"CA006119M51","2018-07-04","45.0333","-80.3667","191.0","WESTERN ISLAND AUT, ON CA","  312",",,C","  208",",,C","  260",",,C","    0",",,C","    0",",,C"
"CA006119M51","2018-07-05","45.0333","-80.3667","191.0","WESTERN ISLAND AUT, ON CA","  259",",,C","  185",",,C","  222",",,C","   31",",,C","  650",",,C"
"CA006119M51","2018-07-06","45.0333","-80.3667","191.0","WESTERN ISLAND AUT, ON CA","  190",",,C","  161",",,C","  176",",,C","   35",",,C","  670",",,C"
"CA006119M51","2018-07-07","45.0333","-80.3667","191.0","WESTERN ISLAND AUT, ON CA","  205",",,C","  156",",,C","  181",",,C","    0",",,C","    0",",,C"
"CA006119M51","2018-07-08","45.0333","-80.3667","191.0","WESTERN ISLAND AUT, ON CA","  239",",,C","  174",",,C","  207",",,C","   19",",,C","  440",",,C"
"CA006119M51","2018-07-09","45.0333","-80.3667","191.0","WESTERN ISLAND AUT, ON CA","  225",",,C","  183",",,C","  204",",,C","   24",",,C","  460",",,C"
"CA006119M51","2018-07-10","45.0333","-80.3667","191.0","WESTERN ISLAND AUT, ON CA","  202",",,C","  180",",,C","  191",",,C","   31",",,C","  440",",,C"
"CA006119M51","2018-07-11","45.0333","-80.3667","191.0","WESTERN ISLAND AUT, ON CA","  219",",,C","  178",",,C","  199",",,C","   31",",,C","  330",",,C"
"CA006119M51","2018-07-12","45.0333","-80.3667","191.0","WESTERN ISLAND AUT, ON CA","  229",",,C","  185",",,C","  207",",,C","    0",",,C","    0",",,C"
"CA006119M51","2018-07-13","45.0333","-80.3667","191.0","WESTERN ISLAND AUT, ON CA","  244",",,C","  197",",,C","  221",",,C","   25",",,C","  350",",,C"
"CA006119M51","2018-07-14","45.0333","-80.3667","191.0","WESTERN ISLAND AUT, ON CA","  231",",,C","  193",",,C","  212",",,C","    0",",,C","    0",",,C"
"CA006119M51","2018-07-15","45.0333","-80.3667","191.0","WESTERN ISLAND AUT, ON CA","  273",",,C","  194",",,C","  234",",,C","    0",",,C","    0",",,C"
"CA006119M51","2018-07-16","45.0333","-80.3667","191.0","WESTERN ISLAND AUT, ON CA","  254",",,C","  212",",,C","  233",",,C","   31",",,C","  450",",,C"
"CA006119M51","2018-07-17","45.0333","-80.3667","191.0","WESTERN ISLAND AUT, ON CA","  220",",,C","  179",",,C","  199",",,C","   31",",,C","  500",",,C"
"CA006119M51","2018-07-18","45.0333","-80.3667","191.0","WESTERN ISLAND AUT, ON CA","  193",",,C","  165",",,C","  179",",,C","    3",",,C","  330",",,C"
"CA006119M51","2018-07-19","45.0333","-80.3667","191.0","WESTERN ISLAND AUT, ON CA","  228",",,C","  176",",,C","  202",",,C","   18",",,C","  390",",,C"
"CA006119M51","2018-07-20","45.0333","-80.3667","191.0","WESTERN ISLAND AUT, ON CA","  267",",,C","  193",",,C","  230",",,C","   11",",,C","  420",",,C"
"CA006119M51","2018-07-21","45.0333","-80.3667","191.0","WESTERN ISLAND AUT, ON CA","  248",",,C","  213",",,C","  231",",,C","   12",",,C","  440",",,C"
"CA006119M51","2018-07-22","45.0333","-80.3667","191.0","WESTERN ISLAND AUT, ON CA","  219",",,C","  180",",,C","  200",",,C","    6",",,C","  570",",,C"
"CA006119M51","2018-07-23","45.0333","-80.3667","191.0","WESTERN ISLAND AUT, ON CA","  249",",,C","  198",",,C","  224",",,C","   11",",,C","  330",",,C"
"CA006119M51","2018-07-24","45.0333","-80.3667","191.0","WESTERN ISLAND AUT, ON CA","  229",",,C","  208",",,C","  218",",,C","   17",",,C","  330",",,C"
"CA006119M51","2018-07-25","45.0333","-80.3667","191.0","WESTERN ISLAND AUT, ON CA","  226",",,C","  181",",,C","  203",",,C","   28",",,C","  390",",,C"
"CA006119M51","2018-07-26","45.0333","-80.3667","191.0","WESTERN ISLAND AUT, ON CA","  221",",,C","  193",",,C","  207",",,C","   28",",,C","  380",",,C"
"CA006119M51","2018-07-27","45.0333","-80.3667","191.0","WESTERN ISLAND AUT, ON CA","  201",",,C","  177",",,C","  189",",,C","   31",",,C","  440",",,C"
"CA006119M51","2018-07-28","45.0333","-80.3667","191.0","WESTERN ISLAND AUT, ON CA","  193",",,C","  151",",,C","  172",",,C","   29",",,C","  550",",,C"
"CA006119M51","2018-07-29","45.0333","-80.3667","191.0","WESTERN ISLAND AUT, ON CA","  232",",,C","  181",",,C","  206",",,C","   26",",,C","  340",",,C"
"CA006119M51","2018-07-30","45.0333","-80.3667","191.0","WESTERN ISLAND AUT, ON CA","  251",",,C","  193",",,C","  222",",,C",,,,
"CA006119M51","2018-07-31","45.0333","-80.3667","191.0","WESTERN ISLAND AUT, ON CA","  241",",,C","  202",",,C","  222",",,C",,,,
"CA006119M51","2018-08-01","45.0333","-80.3667","191.0","WESTERN ISLAND AUT, ON CA","  223",",,C","  192",",,C","  207",",,C","   34",",,C","  550",",,C"
"CA006119M51","2018-08-02","45.0333","-80.3667","191.0","WESTERN ISLAND AUT, ON CA","  233",",,C","  196",",,C","  214",",,C","   24",",,C","  370",",,C"
"CA006119M51","2018-08-03","45.0333","-80.3667","191.0","WESTERN ISLAND AUT, ON CA","  242",",,C","  165",",,C","  203",",,C",,,,
"CA006119M51","2018-08-05","45.0333","-80.3667","191.0","WESTERN ISLAND AUT, ON CA","  288",",,C","  224",",,C","  256",",,C","   24",",,C","  410",",,C"
"CA006119M51","2018-08-06","45.0333","-80.3667","191.0","WESTERN ISLAND AUT, ON CA","  246",",,C","  215",",,C","  230",",,C","   25",",,C","  440",",,C"
"CA006119M51","2018-08-07","45.0333","-80.3667","191.0","WESTERN ISLAND AUT, ON CA","  223",",,C","  203",",,C","  213",",,C","   27",",,C","  370",",,C"
"CA006119M51","2018-08-08","45.0333","-80.3667","191.0","WESTERN ISLAND AUT, ON CA","  222",",,C","  204",",,C","  213",",,C","   30",",,C","  410",",,C"
"CA006119M51","2018-08-09","45.0333","-80.3667","191.0","WESTERN ISLAND AUT, ON CA","  233",",,C","  200",",,C","  217",",,C","   27",",,C","  420",",,C"
"CA006119M51","2018-08-10","45.0333","-80.3667","191.0","WESTERN ISLAND AUT, ON CA","  229",",,C","  202",",,C","  216",",,C",,,,
"CA006119M51","2018-08-11","45.0333","-80.3667","191.0","WESTERN ISLAND AUT, ON CA","  235",",,C","  206",",,C","  220",",,C",,,,
"CA006119M51","2018-08-12","45.0333","-80.3667","191.0","WESTERN ISLAND AUT, ON CA","  240",",,C","  207",",,C","  223",",,C",,,,
"CA006119M51","2018-08-13","45.0333","-80.3667","191.0","WESTERN ISLAND AUT, ON CA","  254",",,C","  221",",,C","  237",",,C",,,,
"CA006119M51","2018-08-14","45.0333","-80.3667","191.0","WESTERN ISLAND AUT, ON CA","  253",",,C","  219",",,C","  236",",,C","   27",",,C","  400",",,C"
"CA006119M51","2018-08-15","45.0333","-80.3667","191.0","WESTERN ISLAND AUT, ON CA","  242",",,C","  218",",,C","  230",",,C","   27",",,C","  360",",,C"
"CA006119M51","2018-08-16","45.0333","-80.3667","191.0","WESTERN ISLAND AUT, ON CA","  268",",,C","  217",",,C","  242",",,C","   23",",,C","  360",",,C"
"CA006119M51","2018-08-17","45.0333","-80.3667","191.0","WESTERN ISLAND AUT, ON CA","  248",",,C","  187",",,C","  217",",,C","   35",",,C","  530",",,C"
"CA006119M51","2018-08-18","45.0333","-80.3667","191.0","WESTERN ISLAND AUT, ON CA","  234",",,C","  187",",,C","  210",",,C","    5",",,C","  330",",,C"
"CA006119M51","2018-08-19","45.0333","-80.3667","191.0","WESTERN ISLAND AUT, ON CA","  239",",,C","  198",",,C","  219",",,C",,,,
"CA006119M51","2018-08-23","45.0333","-80.3667","191.0","WESTERN ISLAND AUT, ON CA","  229",",,C","  199",",,C","  214",",,C","   26",",,C","  530",",,C"
"CA006119M51","2018-08-24","45.0333","-80.3667","191.0","WESTERN ISLAND AUT, ON CA","  239",",,C","  201",",,C","  220",",,C","   26",",,C","  420",",,C"
"CA006119M51","2018-08-25","45.0333","-80.3667","191.0","WESTERN ISLAND AUT, ON CA","  221",",,C","  194",",,C","  208",",,C","   16",",,C","  520",",,C"
"CA006119M51","2018-08-26","45.0333","-80.3667","191.0","WESTERN ISLAND AUT, ON CA","  219",",,C","  205",",,C","  212",",,C","   26",",,C","  460",",,C"
"CA006119M51","2018-08-27","45.0333","-80.3667","191.0","WESTERN ISLAND AUT, ON CA","  253",",,C","  207",",,C","  230",",,C","   19",",,C","  470",",,C"
"CA006119M51","2018-08-28","45.0333","-80.3667","191.0","WESTERN ISLAND AUT, ON CA","  255",",,C","  208",",,C","  231",",,C","   26",",,C","  620",",,C"
"CA006119M51","2018-08-29","45.0333","-80.3667","191.0","WESTERN ISLAND AUT, ON CA","  242",",,C","  143",",,C","  193",",,C","   22",",,C","  820",",,C"
"CA006119M51","2018-08-30","45.0333","-80.3667","191.0","WESTERN ISLAND AUT, ON CA","  183",",,C","  119",",,C","  151",",,C","    4",",,C","  470",",,C"
"CA006119M51","2018-08-31","45.0333","-80.3667","191.0","WESTERN ISLAND AUT, ON CA","  212",",,C","  168",",,C","  190",",,C","   18",",,C","  420",",,C"
"CA006119M51","2018-09-01","45.0333","-80.3667","191.0","WESTERN ISLAND AUT, ON CA","  252",",,C","  186",",,C","  219",",,C","   20",",,C","  800",",,C"
"CA006119M51","2018-09-02","45.0333","-80.3667","191.0","WESTERN ISLAND AUT, ON CA","  244",",,C","  213",",,C","  229",",,C","   26",",,C","  330",",,C"
"CA006119M51","2018-09-03","45.0333","-80.3667","191.0","WESTERN ISLAND AUT, ON CA","  249",",,C","  209",",,C","  229",",,C","   27",",,C","  720",",,C"
"CA006119M51","2018-09-04","45.0333","-80.3667","191.0","WESTERN ISLAND AUT, ON CA","  263",",,C","  207",",,C","  235",",,C","   21",",,C","  310",",,C"
"CA006119M51","2018-09-05","45.0333","-80.3667","191.0","WESTERN ISLAND AUT, ON CA","  276",",,C","  205",",,C","  241",",,C","   29",",,C","  640",",,C"
"CA006119M51","2018-09-06","45.0333","-80.3667","191.0","WESTERN ISLAND AUT, ON CA","  207",",,C","  178",",,C","  192",",,C","   33",",,C","  340",",,C"
"CA006119M51","2018-09-07","45.0333","-80.3667","191.0","WESTERN ISLAND AUT, ON CA","  217",",,C","  152",",,C","  184",",,C","    5",",,C","  580",",,C"
"CA006119M51","2018-09-08","45.0333","-80.3667","191.0","WESTERN ISLAND AUT, ON CA","  172",",,C","  113",",,C","  143",",,C","    5",",,C","  590",",,C"
"CA006119M51","2018-09-09","45.0333","-80.3667","191.0","WESTERN ISLAND AUT, ON CA","  162",",,C","  120",",,C","  141",",,C","   11",",,C","  540",",,C"
"CA006119M51","2018-09-10","45.0333","-80.3667","191.0","WESTERN ISLAND AUT, ON CA","  147",",,C","  126",",,C","  136",",,C","   12",",,C","  670",",,C"
"CA006119M51","2018-09-11","45.0333","-80.3667","191.0","WESTERN ISLAND AUT, ON CA","  171",",,C","  131",",,C","  151",",,C","   36",",,C","  360",",,C"
"CA006119M51","2018-09-12","45.0333","-80.3667","191.0","WESTERN ISLAND AUT, ON CA","  207",",,C","  163",",,C","  185",",,C",,,,
"CA006119M51","2018-09-13","45.0333","-80.3667","191.0","WESTERN ISLAND AUT, ON CA","  237",",,C","  180",",,C","  209",",,C",,,,
"CA006119M51","2018-09-14","45.0333","-80.3667","191.0","WESTERN ISLAND AUT, ON CA","  230",",,C","  185",",,C","  208",",,C",,,,
"CA006119M51","2018-09-15","45.0333","-80.3667","191.0","WESTERN ISLAND AUT, ON CA","  238",",,C","  192",",,C","  215",",,C",,,,
"CA006119M51","2018-09-16","45.0333","-80.3667","191.0","WESTERN ISLAND AUT, ON CA","  249",",,C","  197",",,C","  223",",,C","   18",",,C","  340",",,C"
"CA006119M51","2018-09-17","45.0333","-80.3667","191.0","WESTERN ISLAND AUT, ON CA","  264",",,C","  206",",,C","  235",",,C","   18",",,C","  320",",,C"
"CA006119M51","2018-09-18","45.0333","-80.3667","191.0","WESTERN ISLAND AUT, ON CA","  217",",,C","  139",",,C","  178",",,C","    1",",,C","  390",",,C"
"CA006119M51","2018-09-20","45.0333","-80.3667","191.0","WESTERN ISLAND AUT, ON CA","  175",",,C","  143",",,C","  159",",,C","   14",",,C","  560",",,C"
"CA006119M51","2018-09-21","45.0333","-80.3667","191.0","WESTERN ISLAND AUT, ON CA","  250",",,C","  116",",,C","  183",",,C","   30",",,C"," 1120",",,C"
"CA006119M51","2018-09-22","45.0333","-80.3667","191.0","WESTERN ISLAND AUT, ON CA","  129",",,C","   88",",,C","  108",",,C","   35",",,C","  700",",,C"
"CA006119M51","2018-09-23","45.0333","-80.3667","191.0","WESTERN ISLAND AUT, ON CA","  177",",,C","   89",",,C","  133",",,C","    4",",,C","  460",",,C"
"CA006119M51","2018-09-24","45.0333","-80.3667","191.0","WESTERN ISLAND AUT, ON CA","  184",",,C","   89",",,C","  136",",,C","   14",",,C","  530",",,C"
"CA006119M51","2018-09-25","45.0333","-80.3667","191.0","WESTERN ISLAND AUT, ON CA","  206",",,C","  150",",,C","  178",",,C","   16",",,C","  590",",,C"
"CA006119M51","2018-09-26","45.0333","-80.3667","191.0","WESTERN ISLAND AUT, ON CA","  195",",,C","  129",",,C","  162",",,C","   29",",,C","  640",",,C"
"CA006119M51","2018-09-27","45.0333","-80.3667","191.0","WESTERN ISLAND AUT, ON CA","  159",",,C","  121",",,C","  140",",,C","   17",",,C","  460",",,C"
"CA006119M51","2018-09-28","45.0333","-80.3667","191.0","WESTERN ISLAND AUT, ON CA","  147",",,C","  115",",,C","  131",",,C","   24",",,C","  610",",,C"
"CA006119M51","2018-09-29","45.0333","-80.3667","191.0","WESTERN ISLAND AUT, ON CA","  127",",,C","   95",",,C","  111",",,C","   27",",,C","  600",",,C"
"CA006119M51","2018-09-30","45.0333","-80.3667","191.0","WESTERN ISLAND AUT, ON CA","  103",",,C","   74",",,C","   88",",,C","   30",",,C","  340",",,C"
"CA006119M51","2018-10-01","45.0333","-80.3667","191.0","WESTERN ISLAND AUT, ON CA","  125",",,C","   82",",,C","  103",",,C","   11",",,C","  570",",,C"
"CA006119M51","2018-10-02","45.0333","-80.3667","191.0","WESTERN ISLAND AUT, ON CA","  114",",,C","   86",",,C","  100",",,C","   11",",,C","  590",",,C"
"CA006119M51","2018-10-03","45.0333","-80.3667","191.0","WESTERN ISLAND AUT, ON CA","  187",",,C","  106",",,C","  147",",,C","   17",",,C","  720",",,C"
"CA006119M51","2018-10-04","45.0333","-80.3667","191.0","WESTERN ISLAND AUT, ON CA","  213",",,C","   79",",,C","  146",",,C","   28",",,C","  890",",,C"
"CA006119M51","2018-10-05","45.0333","-80.3667","191.0","WESTERN ISLAND AUT, ON CA","   99",",,C","   66",",,C","   82",",,C","    9",",,C","  460",",,C"
"CA006119M51","2018-10-06","45.0333","-80.3667","191.0","WESTERN ISLAND AUT, ON CA","  154",",,C","   90",",,C","  122",",,C","   34",",,C","  460",",,C"
"CA006119M51","2018-10-07","45.0333","-80.3667","191.0","WESTERN ISLAND AUT, ON CA","  105",",,C","   80",",,C","   93",",,C","   10",",,C","  410",",,C"
"CA006119M51","2018-10-08","45.0333","-80.3667","191.0","WESTERN ISLAND AUT, ON CA","  173",",,C","   84",",,C","  128",",,C","   12",",,C","  520",",,C"
"CA006119M51","2018-10-09","45.0333","-80.3667","191.0","WESTERN ISLAND AUT, ON CA","  240",",,C","  164",",,C","  202",",,C","   18",",,C","  400",",,C"
"CA006119M51","2018-10-10","45.0333","-80.3667","191.0","WESTERN ISLAND AUT, ON CA","  244",",,C","  166",",,C","  205",",,C","   21",",,C","  440",",,C"
"CA006119M51","2018-10-12","45.0333","-80.3667","191.0","WESTERN ISLAND AUT, ON CA","   78",",,C","   50",",,C","   64",",,C","   32",",,C","  800",",,C"
"CA006119M51","2018-10-13","45.0333","-80.3667","191.0","WESTERN ISLAND AUT, ON CA","   87",",,C","   39",",,C","   63",",,C","   29",",,C","  540",",,C"
"CA006119M51","2018-10-14","45.0333","-80.3667","191.0","WESTERN ISLAND AUT, ON CA","  127",",,C","   85",",,C","  106",",,C","   23",",,C","  450",",,C"
"CA006119M51","2018-10-15","45.0333","-80.3667","191.0","WESTERN ISLAND AUT, ON CA","  113",",,C","   23",",,C","   68",",,C","   30",",,C"," 1100",",,C"
"CA006119M51","2018-10-16","45.0333","-80.3667","191.0","WESTERN ISLAND AUT, ON CA","  115",",,C","   44",",,C","   80",",,C","   30",",,C","  750",",,C"
"CA006119M51","2018-10-17","45.0333","-80.3667","191.0","WESTERN ISLAND AUT, ON CA","   75",",,C","   16",",,C","   45",",,C","   31",",,C","  790",",,C"
"CA006119M51","2018-10-19","45.0333","-80.3667","191.0","WESTERN ISLAND AUT, ON CA","  132",",,C","   83",",,C","  107",",,C","   26",",,C"," 1030",",,C"
"CA006119M51","2018-10-21","45.0333","-80.3667","191.0","WESTERN ISLAND AUT, ON CA","   52",",,C","    3",",,C","   28",",,C","   35",",,C","  700",",,C"
"CA006119M51","2018-10-23","45.0333","-80.3667","191.0","WESTERN ISLAND AUT, ON CA","   91",",,C","   40",",,C","   66",",,C","   32",",,C","  730",",,C"
