"USC00486555","2018-06-05","41.26587","-110.33747","2072.6","MOUNTAIN VIEW, WY US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  283",",,7","   94",",,7",,,,,,,,,,,,,,,,,,
"USC00486555","2018-06-06","41.26587","-110.33747","2072.6","MOUNTAIN VIEW, WY US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  278",",,7","   61",",,7",,,,,,,,,,,,,,,,,,
"USC00486555","2018-06-07","41.26587","-110.33747","2072.6","MOUNTAIN VIEW, WY US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  283",",,7","   61",",,7",,,,,,,,,,,,,,,,,,
"USC00486555","2018-06-08","41.26587","-110.33747","2072.6","MOUNTAIN VIEW, WY US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  261",",,7","   61",",,7",,,,,,,,,,,,,,,,,,
"USC00486555","2018-06-09","41.26587","-110.33747","2072.6","MOUNTAIN VIEW, WY US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  272",",,7","   78",",,7",,,,,,,,,,,,,,,,,,
"USC00486555","2018-06-10","41.26587","-110.33747","2072.6","MOUNTAIN VIEW, WY US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  300",",,7","   83",",,7",,,,,,,,,,,,,,,,,,
"USC00486555","2018-06-11","41.26587","-110.33747","2072.6","MOUNTAIN VIEW, WY US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  189",",,7","    0",",,7",,,,,,,,,,,,,,,,,,
"USC00486555","2018-06-12","41.26587","-110.33747","2072.6","MOUNTAIN VIEW, WY US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  222",",,7","   22",",,7",,,,,,,,,,,,,,,,,,
"USC00486555","2018-06-13","41.26587","-110.33747","2072.6","MOUNTAIN VIEW, WY US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  256",",,7","   56",",,7",,,,,,,,,,,,,,,,,,
"USC00486555","2018-06-14","41.26587","-110.33747","2072.6","MOUNTAIN VIEW, WY US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  300",",,7","  122",",,7",,,,,,,,,,,,,,,,,,
"USC00486555","2018-06-15","41.26587","-110.33747","2072.6","MOUNTAIN VIEW, WY US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  283",",,7","   44",",,7",,,,,,,,,,,,,,,,,,
"USC00486555","2018-06-16","41.26587","-110.33747","2072.6","MOUNTAIN VIEW, WY US","    3",",,7,0800","    0",",,7,0800","    0",",,7,0800","  289",",,7","   61",",,7",,,,,,,,,,,,,,,,,,
"USC00486555","2018-06-17","41.26587","-110.33747","2072.6","MOUNTAIN VIEW, WY US","   23",",,7,0800","    0",",,7,0800","    0",",,7,0800","  228",",,7","   78",",,7",,,,,,,,,,,,,,,,,,
