"USC00247560","2018-06-15","47.72835","-104.14681","589.2","SIDNEY, MT US","    0",",,7,1600","    0",",,7","    0",",,7","  306",",,7","   94",",,7",,,,,,,"  122",",,7,1600",,,,,,,"  172",",,7","  367",",,7","  200",",,7,1600","   76",",,7",,,,,,,,,,,,,,,,,,,,,,
"USC00247560","2018-06-16","47.72835","-104.14681","589.2","SIDNEY, MT US",,,"    0",",,7","    0",",,7","  200",",,7","  128",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00247560","2018-06-17","47.72835","-104.14681","589.2","SIDNEY, MT US",,,"    0",",,7","    0",",,7","  222",",,7","  100",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00247560","2018-06-18","47.72835","-104.14681","589.2","SIDNEY, MT US",,,"    0",",,7","    0",",,7","  239",",,7","   89",",,7",,,"    3",",,7",,," -104",",X,7,1600",,,"  170",",,7",,,"  150",",,7","  278",",,7","  228",",,7,1600","  105",",,7",,,,,,,,,,,,,,,,,,,,,,
"USC00247560","2018-06-19","47.72835","-104.14681","589.2","SIDNEY, MT US","    0",",,7,1600","    0",",,7","    0",",,7","  244",",,7","  128",",,7",,,,,,,"   13",",,7,1600",,,,,,,"  194",",,7","  283",",,7","  233",",,7,1600","   39",",,7",,,,,,,,,,,,,,,,,,,,,,
"USC00247560","2018-06-20","47.72835","-104.14681","589.2","SIDNEY, MT US","    0",",,7,1600","    0",",,7","    0",",,7","  267",",,7","  122",",,7",,,,,,,"   51",",,7,1600",,,,,,,"  200",",,7","  339",",,7","  250",",,7,1600","   26",",,7",,,,,,,,,,,,,,,,,,,,,,
"USC00247560","2018-06-21","47.72835","-104.14681","589.2","SIDNEY, MT US","    0",",,7,1600","    0",",,7","    0",",,7","  294",",,7","  133",",,7",,,,,,,"   51",",,7,1600",,,,,,,"  206",",,7","  361",",,7","  289",",,7,1600","   19",",,7",,,,,,,,,,,,,,,,,,,,,,
"USC00247560","2018-06-22","47.72835","-104.14681","589.2","SIDNEY, MT US","    0",",,7,1600","    0",",,7","    0",",,7","  289",",,7","  161",",,7",,,,,,,"   74",",,7,1600",,,,,,,"  222",",,7","  372",",,7","  267",",,7,1600","   51",",,7",,,,,,,,,,,,,,,,,,,,,,
"USC00247560","2018-06-23","47.72835","-104.14681","589.2","SIDNEY, MT US",,,"    0",",,7","    0",",,7","  272",",,7","  139",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00247560","2018-06-24","47.72835","-104.14681","589.2","SIDNEY, MT US",,,"    0",",,7","    0",",,7","  261",",,7","  161",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
