"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","PRCP","PRCP_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","AWND","AWND_ATTRIBUTES","FMTM","FMTM_ATTRIBUTES","PGTM","PGTM_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TSUN","TSUN_ATTRIBUTES","WDF2","WDF2_ATTRIBUTES","WDF5","WDF5_ATTRIBUTES","WSF2","WSF2_ATTRIBUTES","WSF5","WSF5_ATTRIBUTES","WT01","WT01_ATTRIBUTES","WT02","WT02_ATTRIBUTES","WT08","WT08_ATTRIBUTES","WT09","WT09_ATTRIBUTES"
"USW00026492","2018-06-22","60.785","-148.83889","31.4","PORTAGE GLACIER VISITOR CENTER, AK US","   23",",,W,",,,"  106",",,W","   78",",,W","   28",",,W",,," 0000",",,W",,,,,"  100",",,W","   80",",,W","   72",",,W","  121",",,W",,,,,,,,
"USW00026492","2018-06-23","60.785","-148.83889","31.4","PORTAGE GLACIER VISITOR CENTER, AK US","    0","T,,W,",,,"  144",",,W","   67",",,W","   17",",,W",,," 1101",",,W",,,,,"  280",",,W","  310",",,W","   40",",,W","   67",",,W",,,,,,,,
"USW00026492","2018-06-24","60.785","-148.83889","31.4","PORTAGE GLACIER VISITOR CENTER, AK US","    0",",,W,",,,"  144",",,W","   72",",,W","   15",",,W",,," 2040",",,W",,,,,"   90",",,W","  120",",,W","   40",",,W","   76",",,W",,,,,,,,
"USW00026492","2018-06-25","60.785","-148.83889","31.4","PORTAGE GLACIER VISITOR CENTER, AK US","    0","T,,W,",,,"  150",",,W","   72",",,W","   26",",,W",,," 1755",",,W",,,,,"  130",",,W","  150",",,W","   54",",,W","   94",",,W",,,,,,,,
"USW00026492","2018-06-26","60.785","-148.83889","31.4","PORTAGE GLACIER VISITOR CENTER, AK US","   15",",,W,",,,"  139",",,W","   72",",,W","   31",",,W",,," 2351",",,W",,,,,"  120",",,W","  120",",,W","   63",",,W","  121",",,W",,,,,,,,
"USW00026492","2018-06-27","60.785","-148.83889","31.4","PORTAGE GLACIER VISITOR CENTER, AK US","   76",",,W,",,,"  106",",,W","   89",",,W","   54",",,W",,," 1151",",,W",,,,,"   90",",,W","  110",",,W","   94",",,W","  161",",,W",,,,,,,,
"USW00026492","2018-06-28","60.785","-148.83889","31.4","PORTAGE GLACIER VISITOR CENTER, AK US","    3",",,W,",,,"  128",",,W","   89",",,W","   31",",,W",,," 0123",",,W",,,,,"  110",",,W","  100",",,W","   63",",,W","  112",",,W",,,,,,,,
"USW00026492","2018-06-29","60.785","-148.83889","31.4","PORTAGE GLACIER VISITOR CENTER, AK US","    0",",,W,",,,"  144",",,W","   89",",,W","   27",",,W",,," 1556",",,W",,,,,"  100",",,W","  100",",,W","   40",",,W","   72",",,W",,,,,,,,
"USW00026492","2018-06-30","60.785","-148.83889","31.4","PORTAGE GLACIER VISITOR CENTER, AK US","    0",",,W,",,,"  161",",,W","   78",",,W","    8",",,W",,," 2203",",,W",,,,,"  100",",,W","  290",",,W","   31",",,W","   49",",,W",,,,,,,,
"USW00026492","2018-07-01","60.785","-148.83889","31.4","PORTAGE GLACIER VISITOR CENTER, AK US","    0",",,W,",,,"  200",",,W","   94",",,W","   34",",,W",,," 2249",",,W",,,,,"  100",",,W","  100",",,W","   63",",,W","  112",",,W",,,,,,,,
"USW00026492","2018-07-02","60.785","-148.83889","31.4","PORTAGE GLACIER VISITOR CENTER, AK US","    0",",,W,",,,"  200",",,W","   72",",,W","   18",",,W",,," 0012",",,W",,,,,"   80",",,W","   70",",,W","   54",",,W","   85",",,W",,,,,,,,
"USW00026492","2018-07-03","60.785","-148.83889","31.4","PORTAGE GLACIER VISITOR CENTER, AK US","    0",",,W,",,,"  233",",,W","   61",",,W","    9",",,W",,," 1905",",,W",,,,,"  100",",,W","  100",",,W","   36",",,W","   63",",,W",,,,,,,,
"USW00026492","2018-07-04","60.785","-148.83889","31.4","PORTAGE GLACIER VISITOR CENTER, AK US","    0",",,W,",,,"  206",",,W","   67",",,W","   20",",,W",,," 1518",",,W",,,,,"  110",",,W","   90",",,W","   58",",,W","   98",",,W",,,,,,,,
"USW00026492","2018-07-05","60.785","-148.83889","31.4","PORTAGE GLACIER VISITOR CENTER, AK US","    0",",,W,",,,"  211",",,W","   78",",,W","   13",",,W",,," 1625",",,W",,,,,"  110",",,W","  120",",,W","   54",",,W","   89",",,W",,,,,,,,
