"USC00336118","2018-06-17","41.26667","-82.61667","204.2","NORWALK WWTP, OH US","    0",",,7,0800","    0",",,7","    0",",,7","  311",",,7","  189",",,7",,,,,,,,,"  250",",,7,0800",,,,,,,,,,,,,,,,,,,,,,
"USC00336118","2018-06-18","41.26667","-82.61667","204.2","NORWALK WWTP, OH US","    0",",,7,0800","    0",",,7","    0",",,7","  350",",,7","  250",",,7",,,,,,,,,"  272",",,7,0800",,,,,,,,,,,,,,,,,,,,,,
"USC00336118","2018-06-19","41.26667","-82.61667","204.2","NORWALK WWTP, OH US","   71",",,7,0800","    0",",,7","    0",",,7","  350",",,7","  206",",,7",,,,,,,,,"  211",",,7,0800",,,,,,,,,,,,,,,,,,,,,,
"USC00336118","2018-06-20","41.26667","-82.61667","204.2","NORWALK WWTP, OH US","    0",",,7,0800","    0",",,7","    0",",,7","  256",",,7","  194",",,7",,,,,,,,,"  217",",,7,0800",,,,,,,,,,,,,,,,,,,,,,
"USC00336118","2018-06-21","41.26667","-82.61667","204.2","NORWALK WWTP, OH US","    0","T,,7,0800","    0",",,7","    0",",,7","  244",",,7","  150",",,7",,,,,,,,,"  206",",,7,0800",,,,,,,,,,,,,,,,,,,,,,
"USC00336118","2018-06-22","41.26667","-82.61667","204.2","NORWALK WWTP, OH US","    0","T,,7,0800","    0",",,7","    0",",,7","  256",",,7","  183",",,7",,,,,,,,,"  200",",,7,0800",,,,,,,,,,,,,,,,,,,,,,
"USC00336118","2018-06-23","41.26667","-82.61667","204.2","NORWALK WWTP, OH US","   43",",,7,0800","    0",",,7","    0",",,7","  233",",,7","  200",",,7",,,,,,,,,"  217",",,7,0800",,,,,,,,,,,,,,,,,,,,,,
"USC00336118","2018-06-24","41.26667","-82.61667","204.2","NORWALK WWTP, OH US","   69",",,7,0800","    0",",,7","    0",",,7","  267",",,7","  194",",,7",,,,,,,,,"  206",",,7,0800",,,,,,,,,,,,,,,,,,,,,,
"USC00336118","2018-06-25","41.26667","-82.61667","204.2","NORWALK WWTP, OH US","    0",",,7,0800","    0",",,7","    0",",,7","  256",",,7","  167",",,7",,,,,,,,,"  178",",,7,0800",,,,,,,,,,,,,,,,,,,,,,
"USC00336118","2018-06-26","41.26667","-82.61667","204.2","NORWALK WWTP, OH US","    0",",,7,0800","    0",",,7","    0",",,7","  239",",,7","  111",",,7",,,,,,,,,"  200",",,7,0800",,,,,,,,,,,,,,,,,,,,,,
"USC00336118","2018-06-27","41.26667","-82.61667","204.2","NORWALK WWTP, OH US","   61",",,7,0800","    0",",,7","    0",",,7","  294",",,7","  194",",,7",,,,,,,,,"  200",",,7,0800",,,,,,,,,,,,,,,,,,,,,,
"USC00336118","2018-06-28","41.26667","-82.61667","204.2","NORWALK WWTP, OH US","   89",",,7,0800","    0",",,7","    0",",,7","  267",",,7","  194",",,7",,,,,,,,,"  206",",,7,0800",,,,,,,,,,,,,,,,,,,,,,
"USC00336118","2018-06-29","41.26667","-82.61667","204.2","NORWALK WWTP, OH US","    0",",,7,0800","    0",",,7","    0",",,7","  289",",,7","  200",",,7",,,,,,,,,"  228",",,7,0800",,,,,,,,,,,,,,,,,,,,,,
"USC00336118","2018-06-30","41.26667","-82.61667","204.2","NORWALK WWTP, OH US","    0",",,7,0800","    0",",,7","    0",",,7","  322",",,7","  200",",,7",,,,,,,,,"  250",",,7,0800",,,,,,,,,,,,,,,,,,,,,,
"USC00336118","2018-07-01","41.26667","-82.61667","204.2","NORWALK WWTP, OH US","    0",",,7,0800","    0",",,7","    0",",,7","  339",",,7","  211",",,7",,,,,,,,,"  261",",,7,0800",,,,,,,,,,,,,,,,,,,,,,
