"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","DAPR","DAPR_ATTRIBUTES","MDPR","MDPR_ATTRIBUTES","TOBS","TOBS_ATTRIBUTES","WT01","WT01_ATTRIBUTES","WT03","WT03_ATTRIBUTES","WT04","WT04_ATTRIBUTES","WT05","WT05_ATTRIBUTES","WT06","WT06_ATTRIBUTES","WT11","WT11_ATTRIBUTES"
"USC00093538","2018-06-02","31.86945","-81.62358","28.0","FORT STEWART, GA US","   71",",,7,1600",,,,,"  311",",,7","  211",",,7",,,,,"  228",",,7,1600",,,,,,,,,,,,
"USC00093538","2018-06-03","31.86945","-81.62358","28.0","FORT STEWART, GA US","   36",",,7,1600",,,,,"  339",",,7","  211",",,7",,,,,"  328",",,7,1600",,,,,,,,,,,,
"USC00093538","2018-06-04","31.86945","-81.62358","28.0","FORT STEWART, GA US","    0",",,7,1600",,,,,"  339",",,7",,,,,,,"  333",",,7,1600",,,,,,,,,,,,
"USC00093538","2018-06-05","31.86945","-81.62358","28.0","FORT STEWART, GA US","    0",",,7,1600",,,,,"  339",",,7","  183",",,7",,,,,"  300",",,7,1600",,,,,,,,,,,,
"USC00093538","2018-06-06","31.86945","-81.62358","28.0","FORT STEWART, GA US","    0",",,7,1600",,,,,"  306",",,7","  200",",,7",,,,,"  283",",,7,1600",,,,,,,,,,,,
"USC00093538","2018-06-07","31.86945","-81.62358","28.0","FORT STEWART, GA US","    0",",,7,1600",,,,,"  322",",,7","  200",",,7",,,,,"  211",",,7,1600",,,,,,,,,,,,
"USC00093538","2018-06-08","31.86945","-81.62358","28.0","FORT STEWART, GA US","   94",",,7,1600",,,,,"  333",",,7","  206",",,7",,,,,"  283",",,7,1600",,,,,,,,,,,,
"USC00093538","2018-06-09","31.86945","-81.62358","28.0","FORT STEWART, GA US","    0",",,7,1600",,,,,"  328",",,7","  211",",,7",,,,,"  306",",,7,1600",,,,,,,,,,,,
"USC00093538","2018-06-10","31.86945","-81.62358","28.0","FORT STEWART, GA US","    0",",,7,1600",,,,,"  328",",,7","  206",",,7",,,,,"  317",",,7,1600",,,,,,,,,,,,
"USC00093538","2018-06-11","31.86945","-81.62358","28.0","FORT STEWART, GA US","   25",",,7,1600",,,,,"  328",",,7","  211",",,7",,,,,"  317",",,7,1600",,,,,,,,,,,,
