"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","DAPR","DAPR_ATTRIBUTES","MDPR","MDPR_ATTRIBUTES","TOBS","TOBS_ATTRIBUTES","WT01","WT01_ATTRIBUTES","WT03","WT03_ATTRIBUTES","WT04","WT04_ATTRIBUTES","WT05","WT05_ATTRIBUTES","WT06","WT06_ATTRIBUTES","WT11","WT11_ATTRIBUTES","WT14","WT14_ATTRIBUTES"
"USC00404417","2018-07-07","36.0027","-88.4252","134.1","HUNTINGDON WATER PLA, TN US","    5",",,7,0800","    0",",,7","    0",",,7,0800",,,,,,,,,,,,,,,,,,,,,,,,
"USC00404417","2018-07-08","36.0027","-88.4252","134.1","HUNTINGDON WATER PLA, TN US","    0",",,7,0800","    0",",,7","    0",",,7,0800",,,,,,,,,,,,,,,,,,,,,,,,
"USC00404417","2018-07-09","36.0027","-88.4252","134.1","HUNTINGDON WATER PLA, TN US","    5",",,7,0800","    0",",,7","    0",",,7,0800",,,,,,,,,,,,,,,,,,,,,,,,
"USC00404417","2018-07-10","36.0027","-88.4252","134.1","HUNTINGDON WATER PLA, TN US","    0",",,7,0800","    0",",,7","    0",",,7,0800",,,,,,,,,,,,,,,,,,,,,,,,
"USC00404417","2018-07-11","36.0027","-88.4252","134.1","HUNTINGDON WATER PLA, TN US","    0",",,7,0800","    0",",,7","    0",",,7,0800",,,,,,,,,,,,,,,,,,,,,,,,
"USC00404417","2018-07-12","36.0027","-88.4252","134.1","HUNTINGDON WATER PLA, TN US","    0",",,7,0800","    0",",,7","    0",",,7,0800",,,,,,,,,,,,,,,,,,,,,,,,
"USC00404417","2018-07-13","36.0027","-88.4252","134.1","HUNTINGDON WATER PLA, TN US","    0",",,7,0800","    0",",,7","    0",",,7,0800",,,,,,,,,,,,,,,,,,,,,,,,
"USC00404417","2018-07-14","36.0027","-88.4252","134.1","HUNTINGDON WATER PLA, TN US","    0",",,7,0800","    0",",,7","    0",",,7,0800",,,,,,,,,,,,,,,,,,,,,,,,
"USC00404417","2018-07-15","36.0027","-88.4252","134.1","HUNTINGDON WATER PLA, TN US","    0",",,7,0800","    0",",,7","    0",",,7,0800",,,,,,,,,,,,,,,,,,,,,,,,
"USC00404417","2018-07-16","36.0027","-88.4252","134.1","HUNTINGDON WATER PLA, TN US","  152",",,7,0800","    0",",,7","    0",",,7,0800",,,,,,,,,,,,,,,,,,,,,,,,
"USC00404417","2018-07-17","36.0027","-88.4252","134.1","HUNTINGDON WATER PLA, TN US","    0",",,7,0800","    0",",,7","    0",",,7,0800",,,,,,,,,,,,,,,,,,,,,,,,
"USC00404417","2018-07-18","36.0027","-88.4252","134.1","HUNTINGDON WATER PLA, TN US","    0",",,7,0800","    0",",,7","    0",",,7,0800",,,,,,,,,,,,,,,,,,,,,,,,
"USC00404417","2018-07-19","36.0027","-88.4252","134.1","HUNTINGDON WATER PLA, TN US","    0",",,7,0800","    0",",,7","    0",",,7,0800",,,,,,,,,,,,,,,,,,,,,,,,
"USC00404417","2018-07-20","36.0027","-88.4252","134.1","HUNTINGDON WATER PLA, TN US","    0",",,7,0800","    0",",,7","    0",",,7,0800",,,,,,,,,,,,,,,,,,,,,,,,
"USC00404417","2018-07-21","36.0027","-88.4252","134.1","HUNTINGDON WATER PLA, TN US","    0",",,7,0800","    0",",,7","    0",",,7,0800",,,,,,,,,,,,,,,,,,,,,,,,
"USC00404417","2018-07-22","36.0027","-88.4252","134.1","HUNTINGDON WATER PLA, TN US","    0",",,7,0800","    0",",,7","    0",",,7,0800",,,,,,,,,,,,,,,,,,,,,,,,
"USC00404417","2018-07-23","36.0027","-88.4252","134.1","HUNTINGDON WATER PLA, TN US","    0",",,7,0800","    0",",,7","    0",",,7,0800",,,,,,,,,,,,,,,,,,,,,,,,
"USC00404417","2018-07-24","36.0027","-88.4252","134.1","HUNTINGDON WATER PLA, TN US","    0",",,7,0800","    0",",,7","    0",",,7,0800",,,,,,,,,,,,,,,,,,,,,,,,
"USC00404417","2018-07-25","36.0027","-88.4252","134.1","HUNTINGDON WATER PLA, TN US","    0",",,7,0800","    0",",,7","    0",",,7,0800",,,,,,,,,,,,,,,,,,,,,,,,
"USC00404417","2018-07-26","36.0027","-88.4252","134.1","HUNTINGDON WATER PLA, TN US","    0",",,7,0800","    0",",,7","    0",",,7,0800",,,,,,,,,,,,,,,,,,,,,,,,
"USC00404417","2018-07-27","36.0027","-88.4252","134.1","HUNTINGDON WATER PLA, TN US","    8",",,7,0800","    0",",,7","    0",",,7,0800",,,,,,,,,,,,,,,,,,,,,,,,
"USC00404417","2018-07-28","36.0027","-88.4252","134.1","HUNTINGDON WATER PLA, TN US","    0",",,7,0800","    0",",,7","    0",",,7,0800",,,,,,,,,,,,,,,,,,,,,,,,
"USC00404417","2018-07-29","36.0027","-88.4252","134.1","HUNTINGDON WATER PLA, TN US","    0",",,7,0800","    0",",,7","    0",",,7,0800",,,,,,,,,,,,,,,,,,,,,,,,
"USC00404417","2018-07-30","36.0027","-88.4252","134.1","HUNTINGDON WATER PLA, TN US","    0",",,7,0800","    0",",,7","    0",",,7,0800",,,,,,,,,,,,,,,,,,,,,,,,
"USC00404417","2018-07-31","36.0027","-88.4252","134.1","HUNTINGDON WATER PLA, TN US","    0",",,7,0800","    0",",,7","    0",",,7,0800",,,,,,,,,,,,,,,,,,,,,,,,
"USC00404417","2018-08-01","36.0027","-88.4252","134.1","HUNTINGDON WATER PLA, TN US","   53",",,7,0800","    0",",,7","    0",",,7,0800",,,,,,,,,,,,,,,,,,,,,,,,
"USC00404417","2018-08-02","36.0027","-88.4252","134.1","HUNTINGDON WATER PLA, TN US","    0",",,7,0800","    0",",,7","    0",",,7,0800",,,,,,,,,,,,,,,,,,,,,,,,
"USC00404417","2018-08-03","36.0027","-88.4252","134.1","HUNTINGDON WATER PLA, TN US","    0",",,7,0800","    0",",,7","    0",",,7,0800",,,,,,,,,,,,,,,,,,,,,,,,
"USC00404417","2018-08-04","36.0027","-88.4252","134.1","HUNTINGDON WATER PLA, TN US","    0",",,7,0800","    0",",,7","    0",",,7,0800",,,,,,,,,,,,,,,,,,,,,,,,
"USC00404417","2018-08-05","36.0027","-88.4252","134.1","HUNTINGDON WATER PLA, TN US","    0",",,7,0800","    0",",,7","    0",",,7,0800",,,,,,,,,,,,,,,,,,,,,,,,
"USC00404417","2018-08-06","36.0027","-88.4252","134.1","HUNTINGDON WATER PLA, TN US","  221",",,7,0800","    0",",,7","    0",",,7,0800",,,,,,,,,,,,,,,,,,,,,,,,
"USC00404417","2018-08-07","36.0027","-88.4252","134.1","HUNTINGDON WATER PLA, TN US","    0",",,7,0800","    0",",,7","    0",",,7,0800","  339",",,7","  217",",,7",,,,,"  222",",,7,0800",,,,,,,,,,,,,,
"USC00404417","2018-08-08","36.0027","-88.4252","134.1","HUNTINGDON WATER PLA, TN US","    0",",,7,0800","    0",",,7","    0",",,7,0800","  344",",,7","  222",",,7",,,,,"  233",",,7,0800",,,,,,,,,,,,,,
"USC00404417","2018-08-09","36.0027","-88.4252","134.1","HUNTINGDON WATER PLA, TN US","   89",",,7,0800","    0",",,7","    0",",,7,0800","  300",",,7","  222",",,7",,,,,"  233",",,7,0800",,,,,,,,,,,,,,
"USC00404417","2018-08-10","36.0027","-88.4252","134.1","HUNTINGDON WATER PLA, TN US","   41",",,7,0800","    0",",,7","    0",",,7,0800","  289",",,7","  217",",,7",,,,,"  222",",,7,0800",,,,,,,,,,,,,,
"USC00404417","2018-08-11","36.0027","-88.4252","134.1","HUNTINGDON WATER PLA, TN US","    0",",,7,0800","    0",",,7","    0",",,7,0800","  306",",,7","  194",",,7",,,,,"  228",",,7,0800",,,,,,,,,,,,,,
"USC00404417","2018-08-12","36.0027","-88.4252","134.1","HUNTINGDON WATER PLA, TN US","   46",",,7,0800","    0",",,7","    0",",,7,0800","  333",",,7","  211",",,7",,,,,"  239",",,7,0800",,,,,,,,,,,,,,
"USC00404417","2018-08-13","36.0027","-88.4252","134.1","HUNTINGDON WATER PLA, TN US","    0",",,7,0800","    0",",,7","    0",",,7,0800","  317",",,7","  183",",,7",,,,,"  189",",,7,0800",,,,,,,,,,,,,,
"USC00404417","2018-08-14","36.0027","-88.4252","134.1","HUNTINGDON WATER PLA, TN US","    0",",,7,0800","    0",",,7","    0",",,7,0800","  317",",,7","  189",",,7",,,,,"  200",",,7,0800",,,,,,,,,,,,,,
"USC00404417","2018-08-15","36.0027","-88.4252","134.1","HUNTINGDON WATER PLA, TN US","    0",",,7,0800","    0",",,7","    0",",,7,0800","  317",",,7","  200",",,7",,,,,"  233",",,7,0800",,,,,,,,,,,,,,
"USC00404417","2018-08-16","36.0027","-88.4252","134.1","HUNTINGDON WATER PLA, TN US","   15",",,7,0800","    0",",,7","    0",",,7,0800","  322",",,7","  233",",,7",,,,,"  239",",,7,0800",,,,,,,,,,,,,,
"USC00404417","2018-08-17","36.0027","-88.4252","134.1","HUNTINGDON WATER PLA, TN US","  107",",,7,0800","    0",",,7","    0",",,7,0800","  256",",,7","  217",",,7",,,,,"  217",",,7,0800",,,,,,,,,,,,,,
"USC00404417","2018-08-18","36.0027","-88.4252","134.1","HUNTINGDON WATER PLA, TN US","   38",",,7,0800","    0",",,7","    0",",,7,0800","  294",",,7","  217",",,7",,,,,"  233",",,7,0800",,,,,,,,,,,,,,
"USC00404417","2018-08-19","36.0027","-88.4252","134.1","HUNTINGDON WATER PLA, TN US","   36",",,7,0800","    0",",,7","    0",",,7,0800","  300",",,7","  211",",,7",,,,,"  228",",,7,0800",,,,,,,,,,,,,,
"USC00404417","2018-08-20","36.0027","-88.4252","134.1","HUNTINGDON WATER PLA, TN US","    5",",,7,0800","    0",",,7","    0",",,7,0800","  311",",,7","  228",",,7",,,,,"  233",",,7,0800",,,,,,,,,,,,,,
