"USC00518407","2018-05-29","20.9285","-156.6735","128.3","PUUKOLII 457.1, HI US","    0",",,7,0700",,,,,"  278",",,7","  211",",,7",,,,
"USC00518407","2018-05-30","20.9285","-156.6735","128.3","PUUKOLII 457.1, HI US","    0",",,7,0700",,,,,"  283",",,7","  233",",,7",,,,
"USC00518407","2018-05-31","20.9285","-156.6735","128.3","PUUKOLII 457.1, HI US","    0",",,7,0700",,,,,"  283",",,7","  194",",,7",,,,
"USC00518407","2018-06-01","20.9285","-156.6735","128.3","PUUKOLII 457.1, HI US","    0",",,7,0700",,,,,"  278",",,7","  194",",,7",,,,
"USC00518407","2018-06-02","20.9285","-156.6735","128.3","PUUKOLII 457.1, HI US","    0",",,7,0700",,,,,"  278",",,7","  194",",,7",,,,
"USC00518407","2018-06-03","20.9285","-156.6735","128.3","PUUKOLII 457.1, HI US","    0",",,7,0700",,,,,"  283",",,7","  211",",,7",,,,
"USC00518407","2018-06-04","20.9285","-156.6735","128.3","PUUKOLII 457.1, HI US","   71",",,7,0700",,,,,"  278",",,7","  211",",,7",,,,
"USC00518407","2018-06-05","20.9285","-156.6735","128.3","PUUKOLII 457.1, HI US","    0",",,7,0700",,,,,"  289",",,7","  217",",,7",,,,
"USC00518407","2018-06-06","20.9285","-156.6735","128.3","PUUKOLII 457.1, HI US","   10",",,7,0700",,,,,"  289",",,7","  200",",,7",,,,
"USC00518407","2018-06-07","20.9285","-156.6735","128.3","PUUKOLII 457.1, HI US","    0",",,7,0700",,,,,"  272",",,7","  194",",,7",,,,
"USC00518407","2018-06-08","20.9285","-156.6735","128.3","PUUKOLII 457.1, HI US","   15",",,7,0700",,,,,"  283",",,7","  200",",,7",,,,
"USC00518407","2018-06-09","20.9285","-156.6735","128.3","PUUKOLII 457.1, HI US","   28",",,7,0700",,,,,"  289",",,7","  206",",,7",,,,
"USC00518407","2018-06-10","20.9285","-156.6735","128.3","PUUKOLII 457.1, HI US","    0",",,7,0700",,,,,"  289",",,7","  200",",,7",,,,
"USC00518407","2018-06-11","20.9285","-156.6735","128.3","PUUKOLII 457.1, HI US","    0",",,7,0700",,,,,"  283",",,7","  211",",,7",,,,
"USC00518407","2018-06-12","20.9285","-156.6735","128.3","PUUKOLII 457.1, HI US","    0",",,7,0700",,,,,"  289",",,7","  206",",,7",,,,
"USC00518407","2018-06-13","20.9285","-156.6735","128.3","PUUKOLII 457.1, HI US","    0",",,7,0700",,,,,"  300",",,7","  194",",,7",,,,
"USC00518407","2018-06-14","20.9285","-156.6735","128.3","PUUKOLII 457.1, HI US","    0",",,7,0700",,,,,"  289",",,7","  200",",,7",,,,
"USC00518407","2018-06-15","20.9285","-156.6735","128.3","PUUKOLII 457.1, HI US","    0",",,7,0700",,,,,"  294",",,7","  194",",,7",,,,
"USC00518407","2018-06-16","20.9285","-156.6735","128.3","PUUKOLII 457.1, HI US","    0",",,7,0700",,,,,"  289",",,7","  194",",,7",,,,
"USC00518407","2018-06-17","20.9285","-156.6735","128.3","PUUKOLII 457.1, HI US","    0",",,7,0700",,,,,"  278",",,7","  194",",,7",,,,
"USC00518407","2018-06-18","20.9285","-156.6735","128.3","PUUKOLII 457.1, HI US","    0",",,7,0700",,,,,"  294",",,7","  189",",,7",,,,
"USC00518407","2018-06-19","20.9285","-156.6735","128.3","PUUKOLII 457.1, HI US","    0",",,7,0700",,,,,"  289",",,7","  194",",,7",,,,
"USC00518407","2018-06-20","20.9285","-156.6735","128.3","PUUKOLII 457.1, HI US","    0",",,7,0700",,,,,"  283",",,7","  200",",,7",,,,
"USC00518407","2018-06-21","20.9285","-156.6735","128.3","PUUKOLII 457.1, HI US","    0",",,7,0700",,,,,"  289",",,7","  194",",,7",,,,
"USC00518407","2018-06-22","20.9285","-156.6735","128.3","PUUKOLII 457.1, HI US","    0",",,7,0700",,,,,"  289",",,7","  206",",,7",,,,
"USC00518407","2018-06-23","20.9285","-156.6735","128.3","PUUKOLII 457.1, HI US","    0",",,7,0700",,,,,"  306",",,7","  222",",,7",,,,
"USC00518407","2018-06-24","20.9285","-156.6735","128.3","PUUKOLII 457.1, HI US","    0",",,7,0700",,,,,"  294",",,7","  211",",,7",,,,
