"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","PRCP","PRCP_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","DAPR","DAPR_ATTRIBUTES","DATN","DATN_ATTRIBUTES","DATX","DATX_ATTRIBUTES","DWPR","DWPR_ATTRIBUTES","MDPR","MDPR_ATTRIBUTES","MDTN","MDTN_ATTRIBUTES","MDTX","MDTX_ATTRIBUTES"
"ASN00009519","2018-06-14","-33.5372","115.0189","109.0","CAPE NATURALISTE, AS","    2",",,a","  199",",,a","  137",",,a",,,,,,,,,,,,,,
"ASN00009519","2018-06-15","-33.5372","115.0189","109.0","CAPE NATURALISTE, AS","   86",",,a","  191",",,a","  133",",,a",,,,,,,,,,,,,,
"ASN00009519","2018-06-16","-33.5372","115.0189","109.0","CAPE NATURALISTE, AS","    0",",,a","  197",",,a","  122",",,a",,,,,,,,,,,,,,
"ASN00009519","2018-06-17","-33.5372","115.0189","109.0","CAPE NATURALISTE, AS","    2",",,a","  207",",,a","  161",",,a",,,,,,,,,,,,,,
"ASN00009519","2018-06-18","-33.5372","115.0189","109.0","CAPE NATURALISTE, AS","   94",",,a","  154",",,a","  101",",,a",,,,,,,,,,,,,,
"ASN00009519","2018-06-19","-33.5372","115.0189","109.0","CAPE NATURALISTE, AS","  110",",,a","  176",",,a","  102",",,a",,,,,,,,,,,,,,
"ASN00009519","2018-06-20","-33.5372","115.0189","109.0","CAPE NATURALISTE, AS","   58",",,a","  186",",,a","  131",",,a",,,,,,,,,,,,,,
"ASN00009519","2018-06-21","-33.5372","115.0189","109.0","CAPE NATURALISTE, AS","    2",",,a","  197",",,a","  144",",,a",,,,,,,,,,,,,,
"ASN00009519","2018-06-22","-33.5372","115.0189","109.0","CAPE NATURALISTE, AS","   42",",,a","  178",",,a","  104",",,a",,,,,,,,,,,,,,
"ASN00009519","2018-06-23","-33.5372","115.0189","109.0","CAPE NATURALISTE, AS","    2",",,a","  173",",,a","   96",",,a",,,,,,,,,,,,,,
"ASN00009519","2018-06-24","-33.5372","115.0189","109.0","CAPE NATURALISTE, AS","    0",",,a","  194",",,a","   92",",,a",,,,,,,,,,,,,,
"ASN00009519","2018-06-25","-33.5372","115.0189","109.0","CAPE NATURALISTE, AS","    0",",,a","  194",",,a","  119",",,a",,,,,,,,,,,,,,
"ASN00009519","2018-06-26","-33.5372","115.0189","109.0","CAPE NATURALISTE, AS","    0",",,a","  197",",,a","  165",",,a",,,,,,,,,,,,,,
"ASN00009519","2018-06-27","-33.5372","115.0189","109.0","CAPE NATURALISTE, AS","   40",",,a","  181",",,a","  145",",,a",,,,,,,,,,,,,,
"ASN00009519","2018-06-28","-33.5372","115.0189","109.0","CAPE NATURALISTE, AS","   44",",,a","  148",",,a","   94",",,a",,,,,,,,,,,,,,
