"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","PRCP","PRCP_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","DAPR","DAPR_ATTRIBUTES","DATN","DATN_ATTRIBUTES","DATX","DATX_ATTRIBUTES","DWPR","DWPR_ATTRIBUTES","MDPR","MDPR_ATTRIBUTES","MDTN","MDTN_ATTRIBUTES","MDTX","MDTX_ATTRIBUTES"
"ASN00023090","2018-06-14","-34.9211","138.6216","48.0","ADELAIDE KENT TOWN, AS","   48",",,a","  159",",,a","  103",",,a",,,,,,,,,,,,,,
"ASN00023090","2018-06-15","-34.9211","138.6216","48.0","ADELAIDE KENT TOWN, AS","   90",",,a","  154",",,a","   95",",,a",,,,,,,,,,,,,,
"ASN00023090","2018-06-16","-34.9211","138.6216","48.0","ADELAIDE KENT TOWN, AS","   76",",,a","  129",",,a","   81",",,a",,,,,,,,,,,,,,
"ASN00023090","2018-06-17","-34.9211","138.6216","48.0","ADELAIDE KENT TOWN, AS","   42",",,a","  139",",,a","   57",",,a",,,,,,,,,,,,,,
"ASN00023090","2018-06-18","-34.9211","138.6216","48.0","ADELAIDE KENT TOWN, AS","    2",",,a","  125",",,a","   52",",,a",,,,,,,,,,,,,,
"ASN00023090","2018-06-19","-34.9211","138.6216","48.0","ADELAIDE KENT TOWN, AS","    2",",,a","  134",",,a","   67",",,a",,,,,,,,,,,,,,
"ASN00023090","2018-06-20","-34.9211","138.6216","48.0","ADELAIDE KENT TOWN, AS","    0",",,a","  154",",,a","   75",",,a",,,,,,,,,,,,,,
"ASN00023090","2018-06-21","-34.9211","138.6216","48.0","ADELAIDE KENT TOWN, AS","    0",",,a","  168",",,a","   54",",,a",,,,,,,,,,,,,,
"ASN00023090","2018-06-22","-34.9211","138.6216","48.0","ADELAIDE KENT TOWN, AS","    0",",,a","  159",",,a","   32",",,a",,,,,,,,,,,,,,
"ASN00023090","2018-06-23","-34.9211","138.6216","48.0","ADELAIDE KENT TOWN, AS","    0",",,a","  169",",,a","   35",",,a",,,,,,,,,,,,,,
