"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES"
"CA007026916","2017-05-26","45.0833","-73.3833","49.0","ST BERNARD DE LACOLLE, QC CA","   36",",,C","    0",",,C","    0",",,C","  164",",,C","  120",",,C","  142",",,C"
"CA007026916","2017-05-27","45.0833","-73.3833","49.0","ST BERNARD DE LACOLLE, QC CA",,,"    0",",,C","    0",",,C","  206",",,C","   98",",,C","  152",",,C"
"CA007026916","2017-05-28","45.0833","-73.3833","49.0","ST BERNARD DE LACOLLE, QC CA",,,"    0",",,C",,,"  254",",,C","   82",",,C","  168",",,C"
"CA007026916","2017-05-29","45.0833","-73.3833","49.0","ST BERNARD DE LACOLLE, QC CA","  138",",,C","    0",",,C","    0",",,C","  180",",,C","  120",",,C","  150",",,C"
"CA007026916","2017-05-30","45.0833","-73.3833","49.0","ST BERNARD DE LACOLLE, QC CA","   16",",,C","    0",",,C","    0",",,C","  180",",,C","  120",",,C","  150",",,C"
"CA007026916","2017-05-31","45.0833","-73.3833","49.0","ST BERNARD DE LACOLLE, QC CA","    8",",,C","    0",",,C","    0",",,C","  220",",,C","  130",",,C","  175",",,C"
"CA007026916","2017-06-01","45.0833","-73.3833","49.0","ST BERNARD DE LACOLLE, QC CA","   17",",,C","    0",",,C","    0",",,C","  208",",,C","  103",",,C","  156",",,C"
"CA007026916","2017-06-02","45.0833","-73.3833","49.0","ST BERNARD DE LACOLLE, QC CA","   51",",,C","    0",",,C","    0",",,C","  151",",,C","   56",",,C","  104",",,C"
"CA007026916","2017-06-03","45.0833","-73.3833","49.0","ST BERNARD DE LACOLLE, QC CA","   16",",,C","    0",",,C","    0",",,C","  170",",,C","   88",",,C","  129",",,C"
"CA007026916","2017-06-04","45.0833","-73.3833","49.0","ST BERNARD DE LACOLLE, QC CA","   12",",,C","    0",",,C","    0",",,C","  220",",,C","   80",",,C","  150",",,C"
"CA007026916","2017-06-05","45.0833","-73.3833","49.0","ST BERNARD DE LACOLLE, QC CA","  283",",,C","    0",",,C","    0",",,C","  155",",,C","  115",",,C","  135",",,C"
"CA007026916","2017-06-06","45.0833","-73.3833","49.0","ST BERNARD DE LACOLLE, QC CA","   42",",,C","    0",",,C","    0",",,C","  150",",,C","  105",",,C","  128",",,C"
"CA007026916","2017-06-07","45.0833","-73.3833","49.0","ST BERNARD DE LACOLLE, QC CA","    0",",,C","    0",",,C","    0",",,C","  255",",,C","   50",",,C","  153",",,C"
"CA007026916","2017-06-08","45.0833","-73.3833","49.0","ST BERNARD DE LACOLLE, QC CA","    0",",,C","    0",",,C","    0",",,C","  287",",,C","  104",",,C","  196",",,C"
"CA007026916","2017-06-09","45.0833","-73.3833","49.0","ST BERNARD DE LACOLLE, QC CA","    0",",,C","    0",",,C","    0",",,C","  250",",,C","  140",",,C","  195",",,C"
"CA007026916","2017-06-10","45.0833","-73.3833","49.0","ST BERNARD DE LACOLLE, QC CA","    0",",,C","    0",",,C","    0",",,C","  273",",,C","   83",",,C","  178",",,C"
"CA007026916","2017-06-11","45.0833","-73.3833","49.0","ST BERNARD DE LACOLLE, QC CA","    0",",,C","    0",",,C","    0",",,C","  333",",,C","  183",",,C","  258",",,C"
"CA007026916","2017-06-12","45.0833","-73.3833","49.0","ST BERNARD DE LACOLLE, QC CA",,,"    0",",,C","    0",",,C","  331",",,C","  178",",,C","  255",",,C"
"CA007026916","2017-06-13","45.0833","-73.3833","49.0","ST BERNARD DE LACOLLE, QC CA","    0",",,C","    0",",,C","    0",",,C","  264",",,C","  190",",,C","  227",",,C"
"CA007026916","2017-06-14","45.0833","-73.3833","49.0","ST BERNARD DE LACOLLE, QC CA","    0",",,C","    0",",,C","    0",",,C","  211",",,C","   98",",,C","  155",",,C"
"CA007026916","2017-06-15","45.0833","-73.3833","49.0","ST BERNARD DE LACOLLE, QC CA","  187",",,C","    0",",,C","    0",",,C","  250",",,C","   65",",,C","  158",",,C"
"CA007026916","2017-06-16","45.0833","-73.3833","49.0","ST BERNARD DE LACOLLE, QC CA","   18",",,C","    0",",,C","    0",",,C","  190",",,C","  145",",,C","  168",",,C"
"CA007026916","2017-06-17","45.0833","-73.3833","49.0","ST BERNARD DE LACOLLE, QC CA","    0",",,C","    0",",,C","    0",",,C","  262",",,C","  160",",,C","  211",",,C"
"CA007026916","2017-06-18","45.0833","-73.3833","49.0","ST BERNARD DE LACOLLE, QC CA","  122",",,C","    0",",,C","    0",",,C","  300",",,C","  200",",,C","  250",",,C"
"CA007026916","2017-06-19","45.0833","-73.3833","49.0","ST BERNARD DE LACOLLE, QC CA","  142",",,C","    0",",,C","    0",",,C","  256",",,C","  200",",,C","  228",",,C"
"CA007026916","2017-06-20","45.0833","-73.3833","49.0","ST BERNARD DE LACOLLE, QC CA",,,"    0",",,C","    0",",,C","  254",",,C","  179",",,C","  217",",,C"
"CA007026916","2017-06-21","45.0833","-73.3833","49.0","ST BERNARD DE LACOLLE, QC CA","    0",",,C","    0",",,C","    0",",,C","  230",",,C","  146",",,C","  188",",,C"
"CA007026916","2017-06-22","45.0833","-73.3833","49.0","ST BERNARD DE LACOLLE, QC CA",,,"    0",",,C","    0",",,C","  261",",,C","  128",",,C","  195",",,C"
"CA007026916","2017-06-23","45.0833","-73.3833","49.0","ST BERNARD DE LACOLLE, QC CA",,,"    0",",,C","    0",",,C","  255",",,C","  152",",,C","  204",",,C"
"CA007026916","2017-06-24","45.0833","-73.3833","49.0","ST BERNARD DE LACOLLE, QC CA","   28",",,C","    0",",,C","    0",",,C","  269",",,C","  172",",,C","  221",",,C"
"CA007026916","2017-06-25","45.0833","-73.3833","49.0","ST BERNARD DE LACOLLE, QC CA","   50",",,C","    0",",,C","    0",",,C","  240",",,C","  133",",,C","  187",",,C"
