"USC00244538","2017-10-07","46.67778","-109.75056","1411.2","JUDITH GAP, MT US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","  178",",,7","   17",",,7",,,,,,,,,"   89",",,7,0700",,,,,,,,,,,,
"USC00244538","2017-10-08","46.67778","-109.75056","1411.2","JUDITH GAP, MT US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","  150",",,7","  -28",",,7",,,,,,,,,"  -22",",,7,0700",,,,,,,,,,,,
"USC00244538","2017-10-09","46.67778","-109.75056","1411.2","JUDITH GAP, MT US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","   78",",,7","  -56",",,7",,,,,,,,,"  -28",",,7,0700",,,,,,,,,,,,
"USC00244538","2017-10-10","46.67778","-109.75056","1411.2","JUDITH GAP, MT US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","  128",",,7","  -28",",,7",,,,,,,,,"    6",",,7,0700",,,,,,,,,,,,
"USC00244538","2017-10-11","46.67778","-109.75056","1411.2","JUDITH GAP, MT US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","  139",",,7","    0",",,7",,,,,,,,,"   44",",,7,0700",,,,,,,,,,,,
"USC00244538","2017-10-12","46.67778","-109.75056","1411.2","JUDITH GAP, MT US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","  167",",,7","  -17",",,7",,,,,,,,,"   -6",",,7,0700",,,,,,,,,,,,
"USC00244538","2017-10-13","46.67778","-109.75056","1411.2","JUDITH GAP, MT US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","   94",",,7","  -39",",,7",,,,,,,,,"  -33",",,7,0700",,,,,,,,,,,,
"USC00244538","2017-10-14","46.67778","-109.75056","1411.2","JUDITH GAP, MT US","   20",",,7,0700","   25",",,7,0700","   25",",,7,0700","   89",",,7","  -44",",,7",,,,,,,,,"  -28",",,7,0700",,,,,,,,,,,,
"USC00244538","2017-10-15","46.67778","-109.75056","1411.2","JUDITH GAP, MT US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","   72",",,7","  -56",",,7",,,,,,,,,"   17",",,7,0700",,,,,,,,,,,,
"USC00244538","2017-10-16","46.67778","-109.75056","1411.2","JUDITH GAP, MT US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","  100",",,7","   11",",,7",,,,,,,,,"   94",",,7,0700",,,,,,,,,,,,
"USC00244538","2017-10-17","46.67778","-109.75056","1411.2","JUDITH GAP, MT US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","  200",",,7","   89",",,7",,,,,,,,,"  106",",,7,0700",,,,,,,,,,,,
"USC00244538","2017-10-18","46.67778","-109.75056","1411.2","JUDITH GAP, MT US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","  228",",,7","   33",",,7",,,,,,,,,"   39",",,7,0700",,,,,,,,,,,,
"USC00244538","2017-10-19","46.67778","-109.75056","1411.2","JUDITH GAP, MT US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","  167",",,7","   28",",,7",,,,,,,,,"   78",",,7,0700",,,,,,,,,,,,
"USC00244538","2017-10-20","46.67778","-109.75056","1411.2","JUDITH GAP, MT US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","  261",",,7","   39",",,7",,,,,,,,,"   39",",,7,0700",,,,,,,,,,,,
"USC00244538","2017-10-21","46.67778","-109.75056","1411.2","JUDITH GAP, MT US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","  183",",,7","   17",",,7",,,,,,,,,"   22",",,7,0700",,,,,,,,,,,,
