"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","DAPR","DAPR_ATTRIBUTES","DASF","DASF_ATTRIBUTES","MDPR","MDPR_ATTRIBUTES","MDSF","MDSF_ATTRIBUTES","TOBS","TOBS_ATTRIBUTES","WT01","WT01_ATTRIBUTES","WT03","WT03_ATTRIBUTES","WT04","WT04_ATTRIBUTES","WT05","WT05_ATTRIBUTES","WT06","WT06_ATTRIBUTES","WT07","WT07_ATTRIBUTES","WT08","WT08_ATTRIBUTES","WT09","WT09_ATTRIBUTES","WT10","WT10_ATTRIBUTES","WT11","WT11_ATTRIBUTES","WT14","WT14_ATTRIBUTES","WT16","WT16_ATTRIBUTES","WT18","WT18_ATTRIBUTES"
"USC00298501","2010-08-04","36.3627","-104.5849","1794.7","SPRINGER, NM US","    0",",,0,1800","    0",",,0","    0",",,0","  356",",,0","  122",",,0",,,,,,,,,"  244",",,0,1800",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00298501","2010-08-05","36.3627","-104.5849","1794.7","SPRINGER, NM US","    0",",,0,1800","    0",",,0","    0",",,0","  333",",,0","  117",",,0",,,,,,,,,"  250",",,0,1800",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00298501","2010-08-06","36.3627","-104.5849","1794.7","SPRINGER, NM US","    0",",,0,1800","    0",",,0","    0",",,0","  317",",,0","  100",",,0",,,,,,,,,"  217",",,0,1800",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00298501","2010-08-07","36.3627","-104.5849","1794.7","SPRINGER, NM US","    0",",,0,1800","    0",",,0","    0",",,0","  339",",,0","  106",",,0",,,,,,,,,"  233",",,0,1800",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00298501","2010-08-08","36.3627","-104.5849","1794.7","SPRINGER, NM US","   25",",,0,1800","    0",",,0","    0",",,0","  311",",,0","  100",",,0",,,,,,,,,"  233",",,0,1800",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00298501","2010-08-09","36.3627","-104.5849","1794.7","SPRINGER, NM US","    0",",,0,1800","    0",",,0","    0",",,0","  333",",,0","  122",",,0",,,,,,,,,"  244",",,0,1800",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00298501","2010-08-10","36.3627","-104.5849","1794.7","SPRINGER, NM US","    0",",,0,1800","    0",",,0","    0",",,0","  356",",,0","  139",",,0",,,,,,,,,"  233",",,0,1800",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00298501","2010-08-11","36.3627","-104.5849","1794.7","SPRINGER, NM US","    0",",,0,1800","    0",",,0","    0",",,0","  361",",,0","  133",",,0",,,,,,,,,"  261",",,0,1800",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00298501","2010-08-12","36.3627","-104.5849","1794.7","SPRINGER, NM US","    0",",,0,1800","    0",",,0","    0",",,0","  367",",,0","  128",",,0",,,,,,,,,"  256",",,0,1800",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00298501","2010-08-13","36.3627","-104.5849","1794.7","SPRINGER, NM US","    0",",,0,1800","    0",",,0","    0",",,0","  367",",,0","  139",",,0",,,,,,,,,"  239",",,0,1800",,,,,,,,,,,,,,,,,,,,,,,,,,
