"USC00474953","2018-05-17","46.778","-90.7654","201.2","MADELINE ISLAND, WI US","    0","T,,7,0700","    0",",,7","    0",",,7","  306",",,7","   39",",,7",,,,,,,,,"   50",",,7,0700",,,,,,,,,,,,,,,,,,,,
"USC00474953","2018-05-18","46.778","-90.7654","201.2","MADELINE ISLAND, WI US","    0",",,7,0700","    0",",,7","    0",",,7","  100",",,7","   17",",,7",,,,,,,,,"   39",",,7,0700",,,,,,,,,,,,,,,,,,,,
"USC00474953","2018-05-19","46.778","-90.7654","201.2","MADELINE ISLAND, WI US","    0",",,7,0700","    0",",,7","    0",",,7","  178",",,7","   39",",,7",,,,,,,,,"  106",",,7,0700",,,,,,,,,,,,,,,,,,,,
"USC00474953","2018-05-20","46.778","-90.7654","201.2","MADELINE ISLAND, WI US","    0",",,7,0700","    0",",,7","    0",",,7","  133",",,7","  -17",",,7",,,,,,,,,"  -11",",,7,0700",,,,,,,,,,,,,,,,,,,,
"USC00474953","2018-05-21","46.778","-90.7654","201.2","MADELINE ISLAND, WI US","    0",",,7,0700","    0",",,7","    0",",,7","  194",",,7","  -11",",,7",,,,,,,,,"   72",",,7,0700",,,,,,,,,,,,,,,,,,,,
"USC00474953","2018-05-22","46.778","-90.7654","201.2","MADELINE ISLAND, WI US","    0","T,,7,0700","    0",",,7","    0",",,7","  211",",,7","   72",",,7",,,,,,,,,"  111",",,7,0700",,,,,,,,,,,,,,,,,,,,
"USC00474953","2018-05-23","46.778","-90.7654","201.2","MADELINE ISLAND, WI US","    0",",,7,0700","    0",",,7","    0",",,7","  256",",,7","  100",",,7",,,,,,,,,"  133",",,7,0700",,,,,,,,,,,,,,,,,,,,
"USC00474953","2018-05-24","46.778","-90.7654","201.2","MADELINE ISLAND, WI US","   43",",,7,0700","    0",",,7","    0",",,7","  278",",,7","  106",",,7",,,,,,,,,"  128",",,7,0700",,,,,,,,,,,,,,,,,,,,
"USC00474953","2018-05-25","46.778","-90.7654","201.2","MADELINE ISLAND, WI US","   74",",,7,0700","    0",",,7","    0",",,7","  256",",,7","  122",",,7",,,,,,,,,"  200",",,7,0700","    1",",,7",,,,,,,,,,,,,,,,,,
"USC00474953","2018-05-26","46.778","-90.7654","201.2","MADELINE ISLAND, WI US","    0",",,7,0700","    0",",,7","    0",",,7","  300",",,7","  156",",,7",,,,,,,,,"  194",",,7,0700",,,,,,,,,,,,,,,,,,,,
"USC00474953","2018-05-27","46.778","-90.7654","201.2","MADELINE ISLAND, WI US","    0",",,7,0700","    0",",,7","    0",",,7","  256",",,7","   72",",,7",,,,,,,,,"  111",",,7,0700",,,,,,,,,,,,,,,,,,,,
"USC00474953","2018-05-28","46.778","-90.7654","201.2","MADELINE ISLAND, WI US","   51",",,7,0700","    0",",,7","    0",",,7","  267",",,7","  111",",,7",,,,,,,,,"  172",",,7,0700",,,,,,,,,,,,,,,,,,,,
"USC00474953","2018-05-29","46.778","-90.7654","201.2","MADELINE ISLAND, WI US","    0",",,7,0700","    0",",,7","    0",",,7","  250",",,7","  122",",,7",,,,,,,,,"  139",",,7,0700",,,,,,,,,,,,,,,,,,,,
"USC00474953","2018-05-30","46.778","-90.7654","201.2","MADELINE ISLAND, WI US","    0",",,7,0700","    0",",,7","    0",",,7","  217",",,7","  122",",,7",,,,,,,,,"  128",",,7,0700",,,,,,,,,,,,,,,,,,,,
"USC00474953","2018-05-31","46.778","-90.7654","201.2","MADELINE ISLAND, WI US","  399",",,7,0700","    0",",,7","    0",",,7","  150",",,7","  100",",,7",,,,,,,,,"  150",",,7,0700",,,"    1",",,7",,,,,,,,,,,,,,,,
"USC00474953","2018-06-01","46.778","-90.7654","201.2","MADELINE ISLAND, WI US","   58",",,7,0700","    0",",,7","    0",",,7","  261",",,7","   56",",,7",,,,,,,,,"   56",",,7,0700",,,,,,,,,,,,,,,,,,,,
"USC00474953","2018-06-02","46.778","-90.7654","201.2","MADELINE ISLAND, WI US","    0",",,7,0700","    0",",,7","    0",",,7","   83",",,7","   44",",,7",,,,,,,,,"   83",",,7,0700",,,,,,,,,,,,,,,,,,,,
"USC00474953","2018-06-03","46.778","-90.7654","201.2","MADELINE ISLAND, WI US","  155",",,7,0700","    0",",,7","    0",",,7","  128",",,7","   56",",,7",,,,,,,,,"   72",",,7,0700","    1",",,7",,,,,,,,,,,,,,,,,,
"USC00474953","2018-06-04","46.778","-90.7654","201.2","MADELINE ISLAND, WI US","    8",",,7,0700","    0",",,7","    0",",,7","  161",",,7","   67",",,7",,,,,,,,,"  128",",,7,0700","    1",",,7",,,,,,,,,,,,,,,,,,
