"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","DAPR","DAPR_ATTRIBUTES","MDPR","MDPR_ATTRIBUTES","TOBS","TOBS_ATTRIBUTES"
"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","DAPR","DAPR_ATTRIBUTES","MDPR","MDPR_ATTRIBUTES","TOBS","TOBS_ATTRIBUTES"
"USC00388474","2019-06-29","33.7565","-81.04278","92.7","SWANSEA 3.5 NE, SC US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","  317",",,7","  178",",,7",,,,,"  178",",,7,0700"
"USC00388474","2019-06-30","33.7565","-81.04278","92.7","SWANSEA 3.5 NE, SC US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","  322",",,7","  178",",,7",,,,,"  217",",,7,0700"
"USC00388474","2019-07-01","33.7565","-81.04278","92.7","SWANSEA 3.5 NE, SC US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","  339",",,7","  217",",,7",,,,,"  217",",,7,0700"
"USC00388474","2019-07-02","33.7565","-81.04278","92.7","SWANSEA 3.5 NE, SC US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","  344",",,7","  211",",,7",,,,,"  217",",,7,0700"
"USC00388474","2019-07-03","33.7565","-81.04278","92.7","SWANSEA 3.5 NE, SC US","    0","T,,7,0700","    0",",,7,0700","    0",",,7,0700","  344",",,7","  217",",,7",,,,,"  228",",,7,0700"
"USC00388474","2019-07-04","33.7565","-81.04278","92.7","SWANSEA 3.5 NE, SC US","   51",",,7,0700","    0",",,7,0700","    0",",,7,0700","  344",",,7","  200",",,7",,,,,"  206",",,7,0700"
"USC00388474","2019-07-05","33.7565","-81.04278","92.7","SWANSEA 3.5 NE, SC US","    8",",,7,0700","    0",",,7,0700","    0",",,7,0700","  333",",,7","  200",",,7",,,,,"  222",",,7,0700"
"USC00388474","2019-07-06","33.7565","-81.04278","92.7","SWANSEA 3.5 NE, SC US","    0","T,,7,0700","    0",",,7,0700","    0",",,7,0700","  300",",,7","  211",",,7",,,,,"  217",",,7,0700"
"USC00388474","2019-07-07","33.7565","-81.04278","92.7","SWANSEA 3.5 NE, SC US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","  311",",,7","  217",",,7",,,,,"  233",",,7,0700"
"USC00388474","2019-07-08","33.7565","-81.04278","92.7","SWANSEA 3.5 NE, SC US","   76",",,7,0700","    0",",,7,0700","    0",",,7,0700","  333",",,7","  217",",,7",,,,,"  222",",,7,0700"
"USC00388474","2019-07-09","33.7565","-81.04278","92.7","SWANSEA 3.5 NE, SC US","    5",",,7,0700","    0",",,7,0700","    0",",,7,0700","  339",",,7","  222",",,7",,,,,"  228",",,7,0700"
"USC00388474","2019-07-10","33.7565","-81.04278","92.7","SWANSEA 3.5 NE, SC US","    0","T,,7,0700","    0",",,7,0700","    0",",,7,0700","  311",",,7","  228",",,7",,,,,"  233",",,7,0700"
"USC00388474","2019-07-11","33.7565","-81.04278","92.7","SWANSEA 3.5 NE, SC US","    0","T,,7,0700","    0",",,7,0700","    0",",,7,0700","  311",",,7","  228",",,7",,,,,"  233",",,7,0700"
"USC00388474","2019-07-12","33.7565","-81.04278","92.7","SWANSEA 3.5 NE, SC US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","  333",",,7","  233",",,7",,,,,"  233",",,7,0700"
"USC00388474","2019-07-13","33.7565","-81.04278","92.7","SWANSEA 3.5 NE, SC US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","  328",",,7","  233",",,7",,,,,"  233",",,7,0700"
"USC00388474","2019-07-14","33.7565","-81.04278","92.7","SWANSEA 3.5 NE, SC US","  345",",,7,0700","    0",",,7,0700","    0",",,7,0700","  344",",,7","  211",",,7",,,,,"  211",",,7,0700"
"USC00388474","2019-07-15","33.7565","-81.04278","92.7","SWANSEA 3.5 NE, SC US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","  311",",,7","  206",",,7",,,,,"  211",",,7,0700"
"USC00388474","2019-07-16","33.7565","-81.04278","92.7","SWANSEA 3.5 NE, SC US","  213",",,7,0700","    0",",,7,0700","    0",",,7,0700","  328",",,7","  211",",,7",,,,,"  217",",,7,0700"
"USC00388474","2019-07-17","33.7565","-81.04278","92.7","SWANSEA 3.5 NE, SC US","    0","T,,7,0700","    0",",,7,0700","    0",",,7,0700","  344",",,7","  217",",,7",,,,,"  239",",,7,0700"
"USC00388474","2019-07-18","33.7565","-81.04278","92.7","SWANSEA 3.5 NE, SC US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","  350",",,7","  228",",,7",,,,,"  228",",,7,0700"
