"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","ACMH","ACMH_ATTRIBUTES","ACSH","ACSH_ATTRIBUTES","AWND","AWND_ATTRIBUTES","DAPR","DAPR_ATTRIBUTES","FMTM","FMTM_ATTRIBUTES","FRGT","FRGT_ATTRIBUTES","MDPR","MDPR_ATTRIBUTES","PGTM","PGTM_ATTRIBUTES","PSUN","PSUN_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TSUN","TSUN_ATTRIBUTES","WDF1","WDF1_ATTRIBUTES","WDF2","WDF2_ATTRIBUTES","WDF5","WDF5_ATTRIBUTES","WDFG","WDFG_ATTRIBUTES","WDFM","WDFM_ATTRIBUTES","WESD","WESD_ATTRIBUTES","WSF1","WSF1_ATTRIBUTES","WSF2","WSF2_ATTRIBUTES","WSF5","WSF5_ATTRIBUTES","WSFG","WSFG_ATTRIBUTES","WSFM","WSFM_ATTRIBUTES","WT01","WT01_ATTRIBUTES","WT02","WT02_ATTRIBUTES","WT03","WT03_ATTRIBUTES","WT04","WT04_ATTRIBUTES","WT05","WT05_ATTRIBUTES","WT07","WT07_ATTRIBUTES","WT08","WT08_ATTRIBUTES","WT09","WT09_ATTRIBUTES","WT10","WT10_ATTRIBUTES","WT13","WT13_ATTRIBUTES","WT14","WT14_ATTRIBUTES","WT16","WT16_ATTRIBUTES","WT18","WT18_ATTRIBUTES","WT21","WT21_ATTRIBUTES","WT22","WT22_ATTRIBUTES","WV03","WV03_ATTRIBUTES","WV20","WV20_ATTRIBUTES"
"USW00023232","2018-12-17","38.5069","-121.495","4.6","SACRAMENTO EXECUTIVE AIRPORT, CA US","  107",",,W,2400",,,"    0",",,H","  156",",,W","   78",",,W",,,,,"   14",",,W",,,,,,,,,,,,,"  122","H,,S",,,,,"  220",",,W","  200",",,W",,,,,,,,,"   54",",,W","   72",",,W",,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023232","2018-12-18","38.5069","-121.495","4.6","SACRAMENTO EXECUTIVE AIRPORT, CA US","    0",",,W,2400","    0",",,H","    0",",,H","  167",",,W","   44",",,W",,,,,"   16",",,W",,,,,,,,,,,,,"  102","H,,S",,,,,"  160",",,W","  210",",,W",,,,,,,,,"   40",",,W","   58",",,W",,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023232","2018-12-19","38.5069","-121.495","4.6","SACRAMENTO EXECUTIVE AIRPORT, CA US","    0",",,W,2400","    0",",,H","    0",",,H","  172",",,W","   78",",,W",,,,,"   16",",,W",,,,,,,,,,,,,"  125","H,,S",,,,,"  150",",,W","  310",",,W",,,,,,,,,"   45",",,W","   58",",,W",,,,,"    1",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023232","2018-12-20","38.5069","-121.495","4.6","SACRAMENTO EXECUTIVE AIRPORT, CA US","    5",",,W,2400",,,"    0",",,H","  122",",,W","   83",",,W",,,,,"   13",",,W",,,,,,,,,,,,,"  112","H,,S",,,,,"  110",",,W","  110",",,W",,,,,,,,,"   45",",,W","   63",",,W",,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023232","2018-12-21","38.5069","-121.495","4.6","SACRAMENTO EXECUTIVE AIRPORT, CA US","   13",",,W,2400",,,"    0",",,H","  139",",,W","   78",",,W",,,,,"   24",",,W",,,,,,,,,,,,,"  107","H,,S",,,,,"  330",",,W","  340",",,W",,,,,,,,,"   58",",,W","   63",",,W",,,,,"    1",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023232","2018-12-22","38.5069","-121.495","4.6","SACRAMENTO EXECUTIVE AIRPORT, CA US","    0",",,W,2400","    0",",,H","    0",",,H","  122",",,W","   22",",,W",,,,,"   11",",,W",,,,,,,,,,,,,"   87","H,,S",,,,,"  330",",,W","  330",",,W",,,,,,,,,"   45",",,W","   63",",,W",,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023232","2018-12-23","38.5069","-121.495","4.6","SACRAMENTO EXECUTIVE AIRPORT, CA US","    0","T,,W,2400",,,"    0",",,H","  139",",,W","   67",",,W",,,,,"   14",",,W",,,,,,,,,,,,,"   96","H,,S",,,,,"  300",",,W","  300",",,W",,,,,,,,,"   54",",,W","   63",",,W",,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023232","2018-12-24","38.5069","-121.495","4.6","SACRAMENTO EXECUTIVE AIRPORT, CA US","   97",",,W,2400",,,"    0",",,H","  128",",,W","   89",",,W",,,,,"   30",",,W",,,,,,,,,,,,,"  103","H,,S",,,,,"  150",",,W","  170",",,W",,,,,,,,,"   72",",,W","  103",",,W",,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023232","2018-12-25","38.5069","-121.495","4.6","SACRAMENTO EXECUTIVE AIRPORT, CA US","   28",",,W,2400",,,"    0",",,H","  161",",,W","   56",",,W",,,,,"   47",",,W",,,,,,,,,,,,,"  104","H,,S",,,,,"  330",",,W","  340",",,W",,,,,,,,,"   98",",,W","  130",",,W",,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023232","2018-12-26","38.5069","-121.495","4.6","SACRAMENTO EXECUTIVE AIRPORT, CA US","    0",",,W,2400","    0",",,H","    0",",,H","  139",",,W","   11",",,W",,,,,"   13",",,W",,,,,,,,,,,,,"   88","H,,S",,,,,"  330",",,W","  320",",,W",,,,,,,,,"   76",",,W","  107",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023232","2018-12-27","38.5069","-121.495","4.6","SACRAMENTO EXECUTIVE AIRPORT, CA US","    0",",,W,2400","    0",",,H","    0",",,H","  144",",,W","   28",",,W",,,,,"   53",",,W",,,,,,,,,,,,,"   81","H,,S",,,,,"  340",",,W","  330",",,W",,,,,,,,,"  130",",,W","  165",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023232","2018-12-28","38.5069","-121.495","4.6","SACRAMENTO EXECUTIVE AIRPORT, CA US","    0",",,W,2400","    0",",,H","    0",",,H","  133",",,W","   33",",,W",,,,,"   53",",,W",,,,,,,,,,,,,"   82","H,,S",,,,,"  340",",,W","  330",",,W",,,,,,,,,"   98",",,W","  125",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023232","2018-12-29","38.5069","-121.495","4.6","SACRAMENTO EXECUTIVE AIRPORT, CA US","    0",",,W,2400","    0",",,H","    0",",,H","  133",",,W","    6",",,W",,,,,"   10",",,W",,,,,,,,,,,,,"   68","H,,S",,,,,"  120",",,W","  120",",,W",,,,,,,,,"   45",",,W","   54",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023232","2018-12-30","38.5069","-121.495","4.6","SACRAMENTO EXECUTIVE AIRPORT, CA US","    0",",,W,2400","    0",",,H","    0",",,H","  133",",,W","    6",",,W",,,,,"   11",",,W",,,,,,,,,,,,,"   61","H,,S",,,,,"  350",",,W","  350",",,W",,,,,,,,,"   40",",,W","   49",",,W",,,,,"    1",",,W",,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,
"USW00023232","2018-12-31","38.5069","-121.495","4.6","SACRAMENTO EXECUTIVE AIRPORT, CA US","    0",",,W,2400","    0",",,H","    0",",,H","  128",",,W","   28",",,W",,,,,"   73",",,W",,,,,,,,,,,,,"   85","H,,S",,,,,"  330",",,W","  340",",,W",,,,,,,,,"  130",",,W","  179",",,W",,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023232","2019-01-01","38.5069","-121.495","4.6","SACRAMENTO EXECUTIVE AIRPORT, CA US","    0",",,W,2400","    0",",,H","    0",",,H","  128",",,W","   28",",,W",,,,,"   45",",,W",,,,,,,,,,,,,"   76","H,,S",,,,,"  350",",,W","  350",",,W",,,,,,,,,"   98",",,W","  121",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023232","2019-01-02","38.5069","-121.495","4.6","SACRAMENTO EXECUTIVE AIRPORT, CA US","    0",",,W,2400","    0",",,H","    0",",,H","  117",",,W","  -16",",,W",,,,,"    6",",,W",,,,,,,,,,,,,"   48","H,,S",,,,,"  180",",,W","  130",",,W",,,,,,,,,"   31",",,W","   45",",,W",,,,,"    1",",,W",,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,
"USW00023232","2019-01-03","38.5069","-121.495","4.6","SACRAMENTO EXECUTIVE AIRPORT, CA US","    0",",,W,2400","    0",",,H","    0",",,H","  117",",,W","   -5",",,W",,,,,"   10",",,W",,,,,,,,,,,,,"   48","H,,S",,,,,"  340",",,W","  300",",,W",,,,,,,,,"   40",",,W","   54",",,W",,,,,"    1",",,W",,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,
"USW00023232","2019-01-04","38.5069","-121.495","4.6","SACRAMENTO EXECUTIVE AIRPORT, CA US","    0",",,W,2400","    0",",,H","    0",",,H","  133",",,W","    0",",,W",,,,,"    3",",,W",,,,,,,,,,,,,"   52","H,,S",,,,,"  120",",,W","  170",",,W",,,,,,,,,"   31",",,W","   40",",,W",,,,,"    1",",,W",,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,
"USW00023232","2019-01-05","38.5069","-121.495","4.6","SACRAMENTO EXECUTIVE AIRPORT, CA US","   58",",,W,2400",,,"    0",",,H","  111",",,W","   11",",,W",,,,,"   45",",,W",,,,,,,,,,,,,"   57","H,,S",,,,,"  130",",,W","  140",",,W",,,,,,,,,"  125",",,W","  170",",,W",,,,,"    1",",,W",,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,
"USW00023232","2019-01-06","38.5069","-121.495","4.6","SACRAMENTO EXECUTIVE AIRPORT, CA US","  264",",,W,2400","    0",",,H","    0",",,H","  100",",,W","   67",",,W",,,,,"   70",",,W",,,,,,,,,,,,,"   86","H,,S",,,,,"  150",",,W","  140",",,W",,,,,,,,,"  148",",,W","  224",",,W",,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023232","2019-01-07","38.5069","-121.495","4.6","SACRAMENTO EXECUTIVE AIRPORT, CA US","    8",",,W,2400","    0",",,H","    0",",,H","  144",",,W","   89",",,W",,,,,"   26",",,W",,,,,,,,,,,,,"  106","H,,S",,,,,"  170",",,W","  180",",,W",,,,,,,,,"   81",",,W","  116",",,W",,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023232","2019-01-08","38.5069","-121.495","4.6","SACRAMENTO EXECUTIVE AIRPORT, CA US","    5",",,W,2400",,,"    0",",,H","  144",",,W","   61",",,W",,,,,"   17",",,W",,,,,,,,,,,,,"   95","H,,S",,,,,"  150",",,W","  150",",,W",,,,,,,,,"   67",",,W","   94",",,W",,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023232","2019-01-09","38.5069","-121.495","4.6","SACRAMENTO EXECUTIVE AIRPORT, CA US","   81",",,W,2400","    0",",,H","    0",",,H","  172",",,W","  106",",,W",,,,,"   38",",,W",,,,,,,,,,,,,"  136","H,,S",,,,,"  150",",,W","  150",",,W",,,,,,,,,"   81",",,W","  130",",,W",,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023232","2019-01-10","38.5069","-121.495","4.6","SACRAMENTO EXECUTIVE AIRPORT, CA US","    0",",,W,2400","    0",",,H","    0",",,H","  111",",,W","   67",",,W",,,,,"   10",",,W",,,,,,,,,,,,,"  102","H,,S",,,,,"  300",",,W","  280",",,W",,,,,,,,,"   36",",,W","   40",",,W",,,,,"    1",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023232","2019-01-11","38.5069","-121.495","4.6","SACRAMENTO EXECUTIVE AIRPORT, CA US","    0",",,W,2400","    0",",,H","    0",",,H","  150",",,W","   83",",,W",,,,,"   18",",,W",,,,,,,,,,,,,"  109","H,,S",,,,,"  360",",,W","   90",",,W",,,,,,,,,"   54",",,W","   58",",,W",,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023232","2019-01-12","38.5069","-121.495","4.6","SACRAMENTO EXECUTIVE AIRPORT, CA US","    0",",,W,2400","    0",",,H","    0",",,H","  167",",,W","   56",",,W",,,,,"    9",",,W",,,,,,,,,,,,,"   99","H,,S",,,,,"  160",",,W","  160",",,W",,,,,,,,,"   40",",,W","   58",",,W",,,,,"    1",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023232","2019-01-13","38.5069","-121.495","4.6","SACRAMENTO EXECUTIVE AIRPORT, CA US","    0",",,W,2400","    0",",,H","    0",",,H","  167",",,W","   33",",,W",,,,,"   13",",,W",,,,,,,,,,,,,"   97","H,,S",,,,,"  340",",,W","   90",",,W",,,,,,,,,"   40",",,W","   45",",,W",,,,,"    1",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023232","2019-01-14","38.5069","-121.495","4.6","SACRAMENTO EXECUTIVE AIRPORT, CA US","    8",",,W,2400",,,"    0",",,H","  128",",,W","   39",",,W",,,,,"   19",",,W",,,,,,,,,,,,,"   84","H,,S",,,,,"  130",",,W","  150",",,W",,,,,,,,,"   76",",,W","   98",",,W",,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023232","2019-01-15","38.5069","-121.495","4.6","SACRAMENTO EXECUTIVE AIRPORT, CA US","  218",",,W,2400",,,"    0",",,H","  122",",,W","   56",",,W",,,,,"   37",",,W",,,,,,,,,,,,,"   98","H,,S",,,,,"  150",",,W","  150",",,W",,,,,,,,,"  112",",,W","  179",",,W",,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023232","2019-01-16","38.5069","-121.495","4.6","SACRAMENTO EXECUTIVE AIRPORT, CA US","  358",",,W,2400","    0",",,H","    0",",,H","  144",",,W","  111",",,W",,,,,"   65",",,W",,,,,,,,,,,,,"  121","H,,S",,,,,"  150",",,W","  140",",,W",,,,,,,,,"  116",",,W","  188",",,W",,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023232","2019-01-17","38.5069","-121.495","4.6","SACRAMENTO EXECUTIVE AIRPORT, CA US","   18",",,W,2400","    0",",,H","    0",",,H","  156",",,W","  106",",,W",,,,,"   35",",,W",,,,,,,,,,,,,"  129","H,,S",,,,,"  220",",,W","  210",",,W",,,,,,,,,"   89",",,W","  121",",,W",,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023232","2019-01-18","38.5069","-121.495","4.6","SACRAMENTO EXECUTIVE AIRPORT, CA US","    8",",,W,2400",,,"    0",",,H","  156",",,W","   94",",,W",,,,,"   12",",,W",,,,,,,,,,,,,"  121","H,,S",,,,,"  340",",,W","  340",",,W",,,,,,,,,"   45",",,W","   58",",,W",,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023232","2019-01-19","38.5069","-121.495","4.6","SACRAMENTO EXECUTIVE AIRPORT, CA US","    0","T,,W,2400","    0",",,H","    0",",,H","  183",",,W","  106",",,W",,,,,"   11",",,W",,,,,,,,,,,,,"  135","H,,S",,,,,"  160",",,W","  130",",,W",,,,,,,,,"   31",",,W","   40",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023232","2019-01-20","38.5069","-121.495","4.6","SACRAMENTO EXECUTIVE AIRPORT, CA US","   46",",,W,2400",,,"    0",",,H","  156",",,W","   83",",,W",,,,,"   41",",,W",,,,,,,,,,,,,"  133","H,,S",,,,,"  230",",,W","  250",",,W",,,,,,,,,"  103",",,W","  125",",,W",,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023232","2019-01-21","38.5069","-121.495","4.6","SACRAMENTO EXECUTIVE AIRPORT, CA US","    0",",,W,2400","    0",",,H","    0",",,H","  139",",,W","   22",",,W",,,,,"   29",",,W",,,,,,,,,,,,,"   91","H,,S",,,,,"  350",",,W","  350",",,W",,,,,,,,,"   76",",,W","  107",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023232","2019-01-22","38.5069","-121.495","4.6","SACRAMENTO EXECUTIVE AIRPORT, CA US","    0",",,W,2400","    0",",,H","    0",",,H","  144",",,W","   44",",,W",,,,,"   33",",,W",,,,,,,,,,,,,"   93","H,,S",,,,,"  350",",,W","  330",",,W",,,,,,,,,"   76",",,W","   94",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023232","2019-01-23","38.5069","-121.495","4.6","SACRAMENTO EXECUTIVE AIRPORT, CA US","    0",",,W,2400","    0",",,H","    0",",,H","  139",",,W","   22",",,W",,,,,"   16",",,W",,,,,,,,,,,,,"   77","H,,S",,,,,"  340",",,W","  310",",,W",,,,,,,,,"   45",",,W","   58",",,W",,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023232","2019-01-24","38.5069","-121.495","4.6","SACRAMENTO EXECUTIVE AIRPORT, CA US","    0",",,W,2400","    0",",,H","    0",",,H","  161",",,W","   11",",,W",,,,,"    5",",,W",,,,,,,,,,,,,"   82","H,,S",,,,,"  120",",,W","  100",",,W",,,,,,,,,"   27",",,W","   36",",,W",,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023232","2019-01-25","38.5069","-121.495","4.6","SACRAMENTO EXECUTIVE AIRPORT, CA US","    0",",,W,2400","    0",",,H","    0",",,H","  172",",,W","   17",",,W",,,,,"    6",",,W",,,,,,,,,,,,,"   83","H,,S",,,,,"  290",",,W","  340",",,W",,,,,,,,,"   31",",,W","   45",",,W",,,,,"    1",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023232","2019-01-26","38.5069","-121.495","4.6","SACRAMENTO EXECUTIVE AIRPORT, CA US","    0",",,W,2400","    0",",,H","    0",",,H","  156",",,W","   28",",,W",,,,,"    5",",,W",,,,,,,,,,,,,"   86","H,,S",,,,,"  260",",,W","  280",",,W",,,,,,,,,"   36",",,W","   49",",,W",,,,,"    1",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023232","2019-01-27","38.5069","-121.495","4.6","SACRAMENTO EXECUTIVE AIRPORT, CA US","    0",",,W,2400","    0",",,H","    0",",,H","  183",",,W","   50",",,W",,,,,"   17",",,W",,,,,,,,,,,,,"  102","H,,S",,,,,"  340",",,W","  330",",,W",,,,,,,,,"   45",",,W","   54",",,W",,,,,"    1",",,W","    1",",,W",,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,
"USW00023232","2019-01-28","38.5069","-121.495","4.6","SACRAMENTO EXECUTIVE AIRPORT, CA US","    0",",,W,2400","    0",",,H","    0",",,H","  172",",,W","   67",",,W",,,,,"    4",",,W",,,,,,,,,,,,,"  115","H,,S",,,,,"  190",",,W","  190",",,W",,,,,,,,,"   31",",,W","   45",",,W",,,,,"    1",",,W",,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,
"USW00023232","2019-01-29","38.5069","-121.495","4.6","SACRAMENTO EXECUTIVE AIRPORT, CA US","    0",",,W,2400","    0",",,H","    0",",,H","  178",",,W","   83",",,W",,,,,"    8",",,W",,,,,,,,,,,,,"  121","H,,S",,,,,"  280",",,W","  280",",,W",,,,,,,,,"   36",",,W","   40",",,W",,,,,"    1",",,W",,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,
"USW00023232","2019-01-30","38.5069","-121.495","4.6","SACRAMENTO EXECUTIVE AIRPORT, CA US","    0",",,W,2400","    0",",,H","    0",",,H","  183",",,W","   72",",,W",,,,,"   13",",,W",,,,,,,,,,,,,"  117","H,,S",,,,,"  350",",,W","  320",",,W",,,,,,,,,"   36",",,W","   45",",,W",,,,,"    1",",,W","    1",",,W",,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,
"USW00023232","2019-01-31","38.5069","-121.495","4.6","SACRAMENTO EXECUTIVE AIRPORT, CA US","    0",",,W,2400","    0",",,H","    0",",,H","  178",",,W","   67",",,W",,,,,"   13",",,W",,,,,,,,,,,,,"  124","H,,S",,,,,"  230",",,W",,,,,,,,,,,"   36",",,W",,,,,,,"    1",",,W","    1",",,W",,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,
"USW00023232","2019-02-01","38.5069","-121.495","4.6","SACRAMENTO EXECUTIVE AIRPORT, CA US","   99",",,W,2400",,,,,"  156",",,W","   94",",,W",,,,,"   31",",,W",,,,,,,,,,,,,"  125","H,,S",,,,,"  140",",,W","  130",",,W",,,,,,,,,"   67",",,W","  103",",,W",,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023232","2019-02-02","38.5069","-121.495","4.6","SACRAMENTO EXECUTIVE AIRPORT, CA US","  130",",,W,2400","    0",",,H",,,"  156",",,W","  106",",,W",,,,,"   58",",,W",,,,,,,,,,,,,"  128","H,,S",,,,,"  140",",,W","  140",",,W",,,,,,,,,"  116",",,W","  174",",,W",,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023232","2019-02-03","38.5069","-121.495","4.6","SACRAMENTO EXECUTIVE AIRPORT, CA US","   58",",,W,2400","    0",",,H","    0",",,H","  133",",,W","   94",",,W",,,,,"   57",",,W",,,,,,,,,,,,,"  115","H,,S",,,,,"  230",",,W","  140",",,W",,,,,,,,,"  130",",,W","  170",",,W",,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023232","2019-02-04","38.5069","-121.495","4.6","SACRAMENTO EXECUTIVE AIRPORT, CA US","   76",",,W,2400","    0",",,H","    0",",,H","  106",",,W","   44",",,W",,,,,"   47",",,W",,,,,,,,,,,,,"   96","H,,S",,,,,"  230",",,W","  260",",,W",,,,,,,,,"   94",",,W","  134",",,W",,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023232","2019-02-05","38.5069","-121.495","4.6","SACRAMENTO EXECUTIVE AIRPORT, CA US","    0",",,W,2400","    0",",,H","    0",",,H","   94",",,W","   17",",,W",,,,,"   26",",,W",,,,,,,,,,,,,"   54","H,,S",,,,,"  290",",,W","  310",",,W",,,,,,,,,"   63",",,W","   85",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023232","2019-02-06","38.5069","-121.495","4.6","SACRAMENTO EXECUTIVE AIRPORT, CA US","    0",",,W,2400","    0",",,H","    0",",,H","  117",",,W","    6",",,W",,,,,"   13",",,W",,,,,,,,,,,,,"   48","H,,S",,,,,"  130",",,W","  130",",,W",,,,,,,,,"   40",",,W","   54",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023232","2019-02-07","38.5069","-121.495","4.6","SACRAMENTO EXECUTIVE AIRPORT, CA US","    0",",,W,2400","    0",",,H","    0",",,H","  117",",,W","   -5",",,W",,,,,"    8",",,W",,,,,,,,,,,,,"   49","H,,S",,,,,"   90",",,W","   90",",,W",,,,,,,,,"   36",",,W","   49",",,W",,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023232","2019-02-08","38.5069","-121.495","4.6","SACRAMENTO EXECUTIVE AIRPORT, CA US","   43",",,W,2400","    0",",,H","    0",",,H","  117",",,W","   33",",,W",,,,,"   15",",,W",,,,,,,,,,,,,"   68","H,,S",,,,,"  330",",,W","  280",",,W",,,,,,,,,"   54",",,W","   63",",,W",,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023232","2019-02-09","38.5069","-121.495","4.6","SACRAMENTO EXECUTIVE AIRPORT, CA US","   43",",,W,2400",,,"    0",",,H","  100",",,W","   50",",,W",,,,,"   39",",,W",,,,,,,,,,,,,"   75","H,,S",,,,,"  160",",,W","  170",",,W",,,,,,,,,"   76",",,W","  112",",,W",,,,,"    1",",,W",,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,
"USW00023232","2019-02-10","38.5069","-121.495","4.6","SACRAMENTO EXECUTIVE AIRPORT, CA US","    0","T,,W,2400",,,"    0",",,H","  111",",,W","   33",",,W",,,,,"   26",",,W",,,,,,,,,,,,,"   75","H,,S",,,,,"  300",",,W","  220",",,W",,,,,,,,,"   54",",,W","   72",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023232","2019-02-11","38.5069","-121.495","4.6","SACRAMENTO EXECUTIVE AIRPORT, CA US","    0",",,W,2400","    0",",,H","    0",",,H","  122",",,W","    0",",,W",,,,,"   20",",,W",,,,,,,,,,,,,"   56","H,,S",,,,,"  150",",,W","  120",",,W",,,,,,,,,"   45",",,W","   63",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023232","2019-02-12","38.5069","-121.495","4.6","SACRAMENTO EXECUTIVE AIRPORT, CA US","   13",",,W,2400",,,"    0",",,H","  106",",,W","   22",",,W",,,,,"   20",",,W",,,,,,,,,,,,,"   59","H,,S",,,,,"  160",",,W","  160",",,W",,,,,,,,,"   72",",,W","  130",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023232","2019-02-13","38.5069","-121.495","4.6","SACRAMENTO EXECUTIVE AIRPORT, CA US","  536",",,W,2400",,,"    0",",,H","  156",",,W","   83",",,W",,,,,"   47",",,W",,,,,,,,,,,,,"   92","H,,S",,,,,"  150",",,W","  160",",,W",,,,,,,,,"  103",",,W","  161",",,W",,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023232","2019-02-14","38.5069","-121.495","4.6","SACRAMENTO EXECUTIVE AIRPORT, CA US","  104",",,W,2400",,,"    0",",,H","  172",",,W","   89",",,W",,,,,"   66",",,W",,,,,,,,,,,,,"  141","H,,S",,,,,"  230",",,W","  140",",,W",,,,,,,,,"  125",",,W","  179",",,W",,,,,"    1",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023232","2019-02-15","38.5069","-121.495","4.6","SACRAMENTO EXECUTIVE AIRPORT, CA US","   61",",,W,2400",,,"    0",",,H","  106",",,W","   56",",,W",,,,,"   38",",,W",,,,,,,,,,,,,"   92","H,,S",,,,,"  240",",,W","  240",",,W",,,,,,,,,"  107",",,W","  139",",,W",,,,,"    1",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023232","2019-02-16","38.5069","-121.495","4.6","SACRAMENTO EXECUTIVE AIRPORT, CA US","    0","T,,W,2400",,,"    0",",,H","  128",",,W","   39",",,W",,,,,"   42",",,W",,,,,,,,,,,,,"   82","H,,S",,,,,"  240",",,W","  230",",,W",,,,,,,,,"   94",",,W","  116",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
