"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","PRCP","PRCP_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","DAPR","DAPR_ATTRIBUTES","DATN","DATN_ATTRIBUTES","DATX","DATX_ATTRIBUTES","DWPR","DWPR_ATTRIBUTES","MDPR","MDPR_ATTRIBUTES","MDTN","MDTN_ATTRIBUTES","MDTX","MDTX_ATTRIBUTES"
"ASN00009538","2018-06-13","-32.7103","116.0594","267.0","DWELLINGUP, AS","   34",",,a","  151",",,a","   38",",,a",,,,,,,,,,,,,,
"ASN00009538","2018-06-14","-32.7103","116.0594","267.0","DWELLINGUP, AS","    0",",,a","  182",",,a","   44",",,a",,,,,,,,,,,,,,
"ASN00009538","2018-06-15","-32.7103","116.0594","267.0","DWELLINGUP, AS","    0",",,a","  185",",,a","   39",",,a",,,,,,,,,,,,,,
"ASN00009538","2018-06-16","-32.7103","116.0594","267.0","DWELLINGUP, AS","    0",",,a","  192",",,a","   53",",,a",,,,,,,,,,,,,,
"ASN00009538","2018-06-17","-32.7103","116.0594","267.0","DWELLINGUP, AS","    0",",,a","  207",",,a","   40",",,a",,,,,,,,,,,,,,
"ASN00009538","2018-06-18","-32.7103","116.0594","267.0","DWELLINGUP, AS","  246",",,a","  138",",,a","  111",",,a",,,,,,,,,,,,,,
"ASN00009538","2018-06-19","-32.7103","116.0594","267.0","DWELLINGUP, AS","   82",",,a","  159",",,a","   63",",,a",,,,,,,,,,,,,,
"ASN00009538","2018-06-20","-32.7103","116.0594","267.0","DWELLINGUP, AS","   90",",,a","  173",",,a","  102",",,a",,,,,,,,,,,,,,
"ASN00009538","2018-06-21","-32.7103","116.0594","267.0","DWELLINGUP, AS","    6",",,a","  180",",,a","   80",",,a",,,,,,,,,,,,,,
"ASN00009538","2018-06-22","-32.7103","116.0594","267.0","DWELLINGUP, AS","    6",",,a","  184",",,a","   93",",,a",,,,,,,,,,,,,,
"ASN00009538","2018-06-23","-32.7103","116.0594","267.0","DWELLINGUP, AS","    0",",,a","  196",",,a","   53",",,a",,,,,,,,,,,,,,
"ASN00009538","2018-06-24","-32.7103","116.0594","267.0","DWELLINGUP, AS","    2",",,a","  192",",,a","   48",",,a",,,,,,,,,,,,,,
"ASN00009538","2018-06-25","-32.7103","116.0594","267.0","DWELLINGUP, AS","    0",",,a","  175",",,a","   30",",,a",,,,,,,,,,,,,,
"ASN00009538","2018-06-26","-32.7103","116.0594","267.0","DWELLINGUP, AS","    0",",,a","  182",",,a","   71",",,a",,,,,,,,,,,,,,
"ASN00009538","2018-06-27","-32.7103","116.0594","267.0","DWELLINGUP, AS","  434",",,a","  154",",,a","  116",",,a",,,,,,,,,,,,,,
"ASN00009538","2018-06-28","-32.7103","116.0594","267.0","DWELLINGUP, AS","   22",",,a","  148",",,a","   50",",,a",,,,,,,,,,,,,,
"ASN00009538","2018-06-29","-32.7103","116.0594","267.0","DWELLINGUP, AS","    2",",,a","  142",",,a","   12",",,a",,,,,,,,,,,,,,
"ASN00009538","2018-06-30","-32.7103","116.0594","267.0","DWELLINGUP, AS","    0",",,a","  166",",,a","   28",",,a",,,,,,,,,,,,,,
"ASN00009538","2018-07-01","-32.7103","116.0594","267.0","DWELLINGUP, AS","    0",",,a","  195",",,a","   42",",,a",,,,,,,,,,,,,,
"ASN00009538","2018-07-02","-32.7103","116.0594","267.0","DWELLINGUP, AS","   28",",,a","  170",",,a","  108",",,a",,,,,,,,,,,,,,
"ASN00009538","2018-07-03","-32.7103","116.0594","267.0","DWELLINGUP, AS","  454",",,a","  157",",,a","  122",",,a",,,,,,,,,,,,,,
"ASN00009538","2018-07-04","-32.7103","116.0594","267.0","DWELLINGUP, AS","  266",",,a","  139",",,a","   92",",,a",,,,,,,,,,,,,,
"ASN00009538","2018-07-05","-32.7103","116.0594","267.0","DWELLINGUP, AS","  248",",,a","  129",",,a","   67",",,a",,,,,,,,,,,,,,
"ASN00009538","2018-07-06","-32.7103","116.0594","267.0","DWELLINGUP, AS","    2",",,a","  166",",,a","   14",",,a",,,,,,,,,,,,,,
"ASN00009538","2018-07-07","-32.7103","116.0594","267.0","DWELLINGUP, AS","    0",",,a","  152",",,a","   48",",,a",,,,,,,,,,,,,,
"ASN00009538","2018-07-08","-32.7103","116.0594","267.0","DWELLINGUP, AS","    2",",,a","  178",",,a","   27",",,a",,,,,,,,,,,,,,
"ASN00009538","2018-07-09","-32.7103","116.0594","267.0","DWELLINGUP, AS","    0",",,a","  196",",,a","   23",",,a",,,,,,,,,,,,,,
"ASN00009538","2018-07-10","-32.7103","116.0594","267.0","DWELLINGUP, AS","    2",",,a","  199",",,a","   22",",,a",,,,,,,,,,,,,,
"ASN00009538","2018-07-11","-32.7103","116.0594","267.0","DWELLINGUP, AS","    0",",,a","  191",",,a","   27",",,a",,,,,,,,,,,,,,
"ASN00009538","2018-07-12","-32.7103","116.0594","267.0","DWELLINGUP, AS","    0",",,a","  175",",,a","   29",",,a",,,,,,,,,,,,,,
"ASN00009538","2018-07-13","-32.7103","116.0594","267.0","DWELLINGUP, AS","  124",",,a","  159",",,a","   72",",,a",,,,,,,,,,,,,,
"ASN00009538","2018-07-14","-32.7103","116.0594","267.0","DWELLINGUP, AS","   12",",,a","  151",",,a","   71",",,a",,,,,,,,,,,,,,
"ASN00009538","2018-07-15","-32.7103","116.0594","267.0","DWELLINGUP, AS","  186",",,a","  148",",,a","   52",",,a",,,,,,,,,,,,,,
"ASN00009538","2018-07-16","-32.7103","116.0594","267.0","DWELLINGUP, AS","  114",",,a","  152",",,a","   94",",,a",,,,,,,,,,,,,,
"ASN00009538","2018-07-17","-32.7103","116.0594","267.0","DWELLINGUP, AS","   36",",,a","  153",",,a","   60",",,a",,,,,,,,,,,,,,
"ASN00009538","2018-07-18","-32.7103","116.0594","267.0","DWELLINGUP, AS","   38",",,a","  161",",,a","  107",",,a",,,,,,,,,,,,,,
"ASN00009538","2018-07-19","-32.7103","116.0594","267.0","DWELLINGUP, AS","   14",",,a","  153",",,a","   52",",,a",,,,,,,,,,,,,,
"ASN00009538","2018-07-20","-32.7103","116.0594","267.0","DWELLINGUP, AS","    2",",,a","  169",",,a","   31",",,a",,,,,,,,,,,,,,
"ASN00009538","2018-07-21","-32.7103","116.0594","267.0","DWELLINGUP, AS","   54",",,a","  158",",,a","  114",",,a",,,,,,,,,,,,,,
"ASN00009538","2018-07-22","-32.7103","116.0594","267.0","DWELLINGUP, AS","  314",",,a","  148",",,a","  114",",,a",,,,,,,,,,,,,,
"ASN00009538","2018-07-23","-32.7103","116.0594","267.0","DWELLINGUP, AS","  156",",,a","  155",",,a","   97",",,a",,,,,,,,,,,,,,
"ASN00009538","2018-07-24","-32.7103","116.0594","267.0","DWELLINGUP, AS","   48",",,a","  166",",,a","   65",",,a",,,,,,,,,,,,,,
"ASN00009538","2018-07-25","-32.7103","116.0594","267.0","DWELLINGUP, AS","   34",",,a","  167",",,a","   94",",,a",,,,,,,,,,,,,,
"ASN00009538","2018-07-26","-32.7103","116.0594","267.0","DWELLINGUP, AS","  394",",,a","  168",",,a","   81",",,a",,,,,,,,,,,,,,
"ASN00009538","2018-07-27","-32.7103","116.0594","267.0","DWELLINGUP, AS","    8",",,a","  143",",,a","  106",",,a",,,,,,,,,,,,,,
"ASN00009538","2018-07-28","-32.7103","116.0594","267.0","DWELLINGUP, AS","   12",",,a","  151",",,a","   60",",,a",,,,,,,,,,,,,,
"ASN00009538","2018-07-29","-32.7103","116.0594","267.0","DWELLINGUP, AS","    0",",,a","  169",",,a","   82",",,a",,,,,,,,,,,,,,
"ASN00009538","2018-07-30","-32.7103","116.0594","267.0","DWELLINGUP, AS","   84",",,a","  154",",,a","   72",",,a",,,,,,,,,,,,,,
"ASN00009538","2018-07-31","-32.7103","116.0594","267.0","DWELLINGUP, AS","    0",",,a","  158",",,a","   25",",,a",,,,,,,,,,,,,,
