"USC00047767","2018-05-03","37.728","-122.5052","2.4","SAN FRANCISCO OCEANSIDE, CA US","    0",",,7,2400",,,,,"  128",",,7","  117",",,7",,,,,"  128",",,7,1700",,,,
"USC00047767","2018-05-04","37.728","-122.5052","2.4","SAN FRANCISCO OCEANSIDE, CA US","    0",",,7,2400",,,,,"  133",",,7","   50",",,7",,,,,"  133",",,7,1700",,,,
"USC00047767","2018-05-05","37.728","-122.5052","2.4","SAN FRANCISCO OCEANSIDE, CA US","    0",",,7,2400",,,,,"  133",",,7","  100",",,7",,,,,"  122",",,7,1700",,,,
"USC00047767","2018-05-06","37.728","-122.5052","2.4","SAN FRANCISCO OCEANSIDE, CA US","    0",",,7,2400",,,,,"  128",",,7","  106",",,7",,,,,"  122",",,7,1700",,,,
"USC00047767","2018-05-07","37.728","-122.5052","2.4","SAN FRANCISCO OCEANSIDE, CA US","    0",",,7,2400",,,,,"  150",",,7","  100",",,7",,,,,"  133",",,7,1700",,,,
"USC00047767","2018-05-08","37.728","-122.5052","2.4","SAN FRANCISCO OCEANSIDE, CA US","    0",",,7,2400",,,,,"  150",",,7","  106",",,7",,,,,"  122",",,7,1700",,,,
"USC00047767","2018-05-09","37.728","-122.5052","2.4","SAN FRANCISCO OCEANSIDE, CA US","    3",",,7,2400",,,,,"  150",",,7","  106",",,7",,,,,"  139",",,7,1700",,,,
"USC00047767","2018-05-10","37.728","-122.5052","2.4","SAN FRANCISCO OCEANSIDE, CA US","    0",",,7,2400",,,,,"  150",",,7","  106",",,7",,,,,"  128",",,7,1700",,,,
"USC00047767","2018-05-11","37.728","-122.5052","2.4","SAN FRANCISCO OCEANSIDE, CA US","    0",",,7,2400",,,,,"  150",",,7","   94",",,7",,,,,"  139",",,7,1700",,,,
"USC00047767","2018-05-12","37.728","-122.5052","2.4","SAN FRANCISCO OCEANSIDE, CA US","    0",",,7,2400",,,,,"  156",",,7","  100",",,7",,,,,"  117",",,7,1700",,,,
"USC00047767","2018-05-13","37.728","-122.5052","2.4","SAN FRANCISCO OCEANSIDE, CA US","    0",",,7,2400",,,,,"  133",",,7","   28",",,7",,,,,"   61",",,7,1700",,,,
"USC00047767","2018-05-14","37.728","-122.5052","2.4","SAN FRANCISCO OCEANSIDE, CA US","    0",",,7,2400",,,,,,,,,,,,,,,,,,
"USC00047767","2018-05-15","37.728","-122.5052","2.4","SAN FRANCISCO OCEANSIDE, CA US","    0",",,7,2400",,,,,"  144",",,7","   22",",,7",,,,,"  144",",,7,1700",,,,
"USC00047767","2018-05-16","37.728","-122.5052","2.4","SAN FRANCISCO OCEANSIDE, CA US","    0",",,7,2400",,,,,"  150",",,7","  122",",,7",,,,,"  144",",,7,1700",,,,
"USC00047767","2018-05-17","37.728","-122.5052","2.4","SAN FRANCISCO OCEANSIDE, CA US","    0",",,7,2400",,,,,"  150",",,7","  117",",,7",,,,,"  133",",,7,1700",,,,
"USC00047767","2018-05-18","37.728","-122.5052","2.4","SAN FRANCISCO OCEANSIDE, CA US","    0",",,7,2400",,,,,"  133",",,7","  111",",,7",,,,,"  128",",,7,1700",,,,
"USC00047767","2018-05-19","37.728","-122.5052","2.4","SAN FRANCISCO OCEANSIDE, CA US","    0",",,7,2400",,,,,"  133",",,7","  111",",,7",,,,,"  128",",,7,1700",,,,
"USC00047767","2018-05-20","37.728","-122.5052","2.4","SAN FRANCISCO OCEANSIDE, CA US","    0",",,7,2400",,,,,"  133",",,7","  111",",,7",,,,,"  122",",,7,1700",,,,
"USC00047767","2018-05-21","37.728","-122.5052","2.4","SAN FRANCISCO OCEANSIDE, CA US","    0",",,7,2400",,,,,"  133",",,7","   94",",,7",,,,,"  128",",,7,1700",,,,
"USC00047767","2018-05-22","37.728","-122.5052","2.4","SAN FRANCISCO OCEANSIDE, CA US","    0",",,7,2400",,,,,,,,,,,,,,,,,,
"USC00047767","2018-05-23","37.728","-122.5052","2.4","SAN FRANCISCO OCEANSIDE, CA US","    3",",,7,2400",,,,,,,,,,,,,,,,,,
